seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
JAUIPB010000039.1	38675	No terminal repeats	39	11	1.0000	NA	17	34.8978	G_tfc2;G_tfc3;T_virB1;G_tfc5;t4cp1;G_tfc7;G_tfc8;G_tfc9;G_tfc10;G_tfc11;G_tfc12;G_tfc13;G_tfc14;G_tfc15;virb4;G_tfc24;G_tfc23;G_tfc22;G_tfc18;G_tfc19;MOBH	NA
JAUIPB010000057.1	16119	No terminal repeats	18	11	1.0000	NA	1	4.1647	NA	NA
JAUIPB010000063.1	8475	No terminal repeats	8	11	1.0000	NA	0	2.5688	NA	NA
JAUIPB010000072.1	3179	No terminal repeats	4	11	0.9999	NA	1	3.4366	T_virB6	NA
JAUIPB010000070.1	5990	No terminal repeats	5	11	0.9999	NA	1	3.4366	T_virB6	NA
JAUIPB010000041.1	37816	No terminal repeats	40	11	0.9998	NA	0	11.2812	NA	NA
JAUIPB010000066.1	8046	No terminal repeats	10	11	0.9993	NA	0	0.7327	NA	NA
JAUIPB010000042.1	36731	No terminal repeats	30	11	0.9978	NA	0	3.3434	NA	NA
JAUIPB010000074.1	2707	No terminal repeats	3	11	0.9977	NA	2	2.6906	T_virB6;virb4	NA
JAUIPB010000050.1	27423	No terminal repeats	26	11	0.9914	NA	0	1.6063	NA	NA
JAUIPB010000062.1	9649	No terminal repeats	7	11	0.9815	NA	0	0.2071	NA	NA
