gene	start	end	length	strand	gc_content	genetic_code	rbs_motif	marker	evalue	bitscore	uscg	taxid	taxname	annotation_accessions	annotation_description
JAYIMH010000013.1|provirus_14931_53695_14	14931	16952	2022	-1	0.629	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAYIMH010000013.1|provirus_14931_53695_15	17092	17643	552	1	0.600	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAYIMH010000013.1|provirus_14931_53695_16	17867	18187	321	-1	0.654	11	None	GENOMAD.163772.VV	1.93e-15	73	0	0	0	1	NA	NA	NA	NA	NA
JAYIMH010000013.1|provirus_14931_53695_17	18184	18363	180	-1	0.628	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAYIMH010000013.1|provirus_14931_53695_18	18903	19868	966	1	0.505	11	4Base/6BMM	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAYIMH010000013.1|provirus_14931_53695_19	20122	20334	213	1	0.488	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAYIMH010000013.1|provirus_14931_53695_20	20341	21039	699	1	0.491	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAYIMH010000013.1|provirus_14931_53695_21	21075	21788	714	-1	0.616	11	AGxAGG/AGGxGG	GENOMAD.118427.VP	1.036e-10	64	0	0	0	8600	Peduoviridae	NA	NA	K06905	NA
JAYIMH010000013.1|provirus_14931_53695_22	21977	22990	1014	-1	0.651	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAYIMH010000013.1|provirus_14931_53695_23	22990	24774	1785	-1	0.637	11	GGA/GAG/AGG	GENOMAD.151636.VP	5.52e-161	519	0	0	0	1246	Caudoviricetes	NA	NA	COG5484	Uncharacterized protein YjcR, contains N-terminal HTH domain
JAYIMH010000013.1|provirus_14931_53695_24	24896	25738	843	1	0.652	11	GGAG/GAGG	GENOMAD.042716.VV	3.024e-62	217	0	0	0	1246	Caudoviricetes	NA	NA	COG4388	Mu-like prophage I protein
JAYIMH010000013.1|provirus_14931_53695_25	25791	26807	1017	1	0.642	11	GGAG/GAGG	GENOMAD.059047.VV	8.271e-39	151	0	0	1	1246	Caudoviricetes	NA	NA	PF05125;PF06528;TIGR01551	phage major capsid protein, P2 family
JAYIMH010000013.1|provirus_14931_53695_26	26811	27530	720	1	0.686	11	GGAG/GAGG	GENOMAD.034571.VV	2.047e-47	172	0	0	1	1246	Caudoviricetes	NA	NA	PF05944	Phage small terminase subunit
JAYIMH010000013.1|provirus_14931_53695_27	27629	28096	468	1	0.692	11	GGA/GAG/AGG	GENOMAD.119083.VV	7.101e-48	169	0	0	0	1246	Caudoviricetes	NA	NA	PF05926	Phage head completion protein (GPL)
JAYIMH010000013.1|provirus_14931_53695_28	28096	28305	210	1	0.681	11	GGAG/GAGG	GENOMAD.159179.VP	5.771e-12	61	0	0	1	1246	Caudoviricetes	NA	NA	COG5004;K06370	P2-like prophage tail protein X
JAYIMH010000013.1|provirus_14931_53695_29	28310	28666	357	1	0.647	11	GGA/GAG/AGG	GENOMAD.221147.VP	6.953e-06	46	0	0	1	1246	Caudoviricetes	NA	NA	PF16931	Putative phage holin
JAYIMH010000013.1|provirus_14931_53695_30	28659	28934	276	1	0.685	11	GGAGG	GENOMAD.205510.VP	1.126e-14	70	0	0	1	1246	Caudoviricetes	NA	NA	PF05449	Putative 3TM holin, Phage_holin_3
JAYIMH010000013.1|provirus_14931_53695_31	28934	29572	639	1	0.668	11	GGA/GAG/AGG	GENOMAD.021660.VV	1.345e-13	72	0	0	0	1246	Caudoviricetes	NA	NA	COG3179;K18950	Predicted chitinase
JAYIMH010000013.1|provirus_14931_53695_32	29572	30060	489	1	0.673	11	None	GENOMAD.138205.VP	1.34e-52	183	0	0	0	1246	Caudoviricetes	NA	NA	PF10828	NA
JAYIMH010000013.1|provirus_14931_53695_33	30057	30476	420	1	0.631	11	GGA/GAG/AGG	GENOMAD.125799.VP	1.219e-34	130	0	0	1	1246	Caudoviricetes	NA	NA	PF06891	P2 phage tail completion protein R (GpR)
JAYIMH010000013.1|provirus_14931_53695_34	30464	30919	456	1	0.612	11	None	GENOMAD.134219.VP	6.323e-64	215	0	0	1	1246	Caudoviricetes	NA	NA	PF05069;TIGR01635;COG5005	phage virion morphogenesis (putative tail completion) protein
JAYIMH010000013.1|provirus_14931_53695_35	31122	32018	897	1	0.445	11	GGAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAYIMH010000013.1|provirus_14931_53695_36	32273	32527	255	1	0.627	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAYIMH010000013.1|provirus_14931_53695_37	32761	33654	894	1	0.638	11	None	GENOMAD.105501.VV	4.836e-84	281	0	0	1	1246	Caudoviricetes	NA	NA	PF03434;COG3948	Phage-related baseplate assembly protein
JAYIMH010000013.1|provirus_14931_53695_38	33647	34195	549	1	0.652	11	None	GENOMAD.114503.VV	3.813e-32	125	0	0	1	1246	Caudoviricetes	NA	NA	PF09684;COG4385;TIGR01634	Bacteriophage P2-related tail formation protein
JAYIMH010000013.1|provirus_14931_53695_39	34199	35404	1206	1	0.644	11	GGA/GAG/AGG	GENOMAD.032536.VV	4.122e-39	154	0	0	1	1246	Caudoviricetes	NA	NA	COG5301	Phage-related tail fibre protein
JAYIMH010000013.1|provirus_14931_53695_40	35427	35633	207	1	0.575	11	GGA/GAG/AGG	GENOMAD.169047.VV	1.028e-27	106	0	0	0	1	NA	NA	NA	NA	NA
JAYIMH010000013.1|provirus_14931_53695_41	35712	36275	564	1	0.656	11	None	GENOMAD.119442.VP	2.805e-47	169	0	0	1	1246	Caudoviricetes	NA	NA	PF04717;COG4540;TIGR01644	Phage P2 baseplate assembly protein gpV
JAYIMH010000013.1|provirus_14931_53695_42	36272	36631	360	1	0.669	11	GGxGG	GENOMAD.123275.VP	2.134e-11	62	0	0	1	1246	Caudoviricetes	NA	NA	PF04965;K06903;COG3628;TIGR03357	Phage baseplate assembly protein W
JAYIMH010000013.1|provirus_14931_53695_43	36643	37809	1167	1	0.640	11	GGAG/GAGG	GENOMAD.102019.VV	1.136e-47	179	0	0	1	1246	Caudoviricetes	NA	NA	PF10758;COG3497	Phage tail sheath protein FI
JAYIMH010000013.1|provirus_14931_53695_44	37840	38349	510	1	0.610	11	GGAG/GAGG	GENOMAD.222086.VV	6.598e-19	86	0	0	1	1246	Caudoviricetes	NA	NA	PF04985;K06908;TIGR01611;COG3498	phage contractile tail tube protein, P2 family
