seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
JAYIQV010000102.1	853	No terminal repeats	2	11	1.0000	NA	1	3.4366	T_virB6	NA
JAYIQV010000079.1	3570	No terminal repeats	5	11	1.0000	NA	0	2.9906	NA	NA
JAYIQV010000089.1	1785	No terminal repeats	3	11	1.0000	NA	2	3.4366	T_virB6;B_traI	NA
JAYIQV010000066.1	10007	No terminal repeats	11	11	1.0000	NA	2	8.9978	G_tfc23;G_tfc22;G_tfc18;G_tfc19;MOBH	NA
JAYIQV010000085.1	2790	No terminal repeats	4	11	1.0000	NA	1	3.4366	T_virB6	NA
JAYIQV010000074.1	5045	No terminal repeats	6	11	1.0000	NA	1	5.1548	T_virB6	NA
JAYIQV010000083.1	3249	No terminal repeats	5	11	0.9999	NA	0	1.9662	NA	NA
JAYIQV010000081.1	3479	No terminal repeats	4	11	0.9998	NA	0	1.7183	NA	NA
JAYIQV010000068.1	8287	No terminal repeats	8	11	0.9998	NA	0	1.7183	NA	NA
JAYIQV010000030.1	62011	No terminal repeats	35	11	0.9997	NA	0	1.6096	NA	NF033135
JAYIQV010000096.1	1323	No terminal repeats	3	11	0.9992	NA	1	3.4366	T_virB6	NA
JAYIQV010000031.1	58886	No terminal repeats	47	11	0.9990	NA	2	1.2752	NA	NF033135
JAYIQV010000046.1	34776	No terminal repeats	31	11	0.9984	NA	0	2.4834	NA	NA
JAYIQV010000071.1	6103	No terminal repeats	5	11	0.9949	NA	0	0.6487	NA	NA
JAYIQV010000056.1	27050	No terminal repeats	24	11	0.9926	NA	0	1.6063	NA	NA
JAYIQV010000067.1	9650	No terminal repeats	7	11	0.9663	NA	0	0.2071	NA	NA
JAYIQV010000040.1	49529	No terminal repeats	39	11	0.9582	NA	1	0.5002	NA	NA
JAYIQV010000028.1	66341	No terminal repeats	62	11	0.7900	NA	0	0.8536	NA	NF000496
