gene	start	end	length	strand	gc_content	genetic_code	rbs_motif	marker	evalue	bitscore	uscg	plasmid_hallmark	virus_hallmark	taxid	taxname	annotation_conjscan	annotation_amr	annotation_accessions	annotation_description
CP168115.1_1	1	1329	1329	1	0.661	11	None	GENOMAD.161908.VC	0.0002328	46	0	0	0	1246	Caudoviricetes	NA	NA	PF08299	Bacterial dnaA protein helix-turn-helix
CP168115.1_2	1605	2705	1101	1	0.646	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
CP168115.1_3	3592	4698	1107	1	0.655	11	None	GENOMAD.095931.CV	8.057e-59	211	0	0	0	1	NA	NA	NA	PF11398;K03629;TIGR00611;COG1195	recF protein
CP168115.1_4	4812	7256	2445	1	0.649	11	None	GENOMAD.138195.VC	9.547e-32	137	0	0	0	1246	Caudoviricetes	NA	NA	PF00204;K02622;TIGR01059;COG0187	DNA gyrase, B subunit
CP168115.1_5	7324	8160	837	1	0.679	11	GGA/GAG/AGG	GENOMAD.177178.CP	1.925e-10	64	0	0	0	1	NA	NA	NA	PF02517	Type II CAAX prenyl endopeptidase Rce1-like
CP168115.1_6	8223	9029	807	1	0.659	11	GGA/GAG/AGG	GENOMAD.125981.CP	5.759e-07	53	0	0	0	1246	Caudoviricetes	NA	NA	PF01435;K23010;COG4784	Putative Zn-dependent protease
CP168115.1_7	9168	10364	1197	1	0.624	11	GGAG/GAGG	GENOMAD.002725.CC	1.486e-11	69	0	0	0	1	NA	NA	NA	COG2956;K21007	Lipopolysaccharide biosynthesis regulator YciM, contains six TPR domains and a predicted metal-binding C-terminal domain
CP168115.1_8	10518	11189	672	1	0.638	11	GGA/GAG/AGG	GENOMAD.136404.CP	1.61e-17	84	0	0	0	1	NA	NA	NA	PF03544;TIGR01352	TonB family C-terminal domain
CP168115.1_9	11274	12035	762	1	0.638	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
CP168115.1_10	12082	12504	423	1	0.603	11	GGAG/GAGG	GENOMAD.124417.CP	5.736e-07	50	0	0	0	1	NA	NA	NA	PF02472;K03560;TIGR02801;COG0848	TolR protein
CP168115.1_11	12508	12918	411	1	0.606	11	AGxAG	GENOMAD.124417.CP	1.183e-05	46	0	0	0	1	NA	NA	NA	PF02472;K03560;TIGR02801;COG0848	TolR protein
CP168115.1_12	14072	14842	771	-1	0.672	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
CP168115.1_13	14850	15119	270	-1	0.674	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
CP168115.1_14	15194	16654	1461	-1	0.663	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
CP168115.1_15	16940	18034	1095	1	0.689	11	None	GENOMAD.103333.CP	1.463e-59	213	0	0	0	1	NA	NA	NA	NA	NA
CP168115.1_16	18129	18842	714	-1	0.660	11	None	GENOMAD.152228.VC	5.07e-15	77	0	0	1	11688	Kyanoviridae	NA	NA	PF03336;K07336;TIGR02408	Poxvirus C4/C10 protein
CP168115.1_17	19472	20812	1341	-1	0.668	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
CP168115.1_18	21032	21724	693	1	0.678	11	None	GENOMAD.151242.CP	1.621e-06	51	0	0	0	1	NA	NA	NA	COG0705	Membrane associated serine protease, rhomboid family
CP168115.1_19	21753	22073	321	1	0.614	11	None	GENOMAD.004860.CC	9.281e-31	117	0	0	0	1	NA	NA	NA	PF08850;COG4517	NA
CP168115.1_20	22073	23059	987	1	0.693	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
CP168115.1_21	23994	25481	1488	-1	0.684	11	GGAG/GAGG	GENOMAD.195889.CP	1.637e-05	50	0	0	0	1	NA	NA	NA	PF03572;PF14684	Peptidase family S41; Tricorn protease C1 domain
CP168115.1_22	25739	26956	1218	-1	0.687	11	None	GENOMAD.105932.CP	7.57e-12	70	0	0	0	1	NA	NA	NA	PF01333;K22719;COG4942;TIGR00830	Septal ring factor EnvC, activator of murein hydrolases AmiA and AmiB
CP168115.1_23	27127	27783	657	1	0.653	11	GGAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
CP168115.1_24	27842	29626	1785	1	0.683	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
CP168115.1_25	29987	30433	447	-1	0.620	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
CP168115.1_26	30851	31900	1050	-1	0.600	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
CP168115.1_27	32309	33361	1053	-1	0.614	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
CP168115.1_28	33992	35056	1065	-1	0.635	11	AGGAG	GENOMAD.213349.VC	1.92e-05	49	0	0	0	1	NA	NA	NA	PF00150;COG2730	Cellulase (glycosyl hydrolase family 5)
CP168115.1_29	35370	36428	1059	1	0.643	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
CP168115.1_30	37268	38749	1482	-1	0.679	11	None	GENOMAD.112985.CP	1.32e-39	158	0	0	0	1246	Caudoviricetes	NA	NA	PF01134;PF14691;PF17179;PF12798;K15022;TIGR01316;COG0493	glutamate synthase (NADPH), homotetrameric
CP168115.1_31	38871	43343	4473	-1	0.672	11	GGAG/GAGG	GENOMAD.120530.CP	1.271e-86	319	0	0	0	1	NA	NA	NA	PF04898;COG0069	Glutamate synthase central domain
CP168115.1_32	43546	43926	381	-1	0.667	11	GGAG/GAGG	GENOMAD.208772.PC	4.945e-22	93	0	1	0	1	NA	NA	NA	PF11720;PF04202;COG3895;TIGR02747	Peptidase inhibitor I78 family; Foot protein 3
CP168115.1_33	44073	45338	1266	1	0.670	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
CP168115.1_34	45454	46032	579	-1	0.625	11	GGA/GAG/AGG	GENOMAD.151494.PC	1.393e-18	86	0	0	0	1	NA	NA	NA	PF05185;K00570;COG3963;TIGR00755	Phospholipid N-methyltransferase
CP168115.1_35	46957	47301	345	-1	0.701	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
CP168115.1_36	47841	48731	891	1	0.715	11	GGA/GAG/AGG	GENOMAD.129411.CP	3.171e-06	51	0	0	0	1	NA	NA	NA	PF05726;PF02678;COG1741;K06911	Redox-sensitive bicupin YhaK, pirin superfamily
CP168115.1_37	49056	49280	225	1	0.671	11	GGA/GAG/AGG	GENOMAD.153566.CP	0.0008469	38	0	0	0	1	NA	NA	NA	PF02525;K01118;COG1182;TIGR02690	Flavodoxin-like fold
CP168115.1_38	49289	49669	381	1	0.682	11	GGA/GAG/AGG	GENOMAD.153566.CP	3.505e-08	53	0	0	0	1	NA	NA	NA	PF02525;K01118;COG1182;TIGR02690	Flavodoxin-like fold
CP168115.1_39	50014	50907	894	-1	0.678	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
CP168115.1_40	51207	51512	306	-1	0.686	11	GGA/GAG/AGG	GENOMAD.162199.CP	9.523e-05	42	0	0	0	1	NA	NA	NA	PF03992;K11530;COG1359;TIGR03792	Quinol monooxygenase YgiN
CP168115.1_41	51509	52186	678	-1	0.674	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
CP168115.1_42	52321	53211	891	1	0.684	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
CP168115.1_43	53249	53650	402	-1	0.659	11	None	GENOMAD.141836.CP	4.828e-50	174	0	0	0	1	NA	NA	NA	PF16925;PF13022;PF00083;K19335;TIGR03384;COG3226	transcriptional repressor BetI
CP168115.1_44	54079	54465	387	1	0.672	11	GGAG/GAGG	GENOMAD.141139.CP	4.29e-06	47	0	0	0	1	NA	NA	NA	PF03965;K02171;TIGR02698;COG3682	copper transport repressor, CopY/TcrY family
CP168115.1_45	54469	56172	1704	1	0.695	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
CP168115.1_46	56699	57550	852	1	0.683	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
CP168115.1_47	57792	58922	1131	1	0.677	11	GGA/GAG/AGG	GENOMAD.178415.CP	1.355e-53	196	0	0	0	1	NA	NA	NA	PF13761;PF02571;COG3268;K19064;TIGR00036	Uncharacterized conserved protein, related to short-chain dehydrogenases
CP168115.1_48	59341	60129	789	-1	0.674	11	AGGAG	GENOMAD.216450.PC	4.141e-157	490	0	0	0	1	NA	NA	NA	PF08975;COG5255	NA
CP168115.1_49	60140	62803	2664	-1	0.689	11	GGA/GAG/AGG	GENOMAD.152082.CP	1.505e-11	71	0	0	0	1	NA	NA	NA	PF00593;PF07715;PF00691;TIGR01782;COG4773;K16089	TonB-dependent receptor
CP168115.1_50	62909	64012	1104	1	0.702	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
CP168115.1_51	64151	66307	2157	1	0.678	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
CP168115.1_52	66492	67457	966	-1	0.696	11	None	GENOMAD.109692.CP	6.816e-155	487	0	0	0	1	NA	NA	NA	PF13482;K07502;COG3359;TIGR01406	Uncharacterized conserved protein YprB, contains RNaseH-like and TPR domains
CP168115.1_53	67979	70474	2496	-1	0.667	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
CP168115.1_54	70696	71844	1149	-1	0.651	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
CP168115.1_55	72126	72788	663	1	0.677	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
CP168115.1_56	72855	73166	312	-1	0.631	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
CP168115.1_57	73872	74390	519	-1	0.638	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
CP168115.1_58	74753	74896	144	1	0.549	11	GGAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
CP168115.1_59	75783	76799	1017	1	0.413	11	AGGA/GGAG/GAGG	GENOMAD.147710.VV	8.346e-107	349	0	0	0	1246	Caudoviricetes	NA	NA	PF15931	NA
CP168115.1_60	76799	77422	624	1	0.396	11	GGA/GAG/AGG	GENOMAD.214603.VV	8.711e-79	261	0	0	0	1	NA	NA	NA	NA	NA
CP168115.1_61	77613	77990	378	-1	0.653	11	GGA/GAG/AGG	GENOMAD.204499.VV	7.348e-42	150	0	0	0	2773	Inoviridae	NA	NA	NA	NA
CP168115.1_62	78168	79616	1449	-1	0.587	11	GGAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
CP168115.1_63	79613	80278	666	-1	0.574	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
CP168115.1_64	80390	80611	222	-1	0.653	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
CP168115.1_65	81011	81235	225	-1	0.644	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
CP168115.1_66	81537	82163	627	1	0.668	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
