seq_name	n_genes	n_uscg	n_plasmid_hallmarks	n_virus_hallmarks	genetic_code	strand_switch_rate	coding_density	no_rbs_freq	sd_bacteroidetes_rbs_freq	sd_canonical_rbs_freq	tatata_rbs_freq	cc_marker_freq	cp_marker_freq	cv_marker_freq	pc_marker_freq	pp_marker_freq	pv_marker_freq	vc_marker_freq	vp_marker_freq	vv_marker_freq	c_marker_freq	p_marker_freq	v_marker_freq	median_c_spm	median_p_spm	median_v_spm	v_vs_c_score_logistic	v_vs_p_score_logistic	p_vs_c_score_logistic	gv_marker_freq	marker_enrichment_c	marker_enrichment_p	marker_enrichment_v
JAYIWP010000001.1	407	6	1	1	11	0.2882	0.8531	0.2752	0.0000	0.7248	0.0000	0.0516	0.2457	0.0270	0.0688	0.0000	0.0025	0.0197	0.0000	0.0197	0.3243	0.0713	0.0393	0.7889	0.5676	0.0000	0.0000	0.0000	0.0000	0.0025	44.9653	-119.5894	-406.2210
JAYIWP010000002.1	289	5	1	1	11	0.3021	0.8812	0.3149	0.0000	0.6851	0.0000	0.0484	0.2976	0.0277	0.0242	0.0035	0.0000	0.0069	0.0035	0.0000	0.3737	0.0277	0.0104	0.7991	0.5817	0.0000	0.0000	0.0000	0.0000	0.0000	57.8709	-82.8225	-307.8644
JAYIWP010000003.1	191	0	0	2	11	0.2895	0.8615	0.2932	0.0000	0.7068	0.0000	0.0209	0.3403	0.0262	0.0524	0.0000	0.0000	0.0052	0.0209	0.0419	0.3874	0.0524	0.0681	0.7674	0.6100	0.0000	0.0000	0.0000	0.0000	0.0052	0.2004	-53.2129	-217.5113
JAYIWP010000004.1	198	3	0	0	11	0.2538	0.8504	0.3081	0.0000	0.6919	0.0000	0.0354	0.2374	0.0101	0.0505	0.0202	0.0051	0.0101	0.0101	0.0101	0.2828	0.0758	0.0303	0.7836	0.5761	0.0000	0.0000	0.0000	0.0000	0.0000	9.3217	-35.9226	-183.3887
JAYIWP010000005.1	200	3	0	0	11	0.2864	0.8547	0.2700	0.0000	0.7300	0.0000	0.0700	0.3150	0.0400	0.0450	0.0050	0.0000	0.0100	0.0000	0.0100	0.4250	0.0500	0.0200	0.7753	0.6213	0.0000	0.0000	0.0000	0.0000	0.0050	37.4724	-65.3282	-245.7546
JAYIWP010000006.1	166	0	0	0	11	0.3273	0.8829	0.3614	0.0000	0.6386	0.0000	0.0361	0.3735	0.0120	0.0602	0.0000	0.0000	0.0060	0.0000	0.0000	0.4217	0.0602	0.0060	0.7626	0.6432	0.0000	0.0000	0.0000	0.0000	0.0000	24.0712	-30.7833	-228.0756
JAYIWP010000007.1	130	0	1	0	11	0.2636	0.8472	0.2077	0.0000	0.7923	0.0000	0.0308	0.2154	0.0077	0.0462	0.0308	0.0154	0.0077	0.0000	0.0154	0.2538	0.0923	0.0231	0.6636	0.6721	0.0000	0.0000	0.0000	0.7360	0.0000	-9.9825	-6.5518	-115.6263
JAYIWP010000008.1	133	1	1	1	11	0.3409	0.8801	0.3233	0.0000	0.6767	0.0000	0.0902	0.2556	0.0150	0.0677	0.0000	0.0000	0.0150	0.0000	0.0301	0.3609	0.0677	0.0451	0.7624	0.5318	0.0000	0.0000	0.0000	0.0000	0.0075	17.9383	-42.9973	-140.8722
JAYIWP010000009.1	123	5	0	0	11	0.3115	0.8530	0.2602	0.0000	0.7398	0.0000	0.0244	0.2276	0.0325	0.0813	0.0244	0.0000	0.0000	0.0000	0.0000	0.2846	0.1057	0.0000	0.7688	0.6396	0.0000	0.0000	0.0000	0.0044	0.0000	9.5235	-14.3078	-125.8188
JAYIWP010000010.1	111	1	0	0	11	0.3182	0.7882	0.3333	0.0000	0.6667	0.0000	0.0090	0.2613	0.0090	0.1171	0.0090	0.0000	0.0000	0.0000	0.0000	0.2793	0.1261	0.0000	0.6629	0.7487	0.0000	0.0000	0.0000	0.1164	0.0000	3.5377	-5.4096	-128.4760
JAYIWP010000011.1	119	1	0	0	11	0.3051	0.8247	0.2437	0.0000	0.7563	0.0000	0.0420	0.3109	0.0000	0.0420	0.0084	0.0000	0.0084	0.0000	0.0168	0.3529	0.0504	0.0252	0.7773	0.6228	0.0000	0.0000	0.0000	0.0001	0.0000	13.6089	-24.6793	-129.9832
JAYIWP010000012.1	86	1	0	0	11	0.3176	0.8581	0.2674	0.0000	0.7326	0.0000	0.0698	0.3140	0.0233	0.0349	0.0000	0.0000	0.0000	0.0000	0.0000	0.4070	0.0349	0.0000	0.8017	0.5977	0.0000	0.0000	0.0000	0.0000	0.0000	21.8722	-26.0942	-102.0158
JAYIWP010000013.1	114	0	0	0	11	0.3628	0.8608	0.3860	0.0000	0.6140	0.0000	0.0877	0.3246	0.0175	0.0439	0.0175	0.0000	0.0000	0.0000	0.0000	0.4298	0.0614	0.0000	0.7884	0.6151	0.0000	0.0000	0.0000	0.0000	0.0000	22.9866	-27.0036	-147.2989
JAYIWP010000014.1	89	0	1	0	11	0.2955	0.8622	0.2360	0.0000	0.7640	0.0000	0.0337	0.1685	0.0112	0.0787	0.0000	0.0000	0.0112	0.0000	0.0225	0.2135	0.0787	0.0337	0.7546	0.6109	0.0000	0.0000	0.0003	0.0149	0.0000	2.5484	-15.5305	-66.5799
JAYIWP010000015.1	105	0	0	0	11	0.2885	0.8747	0.3143	0.0000	0.6857	0.0000	0.0762	0.3333	0.0286	0.0190	0.0000	0.0000	0.0571	0.0000	0.0095	0.4381	0.0190	0.0667	0.8138	0.4553	0.0000	0.0000	0.0001	0.0000	0.0000	29.9705	-57.8365	-122.3127
JAYIWP010000016.1	82	1	0	0	11	0.3086	0.8613	0.2805	0.0000	0.7195	0.0000	0.0488	0.3049	0.0488	0.0000	0.0122	0.0000	0.0000	0.0000	0.0000	0.4024	0.0122	0.0000	0.8042	0.5943	0.0000	0.0000	0.0000	0.0001	0.0000	15.9273	-22.2115	-88.0209
