seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
JAYIUS010000060.1	15420	No terminal repeats	16	11	1.0000	NA	4	11.4872	NA	NA
JAYIUS010000080.1	2991	No terminal repeats	4	11	1.0000	NA	0	3.1365	NA	NA
JAYIUS010000070.1	8321	No terminal repeats	9	11	1.0000	NA	2	5.1548	T_virB6;B_traI	NA
JAYIUS010000082.1	2613	ITR	5	11	0.9999	NA	0	2.1067	NA	NA
JAYIUS010000061.1	15069	No terminal repeats	14	11	0.9999	NA	0	2.7907	NA	NA
JAYIUS010000050.1	26026	No terminal repeats	16	11	0.9997	NA	1	1.5288	NA	NA
JAYIUS010000073.1	6738	No terminal repeats	6	11	0.9994	NA	0	1.6693	NA	NA
JAYIUS010000041.1	37149	No terminal repeats	31	11	0.9990	NA	0	2.8653	NA	NA
JAYIUS010000078.1	4173	No terminal repeats	6	11	0.9988	NA	0	1.2723	NA	NA
JAYIUS010000054.1	19650	No terminal repeats	12	11	0.9983	NA	1	2.4784	B_traH	NA
JAYIUS010000055.1	17995	No terminal repeats	16	11	0.9969	NA	0	1.2613	NA	NA
JAYIUS010000074.1	6350	No terminal repeats	4	11	0.9402	NA	0	1.1813	NA	NF012174
JAYIUS010000077.1	4618	No terminal repeats	6	11	0.8156	NA	1	1.8235	NA	NA
JAYIUS010000071.1	7819	No terminal repeats	6	11	0.7531	NA	0	0.2071	NA	NA
JAYIUS010000049.1	27384	No terminal repeats	20	11	0.7265	NA	0	2.0821	NA	NA
