seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
JAYIWG010000068.1	5970	No terminal repeats	6	11	1.0000	NA	0	5.4218	NA	NA
JAYIWG010000047.1	28861	No terminal repeats	30	11	1.0000	NA	17	30.7770	G_tfc2;G_tfc3;T_virB1;G_tfc5;t4cp1;G_tfc7;G_tfc8;G_tfc9;G_tfc10;G_tfc11;G_tfc12;G_tfc13;G_tfc14;G_tfc15;virb4;G_tfc24;G_tfc23;G_tfc22;G_tfc18;G_tfc19;MOBH	NA
JAYIWG010000048.1	27895	No terminal repeats	30	11	1.0000	NA	1	11.7221	NA	NA
JAYIWG010000070.1	5638	No terminal repeats	9	11	0.9997	NA	0	0.3559	NA	NA
JAYIWG010000062.1	8226	No terminal repeats	10	11	0.9996	NA	0	0.7327	NA	NA
JAYIWG010000027.1	81901	No terminal repeats	74	11	0.9995	NA	1	1.7276	NA	NA
JAYIWG010000055.1	15181	No terminal repeats	12	11	0.9991	NA	0	1.2466	NA	NA
JAYIWG010000065.1	6249	No terminal repeats	9	11	0.9985	NA	0	1.1242	NA	NA
JAYIWG010000045.1	30560	No terminal repeats	26	11	0.9891	NA	0	1.5095	NA	NA
JAYIWG010000044.1	33294	No terminal repeats	29	11	0.9740	NA	0	3.0122	NA	NA
JAYIWG010000061.1	8369	No terminal repeats	6	11	0.8062	NA	0	0.3825	NA	NA
