seq_name	chromosome_score	plasmid_score	virus_score
JAYIOW010000001.1	0.4241	0.5501	0.0258
JAYIOW010000002.1	0.4391	0.5334	0.0275
JAYIOW010000003.1	0.3989	0.5434	0.0577
JAYIOW010000004.1	0.5143	0.4639	0.0218
JAYIOW010000005.1	0.3996	0.5703	0.0301
JAYIOW010000006.1	0.4558	0.5187	0.0255
JAYIOW010000007.1	0.4837	0.4834	0.0328
JAYIOW010000008.1	0.4707	0.5035	0.0258
JAYIOW010000009.1	0.3984	0.5551	0.0465
JAYIOW010000010.1	0.4772	0.4948	0.0281
JAYIOW010000011.1	0.4196	0.5496	0.0308
JAYIOW010000012.1	0.4071	0.5632	0.0297
JAYIOW010000013.1	0.3995	0.5858	0.0147
JAYIOW010000014.1	0.4979	0.4465	0.0557
JAYIOW010000015.1	0.4493	0.5284	0.0222
JAYIOW010000016.1	0.3953	0.5738	0.0309
JAYIOW010000017.1	0.4798	0.5078	0.0124
JAYIOW010000018.1	0.5180	0.4529	0.0292
JAYIOW010000019.1	0.4562	0.5294	0.0144
JAYIOW010000020.1	0.4002	0.5756	0.0242
JAYIOW010000021.1	0.4069	0.5446	0.0485
JAYIOW010000022.1	0.4100	0.5710	0.0190
JAYIOW010000023.1	0.5729	0.4182	0.0089
JAYIOW010000024.1	0.3648	0.6014	0.0338
JAYIOW010000025.1	0.4336	0.5187	0.0476
JAYIOW010000026.1	0.4201	0.5744	0.0055
JAYIOW010000027.1	0.5295	0.4420	0.0285
JAYIOW010000028.1	0.4860	0.4603	0.0537
JAYIOW010000029.1	0.4774	0.4866	0.0359
JAYIOW010000030.1	0.6075	0.3273	0.0652
JAYIOW010000031.1	0.4941	0.4686	0.0372
JAYIOW010000032.1	0.4396	0.5297	0.0307
JAYIOW010000033.1	0.4515	0.5283	0.0202
JAYIOW010000034.1	0.3622	0.5132	0.1246
JAYIOW010000035.1	0.4145	0.4532	0.1324
JAYIOW010000036.1	0.5604	0.4100	0.0296
JAYIOW010000037.1	0.2442	0.6218	0.1340
JAYIOW010000038.1	0.0930	0.8335	0.0735
JAYIOW010000039.1	0.4437	0.5435	0.0128
JAYIOW010000040.1	0.6773	0.3213	0.0014
JAYIOW010000041.1	0.6381	0.0758	0.2861
JAYIOW010000042.1	0.5673	0.3810	0.0517
JAYIOW010000043.1	0.2288	0.7390	0.0321
JAYIOW010000044.1	0.6443	0.3490	0.0067
JAYIOW010000045.1	0.2929	0.6791	0.0280
JAYIOW010000046.1	0.1811	0.6669	0.1520
JAYIOW010000047.1	0.3919	0.5805	0.0277
JAYIOW010000048.1	0.1850	0.5988	0.2162
JAYIOW010000049.1	0.1734	0.8172	0.0094
JAYIOW010000050.1	0.1539	0.8190	0.0271
JAYIOW010000051.1	0.0692	0.7186	0.2122
JAYIOW010000052.1	0.4590	0.5174	0.0236
JAYIOW010000053.1	0.8455	0.0994	0.0551
JAYIOW010000054.1	0.8277	0.1683	0.0040
JAYIOW010000055.1	0.2331	0.5694	0.1975
JAYIOW010000056.1	0.1562	0.6223	0.2215
JAYIOW010000057.1	0.3537	0.3609	0.2855
JAYIOW010000058.1	0.7918	0.1846	0.0236
JAYIOW010000059.1	0.3628	0.2554	0.3818
JAYIOW010000060.1	0.1651	0.6801	0.1548
JAYIOW010000061.1	0.4145	0.1634	0.4221
JAYIOW010000062.1	0.0746	0.7088	0.2166
JAYIOW010000063.1	0.2306	0.5195	0.2499
JAYIOW010000064.1	0.2916	0.4038	0.3046
JAYIOW010000065.1	0.3319	0.1152	0.5529
JAYIOW010000066.1	0.5839	0.1935	0.2226
JAYIOW010000067.1	0.5491	0.1721	0.2788
JAYIOW010000068.1	0.1794	0.5151	0.3056
JAYIOW010000069.1	0.5518	0.2015	0.2467
JAYIOW010000070.1	0.3591	0.4137	0.2272
JAYIOW010000071.1	0.2821	0.2939	0.4240
JAYIOW010000072.1	0.3429	0.1322	0.5249
JAYIOW010000073.1	0.5441	0.1736	0.2823
JAYIOW010000074.1	0.3782	0.0817	0.5401
JAYIOW010000075.1	0.2200	0.1466	0.6334
JAYIOW010000076.1	0.2763	0.0771	0.6466
JAYIOW010000077.1	0.3167	0.0744	0.6089
JAYIOW010000078.1	0.2012	0.0824	0.7164
JAYIOW010000079.1	0.2291	0.0827	0.6882
JAYIOW010000080.1	0.3886	0.2440	0.3674
JAYIOW010000081.1	0.1087	0.0581	0.8332
JAYIOW010000082.1	0.3345	0.1525	0.5129
JAYIOW010000083.1	0.1698	0.0621	0.7681
JAYIOW010000084.1	0.2949	0.2589	0.4462
JAYIOW010000085.1	0.1766	0.0850	0.7384
JAYIOW010000086.1	0.2776	0.0604	0.6620
JAYIOW010000087.1	0.0885	0.0596	0.8519
