seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
RRXD01000022.1	57649	No terminal repeats	63	11	1.0000	NA	18	42.4991	MOBH;G_tfc19;G_tfc18;G_tfc22;G_tfc23;G_tfc24;virb4;G_tfc15;G_tfc14;G_tfc13;G_tfc12;G_tfc11;G_tfc10;G_tfc9;G_tfc8;G_tfc7;t4cp1;G_tfc5;T_virB1;G_tfc3;G_tfc2	NA
RRXD01000005.1	8752	No terminal repeats	15	11	0.9999	NA	0	1.7944	NA	NA
RRXD01000059.1	4553	No terminal repeats	6	11	0.9999	NA	0	2.9931	NA	NA
RRXD01000021.1	3954	No terminal repeats	5	11	0.9999	NA	1	3.4366	T_virB6	NA
RRXD01000015.1	21952	No terminal repeats	20	11	0.9999	NA	0	3.7990	NA	NA
RRXD01000049.1	6535	No terminal repeats	13	11	0.9999	NA	0	2.9906	NA	NA
RRXD01000019.1	54241	No terminal repeats	57	11	0.9998	NA	0	14.6510	NA	NF000496
RRXD01000053.1	13696	No terminal repeats	10	11	0.9998	NA	0	3.4237	NA	NA
RRXD01000012.1	15581	No terminal repeats	15	11	0.9997	NA	0	1.2466	NA	NA
RRXD01000057.1	3822	No terminal repeats	7	11	0.9992	NA	0	1.1242	NA	NA
RRXD01000064.1	2523	No terminal repeats	3	11	0.9980	NA	2	2.6906	virb4;T_virB6	NA
RRXD01000010.1	4298	No terminal repeats	7	11	0.9975	NA	0	1.6693	NA	NA
RRXD01000026.1	35635	No terminal repeats	28	11	0.9971	NA	1	2.5987	NA	NA
RRXD01000027.1	2062	No terminal repeats	3	11	0.9903	NA	1	1.6903	NA	NA
RRXD01000013.1	10162	No terminal repeats	9	11	0.9744	NA	0	0.2071	NA	NA
RRXD01000002.1	36799	No terminal repeats	21	11	0.9228	NA	0	1.2541	NA	NA
