gene	start	end	length	strand	gc_content	genetic_code	rbs_motif	marker	evalue	bitscore	uscg	plasmid_hallmark	virus_hallmark	taxid	taxname	annotation_conjscan	annotation_amr	annotation_accessions	annotation_description
JAYIVA010000077.1_1	74	412	339	-1	0.655	11	GGA/GAG/AGG	GENOMAD.212325.VP	8.106e-51	175	0	0	1	2773	Inoviridae	NA	NA	PF12375;PF12472	Phage protein; Phage related protein
JAYIVA010000077.1_2	474	707	234	-1	0.615	11	GGA/GAG/AGG	GENOMAD.223687.VP	1.502e-06	46	0	0	1	2773	Inoviridae	NA	NA	PF12472	Phage related protein
JAYIVA010000077.1_3	997	1269	273	1	0.604	11	GGA/GAG/AGG	GENOMAD.096365.VV	2.694e-28	109	0	0	0	2773	Inoviridae	NA	NA	NA	NA
JAYIVA010000077.1_4	1266	1448	183	1	0.645	11	None	GENOMAD.185254.VV	1.376e-28	108	0	0	0	1	NA	NA	NA	NA	NA
JAYIVA010000077.1_5	1441	2550	1110	1	0.590	11	GGAG/GAGG	GENOMAD.222250.VP	3.882e-09	61	0	0	0	2773	Inoviridae	MOBT	NA	PF02486;COG2946	DNA relaxase NicK
JAYIVA010000077.1_6	2547	2843	297	1	0.586	11	AGxAGG/AGGxGG	GENOMAD.117825.VV	2.778e-47	164	0	0	1	2773	Inoviridae	NA	NA	PF02303	Helix-destabilising protein
JAYIVA010000077.1_7	2853	3098	246	1	0.634	11	3Base/5BMM	GENOMAD.148914.VV	8.291e-21	87	0	0	1	1	NA	NA	NA	PF17091	Inovirus G7P protein
JAYIVA010000077.1_8	3126	3254	129	1	0.581	11	AGGAG	GENOMAD.112093.VV	2.595e-14	66	0	0	0	1	NA	NA	NA	NA	NA
JAYIVA010000077.1_9	3282	4406	1125	1	0.596	11	GGA/GAG/AGG	GENOMAD.097192.VV	1.909e-43	166	0	0	0	2773	Inoviridae	NA	NA	NA	NA
JAYIVA010000077.1_10	4518	4862	345	1	0.557	11	None	GENOMAD.214060.VP	2.962e-46	162	0	0	0	2773	Inoviridae	NA	NA	NA	NA
JAYIVA010000077.1_11	4864	4944	81	1	0.519	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAYIVA010000078.1_1	265	2619	2355	-1	0.621	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAYIVA010000078.1_2	2644	3270	627	-1	0.611	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAYIVA010000078.1_3	3811	4197	387	-1	0.599	11	GGAG/GAGG	GENOMAD.223687.VP	4.016e-07	50	0	0	1	2773	Inoviridae	NA	NA	PF12472	Phage related protein
JAYIVA010000092.1_1	3	77	75	-1	0.533	11	AGGAGG	GENOMAD.160041.VV	5.068e-14	64	0	0	0	1	NA	NA	NA	NA	NA
JAYIVA010000092.1_2	144	527	384	-1	0.615	11	GGA/GAG/AGG	GENOMAD.212325.VP	8.05e-42	150	0	0	1	2773	Inoviridae	NA	NA	PF12375;PF12472	Phage protein; Phage related protein
JAYIVA010000092.1_3	699	1025	327	1	0.618	11	GGAG/GAGG	GENOMAD.212325.VP	1.007e-38	140	0	0	1	2773	Inoviridae	NA	NA	PF12375;PF12472	Phage protein; Phage related protein
JAYIVA010000092.1_4	1092	1400	309	1	0.589	11	AGxAGG/AGGxGG	GENOMAD.160041.VV	1.362e-56	191	0	0	0	1	NA	NA	NA	NA	NA
JAYIVA010000092.1_5	1513	1788	276	-1	0.612	11	AGGAG	GENOMAD.227142.VP	2.064e-31	118	0	0	0	1	NA	NA	NA	NA	NA
JAYIVA010000092.1_6	1877	1990	114	-1	0.623	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAYIVA010000104.1_1	3	467	465	1	0.572	11	None	GENOMAD.222675.VP	9.2e-103	327	0	0	0	2773	Inoviridae	NA	NA	NA	NA
JAYIVA010000104.1_2	464	760	297	1	0.589	11	None	GENOMAD.222243.VP	2.269e-49	170	0	0	1	2773	Inoviridae	NA	NA	PF02303	Helix-destabilising protein
JAYIVA010000104.1_3	764	829	66	1	0.667	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
