seq_name	chromosome_score	plasmid_score	virus_score
JAYIMS010000001.1	0.4953	0.4887	0.0159
JAYIMS010000002.1	0.4984	0.4636	0.0380
JAYIMS010000003.1	0.4871	0.4681	0.0448
JAYIMS010000004.1	0.4307	0.5456	0.0236
JAYIMS010000005.1	0.4381	0.5410	0.0208
JAYIMS010000006.1	0.4582	0.4965	0.0454
JAYIMS010000007.1	0.4590	0.5246	0.0164
JAYIMS010000008.1	0.4594	0.5189	0.0217
JAYIMS010000009.1	0.4768	0.5042	0.0189
JAYIMS010000010.1	0.3961	0.5573	0.0466
JAYIMS010000011.1	0.4957	0.4889	0.0155
JAYIMS010000012.1	0.4477	0.5231	0.0292
JAYIMS010000013.1	0.4982	0.4715	0.0303
JAYIMS010000014.1	0.4880	0.5020	0.0101
JAYIMS010000015.1	0.4359	0.5466	0.0176
JAYIMS010000016.1	0.3731	0.5806	0.0463
JAYIMS010000017.1	0.3770	0.5672	0.0558
JAYIMS010000018.1	0.4873	0.4818	0.0309
JAYIMS010000019.1	0.4388	0.5386	0.0226
JAYIMS010000020.1	0.4348	0.5361	0.0291
JAYIMS010000021.1	0.3575	0.5845	0.0580
JAYIMS010000022.1	0.4961	0.4721	0.0318
JAYIMS010000023.1	0.4067	0.5495	0.0438
JAYIMS010000024.1	0.4380	0.5440	0.0180
JAYIMS010000025.1	0.5145	0.4644	0.0211
JAYIMS010000026.1	0.5118	0.4786	0.0096
JAYIMS010000027.1	0.4965	0.4794	0.0241
JAYIMS010000028.1	0.3526	0.6200	0.0274
JAYIMS010000029.1	0.4384	0.4751	0.0865
JAYIMS010000030.1	0.4075	0.5355	0.0571
JAYIMS010000031.1	0.3124	0.6631	0.0246
JAYIMS010000032.1	0.5912	0.3455	0.0633
JAYIMS010000033.1	0.0023	0.7157	0.2820
JAYIMS010000034.1	0.4943	0.4945	0.0112
JAYIMS010000035.1	0.5938	0.3889	0.0173
JAYIMS010000036.1	0.5081	0.4523	0.0397
JAYIMS010000037.1	0.1699	0.7827	0.0474
JAYIMS010000038.1	0.6310	0.2807	0.0883
JAYIMS010000039.1	0.3449	0.6169	0.0382
JAYIMS010000040.1	0.3820	0.3872	0.2308
JAYIMS010000041.1	0.4127	0.5518	0.0354
JAYIMS010000042.1	0.1213	0.8465	0.0322
JAYIMS010000043.1	0.4677	0.5249	0.0074
JAYIMS010000044.1	0.0883	0.6951	0.2166
JAYIMS010000045.1	0.2585	0.7035	0.0380
JAYIMS010000046.1	0.4927	0.4708	0.0365
JAYIMS010000047.1	0.5676	0.3620	0.0703
JAYIMS010000048.1	0.1627	0.8365	0.0008
JAYIMS010000049.1	0.0945	0.8280	0.0775
JAYIMS010000050.1	0.8742	0.0715	0.0543
JAYIMS010000051.1	0.2084	0.4930	0.2986
JAYIMS010000052.1	0.3085	0.3197	0.3718
JAYIMS010000053.1	0.2752	0.7039	0.0209
JAYIMS010000054.1	0.0116	0.9057	0.0826
JAYIMS010000055.1	0.1708	0.7189	0.1104
JAYIMS010000056.1	0.6394	0.3145	0.0461
JAYIMS010000057.1	0.5491	0.3118	0.1391
JAYIMS010000058.1	0.5199	0.4620	0.0181
JAYIMS010000059.1	0.3611	0.4290	0.2098
JAYIMS010000060.1	0.0796	0.0770	0.8433
JAYIMS010000061.1	0.7196	0.2567	0.0238
JAYIMS010000062.1	0.2101	0.5793	0.2105
JAYIMS010000063.1	0.3192	0.2178	0.4631
JAYIMS010000064.1	0.4411	0.3741	0.1848
JAYIMS010000065.1	0.7271	0.1872	0.0857
JAYIMS010000066.1	0.0851	0.7356	0.1793
JAYIMS010000067.1	0.5642	0.2917	0.1441
JAYIMS010000068.1	0.1944	0.4192	0.3865
JAYIMS010000069.1	0.6822	0.0982	0.2196
JAYIMS010000070.1	0.0463	0.0294	0.9243
JAYIMS010000071.1	0.6131	0.1640	0.2230
JAYIMS010000072.1	0.2603	0.4382	0.3015
JAYIMS010000073.1	0.2866	0.2360	0.4774
JAYIMS010000074.1	0.1851	0.1159	0.6990
JAYIMS010000075.1	0.3061	0.0860	0.6079
JAYIMS010000076.1	0.1632	0.1455	0.6913
JAYIMS010000077.1	0.4111	0.1165	0.4724
JAYIMS010000078.1	0.2584	0.1383	0.6033
JAYIMS010000079.1	0.3930	0.1873	0.4197
JAYIMS010000080.1	0.4214	0.2419	0.3367
JAYIMS010000081.1	0.1736	0.0971	0.7293
JAYIMS010000082.1	0.2729	0.0635	0.6636
JAYIMS010000083.1	0.2261	0.0622	0.7116
JAYIMS010000084.1	0.2108	0.0691	0.7201
JAYIMS010000085.1	0.1719	0.0643	0.7638
JAYIMS010000086.1	0.0709	0.0503	0.8789
JAYIMS010000087.1	0.3706	0.1063	0.5232
