sys_id	type	subtype	activity	sys_beg	sys_end	protein_in_syst	genes_count	name_of_profiles_in_sys
JAYIVP010000004.1_pAgo_S1B_8	pAgo	pAgo_S1B	Defense	JAYIVP010000004.1_112	JAYIVP010000004.1_113	JAYIVP010000004.1_112,JAYIVP010000004.1_113	2	pAgo__SIR2APAZ,pAgo__pAgo_S1B
JAYIVP010000005.1_Wadjet_I_3	Wadjet	Wadjet_I	Defense	JAYIVP010000005.1_10	JAYIVP010000005.1_13	JAYIVP010000005.1_10,JAYIVP010000005.1_12,JAYIVP010000005.1_13	3	Wadjet__JetA_I,Wadjet__JetB_I,Wadjet__JetC_I
JAYIVP010000007.1_RloC_13	RloC	RloC	Defense	JAYIVP010000007.1_7	JAYIVP010000007.1_7	JAYIVP010000007.1_7	1	RloC__RloC
JAYIVP010000010.1_Gao_Ppl_11	Gao_Ppl	Gao_Ppl	Defense	JAYIVP010000010.1_6	JAYIVP010000010.1_6	JAYIVP010000010.1_6	1	Gao_Ppl__PplA
JAYIVP010000011.1_DS-33_6	DS-33	DS-33	Defense	JAYIVP010000011.1_111	JAYIVP010000011.1_111	JAYIVP010000011.1_111	1	DS-33__DS-33
JAYIVP010000013.1_RM_Type_I_15	RM	RM_Type_I	Defense	JAYIVP010000013.1_26	JAYIVP010000013.1_29	JAYIVP010000013.1_26,JAYIVP010000013.1_27,JAYIVP010000013.1_29	3	RM__Type_I_MTases_FAM_0,RM__Type_I_REases_FAM_0.einsi_trimmed,RM__Type_I_S_51
JAYIVP010000023.1_RM_Type_I_17	RM	RM_Type_I	Defense	JAYIVP010000023.1_39	JAYIVP010000023.1_42	JAYIVP010000023.1_39,JAYIVP010000023.1_40,JAYIVP010000023.1_42	3	RM__Type_I_MTases_FAM_3,RM__Type_I_REases_FAM_1.einsi_trimmed,RM__Type_I_S_52
JAYIVP010000024.1_SoFic_4	SoFIC	SoFic	Defense	JAYIVP010000024.1_59	JAYIVP010000024.1_59	JAYIVP010000024.1_59	1	SoFic__SoFic
JAYIVP010000026.1_AbiV_12	AbiV	AbiV	Defense	JAYIVP010000026.1_62	JAYIVP010000026.1_62	JAYIVP010000026.1_62	1	AbiV__AbiV
JAYIVP010000034.1_Retron_XII_1	Retron	Retron_XII	Defense	JAYIVP010000034.1_2	JAYIVP010000034.1_2	JAYIVP010000034.1_2	1	Retron_XII__RT_12
JAYIVP010000039.1_Gabija_9	Gabija	Gabija	Defense	JAYIVP010000039.1_29	JAYIVP010000039.1_30	JAYIVP010000039.1_29,JAYIVP010000039.1_30	2	Gabija__GajA,Gabija__GajB_2
JAYIVP010000043.1_SoFic_5	SoFIC	SoFic	Defense	JAYIVP010000043.1_1	JAYIVP010000043.1_1	JAYIVP010000043.1_1	1	SoFic__SoFic
JAYIVP010000049.1_Zorya_TypeIII_7	Zorya	Zorya_TypeIII	Defense	JAYIVP010000049.1_15	JAYIVP010000049.1_18	JAYIVP010000049.1_15,JAYIVP010000049.1_16,JAYIVP010000049.1_18	3	Zorya_III__ZorF3,Zorya_III__ZorG3,Zorya__ZorB
JAYIVP010000060.1_RM_Type_IIG_18	RM	RM_Type_IIG	Defense	JAYIVP010000060.1_7	JAYIVP010000060.1_7	JAYIVP010000060.1_7	1	RM_Type_IIG__Type_IIG_FAM_1.einsi_trimmed
JAYIVP010000064.1_Thoeris_IV_10	Thoeris	Thoeris_IV	Defense	JAYIVP010000064.1_1	JAYIVP010000064.1_2	JAYIVP010000064.1_1,JAYIVP010000064.1_2	2	Thoeris_IV__ThsA_Casp4,Thoeris__ThsB_Global
