sys_id	type	subtype	activity	sys_beg	sys_end	protein_in_syst	genes_count	name_of_profiles_in_sys
JAUIPU010000001.1_RM_Type_II_19	RM	RM_Type_II	Defense	JAUIPU010000001.1_1	JAUIPU010000001.1_3	JAUIPU010000001.1_1,JAUIPU010000001.1_3	2	RM_Type_II__Type_II_MTases_FAM_0,RM_Type_II__Type_II_REase38
JAUIPU010000003.1_RM_Type_IV_20	RM	RM_Type_IV	Defense	JAUIPU010000003.1_13	JAUIPU010000003.1_14	JAUIPU010000003.1_13,JAUIPU010000003.1_14	2	RM_Type_IV__FAM_1,RM_Type_IV__FAM_2
JAUIPU010000016.1_Lamassu-Cap4_nuclease_6	Lamassu-Fam	Lamassu-Cap4_nuclease	Defense	JAUIPU010000016.1_7	JAUIPU010000016.1_9	JAUIPU010000016.1_7,JAUIPU010000016.1_8,JAUIPU010000016.1_9	3	Lamassu-Fam__LmuA_effector_Cap4_nuclease_II,Lamassu-Fam__LmuB_SMC_Cap4_nuclease_II,Lamassu-Fam__LmuC_acc_Cap4_nuclease
JAUIPU010000019.1_AbiD_2	AbiD	AbiD	Defense	JAUIPU010000019.1_16	JAUIPU010000019.1_16	JAUIPU010000019.1_16	1	AbiD__AbiD
JAUIPU010000020.1_SoFic_11	SoFIC	SoFic	Defense	JAUIPU010000020.1_48	JAUIPU010000020.1_48	JAUIPU010000020.1_48	1	SoFic__SoFic
JAUIPU010000022.1_6A_MBL_4	6A_MBL	6A_MBL	Defense	JAUIPU010000022.1_3	JAUIPU010000022.1_4	JAUIPU010000022.1_3,JAUIPU010000022.1_4	2	6A_MBL__MblB,6A_MBL__cap2_3
JAUIPU010000026.1_RM_Type_I_16	RM	RM_Type_I	Defense	JAUIPU010000026.1_40	JAUIPU010000026.1_43	JAUIPU010000026.1_40,JAUIPU010000026.1_41,JAUIPU010000026.1_43	3	RM__Type_I_MTases_FAM_3,RM__Type_I_REases_FAM_1.einsi_trimmed,RM__Type_I_S_52
JAUIPU010000027.1_Zorya_TypeIII_3	Zorya	Zorya_TypeIII	Defense	JAUIPU010000027.1_55	JAUIPU010000027.1_58	JAUIPU010000027.1_55,JAUIPU010000027.1_57,JAUIPU010000027.1_58	3	Zorya_III__ZorF3,Zorya_III__ZorG3,Zorya__ZorB
JAUIPU010000036.1_RM_Type_III_21	RM	RM_Type_III	Defense	JAUIPU010000036.1_30	JAUIPU010000036.1_31	JAUIPU010000036.1_30,JAUIPU010000036.1_31	2	RM_Type_III__Type_III_MTases_FAM_0,RM_Type_III__Type_III_REases_FAM_1.einsi_trimmed
JAUIPU010000036.1_SoFic_12	SoFIC	SoFic	Defense	JAUIPU010000036.1_32	JAUIPU010000036.1_32	JAUIPU010000036.1_32	1	SoFic__SoFic
JAUIPU010000038.1_Wadjet_I_14	Wadjet	Wadjet_I	Defense	JAUIPU010000038.1_11	JAUIPU010000038.1_14	JAUIPU010000038.1_11,JAUIPU010000038.1_13,JAUIPU010000038.1_14	3	Wadjet__JetA_I,Wadjet__JetB_I,Wadjet__JetC_I
JAUIPU010000041.1_Dsr_II_8	Dsr	Dsr_II	Defense	JAUIPU010000041.1_3	JAUIPU010000041.1_3	JAUIPU010000041.1_3	1	Dsr_II__Dsr2
JAUIPU010000041.1_PD-T7-2_9	PD-T7-2	PD-T7-2	Defense	JAUIPU010000041.1_4	JAUIPU010000041.1_5	JAUIPU010000041.1_4,JAUIPU010000041.1_5	2	PD-T7-2__PD-T7-2_A,PD-T7-2__PD-T7-2_B
JAUIPU010000045.1_Gao_Ppl_7	Gao_Ppl	Gao_Ppl	Defense	JAUIPU010000045.1_6	JAUIPU010000045.1_6	JAUIPU010000045.1_6	1	Gao_Ppl__PplA
JAUIPU010000053.1_RM_Type_I_18	RM	RM_Type_I	Defense	JAUIPU010000053.1_5	JAUIPU010000053.1_10	JAUIPU010000053.1_5,JAUIPU010000053.1_9,JAUIPU010000053.1_10	3	RM__Type_I_MTases_FAM_0,RM__Type_I_REases_FAM_0.einsi_trimmed,RM__Type_I_S_51
JAUIPU010000055.1_Retron_XII_1	Retron	Retron_XII	Defense	JAUIPU010000055.1_9	JAUIPU010000055.1_9	JAUIPU010000055.1_9	1	Retron_XII__RT_12
JAUIPU010000060.1_AbiE_5	AbiE	AbiE	Defense	JAUIPU010000060.1_6	JAUIPU010000060.1_7	JAUIPU010000060.1_6,JAUIPU010000060.1_7	2	AbiEii__AbiEi_3,AbiEii__AbiEii
JAUIPU010000064.1_Zorya_TypeI_10	Zorya	Zorya_TypeI	Defense	JAUIPU010000064.1_2	JAUIPU010000064.1_5	JAUIPU010000064.1_2,JAUIPU010000064.1_3,JAUIPU010000064.1_4,JAUIPU010000064.1_5	4	Zorya_TypeI__ZorC,Zorya_TypeI__ZorD,Zorya__ZorA,Zorya__ZorB
