sys_id	type	subtype	activity	sys_beg	sys_end	protein_in_syst	genes_count	name_of_profiles_in_sys
JAYIOC010000001.1_PsyrTA_3	PsyrTA	PsyrTA	Defense	JAYIOC010000001.1_216	JAYIOC010000001.1_217	JAYIOC010000001.1_216,JAYIOC010000001.1_217	2	PsyrTA__PsyrA,PsyrTA__PsyrT
JAYIOC010000003.1_RM_Type_I_10	RM	RM_Type_I	Defense	JAYIOC010000003.1_24	JAYIOC010000003.1_28	JAYIOC010000003.1_24,JAYIOC010000003.1_27,JAYIOC010000003.1_28	3	RM__Type_I_MTases_FAM_0,RM__Type_I_REases_FAM_0.einsi_trimmed,RM__Type_I_S_51
JAYIOC010000005.1_RM_Type_I_12	RM	RM_Type_I	Defense	JAYIOC010000005.1_142	JAYIOC010000005.1_145	JAYIOC010000005.1_142,JAYIOC010000005.1_143,JAYIOC010000005.1_145	3	RM__Type_I_MTases_FAM_3,RM__Type_I_REases_FAM_1.einsi_trimmed,RM__Type_I_S_52
JAYIOC010000007.1_RM_Type_IIG_15	RM	RM_Type_IIG	Defense	JAYIOC010000007.1_1	JAYIOC010000007.1_1	JAYIOC010000007.1_1	1	RM_Type_IIG__Type_IIG_FAM_1.einsi_trimmed
JAYIOC010000007.1_Pycsar_5	Pycsar	Pycsar	Defense	JAYIOC010000007.1_8	JAYIOC010000007.1_9	JAYIOC010000007.1_8,JAYIOC010000007.1_9	2	CBASS__Effector_TIR,Pycsar__AG_cyclase
JAYIOC010000009.1_Gao_Ppl_8	Gao_Ppl	Gao_Ppl	Defense	JAYIOC010000009.1_2	JAYIOC010000009.1_2	JAYIOC010000009.1_2	1	Gao_Ppl__PplA
JAYIOC010000009.1_RM_Type_IV_13	RM	RM_Type_IV	Defense	JAYIOC010000009.1_54	JAYIOC010000009.1_54	JAYIOC010000009.1_54	1	RM_Type_IV__Type_IV_01
JAYIOC010000015.1_SoFic_6	SoFIC	SoFic	Defense	JAYIOC010000015.1_89	JAYIOC010000015.1_89	JAYIOC010000015.1_89	1	SoFic__SoFic
JAYIOC010000020.1_SoFic_4	SoFIC	SoFic	Defense	JAYIOC010000020.1_13	JAYIOC010000020.1_13	JAYIOC010000020.1_13	1	SoFic__SoFic
JAYIOC010000027.1_Wadjet_I_2	Wadjet	Wadjet_I	Defense	JAYIOC010000027.1_51	JAYIOC010000027.1_54	JAYIOC010000027.1_51,JAYIOC010000027.1_52,JAYIOC010000027.1_54	3	Wadjet__JetA_I,Wadjet__JetB_I,Wadjet__JetC_I
JAYIOC010000040.1_Zorya_TypeIII_7	Zorya	Zorya_TypeIII	Defense	JAYIOC010000040.1_4	JAYIOC010000040.1_7	JAYIOC010000040.1_4,JAYIOC010000040.1_5,JAYIOC010000040.1_6,JAYIOC010000040.1_7	4	Zorya_III__ZorF3,Zorya_III__ZorG3,Zorya__ZorA,Zorya__ZorB
JAYIOC010000059.1_RM_Type_IV_14	RM	RM_Type_IV	Defense	JAYIOC010000059.1_1	JAYIOC010000059.1_1	JAYIOC010000059.1_1	1	RM_Type_IV__FAM_0
