sys_id	type	subtype	activity	sys_beg	sys_end	protein_in_syst	genes_count	name_of_profiles_in_sys
JAYIRV010000001.1_SoFic_10	SoFIC	SoFic	Defense	JAYIRV010000001.1_61	JAYIRV010000001.1_61	JAYIRV010000001.1_61	1	SoFic__SoFic
JAYIRV010000001.1_AbiD_8	AbiD	AbiD	Defense	JAYIRV010000001.1_170	JAYIRV010000001.1_170	JAYIRV010000001.1_170	1	AbiD__AbiD
JAYIRV010000001.1_AbiV_9	AbiV	AbiV	Defense	JAYIRV010000001.1_187	JAYIRV010000001.1_187	JAYIRV010000001.1_187	1	AbiV__AbiV
JAYIRV010000003.1_Wadjet_I_6	Wadjet	Wadjet_I	Defense	JAYIRV010000003.1_10	JAYIRV010000003.1_13	JAYIRV010000003.1_10,JAYIRV010000003.1_12,JAYIRV010000003.1_13	3	Wadjet__JetA_I,Wadjet__JetB_I,Wadjet__JetC_I
JAYIRV010000003.1_SoFic_4	SoFIC	SoFic	Defense	JAYIRV010000003.1_152	JAYIRV010000003.1_152	JAYIRV010000003.1_152	1	SoFic__SoFic
JAYIRV010000005.1_pAgo_S1B_3	pAgo	pAgo_S1B	Defense	JAYIRV010000005.1_135	JAYIRV010000005.1_136	JAYIRV010000005.1_135,JAYIRV010000005.1_136	2	pAgo__SIR2APAZ,pAgo__pAgo_S1B
JAYIRV010000015.1_Zorya_TypeIII_12	Zorya	Zorya_TypeIII	Defense	JAYIRV010000015.1_109	JAYIRV010000015.1_112	JAYIRV010000015.1_109,JAYIRV010000015.1_111,JAYIRV010000015.1_112	3	Zorya_III__ZorF3,Zorya_III__ZorG3,Zorya__ZorB
JAYIRV010000021.1_DS-33_1	DS-33	DS-33	Defense	JAYIRV010000021.1_16	JAYIRV010000021.1_16	JAYIRV010000021.1_16	1	DS-33__DS-33
JAYIRV010000024.1_RM_Type_I_16	RM	RM_Type_I	Defense	JAYIRV010000024.1_39	JAYIRV010000024.1_42	JAYIRV010000024.1_39,JAYIRV010000024.1_42	2	RM__Type_I_MTases_FAM_3,RM__Type_I_REases_FAM_1.einsi_trimmed
JAYIRV010000028.1_RM_Type_I_14	RM	RM_Type_I	Defense	JAYIRV010000028.1_23	JAYIRV010000028.1_26	JAYIRV010000028.1_23,JAYIRV010000028.1_25,JAYIRV010000028.1_26	3	RM__Type_I_MTases_FAM_0,RM__Type_I_REases_FAM_0.einsi_trimmed,RM__Type_I_S_51
JAYIRV010000031.1_Retron_XII_2	Retron	Retron_XII	Defense	JAYIRV010000031.1_2	JAYIRV010000031.1_2	JAYIRV010000031.1_2	1	Retron_XII__RT_12
JAYIRV010000035.1_Gabija_11	Gabija	Gabija	Defense	JAYIRV010000035.1_1	JAYIRV010000035.1_2	JAYIRV010000035.1_1,JAYIRV010000035.1_2	2	Gabija__GajA,Gabija__GajB_2
JAYIRV010000040.1_Gao_Ppl_7	Gao_Ppl	Gao_Ppl	Defense	JAYIRV010000040.1_1	JAYIRV010000040.1_1	JAYIRV010000040.1_1	1	Gao_Ppl__PplA
JAYIRV010000041.1_RM_Type_IIG_17	RM	RM_Type_IIG	Defense	JAYIRV010000041.1_7	JAYIRV010000041.1_7	JAYIRV010000041.1_7	1	RM_Type_IIG__Type_IIG_FAM_1.einsi_trimmed
