sys_id	type	subtype	activity	sys_beg	sys_end	protein_in_syst	genes_count	name_of_profiles_in_sys
JAUINI010000001.1_RM_Type_I_14	RM	RM_Type_I	Defense	JAUINI010000001.1_89	JAUINI010000001.1_92	JAUINI010000001.1_89,JAUINI010000001.1_91,JAUINI010000001.1_92	3	RM__Type_I_MTases_FAM_0,RM__Type_I_REases_FAM_0.einsi_trimmed,RM__Type_I_S_51
JAUINI010000005.1_RM_Type_I_18	RM	RM_Type_I	Defense	JAUINI010000005.1_38	JAUINI010000005.1_41	JAUINI010000005.1_38,JAUINI010000005.1_41	2	RM__Type_I_MTases_FAM_3,RM__Type_I_REases_FAM_1.einsi_trimmed
JAUINI010000007.1_SoFic_6	SoFIC	SoFic	Defense	JAUINI010000007.1_87	JAUINI010000007.1_87	JAUINI010000007.1_87	1	SoFic__SoFic
JAUINI010000013.1_PrrC_15	PrrC	PrrC	Defense	JAUINI010000013.1_50	JAUINI010000013.1_54	JAUINI010000013.1_50,JAUINI010000013.1_51,JAUINI010000013.1_52,JAUINI010000013.1_54	4	PrrC__PrrC,RM__Type_I_MTases_FAM_0,RM__Type_I_REases_FAM_0.einsi_trimmed,RM__Type_I_S_51
JAUINI010000022.1_RM_Type_IV_19	RM	RM_Type_IV	Defense	JAUINI010000022.1_85	JAUINI010000022.1_86	JAUINI010000022.1_85,JAUINI010000022.1_86	2	RM_Type_IV__FAM_1,RM_Type_IV__FAM_2
JAUINI010000025.1_CBASS_I_4	CBASS	CBASS_I	Defense	JAUINI010000025.1_53	JAUINI010000025.1_54	JAUINI010000025.1_53,JAUINI010000025.1_54	2	CBASS__Cyclase_new,CBASS__Effector_2TM_S_2TMBeta
JAUINI010000025.1_Gao_TerY_5	Gao_TerY	Gao_TerY	Defense	JAUINI010000025.1_56	JAUINI010000025.1_58	JAUINI010000025.1_56,JAUINI010000025.1_57,JAUINI010000025.1_58	3	Gao_TerY__TerYA,Gao_TerY__TerYB,Gao_TerY__TerYC
JAUINI010000026.1_SoFic_9	SoFIC	SoFic	Defense	JAUINI010000026.1_61	JAUINI010000026.1_61	JAUINI010000026.1_61	1	SoFic__SoFic
JAUINI010000030.1_Prometheus_7	Prometheus	Prometheus	Defense	JAUINI010000030.1_47	JAUINI010000030.1_47	JAUINI010000030.1_47	1	Prometheus__ProA
JAUINI010000039.1_AbiD_1	AbiD	AbiD	Defense	JAUINI010000039.1_14	JAUINI010000039.1_14	JAUINI010000039.1_14	1	AbiD__AbiD
JAUINI010000048.1_Wadjet_I_12	Wadjet	Wadjet_I	Defense	JAUINI010000048.1_17	JAUINI010000048.1_20	JAUINI010000048.1_17,JAUINI010000048.1_18,JAUINI010000048.1_20	3	Wadjet__JetA_I,Wadjet__JetB_I,Wadjet__JetC_I
JAUINI010000049.1_Zorya_TypeIII_2	Zorya	Zorya_TypeIII	Defense	JAUINI010000049.1_20	JAUINI010000049.1_23	JAUINI010000049.1_20,JAUINI010000049.1_21,JAUINI010000049.1_23	3	Zorya_III__ZorF3,Zorya_III__ZorG3,Zorya__ZorB
JAUINI010000051.1_Gao_Ppl_10	Gao_Ppl	Gao_Ppl	Defense	JAUINI010000051.1_12	JAUINI010000051.1_12	JAUINI010000051.1_12	1	Gao_Ppl__PplA
JAUINI010000076.1_AbiE_8	AbiE	AbiE	Defense	JAUINI010000076.1_3	JAUINI010000076.1_4	JAUINI010000076.1_3,JAUINI010000076.1_4	2	AbiEii__AbiEi_3,AbiEii__AbiEii
