replicon	hit_id	gene_name	hit_pos	model_fqn	sys_id	sys_loci	locus_num	sys_wholeness	sys_score	sys_occ	hit_gene_ref	hit_status	hit_seq_len	hit_i_eval	hit_score	hit_profile_cov	hit_seq_cov	hit_begin_match	hit_end_match	counterpart	used_in	type	subtype	activity
JAYITG010000001.1	JAYITG010000001.1_74	RM__Type_I_MTases_FAM_3	74	defense-finder-models/RM/RM/RM_Type_I	JAYITG010000001.1_RM_Type_I_15	1	1	1.0	3.0	1	RM__Type_I_MTases_FAM_0	mandatory	729	1.5e-256	850.7	0.995	0.995	2	726		JAYITG010000001.1_PrrC_14	RM	RM_Type_I	Defense
JAYITG010000001.1	JAYITG010000001.1_76	RM__Type_I_S_52	76	defense-finder-models/RM/RM/RM_Type_I	JAYITG010000001.1_RM_Type_I_15	1	1	1.0	3.0	1	RM__Type_I_S_01	mandatory	440	9.9e-68	227.2	0.67	0.968	9	434		JAYITG010000001.1_PrrC_14	RM	RM_Type_I	Defense
JAYITG010000001.1	JAYITG010000001.1_77	RM__Type_I_REases_FAM_1.einsi_trimmed	77	defense-finder-models/RM/RM/RM_Type_I	JAYITG010000001.1_RM_Type_I_15	1	1	1.0	3.0	1	RM__Type_I_REases_FAM_0.einsi_trimmed	mandatory	1027	0.0	1089.2	0.993	0.984	4	1014		JAYITG010000001.1_PrrC_14	RM	RM_Type_I	Defense
JAYITG010000103.1	JAYITG010000103.1_1	Thoeris_IV__ThsA_Casp4	358	defense-finder-models/DefenseFinder/Thoeris/Thoeris_IV	JAYITG010000103.1_Thoeris_IV_6	1	1	1.0	2.0	1	Thoeris_IV__ThsA_Casp4	mandatory	285	1.2e-104	348.3	0.813	0.916	3	263			Thoeris	Thoeris_IV	Defense
JAYITG010000103.1	JAYITG010000103.1_2	Thoeris__ThsB_Global	359	defense-finder-models/DefenseFinder/Thoeris/Thoeris_IV	JAYITG010000103.1_Thoeris_IV_6	1	1	1.0	2.0	1	Thoeris__ThsB_Global	mandatory	123	1.9e-09	35.6	0.513	0.772	5	99			Thoeris	Thoeris_IV	Defense
JAYITG010000011.1	JAYITG010000011.1_107	Zorya_III__ZorG3	469	defense-finder-models/DefenseFinder/Zorya/Zorya_TypeIII	JAYITG010000011.1_Zorya_TypeIII_11	1	1	0.75	3.0	1	Zorya_III__ZorG3	mandatory	245	2.1e-90	300.8	0.892	0.992	1	243			Zorya	Zorya_TypeIII	Defense
JAYITG010000011.1	JAYITG010000011.1_109	Zorya__ZorB	471	defense-finder-models/DefenseFinder/Zorya/Zorya_TypeIII	JAYITG010000011.1_Zorya_TypeIII_11	1	1	0.75	3.0	1	Zorya__ZorB	mandatory	217	3.2e-14	50.8	0.8	0.885	10	201			Zorya	Zorya_TypeIII	Defense
JAYITG010000011.1	JAYITG010000011.1_110	Zorya_III__ZorF3	472	defense-finder-models/DefenseFinder/Zorya/Zorya_TypeIII	JAYITG010000011.1_Zorya_TypeIII_11	1	1	0.75	3.0	1	Zorya_III__ZorF3	mandatory	238	8.600000000000001e-74	246.5	0.827	0.975	1	232			Zorya	Zorya_TypeIII	Defense
JAYITG010000002.1	JAYITG010000002.1_96	RM_Type_IV__FAM_2	1302	defense-finder-models/RM/RM/RM_Type_IV	JAYITG010000002.1_RM_Type_IV_20	1	1	0.333	2.0	1	RM_Type_IV__FAM_2	mandatory	382	4.1e-55	185.1	0.818	0.723	61	336			RM	RM_Type_IV	Defense
JAYITG010000002.1	JAYITG010000002.1_97	RM_Type_IV__FAM_1	1303	defense-finder-models/RM/RM/RM_Type_IV	JAYITG010000002.1_RM_Type_IV_20	1	1	0.333	2.0	1	RM_Type_IV__FAM_1	mandatory	843	8.4e-84	280.6	0.492	0.563	311	785			RM	RM_Type_IV	Defense
JAYITG010000023.1	JAYITG010000023.1_28	Gabija__GajB_2	1632	defense-finder-models/DefenseFinder/Gabija/Gabija	JAYITG010000023.1_Gabija_2	1	1	1.0	2.0	1	Gabija__GajB_1	mandatory	605	1.2e-100	335.7	0.767	0.954	20	596			Gabija	Gabija	Defense
JAYITG010000023.1	JAYITG010000023.1_29	Gabija__GajA	1633	defense-finder-models/DefenseFinder/Gabija/Gabija	JAYITG010000023.1_Gabija_2	1	1	1.0	2.0	1	Gabija__GajA	mandatory	596	1.6e-116	388.5	0.99	0.995	1	593			Gabija	Gabija	Defense
JAYITG010000023.1	JAYITG010000023.1_41	AbiH__AbiH	1645	defense-finder-models/DefenseFinder/AbiH/AbiH	JAYITG010000023.1_AbiH_1	1	1	1.0	1.0	1	AbiH__AbiH	mandatory	301	3.8999999999999997e-56	188.8	0.992	0.87	6	267			AbiH	AbiH	Defense
JAYITG010000034.1	JAYITG010000034.1_51	AbiV__AbiV	2426	defense-finder-models/DefenseFinder/AbiV/AbiV	JAYITG010000034.1_AbiV_8	1	1	1.0	1.0	1	AbiV__AbiV	mandatory	223	2.3e-11	41.9	0.647	0.587	16	146			AbiV	AbiV	Defense
JAYITG010000036.1	JAYITG010000036.1_9	SoFic__SoFic	2480	defense-finder-models/DefenseFinder/SoFIC/SoFic	JAYITG010000036.1_SoFic_3	1	1	1.0	1.0	1	SoFic__SoFic	mandatory	228	7.399999999999999e-75	250.3	0.609	0.991	1	226			SoFIC	SoFic	Defense
