hit_id	replicon	hit_pos	hit_sequence_length	gene_name	i_eval	hit_score	hit_profile_cov	hit_seq_cov	hit_begin_match	hit_end_match
JAYIQU010000003.1_9	JAYIQU010000003.1	368	155	Veles__VlsC1	2.0000000000000003e-34	116.8	0.959	0.974	2	152
JAYIQU010000003.1_9	JAYIQU010000003.1	368	155	Veles__VlsC2	9.200000000000001e-35	117.9	0.953	0.961	3	151
JAYIQU010000003.1_56	JAYIQU010000003.1	415	195	DEDDh_I_II_III_IV_V_VI_1	3.3e-11	41.6	0.956	0.805	12	168
JAYIQU010000004.1_93	JAYIQU010000004.1	617	382	Dpd__DpdA	4.4e-08	30.2	0.52	0.545	141	348
JAYIQU010000005.1_13	JAYIQU010000005.1	662	862	Dodola__DolB	2.5e-22	77.4	0.597	0.277	485	723
JAYIQU010000005.1_69	JAYIQU010000005.1	718	228	Dpd__QueE	8.9e-07	26.6	0.652	0.658	71	220
JAYIQU010000005.1_70	JAYIQU010000005.1	719	225	Dpd__QueC	1.4e-52	176.1	0.986	0.978	2	221
JAYIQU010000005.1_87	JAYIQU010000005.1	736	601	PsyrTA__PsyrT	3.6e-90	301.0	0.517	0.576	4	349
JAYIQU010000005.1_105	JAYIQU010000005.1	754	308	Brig1__ADP_ribosyl	4.4e-59	198.5	0.439	0.935	5	292
JAYIQU010000005.1_128	JAYIQU010000005.1	777	1097	RM__Type_I_REases_FAM_0.einsi_trimmed	9.9e-230	763.6	0.98	0.964	10	1067
JAYIQU010000005.1_129	JAYIQU010000005.1	778	375	RM__Type_I_S_52	3.4e-33	113.2	0.546	0.856	50	370
JAYIQU010000005.1_129	JAYIQU010000005.1	778	375	RM__Type_I_S_04	9.200000000000001e-46	154.9	0.634	0.856	50	370
JAYIQU010000005.1_129	JAYIQU010000005.1	778	375	RM__Type_I_S_51	3e-59	198.6	0.662	0.861	50	372
JAYIQU010000005.1_132	JAYIQU010000005.1	781	503	RM_Type_II__Type_II_MTases_FAM_29	8.1e-06	22.6	0.418	0.487	165	409
JAYIQU010000005.1_132	JAYIQU010000005.1	781	503	RM_Type_II__Type_II_MTases_FAM_14	1.7e-12	44.5	0.433	0.481	176	417
JAYIQU010000005.1_132	JAYIQU010000005.1	781	503	RM_Type_II__Type_II_MTases_FAM_13	2.2e-14	50.9	0.413	0.483	158	400
JAYIQU010000005.1_132	JAYIQU010000005.1	781	503	RM_Type_II__Type_II_MTases_FAM_6	2.2e-16	57.6	0.441	0.487	177	421
JAYIQU010000005.1_132	JAYIQU010000005.1	781	503	RM_Type_II__Type_II_MTases_FAM_33	2.4e-38	130.2	0.451	0.477	159	398
JAYIQU010000005.1_132	JAYIQU010000005.1	781	503	RM__Type_I_MTases_FAM_1	2.4e-56	189.2	0.747	0.722	132	494
JAYIQU010000005.1_132	JAYIQU010000005.1	781	503	RM__Type_I_MTases_FAM_3	3.8e-59	198.5	0.68	0.849	10	436
JAYIQU010000005.1_132	JAYIQU010000005.1	781	503	PrrC__EcoprrI	4.2e-96	321.2	0.954	0.982	7	500
JAYIQU010000005.1_132	JAYIQU010000005.1	781	503	RM__Type_I_MTases_FAM_0	2.5e-167	555.8	0.992	0.99	4	501
JAYIQU010000006.1_74	JAYIQU010000006.1	860	277	CBASS__AG_E1_ThiF	6.5e-35	118.6	0.59	0.523	20	164
JAYIQU010000006.1_75	JAYIQU010000006.1	861	256	Gao_Qat__QatD	1.5e-17	61.7	0.953	0.973	2	250
JAYIQU010000006.1_86	JAYIQU010000006.1	872	242	Zorya__ZorB	1.9e-10	38.5	0.562	0.558	93	227
JAYIQU010000007.1_7	JAYIQU010000007.1	941	246	DEDDh_I_II_III_IV_V_VI_1	1.3e-35	120.9	0.994	0.663	4	166
JAYIQU010000007.1_81	JAYIQU010000007.1	1015	729	RM_Type_II__Type_II_MTases_FAM_33	4.9e-27	92.8	0.438	0.354	166	423
JAYIQU010000007.1_81	JAYIQU010000007.1	1015	729	PrrC__EcoprrI	1.4000000000000001e-46	157.9	0.961	0.789	1	575
JAYIQU010000007.1_81	JAYIQU010000007.1	1015	729	RM__Type_I_MTases_FAM_0	7.9e-76	253.9	0.93	0.727	1	530
JAYIQU010000007.1_81	JAYIQU010000007.1	1015	729	RM__Type_I_MTases_FAM_3	1.0000000000000001e-256	851.3	0.995	0.995	2	726
JAYIQU010000007.1_83	JAYIQU010000007.1	1017	440	RM__Type_I_S_02	5.8e-19	66.4	0.689	0.791	87	434
JAYIQU010000007.1_83	JAYIQU010000007.1	1017	440	RM__Type_I_S_06	1.6e-22	78.0	0.645	0.85	61	434
JAYIQU010000007.1_83	JAYIQU010000007.1	1017	440	RM__Type_I_S_03	5e-27	93.2	0.832	0.968	9	434
JAYIQU010000007.1_83	JAYIQU010000007.1	1017	440	RM__Type_I_S_51	3.4999999999999997e-37	125.8	0.82	0.973	7	434
JAYIQU010000007.1_83	JAYIQU010000007.1	1017	440	RM__Type_I_S_04	9e-54	181.3	0.748	0.97	8	434
JAYIQU010000007.1_83	JAYIQU010000007.1	1017	440	RM__Type_I_S_52	1e-67	227.2	0.67	0.968	9	434
