sys_id	type	subtype	activity	sys_beg	sys_end	protein_in_syst	genes_count	name_of_profiles_in_sys
JAYIWQ010000002.1_SoFic_9	SoFIC	SoFic	Defense	JAYIWQ010000002.1_52	JAYIWQ010000002.1_52	JAYIWQ010000002.1_52	1	SoFic__SoFic
JAYIWQ010000002.1_AbiD_7	AbiD	AbiD	Defense	JAYIWQ010000002.1_161	JAYIWQ010000002.1_161	JAYIWQ010000002.1_161	1	AbiD__AbiD
JAYIWQ010000002.1_AbiV_8	AbiV	AbiV	Defense	JAYIWQ010000002.1_178	JAYIWQ010000002.1_178	JAYIWQ010000002.1_178	1	AbiV__AbiV
JAYIWQ010000005.1_SoFic_10	SoFIC	SoFic	Defense	JAYIWQ010000005.1_132	JAYIWQ010000005.1_132	JAYIWQ010000005.1_132	1	SoFic__SoFic
JAYIWQ010000008.1_RM_Type_I_17	RM	RM_Type_I	Defense	JAYIWQ010000008.1_2	JAYIWQ010000008.1_5	JAYIWQ010000008.1_2,JAYIWQ010000008.1_3,JAYIWQ010000008.1_5	3	RM__Type_I_MTases_FAM_0,RM__Type_I_REases_FAM_0.einsi_trimmed,RM__Type_I_S_51
JAYIWQ010000013.1_RM_Type_I_19	RM	RM_Type_I	Defense	JAYIWQ010000013.1_22	JAYIWQ010000013.1_25	JAYIWQ010000013.1_22,JAYIWQ010000013.1_24,JAYIWQ010000013.1_25	3	RM__Type_I_MTases_FAM_3,RM__Type_I_REases_FAM_1.einsi_trimmed,RM__Type_I_S_52
JAYIWQ010000023.1_DS-33_14	DS-33	DS-33	Defense	JAYIWQ010000023.1_10	JAYIWQ010000023.1_10	JAYIWQ010000023.1_10	1	DS-33__DS-33
JAYIWQ010000034.1_pAgo_S1B_12	pAgo	pAgo_S1B	Defense	JAYIWQ010000034.1_45	JAYIWQ010000034.1_46	JAYIWQ010000034.1_45,JAYIWQ010000034.1_46	2	pAgo__SIR2APAZ,pAgo__pAgo_S1B
JAYIWQ010000039.1_Wadjet_I_6	Wadjet	Wadjet_I	Defense	JAYIWQ010000039.1_21	JAYIWQ010000039.1_24	JAYIWQ010000039.1_21,JAYIWQ010000039.1_22,JAYIWQ010000039.1_24	3	Wadjet__JetA_I,Wadjet__JetB_I,Wadjet__JetC_I
JAYIWQ010000049.1_Zorya_TypeIII_13	Zorya	Zorya_TypeIII	Defense	JAYIWQ010000049.1_8	JAYIWQ010000049.1_11	JAYIWQ010000049.1_8,JAYIWQ010000049.1_10,JAYIWQ010000049.1_11	3	Zorya_III__ZorF3,Zorya_III__ZorG3,Zorya__ZorB
JAYIWQ010000052.1_CBASS_I_2	CBASS	CBASS_I	Defense	JAYIWQ010000052.1_1	JAYIWQ010000052.1_2	JAYIWQ010000052.1_1,JAYIWQ010000052.1_2	2	CBASS__Cyclase_new,CBASS__Effector_2TM_S_2TMBeta
JAYIWQ010000052.1_ISG15-like_3	ISG15-like	ISG15-like	Defense	JAYIWQ010000052.1_8	JAYIWQ010000052.1_11	JAYIWQ010000052.1_8,JAYIWQ010000052.1_9,JAYIWQ010000052.1_10,JAYIWQ010000052.1_11	4	ISG15-like__BilA,ISG15-like__BilB,ISG15-like__BilC,ISG15-like__BilD
JAYIWQ010000052.1_PD-T7-1_4	PD-T7-1	PD-T7-1	Defense	JAYIWQ010000052.1_18	JAYIWQ010000052.1_18	JAYIWQ010000052.1_18	1	PD-T7-1__PD-T7-1
JAYIWQ010000056.1_Gao_Ppl_15	Gao_Ppl	Gao_Ppl	Defense	JAYIWQ010000056.1_17	JAYIWQ010000056.1_17	JAYIWQ010000056.1_17	1	Gao_Ppl__PplA
JAYIWQ010000070.1_RM_Type_IIG_20	RM	RM_Type_IIG	Defense	JAYIWQ010000070.1_7	JAYIWQ010000070.1_7	JAYIWQ010000070.1_7	1	RM_Type_IIG__Type_IIG_FAM_1.einsi_trimmed
JAYIWQ010000090.1_Retron_XII_11	Retron	Retron_XII	Defense	JAYIWQ010000090.1_1	JAYIWQ010000090.1_1	JAYIWQ010000090.1_1	1	Retron_XII__RT_12
