sys_id	type	subtype	activity	sys_beg	sys_end	protein_in_syst	genes_count	name_of_profiles_in_sys
JAYINQ010000001.1_Zorya_TypeIII_8	Zorya	Zorya_TypeIII	Defense	JAYINQ010000001.1_16	JAYINQ010000001.1_19	JAYINQ010000001.1_16,JAYINQ010000001.1_17,JAYINQ010000001.1_18,JAYINQ010000001.1_19	4	Zorya_III__ZorF3,Zorya_III__ZorG3,Zorya__ZorA,Zorya__ZorB
JAYINQ010000002.1_RloC_2	RloC	RloC	Defense	JAYINQ010000002.1_3	JAYINQ010000002.1_3	JAYINQ010000002.1_3	1	RloC__RloC
JAYINQ010000004.1_PsyrTA_3	PsyrTA	PsyrTA	Defense	JAYINQ010000004.1_143	JAYINQ010000004.1_144	JAYINQ010000004.1_143,JAYINQ010000004.1_144	2	PsyrTA__PsyrA,PsyrTA__PsyrT
JAYINQ010000005.1_RM_Type_I_17	RM	RM_Type_I	Defense	JAYINQ010000005.1_151	JAYINQ010000005.1_155	JAYINQ010000005.1_151,JAYINQ010000005.1_152,JAYINQ010000005.1_155	3	RM__Type_I_MTases_FAM_0,RM__Type_I_REases_FAM_0.einsi_trimmed,RM__Type_I_S_51
JAYINQ010000009.1_Gabija_4	Gabija	Gabija	Defense	JAYINQ010000009.1_148	JAYINQ010000009.1_149	JAYINQ010000009.1_148,JAYINQ010000009.1_149	2	Gabija__GajA,Gabija__GajB_1
JAYINQ010000011.1_Wadjet_I_7	Wadjet	Wadjet_I	Defense	JAYINQ010000011.1_117	JAYINQ010000011.1_120	JAYINQ010000011.1_117,JAYINQ010000011.1_118,JAYINQ010000011.1_120	3	Wadjet__JetA_I,Wadjet__JetB_I,Wadjet__JetC_I
JAYINQ010000019.1_RM_Type_I_15	RM	RM_Type_I	Defense	JAYINQ010000019.1_40	JAYINQ010000019.1_43	JAYINQ010000019.1_40,JAYINQ010000019.1_41,JAYINQ010000019.1_43	3	RM__Type_I_MTases_FAM_3,RM__Type_I_REases_FAM_1.einsi_trimmed,RM__Type_I_S_52
JAYINQ010000021.1_SoFic_10	SoFIC	SoFic	Defense	JAYINQ010000021.1_22	JAYINQ010000021.1_22	JAYINQ010000021.1_22	1	SoFic__SoFic
JAYINQ010000029.1_Gabija_9	Gabija	Gabija	Defense	JAYINQ010000029.1_30	JAYINQ010000029.1_31	JAYINQ010000029.1_30,JAYINQ010000029.1_31	2	Gabija__GajA,Gabija__GajB_2
JAYINQ010000030.1_Retron_XII_1	Retron	Retron_XII	Defense	JAYINQ010000030.1_44	JAYINQ010000030.1_44	JAYINQ010000030.1_44	1	Retron_XII__RT_12
JAYINQ010000031.1_AbiV_12	AbiV	AbiV	Defense	JAYINQ010000031.1_1	JAYINQ010000031.1_1	JAYINQ010000031.1_1	1	AbiV__AbiV
JAYINQ010000033.1_AbiD_13	AbiD	AbiD	Defense	JAYINQ010000033.1_11	JAYINQ010000033.1_11	JAYINQ010000033.1_11	1	AbiD__AbiD
JAYINQ010000035.1_SoFic_11	SoFIC	SoFic	Defense	JAYINQ010000035.1_25	JAYINQ010000035.1_25	JAYINQ010000035.1_25	1	SoFic__SoFic
JAYINQ010000046.1_Gao_Ppl_5	Gao_Ppl	Gao_Ppl	Defense	JAYINQ010000046.1_1	JAYINQ010000046.1_1	JAYINQ010000046.1_1	1	Gao_Ppl__PplA
JAYINQ010000048.1_RM_Type_IIG_18	RM	RM_Type_IIG	Defense	JAYINQ010000048.1_7	JAYINQ010000048.1_7	JAYINQ010000048.1_7	1	RM_Type_IIG__Type_IIG_FAM_1.einsi_trimmed
