sys_id	type	subtype	activity	sys_beg	sys_end	protein_in_syst	genes_count	name_of_profiles_in_sys
CP168117.1_SoFic_11	SoFIC	SoFic	Defense	CP168117.1_55	CP168117.1_55	CP168117.1_55	1	SoFic__SoFic
CP168117.1_CBASS_II_3	CBASS	CBASS_II	Defense	CP168117.1_128	CP168117.1_130	CP168117.1_128,CP168117.1_129,CP168117.1_130	3	CBASS__AG_E1_ThiF,CBASS__Cyclase_II,CBASS__Sensing_SAVED
CP168117.1_SoFic_12	SoFIC	SoFic	Defense	CP168117.1_224	CP168117.1_224	CP168117.1_224	1	SoFic__SoFic
CP168117.1_CAS_Class1-Subtype-I-F_20	Cas	CAS_Class1-Subtype-I-F	Defense	CP168117.1_246	CP168117.1_251	CP168117.1_246,CP168117.1_247,CP168117.1_248,CP168117.1_249,CP168117.1_250,CP168117.1_251	6	cas1_I-F_1,cas3f_I-F_1,cas5f_I-F_4,cas6f_I_II_III_IV_V_VI_3,cas7f_I-F_2,cas8f_I-F_8
CP168117.1_RM_Type_IV_19	RM	RM_Type_IV	Defense	CP168117.1_1336	CP168117.1_1337	CP168117.1_1336,CP168117.1_1337	2	RM_Type_IV__FAM_1,RM_Type_IV__FAM_2
CP168117.1_PARIS_II_merge_9	Paris	PARIS_II_merge	Defense	CP168117.1_2016	CP168117.1_2016	CP168117.1_2016	1	Paris_II_merge__AAA_21_DUF4435
CP168117.1_Detocs_5	Detocs	Detocs	Defense	CP168117.1_2017	CP168117.1_2019	CP168117.1_2017,CP168117.1_2018,CP168117.1_2019	3	Detocs__dtcA,Detocs__dtcB,Detocs__dtcC
CP168117.1_UG7_13	All_UG	UG7	Defense	CP168117.1_2196	CP168117.1_2196	CP168117.1_2196	1	DRT8__DRT8a
CP168117.1_Shango_10	Shango	Shango	Defense	CP168117.1_2442	CP168117.1_2444	CP168117.1_2442,CP168117.1_2443,CP168117.1_2444	3	Shango__SngA,Shango__SngB,Shango__SngC
CP168117.1_RM_Type_I_18	RM	RM_Type_I	Defense	CP168117.1_2982	CP168117.1_2986	CP168117.1_2982,CP168117.1_2983,CP168117.1_2986	3	RM__Type_I_MTases_FAM_1,RM__Type_I_REases_FAM_2.einsi_trimmed,RM__Type_I_S_04
CP168117.1_Zorya_TypeIII_16	Zorya	Zorya_TypeIII	Defense	CP168117.1_3574	CP168117.1_3577	CP168117.1_3574,CP168117.1_3576,CP168117.1_3577	3	Zorya_III__ZorF3,Zorya_III__ZorG3,Zorya__ZorB
CP168117.1_Wadjet_I_15	Wadjet	Wadjet_I	Defense	CP168117.1_4027	CP168117.1_4030	CP168117.1_4027,CP168117.1_4029,CP168117.1_4030	3	Wadjet__JetA_I,Wadjet__JetB_I,Wadjet__JetC_I
