sys_id	type	subtype	activity	sys_beg	sys_end	protein_in_syst	genes_count	name_of_profiles_in_sys
JAYIOZ010000001.1_Gao_TerY_3	Gao_TerY	Gao_TerY	Defense	JAYIOZ010000001.1_11	JAYIOZ010000001.1_13	JAYIOZ010000001.1_11,JAYIOZ010000001.1_12,JAYIOZ010000001.1_13	3	Gao_TerY__TerYA,Gao_TerY__TerYB,Gao_TerY__TerYC
JAYIOZ010000001.1_CBASS_I_2	CBASS	CBASS_I	Defense	JAYIOZ010000001.1_15	JAYIOZ010000001.1_16	JAYIOZ010000001.1_15,JAYIOZ010000001.1_16	2	CBASS__Cyclase_new,CBASS__Effector_2TM_S_2TMBeta
JAYIOZ010000002.1_RM_Type_I_18	RM	RM_Type_I	Defense	JAYIOZ010000002.1_162	JAYIOZ010000002.1_165	JAYIOZ010000002.1_162,JAYIOZ010000002.1_165	2	RM__Type_I_MTases_FAM_3,RM__Type_I_REases_FAM_1.einsi_trimmed
JAYIOZ010000003.1_RM_Type_I_14	RM	RM_Type_I	Defense	JAYIOZ010000003.1_132	JAYIOZ010000003.1_135	JAYIOZ010000003.1_132,JAYIOZ010000003.1_133,JAYIOZ010000003.1_135	3	RM__Type_I_MTases_FAM_0,RM__Type_I_REases_FAM_0.einsi_trimmed,RM__Type_I_S_51
JAYIOZ010000006.1_SoFic_7	SoFIC	SoFic	Defense	JAYIOZ010000006.1_42	JAYIOZ010000006.1_42	JAYIOZ010000006.1_42	1	SoFic__SoFic
JAYIOZ010000007.1_Gao_Ppl_6	Gao_Ppl	Gao_Ppl	Defense	JAYIOZ010000007.1_8	JAYIOZ010000007.1_8	JAYIOZ010000007.1_8	1	Gao_Ppl__PplA
JAYIOZ010000007.1_PrrC_15	PrrC	PrrC	Defense	JAYIOZ010000007.1_66	JAYIOZ010000007.1_70	JAYIOZ010000007.1_66,JAYIOZ010000007.1_68,JAYIOZ010000007.1_69,JAYIOZ010000007.1_70	4	PrrC__PrrC,RM__Type_I_MTases_FAM_0,RM__Type_I_REases_FAM_0.einsi_trimmed,RM__Type_I_S_51
JAYIOZ010000009.1_SoFic_10	SoFIC	SoFic	Defense	JAYIOZ010000009.1_72	JAYIOZ010000009.1_72	JAYIOZ010000009.1_72	1	SoFic__SoFic
JAYIOZ010000016.1_RM_Type_IV_19	RM	RM_Type_IV	Defense	JAYIOZ010000016.1_107	JAYIOZ010000016.1_108	JAYIOZ010000016.1_107,JAYIOZ010000016.1_108	2	RM_Type_IV__FAM_1,RM_Type_IV__FAM_2
JAYIOZ010000025.1_Prometheus_12	Prometheus	Prometheus	Defense	JAYIOZ010000025.1_47	JAYIOZ010000025.1_47	JAYIOZ010000025.1_47	1	Prometheus__ProA
JAYIOZ010000033.1_AbiD_8	AbiD	AbiD	Defense	JAYIOZ010000033.1_14	JAYIOZ010000033.1_14	JAYIOZ010000033.1_14	1	AbiD__AbiD
JAYIOZ010000042.1_Wadjet_I_5	Wadjet	Wadjet_I	Defense	JAYIOZ010000042.1_17	JAYIOZ010000042.1_20	JAYIOZ010000042.1_17,JAYIOZ010000042.1_18,JAYIOZ010000042.1_20	3	Wadjet__JetA_I,Wadjet__JetB_I,Wadjet__JetC_I
JAYIOZ010000044.1_Zorya_TypeIII_11	Zorya	Zorya_TypeIII	Defense	JAYIOZ010000044.1_8	JAYIOZ010000044.1_11	JAYIOZ010000044.1_8,JAYIOZ010000044.1_10,JAYIOZ010000044.1_11	3	Zorya_III__ZorF3,Zorya_III__ZorG3,Zorya__ZorB
JAYIOZ010000063.1_AbiE_9	AbiE	AbiE	Defense	JAYIOZ010000063.1_6	JAYIOZ010000063.1_7	JAYIOZ010000063.1_6,JAYIOZ010000063.1_7	2	AbiEii__AbiEi_3,AbiEii__AbiEii
