sys_id	type	subtype	activity	sys_beg	sys_end	protein_in_syst	genes_count	name_of_profiles_in_sys
JBEFUR010000002.1_RM_Type_II_19	RM	RM_Type_II	Defense	JBEFUR010000002.1_315	JBEFUR010000002.1_316	JBEFUR010000002.1_315,JBEFUR010000002.1_316	2	RM_Type_II__Type_II_MTases_FAM_3,RM_Type_II__Type_II_REase30
JBEFUR010000003.1_Shango_1	Shango	Shango	Defense	JBEFUR010000003.1_322	JBEFUR010000003.1_324	JBEFUR010000003.1_322,JBEFUR010000003.1_323,JBEFUR010000003.1_324	3	Shango__SngA,Shango__SngB,Shango__SngC
JBEFUR010000003.1_RM_Type_IV_20	RM	RM_Type_IV	Defense	JBEFUR010000003.1_326	JBEFUR010000003.1_326	JBEFUR010000003.1_326	1	RM_Type_IV__Type_IV_03
JBEFUR010000004.1_HEC-09_7	HEC-09	HEC-09	Defense	JBEFUR010000004.1_1	JBEFUR010000004.1_1	JBEFUR010000004.1_1	1	HEC-09__HEC-09
JBEFUR010000007.1_RM_Type_I_15	RM	RM_Type_I	Defense	JBEFUR010000007.1_157	JBEFUR010000007.1_161	JBEFUR010000007.1_157,JBEFUR010000007.1_158,JBEFUR010000007.1_161	3	RM__Type_I_MTases_FAM_0,RM__Type_I_REases_FAM_0.einsi_trimmed,RM__Type_I_S_51
JBEFUR010000008.1_RM_Type_I_17	RM	RM_Type_I	Defense	JBEFUR010000008.1_162	JBEFUR010000008.1_165	JBEFUR010000008.1_162,JBEFUR010000008.1_164,JBEFUR010000008.1_165	3	RM__Type_I_MTases_FAM_3,RM__Type_I_REases_FAM_1.einsi_trimmed,RM__Type_I_S_52
JBEFUR010000011.1_CapRel_12	CapRel	CapRel	Defense	JBEFUR010000011.1_58	JBEFUR010000011.1_58	JBEFUR010000011.1_58	1	CapRel__CapRel
JBEFUR010000012.1_SoFic_2	SoFIC	SoFic	Defense	JBEFUR010000012.1_108	JBEFUR010000012.1_108	JBEFUR010000012.1_108	1	SoFic__SoFic
JBEFUR010000012.1_dCTPdeaminase_3	dCTPdeaminase	dCTPdeaminase	Defense	JBEFUR010000012.1_114	JBEFUR010000012.1_114	JBEFUR010000012.1_114	1	dCTPdeaminase__dCTPdeaminase
JBEFUR010000016.1_SoFic_13	SoFIC	SoFic	Defense	JBEFUR010000016.1_5	JBEFUR010000016.1_5	JBEFUR010000016.1_5	1	SoFic__SoFic
JBEFUR010000018.1_Gao_TerY_10	Gao_TerY	Gao_TerY	Defense	JBEFUR010000018.1_4	JBEFUR010000018.1_6	JBEFUR010000018.1_4,JBEFUR010000018.1_5,JBEFUR010000018.1_6	3	Gao_TerY__TerYA,Gao_TerY__TerYB,Gao_TerY__TerYC
JBEFUR010000018.1_CBASS_I_9	CBASS	CBASS_I	Defense	JBEFUR010000018.1_8	JBEFUR010000018.1_9	JBEFUR010000018.1_8,JBEFUR010000018.1_9	2	CBASS__Cyclase_new,CBASS__Effector_2TM_S_2TMBeta
JBEFUR010000020.1_Retron_XII_4	Retron	Retron_XII	Defense	JBEFUR010000020.1_3	JBEFUR010000020.1_3	JBEFUR010000020.1_3	1	Retron_XII__RT_12
JBEFUR010000020.1_RM_Type_III_18	RM	RM_Type_III	Defense	JBEFUR010000020.1_48	JBEFUR010000020.1_49	JBEFUR010000020.1_48,JBEFUR010000020.1_49	2	RM_Type_III__Type_III_MTases_FAM_0,RM_Type_III__Type_III_REases_FAM_1.einsi_trimmed
JBEFUR010000026.1_Wadjet_I_6	Wadjet	Wadjet_I	Defense	JBEFUR010000026.1_6	JBEFUR010000026.1_9	JBEFUR010000026.1_6,JBEFUR010000026.1_8,JBEFUR010000026.1_9	3	Wadjet__JetA_I,Wadjet__JetB_I,Wadjet__JetC_I
JBEFUR010000034.1_Zorya_TypeIII_11	Zorya	Zorya_TypeIII	Defense	JBEFUR010000034.1_8	JBEFUR010000034.1_11	JBEFUR010000034.1_8,JBEFUR010000034.1_9,JBEFUR010000034.1_10,JBEFUR010000034.1_11	4	Zorya_III__ZorF3,Zorya_III__ZorG3,Zorya__ZorA,Zorya__ZorB
JBEFUR010000043.1_RM_Type_IV_21	RM	RM_Type_IV	Defense	JBEFUR010000043.1_3	JBEFUR010000043.1_3	JBEFUR010000043.1_3	1	RM_Type_IV__Type_IV_03
