replicon	hit_id	gene_name	hit_pos	model_fqn	sys_id	sys_loci	locus_num	sys_wholeness	sys_score	sys_occ	hit_gene_ref	hit_status	hit_seq_len	hit_i_eval	hit_score	hit_profile_cov	hit_seq_cov	hit_begin_match	hit_end_match	counterpart	used_in	type	subtype	activity
JAYIUP010000015.1	JAYIUP010000015.1_23	RM__Type_I_MTases_FAM_3	913	defense-finder-models/RM/RM/RM_Type_I	JAYIUP010000015.1_RM_Type_I_19	1	1	1.0	3.0	1	RM__Type_I_MTases_FAM_0	mandatory	697	4.900000000000001e-246	816.0	0.949	0.996	1	694		JAYIUP010000015.1_PrrC_18	RM	RM_Type_I	Defense
JAYIUP010000015.1	JAYIUP010000015.1_25	RM__Type_I_S_52	915	defense-finder-models/RM/RM/RM_Type_I	JAYIUP010000015.1_RM_Type_I_19	1	1	1.0	3.0	1	RM__Type_I_S_01	mandatory	436	1.6e-75	252.9	0.668	0.947	18	430		JAYIUP010000015.1_PrrC_18	RM	RM_Type_I	Defense
JAYIUP010000015.1	JAYIUP010000015.1_26	RM__Type_I_REases_FAM_1.einsi_trimmed	916	defense-finder-models/RM/RM/RM_Type_I	JAYIUP010000015.1_RM_Type_I_19	1	1	1.0	3.0	1	RM__Type_I_REases_FAM_0.einsi_trimmed	mandatory	1028	0.0	1103.2	0.993	0.984	4	1015		JAYIUP010000015.1_PrrC_18	RM	RM_Type_I	Defense
JAYIUP010000016.1	JAYIUP010000016.1_1	SoFic__SoFic	981	defense-finder-models/DefenseFinder/SoFIC/SoFic	JAYIUP010000016.1_SoFic_15	1	1	1.0	1.0	1	SoFic__SoFic	mandatory	228	7.399999999999999e-75	250.3	0.609	0.991	1	226			SoFIC	SoFic	Defense
JAYIUP010000002.1	JAYIUP010000002.1_265	RM__Type_I_MTases_FAM_0	1621	defense-finder-models/RM/RM/RM_Type_I	JAYIUP010000002.1_RM_Type_I_17	1	1	1.0	3.0	1	RM__Type_I_MTases_FAM_0	mandatory	503	2.8000000000000002e-167	555.6	0.992	0.99	4	501		JAYIUP010000002.1_PrrC_16	RM	RM_Type_I	Defense
JAYIUP010000002.1	JAYIUP010000002.1_267	RM__Type_I_S_51	1623	defense-finder-models/RM/RM/RM_Type_I	JAYIUP010000002.1_RM_Type_I_17	1	1	1.0	3.0	1	RM__Type_I_S_01	mandatory	416	8.6e-70	233.4	0.836	0.99	2	413		JAYIUP010000002.1_PrrC_16	RM	RM_Type_I	Defense
JAYIUP010000002.1	JAYIUP010000002.1_268	RM__Type_I_REases_FAM_0.einsi_trimmed	1624	defense-finder-models/RM/RM/RM_Type_I	JAYIUP010000002.1_RM_Type_I_17	1	1	1.0	3.0	1	RM__Type_I_REases_FAM_0.einsi_trimmed	mandatory	1097	1.5999999999999999e-229	762.9	0.98	0.964	10	1067		JAYIUP010000002.1_PrrC_16	RM	RM_Type_I	Defense
JAYIUP010000024.1	JAYIUP010000024.1_10	DS-33__DS-33	1986	defense-finder-models/DefenseFinder/DS-33/DS-33	JAYIUP010000024.1_DS-33_6	1	1	1.0	1.0	1	DS-33__DS-33	mandatory	322	1.6e-100	334.1	0.951	0.904	23	313			DS-33	DS-33	Defense
JAYIUP010000003.1	JAYIUP010000003.1_32	AbiD__AbiD	2395	defense-finder-models/DefenseFinder/AbiD/AbiD	JAYIUP010000003.1_AbiD_3	1	1	1.0	1.0	1	AbiD__AbiD	mandatory	307	8.399999999999999e-75	250.0	0.929	0.987	1	303			AbiD	AbiD	Defense
JAYIUP010000003.1	JAYIUP010000003.1_49	AbiV__AbiV	2412	defense-finder-models/DefenseFinder/AbiV/AbiV	JAYIUP010000003.1_AbiV_4	1	1	1.0	1.0	1	AbiV__AbiV	mandatory	223	2.3e-11	41.9	0.647	0.587	16	146			AbiV	AbiV	Defense
