hit_id	replicon	hit_pos	hit_sequence_length	gene_name	i_eval	hit_score	hit_profile_cov	hit_seq_cov	hit_begin_match	hit_end_match
JAYIOZ010000001.1_11	JAYIOZ010000001.1	11	553	Gao_TerY__TerYC	4e-176	584.7	0.899	0.915	1	506
JAYIOZ010000001.1_12	JAYIOZ010000001.1	12	249	Gao_TerY__TerYB	4.6000000000000005e-71	236.7	0.979	0.96	4	242
JAYIOZ010000001.1_13	JAYIOZ010000001.1	13	278	Gao_TerY__TerYA	2.9e-157	520.1	1.0	0.996	1	277
JAYIOZ010000001.1_15	JAYIOZ010000001.1	15	372	CBASS__Cyclase_new	1.3e-130	433.5	0.986	0.981	1	365
JAYIOZ010000001.1_16	JAYIOZ010000001.1	16	208	CBASS__2TM_Gros	8.699999999999999e-23	79.5	0.664	0.981	3	206
JAYIOZ010000001.1_16	JAYIOZ010000001.1	16	208	CBASS__Effector_2TM_S_2TMBeta	3.5e-45	151.8	0.983	0.885	23	206
JAYIOZ010000001.1_75	JAYIOZ010000001.1	75	215	DEDDh_I_II_III_IV_V_VI_1	1.9e-24	84.6	0.994	0.814	26	200
JAYIOZ010000001.1_106	JAYIOZ010000001.1	106	482	DEDDh_I_II_III_IV_V_VI_1	5.7e-17	60.2	0.975	0.373	6	185
JAYIOZ010000001.1_122	JAYIOZ010000001.1	122	1168	Lamassu-Fam__LmuB_SMC_Cap4_nuclease_II	1.4e-10	38.8	0.635	0.406	657	1130
JAYIOZ010000001.1_122	JAYIOZ010000001.1	122	1168	Lamassu-Fam__LmuB_SMC_Hydrolase_protease	4.5e-12	42.7	0.434	0.415	1	485
JAYIOZ010000001.1_122	JAYIOZ010000001.1	122	1168	Wadjet__JetC_I	7.9e-14	48.4	0.45	0.43	341	842
JAYIOZ010000001.1_181	JAYIOZ010000001.1	181	374	Veles__VlsB1	4.7e-115	382.5	0.949	0.933	18	366
JAYIOZ010000001.1_181	JAYIOZ010000001.1	181	374	Veles__VlsB2	1.1e-115	384.6	0.921	0.941	15	366
JAYIOZ010000002.1_81	JAYIOZ010000002.1	382	824	Dodola__DolB	1.6e-10	38.6	0.408	0.201	311	476
JAYIOZ010000002.1_88	JAYIOZ010000002.1	389	246	DEDDh_I_II_III_IV_V_VI_1	1.2e-35	120.9	0.994	0.663	4	166
JAYIOZ010000002.1_162	JAYIOZ010000002.1	463	729	RM_Type_II__Type_II_MTases_FAM_33	5.5e-27	92.6	0.44	0.355	165	423
JAYIOZ010000002.1_162	JAYIOZ010000002.1	463	729	PrrC__EcoprrI	1.1e-46	158.2	0.979	0.786	1	573
JAYIOZ010000002.1_162	JAYIOZ010000002.1	463	729	RM__Type_I_MTases_FAM_0	3.9e-76	254.9	0.992	0.772	1	563
JAYIOZ010000002.1_162	JAYIOZ010000002.1	463	729	RM__Type_I_MTases_FAM_3	1.8e-257	853.8	0.995	0.995	2	726
JAYIOZ010000002.1_165	JAYIOZ010000002.1	466	1028	RM__Type_I_REases_FAM_0.einsi_trimmed	1.1e-70	237.0	0.679	0.73	118	867
JAYIOZ010000002.1_165	JAYIOZ010000002.1	466	1028	RM__Type_I_REases_FAM_1.einsi_trimmed	0.0	1087.6	0.993	0.984	4	1015
JAYIOZ010000002.1_241	JAYIOZ010000002.1	542	928	UG9__DNA_pol	5.600000000000001e-31	105.9	0.669	0.401	524	895
JAYIOZ010000002.1_247	JAYIOZ010000002.1	548	724	Gabija__GajB_3	3.7e-13	47.3	0.654	0.378	21	294
JAYIOZ010000002.1_247	JAYIOZ010000002.1	548	724	Gabija__GajB_1	1.2e-34	117.9	0.916	0.834	13	616
JAYIOZ010000002.1_247	JAYIOZ010000002.1	548	724	UG35__UvrD	2.1e-77	258.8	0.532	0.599	4	437
JAYIOZ010000002.1_247	JAYIOZ010000002.1	548	724	Gabija__GajB_2	1.1e-102	342.3	0.777	0.88	1	637
JAYIOZ010000002.1_249	JAYIOZ010000002.1	550	475	DISARM__drmC	7.5e-17	59.6	0.57	0.299	296	437
JAYIOZ010000003.1_16	JAYIOZ010000003.1	570	862	Dodola__DolB	2.3999999999999996e-22	77.4	0.597	0.277	485	723
JAYIOZ010000003.1_73	JAYIOZ010000003.1	627	228	Dpd__QueE	8.6e-07	26.6	0.652	0.658	71	220
JAYIOZ010000003.1_74	JAYIOZ010000003.1	628	225	Dpd__QueC	1.3e-52	176.1	0.986	0.978	2	221
JAYIOZ010000003.1_90	JAYIOZ010000003.1	644	601	PsyrTA__PsyrT	5.6e-90	300.3	0.52	0.579	4	351
JAYIOZ010000003.1_108	JAYIOZ010000003.1	662	308	Brig1__ADP_ribosyl	4.2e-59	198.5	0.439	0.935	5	292
JAYIOZ010000003.1_132	JAYIOZ010000003.1	686	1097	RM__Type_I_REases_FAM_0.einsi_trimmed	6.8e-230	764.1	0.98	0.964	10	1067
JAYIOZ010000003.1_133	JAYIOZ010000003.1	687	416	RM__Type_I_S_02	5.999999999999999e-39	132.2	0.715	0.769	85	404
JAYIOZ010000003.1_133	JAYIOZ010000003.1	687	416	RM__Type_I_S_03	4.0999999999999995e-47	159.4	0.859	0.99	2	413
JAYIOZ010000003.1_133	JAYIOZ010000003.1	687	416	RM__Type_I_S_52	2.2e-50	169.9	0.68	0.988	2	412
