seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
JAUIPM010000073.1	2700	No terminal repeats	3	11	1.0000	NA	1	4.2158	MOBQ	NA
JAUIPM010000092.1	671	No terminal repeats	1	11	1.0000	NA	1	1.7183	NA	NA
JAUIPM010000037.1	38675	No terminal repeats	39	11	1.0000	NA	17	34.8978	MOBH;G_tfc19;G_tfc18;G_tfc22;G_tfc23;G_tfc24;virb4;G_tfc15;G_tfc14;G_tfc13;G_tfc12;G_tfc11;G_tfc10;G_tfc9;G_tfc8;G_tfc7;t4cp1;G_tfc5;T_virB1;G_tfc3;G_tfc2	NA
JAUIPM010000059.1	10385	No terminal repeats	9	11	1.0000	NA	0	2.5688	NA	NA
JAUIPM010000053.1	16100	No terminal repeats	17	11	1.0000	NA	1	4.1647	NA	NA
JAUIPM010000070.1	3179	No terminal repeats	4	11	0.9999	NA	1	3.4366	T_virB6	NA
JAUIPM010000017.1	99717	No terminal repeats	98	11	0.9999	NA	1	2.9055	MOBQ	NF000496
JAUIPM010000062.1	8046	No terminal repeats	10	11	0.9996	NA	0	0.7327	NA	NA
JAUIPM010000072.1	2707	No terminal repeats	3	11	0.9983	NA	2	2.6906	virb4;T_virB6	NA
JAUIPM010000039.1	36730	No terminal repeats	30	11	0.9983	NA	0	3.3434	NA	NA
JAUIPM010000046.1	27384	No terminal repeats	26	11	0.9913	NA	0	1.6063	NA	NA
JAUIPM010000060.1	9649	No terminal repeats	7	11	0.9815	NA	0	0.2071	NA	NA
