seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
JAYIPP010000086.1	4793	No terminal repeats	8	11	1.0000	NA	1	0.8764	NA	NA
JAYIPP010000061.1	19825	No terminal repeats	25	11	0.9999	NA	2	9.8486	T_virB3	NA
JAYIPP010000075.1	10721	No terminal repeats	5	11	0.9999	NA	1	2.4488	NA	NA
JAYIPP010000077.1	10219	No terminal repeats	10	11	0.9998	NA	0	1.8417	NA	NA
JAYIPP010000054.1	31597	No terminal repeats	34	11	0.9998	NA	0	9.8590	NA	NA
JAYIPP010000079.1	8576	No terminal repeats	8	11	0.9997	NA	0	0.8399	NA	NA
JAYIPP010000076.1	10293	No terminal repeats	12	11	0.9983	NA	0	1.1242	NA	NA
JAYIPP010000070.1	14851	No terminal repeats	12	11	0.9859	NA	0	1.1230	NA	NA
JAYIPP010000069.1	14996	No terminal repeats	19	11	0.9671	NA	0	0.8214	NA	NA
JAYIPP010000045.1	36134	No terminal repeats	28	11	0.9655	NA	0	2.2085	NA	NA
JAYIPP010000081.1	7636	No terminal repeats	8	11	0.9514	NA	0	0.8861	NA	NF000496
JAYIPP010000043.1	38473	ITR	32	11	0.9071	NA	1	2.1587	NA	NA
JAYIPP010000083.1	6042	No terminal repeats	4	11	0.8540	NA	0	1.1813	NA	NF012174
JAYIPP010000057.1	26745	No terminal repeats	23	11	0.7242	NA	0	0.3193	NA	NA
