system.number,seqid,system,target.name,hmm.accession,hmm.name,protein.name,full.seq.E.value,domain.iE.value,target.coverage,hmm.coverage,start,end,strand,target.description,relative.position,contig.end,all.domains,best.hits
2,JAYIJT010000001.1,PDC-M41,JAYIJT010000001.1_8,PDLC04638,PDC-M41A_WP_004445190.1,PDC-M41A,1.1e-12,2.4e-12,0.588,0.585,8033,8863,+,-,8,318,"PDLC04638,PDC-M41A_WP_004445190.1, 1, 2.4e-12, 0.588, 0.585 | PDLC04635,PDC-M41A_WP_190546191.1, 1, 0.0037, 0.531, 0.56 | PDLC04635,PDC-M41A_WP_190546191.1, 2, 0.78, 0.112, 0.104 | PDLC04636,PDC-M41A_WP_146684368.1, 1, 3.3e-05, 0.534, 0.548 | PDLC04636,PDC-M41A_WP_146684368.1, 2, 6, 0.116, 0.11","PDLC04638, PDC-M41A_WP_004445190.1, 2.4e-12, 0.588, 0.585 | PDLC04636, PDC-M41A_WP_146684368.1, 3.3e-05, 0.534, 0.548 | PDLC04635, PDC-M41A_WP_190546191.1, 0.0037, 0.531, 0.56"
1,JAYIJT010000001.1,PDC-M30,JAYIJT010000001.1_9,PDLC04569,PDC-M30B_WP_013406987.1,PDC-M30B,6.399999999999999e-88,6.999999999999999e-88,0.976,0.805,9264,9884,+,-,9,318,"PDLC04569,PDC-M30B_WP_013406987.1, 1, 7e-88, 0.976, 0.805","PDLC04569, PDC-M30B_WP_013406987.1, 7e-88, 0.976, 0.805"
2,JAYIJT010000001.1,PDC-M41,JAYIJT010000001.1_9,PDLC04639,PDC-M41B_WP_004445184.1,PDC-M41B,8.099999999999999e-86,8.999999999999998e-86,0.981,0.809,9264,9884,+,-,9,318,"PDLC04639,PDC-M41B_WP_004445184.1, 1, 9e-86, 0.981, 0.809","PDLC04639, PDC-M41B_WP_004445184.1, 9e-86, 0.981, 0.809"
1,JAYIJT010000001.1,PDC-M30,JAYIJT010000001.1_10,PDLC04566,PDC-M30A_WP_135777948.1,PDC-M30A,7.2e-20,9.7e-20,0.652,0.691,9898,11166,+,-,10,318,"PDLC04567,PDC-M30A_WP_062231940.1, 1, 6.3e-09, 0.655, 0.717 | PDLC04566,PDC-M30A_WP_135777948.1, 1, 9.7e-20, 0.652, 0.691","PDLC04566, PDC-M30A_WP_135777948.1, 9.7e-20, 0.652, 0.691 | PDLC04567, PDC-M30A_WP_062231940.1, 6.3e-09, 0.655, 0.717"
5,JAYIJT010000003.1,wadjet_other,JAYIJT010000003.1_1,PDLC00501,JetB1_00034,JetB,1.3999999999999997e-110,1.5999999999999998e-110,0.992,0.957,260,967,-,-,1,215,"PDLC00480,JetB1_00013, 1, 6.1e-10, 0.797, 0.785 | PDLC00488,JetB1_00021, 1, 1.3e-15, 0.818, 0.67 | PDLC00485,JetB1_00018, 1, 2.2e-59, 0.847, 0.84 | PDLC00477,JetB1_00010, 1, 1.4e-15, 0.725, 0.921 | PDLC00494,JetB1_00027, 1, 9.1e-06, 0.89, 0.624 | PDLC00496,JetB1_00029, 1, 3.5e-30, 0.894, 0.667 | PDLC00472,JetB1_00005, 1, 2.9e-37, 0.873, 0.87 | PDLC00468,JetB1_00001, 1, 9.6e-19, 0.648, 0.812 | PDLC00492,JetB1_00025, 1, 1.4e-06, 0.89, 0.721 | PDLC00473,JetB1_00006, 1, 6.6e-32, 0.78, 0.796 | PDLC00490,JetB1_00023, 1, 3e-09, 0.788, 0.805 | PDLC00476,JetB1_00009, 1, 2.3e-22, 0.818, 0.69 | PDLC00493,JetB1_00026, 1, 0.00011, 0.788, 0.667 | PDLC00499,JetB1_00032, 1, 1.5e-28, 0.784, 0.722 | PDLC00501,JetB1_00034, 1, 1.6e-110, 0.992, 0.957 | PDLC00487,JetB1_00020, 1, 3.5e-27, 0.703, 0.862 | PDLC00474,JetB1_00007, 1, 1e-23, 0.691, 0.802 | PDLC00481,JetB1_00014, 1, 2.2e-74, 0.852, 0.922 | PDLC00497,JetB1_00030, 1, 1.9e-31, 0.915, 0.861 | PDLC00495,JetB1_00028, 1, 3.4e-24, 0.847, 0.591 | PDLC00491,JetB1_00024, 1, 7.3e-07, 0.801, 0.706","PDLC00501, JetB1_00034, 1.6e-110, 0.992, 0.957 | PDLC00481, JetB1_00014, 2.2e-74, 0.852, 0.922 | PDLC00485, JetB1_00018, 2.2e-59, 0.847, 0.84 | PDLC00472, JetB1_00005, 2.9e-37, 0.873, 0.87 | PDLC00473, JetB1_00006, 6.6e-32, 0.78, 0.796"
5,JAYIJT010000003.1,wadjet_other,JAYIJT010000003.1_2,PDLC00460,JetA1_00019,JetA,1.8999999999999992e-194,2.0999999999999993e-194,0.994,0.996,954,2423,-,-,2,215,"PDLC00464,JetA1_00023, 1, 5.4e-52, 0.971, 0.965 | PDLC00457,JetA1_00016, 1, 2.1e-91, 0.959, 0.977 | PDLC00452,JetA1_00011, 1, 1.2e-39, 0.961, 0.954 | PDLC00459,JetA1_00018, 1, 8.3e-25, 0.963, 0.947 | PDLC00460,JetA1_00019, 1, 2.1e-194, 0.994, 0.996 | PDLC00463,JetA1_00022, 1, 4.2e-20, 0.804, 0.711 | PDLC00455,JetA1_00014, 1, 7.6e-31, 0.886, 0.893 | PDLC00461,JetA1_00020, 1, 4.7e-61, 0.973, 0.965 | PDLC00465,JetA1_00024, 1, 2.2e-35, 0.947, 0.914 | PDLC00444,JetA1_00003, 1, 1.5e-47, 0.894, 0.916 | PDLC00447,JetA1_00006, 1, 5.1e-61, 0.978, 0.979","PDLC00460, JetA1_00019, 2.1e-194, 0.994, 0.996 | PDLC00457, JetA1_00016, 2.1e-91, 0.959, 0.977 | PDLC00461, JetA1_00020, 4.7e-61, 0.973, 0.965 | PDLC00447, JetA1_00006, 5.1e-61, 0.978, 0.979 | PDLC00464, JetA1_00023, 5.4e-52, 0.971, 0.965"
4,JAYIJT010000003.1,SoFic,JAYIJT010000003.1_136,PDLC03963,SoFic__SoFic,SoFic,8.799999999999998e-109,1.0999999999999999e-108,0.95,0.981,170510,171658,-,-,136,215,"PDLC03963,SoFic__SoFic, 1, 1.1e-108, 0.95, 0.981","PDLC03963, SoFic__SoFic, 1.1e-108, 0.95, 0.981"
3,JAYIJT010000003.1,GAO_19,JAYIJT010000003.1_212,PDLC04094,PD-T7-2_A_WP_219250417.1,SIR2,8.799999999999996e-159,1.0999999999999996e-158,0.921,0.96,261838,263094,+,-,212,215,"PDLC04091,PD-T7-2_A_WP_200009895.1, 1, 1.7, 0.055, 0.067 | PDLC04091,PD-T7-2_A_WP_200009895.1, 2, 0.021, 0.253, 0.304 | PDLC04077,PD-T7-2_A_WP_053299195.1, 1, 0.029, 0.129, 0.393 | PDLC04089,PD-T7-2_A_WP_187753972.1, 1, 0.01, 0.088, 0.11 | PDLC04089,PD-T7-2_A_WP_187753972.1, 2, 3.5e-07, 0.282, 0.36 | PDLC04080,PD-T7-2_A_WP_075189553.1, 1, 120, 0.06, 0.066 | PDLC04080,PD-T7-2_A_WP_075189553.1, 2, 0.048, 0.162, 0.239 | PDLC04080,PD-T7-2_A_WP_075189553.1, 3, 0.00025, 0.146, 0.17 | PDLC04079,PD-T7-2_A_WP_073185249.1, 1, 5.7e-12, 0.368, 0.421 | PDLC04083,PD-T7-2_A_WP_092273639.1, 1, 2.9e-06, 0.334, 0.445 | PDLC04087,PD-T7-2_A_WP_153741654.1, 1, 1.3e-20, 0.499, 0.641 | PDLC04090,PD-T7-2_A_WP_198578662.1, 1, 4.1e-13, 0.344, 0.376 | PDLC04086,PD-T7-2_A_WP_146130070.1, 1, 0.00025, 0.076, 0.089 | PDLC04086,PD-T7-2_A_WP_146130070.1, 2, 17, 0.103, 0.139 | PDLC04096,PD-T7-2_A_WP_232103391.1, 1, 2.3e-14, 0.317, 0.609 | PDLC04088,PD-T7-2_A_WP_176695388.1, 1, 310, 0.093, 0.11 | PDLC04088,PD-T7-2_A_WP_176695388.1, 2, 3.3e-27, 0.382, 0.433 | PDLC04085,PD-T7-2_A_WP_138143905.1, 1, 1.4e-07, 0.148, 0.16 | PDLC04085,PD-T7-2_A_WP_138143905.1, 2, 7e-06, 0.143, 0.127 | PDLC04075,PD-T7-2_A_WP_039085641.1, 1, 2e-16, 0.351, 0.391 | PDLC04074,PD-T7-2_A_WP_024466888.1, 1, 0.00025, 0.203, 0.255 | PDLC04076,PD-T7-2_A_WP_048861093.1, 1, 1700, 0.026, 0.027 | PDLC04076,PD-T7-2_A_WP_048861093.1, 2, 3.6e-09, 0.317, 0.389 | PDLC04078,PD-T7-2_A_WP_055245702.1, 1, 4.4e-08, 0.227, 0.591 | PDLC04082,PD-T7-2_A_WP_082815471.1, 1, 1.3e-10, 0.379, 0.496 | PDLC04094,PD-T7-2_A_WP_219250417.1, 1, 1.1e-158, 0.921, 0.96 | PDLC04095,PD-T7-2_A_WP_228287722.1, 1, 0.012, 0.074, 0.124 | PDLC04095,PD-T7-2_A_WP_228287722.1, 2, 90, 0.048, 0.08 | PDLC04093,PD-T7-2_A_WP_212447869.1, 1, 3e-105, 0.907, 0.97 | PDLC04084,PD-T7-2_A_WP_104725143.1, 1, 3.1e-24, 0.382, 0.432 | PDLC02186,SIR2_00001, 1, 860, 0.026, 0.027 | PDLC02186,SIR2_00001, 2, 1.6e-09, 0.329, 0.4 | PDLC04092,PD-T7-2_A_WP_211597541.1, 1, 6.8e-12, 0.327, 0.425 | PDLC04081,PD-T7-2_A_WP_082717311.1, 1, 1.2e-19, 0.671, 0.849","PDLC04094, PD-T7-2_A_WP_219250417.1, 1.1e-158, 0.921, 0.96 | PDLC04093, PD-T7-2_A_WP_212447869.1, 3e-105, 0.907, 0.97 | PDLC04088, PD-T7-2_A_WP_176695388.1, 3.3e-27, 0.382, 0.433 | PDLC04084, PD-T7-2_A_WP_104725143.1, 3.1e-24, 0.382, 0.432 | PDLC04087, PD-T7-2_A_WP_153741654.1, 1.3e-20, 0.499, 0.641"
3,JAYIJT010000003.1,GAO_19,JAYIJT010000003.1_213,PDLC04105,PD-T7-2_B_WP_212464868.1,HerA,1.8999999999999996e-164,2.2999999999999995e-164,0.957,0.984,263091,264923,+,-,213,215,"PDLC04104,PD-T7-2_B_WP_200868270.1, 1, 9.1e-11, 0.185, 0.311 | PDLC04104,PD-T7-2_B_WP_200868270.1, 2, 6.6e-55, 0.424, 0.678 | PDLC04100,PD-T7-2_B_WP_088195867.1, 1, 6.2e-16, 0.362, 0.393 | PDLC04100,PD-T7-2_B_WP_088195867.1, 2, 2.4e-30, 0.304, 0.316 | PDLC04098,PD-T7-2_B_WP_015285889.1, 1, 4.1e-30, 0.37, 0.364 | PDLC04098,PD-T7-2_B_WP_015285889.1, 2, 20, 0.062, 0.054 | PDLC04098,PD-T7-2_B_WP_015285889.1, 3, 3.2e-44, 0.34, 0.321 | PDLC04097,PD-T7-2_B_WP_009660643.1, 1, 1.9e-24, 0.324, 0.333 | PDLC04097,PD-T7-2_B_WP_009660643.1, 2, 9.3e-19, 0.29, 0.293 | PDLC04099,PD-T7-2_B_WP_080459181.1, 1, 3.7e-14, 0.173, 0.491 | PDLC02188,HerA_00002, 1, 2e-68, 0.804, 0.856 | PDLC04101,PD-T7-2_B_WP_091835808.1, 1, 1.9e-35, 0.514, 0.725 | PDLC01055,shah_acc_0057, 1, 6e-07, 0.124, 0.128 | PDLC01055,shah_acc_0057, 2, 1.9e-07, 0.193, 0.201 | PDLC04103,PD-T7-2_B_WP_171016958.1, 1, 2.1e-20, 0.38, 0.408 | PDLC04103,PD-T7-2_B_WP_171016958.1, 2, 7.9e-28, 0.313, 0.333 | PDLC04102,PD-T7-2_B_WP_161832976.1, 1, 2.2e-34, 0.378, 0.394 | PDLC04102,PD-T7-2_B_WP_161832976.1, 2, 2.5e-38, 0.3, 0.275 | PDLC04106,PD-T7-2_B_WP_223159018.1, 1, 1e-18, 0.259, 0.264 | PDLC04106,PD-T7-2_B_WP_223159018.1, 2, 3.6e-43, 0.386, 0.354 | PDLC02185,HerA_00001, 1, 2.9e-17, 0.362, 0.393 | PDLC02185,HerA_00001, 2, 4.7e-29, 0.296, 0.306 | PDLC04107,PD-T7-2_B_WP_230199856.1, 1, 1.9e-18, 0.308, 0.647 | PDLC04105,PD-T7-2_B_WP_212464868.1, 1, 2.3e-164, 0.957, 0.984","PDLC04105, PD-T7-2_B_WP_212464868.1, 2.3e-164, 0.957, 0.984 | PDLC02188, HerA_00002, 2e-68, 0.804, 0.856 | PDLC04104, PD-T7-2_B_WP_200868270.1, 6.6e-55, 0.424, 0.678 | PDLC04098, PD-T7-2_B_WP_015285889.1, 3.2e-44, 0.34, 0.321 | PDLC04106, PD-T7-2_B_WP_223159018.1, 3.6e-43, 0.386, 0.354"
6,JAYIJT010000007.1,HEC-01,JAYIJT010000007.1_31,PDLC04184,HEC-01A_WP_097318232.1,HEC-01A,1.6999999999999996e-94,1.9999999999999996e-94,0.899,0.929,34852,36270,+,-,31,153,"PDLC04180,HEC-01A_WP_062996032.1, 1, 0.00021, 0.114, 0.144 | PDLC04180,HEC-01A_WP_062996032.1, 2, 7.2e-13, 0.357, 0.432 | PDLC04175,HEC-01A_WP_211640766.1, 1, 3.8e-06, 0.112, 0.146 | PDLC04175,HEC-01A_WP_211640766.1, 2, 2.8e-22, 0.406, 0.51 | PDLC04182,HEC-01A_WP_105482478.1, 1, 0.00027, 0.08, 0.094 | PDLC04182,HEC-01A_WP_105482478.1, 2, 1.8e-26, 0.4, 0.446 | PDLC04179,HEC-01A_WP_123852116.1, 1, 1.8e-06, 0.118, 0.122 | PDLC04179,HEC-01A_WP_123852116.1, 2, 6e-09, 0.351, 0.344 | PDLC04184,HEC-01A_WP_097318232.1, 1, 2e-94, 0.899, 0.929 | PDLC04174,HEC-01A_WP_202806903.1, 1, 3.6e-14, 0.41, 0.716 | PDLC04183,HEC-01A_WP_193205907.1, 1, 3.3e-08, 0.125, 0.144 | PDLC04183,HEC-01A_WP_193205907.1, 2, 1.1e-13, 0.414, 0.468 | PDLC04177,HEC-01A_WP_199302758.1, 1, 0.0037, 0.068, 0.081 | PDLC04177,HEC-01A_WP_199302758.1, 2, 3.2e-19, 0.317, 0.354 | PDLC04176,HEC-01A_WP_157306701.1, 1, 4.6e-08, 0.121, 0.156 | PDLC04176,HEC-01A_WP_157306701.1, 2, 2e-16, 0.374, 0.45 | PDLC04178,HEC-01A_WP_002628442.1, 1, 6.2e-07, 0.123, 0.143 | PDLC04178,HEC-01A_WP_002628442.1, 2, 1.1e-21, 0.374, 0.434 | PDLC04144,HEC-01B_WP_231583829.1, 1, 0.091, 0.099, 0.119 | PDLC04144,HEC-01B_WP_231583829.1, 2, 1e-12, 0.366, 0.418","PDLC04184, HEC-01A_WP_097318232.1, 2e-94, 0.899, 0.929 | PDLC04182, HEC-01A_WP_105482478.1, 1.8e-26, 0.4, 0.446 | PDLC04175, HEC-01A_WP_211640766.1, 2.8e-22, 0.406, 0.51 | PDLC04178, HEC-01A_WP_002628442.1, 1.1e-21, 0.374, 0.434 | PDLC04177, HEC-01A_WP_199302758.1, 3.2e-19, 0.317, 0.354"
