system.number,seqid,system,target.name,hmm.accession,hmm.name,protein.name,full.seq.E.value,domain.iE.value,target.coverage,hmm.coverage,start,end,strand,target.description,relative.position,contig.end,all.domains,best.hits
1,JAYIKH010000005.1,PDC-S73,JAYIKH010000005.1_47,PDLC05079,PDC-S73_WP_007181323.1,PDC-S73,4.599999999999999e-162,5.699999999999999e-162,0.76,0.786,51925,54258,+,-,47,197,"PDLC05079,PDC-S73_WP_007181323.1, 1, 5.7e-162, 0.76, 0.786","PDLC05079, PDC-S73_WP_007181323.1, 5.7e-162, 0.76, 0.786"
2,JAYIKH010000009.1,PDC-S08,JAYIKH010000009.1_98,PDLC04900,PDC-S08_WP_202707215.1,PDC-S08,1.2999999999999995e-127,1.9999999999999992e-127,0.981,0.935,113986,114951,+,-,98,147,"PDLC04900,PDC-S08_WP_202707215.1, 1, 2e-127, 0.981, 0.935","PDLC04900, PDC-S08_WP_202707215.1, 2e-127, 0.981, 0.935"
3,JAYIKH010000009.1,PDC-S55,JAYIKH010000009.1_100,PDLC05037,PDC-S55_WP_162277864.1,PDC-S55,2.7999999999999997e-37,3.3999999999999998e-37,0.932,0.984,115728,116300,-,-,100,147,"PDLC05037,PDC-S55_WP_162277864.1, 1, 3.4e-37, 0.932, 0.984","PDLC05037, PDC-S55_WP_162277864.1, 3.4e-37, 0.932, 0.984"
5,JAYIKH010000010.1,gabija,JAYIKH010000010.1_102,PDLC00108,GajB_00006,GajB,3.4999999999999986e-250,4.099999999999999e-250,0.732,0.996,119409,121223,-,-,102,122,"PDLC00134,GajB_00032, 1, 3.5e-13, 0.438, 0.608 | PDLC00111,GajB_00009, 1, 3.4e-07, 0.114, 0.109 | PDLC00111,GajB_00009, 2, 6.7e-06, 0.185, 0.176 | PDLC00111,GajB_00009, 3, 3.2, 0.028, 0.027 | PDLC00129,GajB_00027, 1, 1.2e-08, 0.132, 0.136 | PDLC00129,GajB_00027, 2, 3.8e-21, 0.213, 0.217 | PDLC00129,GajB_00027, 3, 0.00013, 0.098, 0.104 | PDLC00124,GajB_00022, 1, 0.059, 0.121, 0.102 | PDLC00124,GajB_00022, 2, 2.2e-05, 0.129, 0.107 | PDLC00148,GajB_00046, 1, 1.2e-05, 0.129, 0.195 | PDLC00148,GajB_00046, 2, 0.16, 0.074, 0.119 | PDLC00148,GajB_00046, 3, 0.14, 0.099, 0.163 | PDLC00145,GajB_00043, 1, 110, 0.048, 0.049 | PDLC00145,GajB_00043, 2, 2.1e-16, 0.162, 0.17 | PDLC00145,GajB_00043, 3, 39, 0.088, 0.087 | PDLC00114,GajB_00012, 1, 5.3e-35, 0.45, 0.441 | PDLC00114,GajB_00012, 2, 1.1e-07, 0.106, 0.109 | PDLC00130,GajB_00028, 1, 2.8e-58, 0.899, 0.941 | PDLC00136,GajB_00034, 1, 1.3e-25, 0.458, 0.489 | PDLC00136,GajB_00034, 2, 0.00059, 0.109, 0.119 | PDLC00132,GajB_00030, 1, 2.2e-11, 0.139, 0.128 | PDLC00132,GajB_00030, 2, 4.5e-24, 0.233, 0.229 | PDLC00132,GajB_00030, 3, 3e-13, 0.152, 0.154 | PDLC04173,GajB_WP_172889455.1, 1, 2.6, 0.127, 0.151 | PDLC04173,GajB_WP_172889455.1, 2, 6.7e-06, 0.094, 0.117 | PDLC04173,GajB_WP_172889455.1, 3, 25, 0.036, 0.047 | PDLC00103,GajB_00001, 1, 5.2e-19, 0.448, 0.436 | PDLC00103,GajB_00001, 2, 6.9e-09, 0.101, 0.095 | PDLC00131,GajB_00029, 1, 0.0012, 0.127, 0.122 | PDLC00131,GajB_00029, 2, 4.9e-09, 0.137, 0.127 | PDLC00131,GajB_00029, 3, 34, 0.033, 0.031 | PDLC00121,GajB_00019, 1, 1.9e-18, 0.436, 0.457 | PDLC00121,GajB_00019, 2, 3e-08, 0.134, 0.147 | PDLC00137,GajB_00035, 1, 0.00086, 0.109, 0.096 | PDLC00137,GajB_00035, 2, 0.53, 0.071, 0.063 | PDLC00137,GajB_00035, 3, 2.2, 0.033, 0.029 | PDLC00122,GajB_00020, 1, 3.2e-10, 0.136, 0.153 | PDLC00122,GajB_00020, 2, 1.3e-15, 0.147, 0.179 | PDLC00122,GajB_00020, 3, 0.00026, 0.093, 0.094 | PDLC00107,GajB_00005, 1, 4.7e-21, 0.438, 0.451 | PDLC00107,GajB_00005, 2, 8.6e-05, 0.101, 0.135 | PDLC00146,GajB_00044, 1, 0.023, 0.121, 0.113 | PDLC00146,GajB_00044, 2, 4e-09, 0.147, 0.137 | PDLC00146,GajB_00044, 3, 78, 0.033, 0.03 | PDLC00141,GajB_00039, 1, 6.5e-05, 0.137, 0.147 | PDLC00141,GajB_00039, 2, 3.4e-07, 0.177, 0.184 | PDLC00141,GajB_00039, 3, 1.8e-06, 0.101, 0.108 | PDLC00118,GajB_00016, 1, 3.4e-23, 0.431, 0.433 | PDLC00118,GajB_00016, 2, 3.6, 0.083, 0.107 | PDLC00149,GajB_00047, 1, 1.9e-08, 0.137, 0.146 | PDLC00149,GajB_00047, 2, 2.9e-06, 0.198, 0.213 | PDLC00149,GajB_00047, 3, 150, 0.035, 0.036 | PDLC00149,GajB_00047, 4, 1.3, 0.081, 0.092 | PDLC00105,GajB_00003, 1, 3e-17, 0.377, 0.357 | PDLC00105,GajB_00003, 2, 220, 0.036, 0.034 | PDLC04171,GajB_WP_046787950.1, 1, 0.016, 0.106, 0.156 | PDLC00133,GajB_00031, 1, 3e-25, 0.455, 0.709 | PDLC00120,GajB_00018, 1, 3.2e-05, 0.129, 0.168 | PDLC00120,GajB_00018, 2, 0.066, 0.084, 0.109 | PDLC00120,GajB_00018, 3, 0.69, 0.091, 0.12 | PDLC04172,GajB_WP_158867534.1, 1, 0.062, 0.083, 0.095 | PDLC04172,GajB_WP_158867534.1, 2, 150, 0.048, 0.057 | PDLC00108,GajB_00006, 1, 4.1e-250, 0.732, 0.996 | PDLC00144,GajB_00042, 1, 0.021, 0.129, 0.143 | PDLC00144,GajB_00042, 2, 1.1e-07, 0.167, 0.181 | PDLC00144,GajB_00042, 3, 1.5e-05, 0.117, 0.116 | PDLC00139,GajB_00037, 1, 8.2e-07, 0.14, 0.137 | PDLC00139,GajB_00037, 2, 6.4e-05, 0.124, 0.115 | PDLC00139,GajB_00037, 3, 380, 0.124, 0.118 | PDLC00142,GajB_00040, 1, 0.00017, 0.086, 0.089 | PDLC00142,GajB_00040, 2, 8.3e-15, 0.187, 0.196 | PDLC00142,GajB_00040, 3, 1.8, 0.124, 0.134 | PDLC00115,GajB_00013, 1, 3e-05, 0.187, 0.209 | PDLC00115,GajB_00013, 2, 0.11, 0.093, 0.119 | PDLC00113,GajB_00011, 1, 4.2e-06, 0.122, 0.126 | PDLC00113,GajB_00011, 2, 1.5e-07, 0.193, 0.192 | PDLC00113,GajB_00011, 3, 0.33, 0.091, 0.117 | PDLC00109,GajB_00007, 1, 0.0016, 0.127, 0.105 | PDLC00109,GajB_00007, 2, 5.8e-08, 0.177, 0.159 | PDLC00109,GajB_00007, 3, 0.82, 0.043, 0.04 | PDLC00112,GajB_00010, 1, 9.5e-27, 0.45, 0.478 | PDLC00112,GajB_00010, 2, 0.00029, 0.086, 0.096 | PDLC00106,GajB_00004, 1, 0.094, 0.127, 0.142 | PDLC00106,GajB_00004, 2, 8.3e-21, 0.18, 0.189 | PDLC00106,GajB_00004, 3, 3.7, 0.091, 0.09 | PDLC00147,GajB_00045, 1, 1e-21, 0.385, 0.374 | PDLC00147,GajB_00045, 2, 80, 0.089, 0.085 | PDLC00125,GajB_00023, 1, 0.008, 0.112, 0.088 | PDLC00125,GajB_00023, 2, 0.0016, 0.167, 0.148 | PDLC00125,GajB_00023, 3, 39, 0.04, 0.036 | PDLC00117,GajB_00015, 1, 6.9e-231, 0.985, 0.993 | PDLC00128,GajB_00026, 1, 0.00058, 0.081, 0.077 | PDLC00128,GajB_00026, 2, 1.2e-05, 0.175, 0.156 | PDLC00128,GajB_00026, 3, 0.021, 0.098, 0.109 | PDLC00143,GajB_00041, 1, 5.8e-07, 0.116, 0.109 | PDLC00143,GajB_00041, 2, 2.5e-05, 0.185, 0.171 | PDLC00143,GajB_00041, 3, 2.3, 0.031, 0.03 | PDLC00123,GajB_00021, 1, 3.3e-15, 0.147, 0.161 | PDLC00123,GajB_00021, 2, 2.4e-18, 0.261, 0.283 | PDLC00123,GajB_00021, 3, 7.4e-08, 0.099, 0.124 | PDLC00135,GajB_00033, 1, 4.1e-08, 0.114, 0.101 | PDLC00135,GajB_00033, 2, 8.1e-09, 0.192, 0.192 | PDLC00135,GajB_00033, 3, 0.0018, 0.093, 0.106 | PDLC00140,GajB_00038, 1, 3.5e-06, 0.129, 0.2 | PDLC00140,GajB_00038, 2, 8.2, 0.066, 0.107 | PDLC00140,GajB_00038, 3, 0.57, 0.107, 0.167 | PDLC00126,GajB_00024, 1, 3.9e-11, 0.122, 0.124 | PDLC00126,GajB_00024, 2, 0.0036, 0.132, 0.132 | PDLC00138,GajB_00036, 1, 1.2e-09, 0.144, 0.157 | PDLC00138,GajB_00036, 2, 1.2e-12, 0.193, 0.201 | PDLC00138,GajB_00036, 3, 4.1, 0.081, 0.093 | PDLC00110,GajB_00008, 1, 0.0063, 0.121, 0.099 | PDLC00110,GajB_00008, 2, 1.4e-09, 0.188, 0.167 | PDLC00110,GajB_00008, 3, 0.29, 0.083, 0.091 | PDLC00119,GajB_00017, 1, 3.5e-11, 0.134, 0.14 | PDLC00119,GajB_00017, 2, 2.9e-19, 0.198, 0.209 | PDLC00119,GajB_00017, 3, 1e-04, 0.088, 0.094 | PDLC00116,GajB_00014, 1, 0.015, 0.086, 0.095 | PDLC00116,GajB_00014, 2, 1.1e-07, 0.271, 0.291 | PDLC00116,GajB_00014, 3, 1.8e-05, 0.098, 0.101 | PDLC00127,GajB_00025, 1, 3.9e-42, 0.456, 0.461 | PDLC00127,GajB_00025, 2, 4.3e-10, 0.093, 0.098 | PDLC00104,GajB_00002, 1, 3.7e-23, 0.436, 0.394 | PDLC00104,GajB_00002, 2, 1.1e-07, 0.098, 0.105","PDLC00108, GajB_00006, 4.1e-250, 0.732, 0.996 | PDLC00117, GajB_00015, 6.9e-231, 0.985, 0.993 | PDLC00130, GajB_00028, 2.8e-58, 0.899, 0.941 | PDLC00127, GajB_00025, 3.9e-42, 0.456, 0.461 | PDLC00114, GajB_00012, 5.3e-35, 0.45, 0.441"
5,JAYIKH010000010.1,gabija,JAYIKH010000010.1_103,PDLC00070,GajA_00010,GajA,9.999999999999996e-234,1.0999999999999996e-233,0.995,0.997,121210,122991,-,-,103,122,"PDLC00096,GajA_00036, 1, 2.1e-76, 0.992, 0.973 | PDLC00083,GajA_00023, 1, 4.5e-49, 0.766, 0.739 | PDLC00083,GajA_00023, 2, 210, 0.066, 0.074 | PDLC00082,GajA_00022, 1, 0.067, 0.081, 0.071 | PDLC00082,GajA_00022, 2, 1.6e-20, 0.448, 0.385 | PDLC00072,GajA_00012, 1, 5.6e-12, 0.194, 0.165 | PDLC00072,GajA_00012, 2, 2.4e-62, 0.726, 0.605 | PDLC00081,GajA_00021, 1, 1.3e-23, 0.766, 0.754 | PDLC00093,GajA_00033, 1, 0.0074, 0.079, 0.065 | PDLC00093,GajA_00033, 2, 2.8e-27, 0.418, 0.284 | PDLC00093,GajA_00033, 3, 0.5, 0.088, 0.073 | PDLC00071,GajA_00011, 1, 1.7e-79, 0.99, 0.988 | PDLC00091,GajA_00031, 1, 2.7e-61, 0.99, 0.987 | PDLC00076,GajA_00016, 1, 7.9, 0.076, 0.067 | PDLC00076,GajA_00016, 2, 2.5e-17, 0.323, 0.267 | PDLC00069,GajA_00009, 1, 4.3e-57, 0.773, 0.737 | PDLC00069,GajA_00009, 2, 59, 0.056, 0.064 | PDLC00073,GajA_00013, 1, 3.5e-68, 0.988, 0.993 | PDLC00064,GajA_00004, 1, 9.1e-75, 0.722, 0.981 | PDLC00090,GajA_00030, 1, 6.4e-31, 0.766, 0.722 | PDLC00074,GajA_00014, 1, 4e-18, 0.276, 0.331 | PDLC00062,GajA_00002, 1, 3.2e-05, 0.081, 0.075 | PDLC00062,GajA_00002, 2, 1.2e-07, 0.352, 0.319 | PDLC00062,GajA_00002, 3, 4.2e-12, 0.094, 0.088 | PDLC00079,GajA_00019, 1, 0.019, 0.077, 0.067 | PDLC00079,GajA_00019, 2, 1.3e-17, 0.202, 0.187 | PDLC00094,GajA_00034, 1, 1.1e-31, 0.768, 0.798 | PDLC00089,GajA_00029, 1, 7.6e-13, 0.214, 0.395 | PDLC00075,GajA_00015, 1, 6.6e-37, 0.768, 0.785 | PDLC00068,GajA_00008, 1, 4.1e-27, 0.364, 0.4 | PDLC00063,GajA_00003, 1, 0.0077, 0.077, 0.069 | PDLC00063,GajA_00003, 2, 1.9e-26, 0.327, 0.311 | PDLC00063,GajA_00003, 3, 63, 0.077, 0.066 | PDLC00097,GajA_00037, 1, 4.1e-16, 0.766, 0.733 | PDLC00102,GajA_00042, 1, 2.7e-06, 0.093, 0.105 | PDLC00102,GajA_00042, 2, 1.9e-08, 0.503, 0.462 | PDLC00078,GajA_00018, 1, 3.4e-09, 0.098, 0.102 | PDLC00078,GajA_00018, 2, 3.8e-13, 0.288, 0.267 | PDLC00101,GajA_00041, 1, 4.9e-49, 0.759, 0.682 | PDLC00101,GajA_00041, 2, 21, 0.049, 0.051 | PDLC04168,GajA_WP_183617960.1, 1, 28, 0.079, 0.086 | PDLC04168,GajA_WP_183617960.1, 2, 1.1e-07, 0.283, 0.275 | PDLC00092,GajA_00032, 1, 7.1e-70, 0.992, 0.997 | PDLC00098,GajA_00038, 1, 5.6e-06, 0.088, 0.099 | PDLC00098,GajA_00038, 2, 0.0086, 0.288, 0.292 | PDLC00066,GajA_00006, 1, 2.7e-56, 0.768, 0.764 | PDLC00077,GajA_00017, 1, 3.2e-08, 0.194, 0.209 | PDLC00077,GajA_00017, 2, 2.1e-47, 0.569, 0.549 | PDLC00067,GajA_00007, 1, 2.7e-08, 0.103, 0.094 | PDLC00067,GajA_00007, 2, 5.6e-35, 0.505, 0.485 | PDLC00070,GajA_00010, 1, 1.1e-233, 0.995, 0.997 | PDLC00061,GajA_00001, 1, 1.4, 0.076, 0.071 | PDLC00061,GajA_00001, 2, 4.2e-13, 0.276, 0.244 | PDLC00095,GajA_00035, 1, 0.0033, 0.077, 0.062 | PDLC00095,GajA_00035, 2, 1.2e-24, 0.327, 0.277 | PDLC00095,GajA_00035, 3, 1.8, 0.146, 0.112 | PDLC00065,GajA_00005, 1, 0.072, 0.077, 0.081 | PDLC00065,GajA_00005, 2, 2e-27, 0.327, 0.301 | PDLC00065,GajA_00005, 3, 86, 0.049, 0.051 | PDLC00080,GajA_00020, 1, 3.7e-55, 0.766, 0.725 | PDLC00080,GajA_00020, 2, 860, 0.079, 0.076 | PDLC00085,GajA_00025, 1, 1.5e-06, 0.076, 0.079 | PDLC00085,GajA_00025, 2, 0.0093, 0.037, 0.038 | PDLC00085,GajA_00025, 3, 2e-15, 0.212, 0.209 | PDLC00084,GajA_00024, 1, 8.6e-32, 0.46, 0.606 | PDLC00088,GajA_00028, 1, 9e-27, 0.33, 0.567 | PDLC00100,GajA_00040, 1, 3.1e-18, 0.604, 0.561 | PDLC00100,GajA_00040, 2, 1.1e-12, 0.377, 0.363 | PDLC00099,GajA_00039, 1, 2.5e-58, 0.776, 0.743 | PDLC00086,GajA_00026, 1, 1.2e-06, 0.135, 0.133 | PDLC00086,GajA_00026, 2, 3e-10, 0.276, 0.257 | PDLC00086,GajA_00026, 3, 32, 0.084, 0.082 | PDLC00087,GajA_00027, 1, 9.8e-13, 0.121, 0.332","PDLC00070, GajA_00010, 1.1e-233, 0.995, 0.997 | PDLC00071, GajA_00011, 1.7e-79, 0.99, 0.988 | PDLC00096, GajA_00036, 2.1e-76, 0.992, 0.973 | PDLC00064, GajA_00004, 9.1e-75, 0.722, 0.981 | PDLC00092, GajA_00032, 7.1e-70, 0.992, 0.997"
4,JAYIKH010000010.1,RosmerTA,JAYIKH010000010.1_104,PDLC03949,RosmerTA__RmrA_2634932349,RmrA,2.0999999999999993e-133,2.499999999999999e-133,0.966,0.942,123166,124224,-,-,104,122,"PDLC03948,RosmerTA__RmrA_2634882613, 1, 1.2e-61, 0.932, 0.884 | PDLC03955,RosmerTA__RmrA_2734955840, 1, 4.4e-69, 0.935, 0.908 | PDLC03949,RosmerTA__RmrA_2634932349, 1, 2.5e-133, 0.966, 0.942 | PDLC03953,RosmerTA__RmrA_2676476075, 1, 1.1e-37, 0.955, 0.941 | PDLC03944,RosmerTA__RmrA_2600853143, 1, 8.7e-58, 0.813, 0.786 | PDLC03956,RosmerTA__RmrA_2753529055, 1, 4.3e-50, 0.813, 0.759 | PDLC03943,RosmerTA__RmrA_2585209417, 1, 8.2e-55, 0.952, 0.938 | PDLC03945,RosmerTA__RmrA_2603008502, 1, 7.5e-33, 0.813, 0.802 | PDLC03950,RosmerTA__RmrA_2641389401, 1, 2e-69, 0.955, 0.954 | PDLC03954,RosmerTA__RmrA_2677172838, 1, 8.9e-51, 0.938, 0.926 | PDLC03947,RosmerTA__RmrA_2623274509, 1, 3.8e-60, 0.918, 0.898 | PDLC03952,RosmerTA__RmrA_2664250653, 1, 2.2e-60, 0.918, 0.878 | PDLC03951,RosmerTA__RmrA_2662548665, 1, 1.5e-59, 0.932, 0.868 | PDLC03946,RosmerTA__RmrA_2617826694, 1, 5.6e-129, 0.972, 0.969","PDLC03949, RosmerTA__RmrA_2634932349, 2.5e-133, 0.966, 0.942 | PDLC03946, RosmerTA__RmrA_2617826694, 5.6e-129, 0.972, 0.969 | PDLC03950, RosmerTA__RmrA_2641389401, 2e-69, 0.955, 0.954 | PDLC03955, RosmerTA__RmrA_2734955840, 4.4e-69, 0.935, 0.908 | PDLC03948, RosmerTA__RmrA_2634882613, 1.2e-61, 0.932, 0.884"
4,JAYIKH010000010.1,RosmerTA,JAYIKH010000010.1_105,PDLC03935,RosmerTA__RmrT_2634932349,RmrT,3.4e-39,4.1e-39,0.973,0.986,124221,124880,-,-,105,122,"PDLC03935,RosmerTA__RmrT_2634932349, 1, 4.1e-39, 0.973, 0.986 | PDLC03932,RosmerTA__RmrT_2617826694, 1, 7.9e-25, 0.968, 0.967","PDLC03935, RosmerTA__RmrT_2634932349, 4.1e-39, 0.973, 0.986 | PDLC03932, RosmerTA__RmrT_2617826694, 7.9e-25, 0.968, 0.967"
6,JAYIKH010000014.1,SoFic,JAYIKH010000014.1_11,PDLC03963,SoFic__SoFic,SoFic,9.299999999999998e-121,1.0999999999999997e-120,0.928,0.972,10343,11461,-,-,11,100,"PDLC03963,SoFic__SoFic, 1, 1.1e-120, 0.928, 0.972","PDLC03963, SoFic__SoFic, 1.1e-120, 0.928, 0.972"
7,JAYIKH010000019.1,SoFic,JAYIKH010000019.1_63,PDLC03963,SoFic__SoFic,SoFic,8.199999999999998e-109,9.799999999999998e-109,0.95,0.981,83184,84332,-,-,63,74,"PDLC03963,SoFic__SoFic, 1, 9.8e-109, 0.95, 0.981","PDLC03963, SoFic__SoFic, 9.8e-109, 0.95, 0.981"
8,JAYIKH010000020.1,cas_type_I-F1,JAYIKH010000020.1_64,PDLC00925,cas1_YPEST,Cas1f,5.1e-155,5.899999999999999e-155,0.921,0.993,72403,73392,+,-,64,75,"PDLC00925,cas1_YPEST, 1, 5.9e-155, 0.921, 0.993","PDLC00925, cas1_YPEST, 5.9e-155, 0.921, 0.993"
