system.number,seqid,system,target.name,hmm.accession,hmm.name,protein.name,full.seq.E.value,domain.iE.value,target.coverage,hmm.coverage,start,end,strand,target.description,relative.position,contig.end,all.domains,best.hits
2,JAYILE010000002.1,PDC-S55,JAYILE010000002.1_160,PDLC05037,PDC-S55_WP_162277864.1,PDC-S55,2.7999999999999997e-37,3.3999999999999998e-37,0.932,0.984,175314,175886,+,-,160,444,"PDLC05037,PDC-S55_WP_162277864.1, 1, 3.4e-37, 0.932, 0.984","PDLC05037, PDC-S55_WP_162277864.1, 3.4e-37, 0.932, 0.984"
1,JAYILE010000002.1,PDC-S08,JAYILE010000002.1_162,PDLC04900,PDC-S08_WP_202707215.1,PDC-S08,1.2999999999999995e-127,1.9999999999999992e-127,0.981,0.935,176663,177628,-,-,162,444,"PDLC04900,PDC-S08_WP_202707215.1, 1, 2e-127, 0.981, 0.935","PDLC04900, PDC-S08_WP_202707215.1, 2e-127, 0.981, 0.935"
3,JAYILE010000004.1,AVAST_type_III,JAYILE010000004.1_163,PDLC02168,Avs3b_00001,Avs3b,1.8e-45,2.2e-45,0.932,0.929,181366,182070,-,-,163,303,"PDLC02168,Avs3b_00001, 1, 2.2e-45, 0.932, 0.929","PDLC02168, Avs3b_00001, 2.2e-45, 0.932, 0.929"
3,JAYILE010000004.1,AVAST_type_III,JAYILE010000004.1_164,PDLC02167,Avs3a_00001,Avs3a,0,0,0.978,0.987,182012,188284,-,-,164,303,"PDLC02167,Avs3a_00001, 1, 0, 0.978, 0.987","PDLC02167, Avs3a_00001, 0, 0.978, 0.987"
4,JAYILE010000006.1,RM_type_II,JAYILE010000006.1_68,PDLC03589,REase_II_00191,REase_II,7.199999999999998e-118,8.699999999999998e-118,0.967,0.959,72082,73173,-,-,68,221,"PDLC03589,REase_II_00191, 1, 8.7e-118, 0.967, 0.959 | PDLC03420,REase_II_00022, 1, 1.6e-29, 0.698, 0.741 | PDLC03359,MTase_II_00145, 1, 1.5e-13, 0.698, 0.28","PDLC03589, REase_II_00191, 8.7e-118, 0.967, 0.959 | PDLC03420, REase_II_00022, 1.6e-29, 0.698, 0.741 | PDLC03359, MTase_II_00145, 1.5e-13, 0.698, 0.28"
4,JAYILE010000006.1,RM_type_II,JAYILE010000006.1_69,PDLC03338,MTase_II_00124,MTase_II,6.999999999999997e-250,8.399999999999998e-250,0.886,0.982,73178,75178,-,-,69,221,"PDLC03356,MTase_II_00142, 1, 2.4e-05, 0.093, 0.108 | PDLC03282,MTase_II_00068, 1, 120, 0.06, 0.088 | PDLC03282,MTase_II_00068, 2, 1.5e-05, 0.16, 0.28 | PDLC03348,MTase_II_00134, 1, 2.5e-18, 0.358, 0.345 | PDLC03348,MTase_II_00134, 2, 96, 0.06, 0.055 | PDLC03335,MTase_II_00121, 1, 1.9e-17, 0.309, 0.348 | PDLC03235,MTase_II_00021, 1, 4.5, 0.078, 0.082 | PDLC03235,MTase_II_00021, 2, 0.016, 0.109, 0.12 | PDLC03226,MTase_II_00012, 1, 0.00012, 0.298, 0.342 | PDLC03237,MTase_II_00023, 1, 0.00025, 0.202, 0.116 | PDLC03237,MTase_II_00023, 2, 1.1e-08, 0.475, 0.308 | PDLC03313,MTase_II_00099, 1, 2.5e-17, 0.292, 0.364 | PDLC03365,MTase_II_00151, 1, 0.35, 0.198, 0.22 | PDLC03365,MTase_II_00151, 2, 0.03, 0.078, 0.09 | PDLC03365,MTase_II_00151, 3, 4.3, 0.111, 0.112 | PDLC03258,MTase_II_00044, 1, 54, 0.067, 0.107 | PDLC03258,MTase_II_00044, 2, 0.01, 0.133, 0.238 | PDLC03318,MTase_II_00104, 1, 6e-04, 0.096, 0.082 | PDLC03357,MTase_II_00143, 1, 720, 0.024, 0.026 | PDLC03357,MTase_II_00143, 2, 0.074, 0.079, 0.079 | PDLC03357,MTase_II_00143, 3, 360, 0.037, 0.04 | PDLC03293,MTase_II_00079, 1, 2.1e-12, 0.297, 0.405 | PDLC03338,MTase_II_00124, 1, 8.4e-250, 0.886, 0.982 | PDLC03347,MTase_II_00133, 1, 0.01, 0.111, 0.162 | PDLC03227,MTase_II_00013, 1, 4.4e-47, 0.709, 0.943 | PDLC03250,MTase_II_00036, 1, 0.35, 0.088, 0.079 | PDLC03250,MTase_II_00036, 2, 0.44, 0.096, 0.089 | PDLC03580,REase_II_00182, 1, 0.0017, 0.19, 0.127 | PDLC03248,MTase_II_00034, 1, 3.9, 0.063, 0.073 | PDLC03248,MTase_II_00034, 2, 0.011, 0.175, 0.236 | PDLC03218,MTase_II_00004, 1, 1.5e-06, 0.232, 0.274 | PDLC03359,MTase_II_00145, 1, 1.6e-08, 0.333, 0.263 | PDLC03359,MTase_II_00145, 2, 4.1e-15, 0.301, 0.238 | PDLC03328,MTase_II_00114, 1, 0.046, 0.325, 0.346 | PDLC03267,MTase_II_00053, 1, 1.6e-09, 0.348, 0.397 | PDLC03222,MTase_II_00008, 1, 1.3e-08, 0.318, 0.327 | PDLC03315,MTase_II_00101, 1, 2.6e-14, 0.267, 0.361 | PDLC03331,MTase_II_00117, 1, 0.022, 0.111, 0.137","PDLC03338, MTase_II_00124, 8.4e-250, 0.886, 0.982 | PDLC03227, MTase_II_00013, 4.4e-47, 0.709, 0.943 | PDLC03348, MTase_II_00134, 2.5e-18, 0.358, 0.345 | PDLC03335, MTase_II_00121, 1.9e-17, 0.309, 0.348 | PDLC03313, MTase_II_00099, 2.5e-17, 0.292, 0.364"
7,JAYILE010000007.1,SoFic,JAYILE010000007.1_196,PDLC03963,SoFic__SoFic,SoFic,6.799999999999998e-114,8.299999999999999e-114,0.94,0.978,229021,230175,-,-,196,220,"PDLC03963,SoFic__SoFic, 1, 8.3e-114, 0.94, 0.978","PDLC03963, SoFic__SoFic, 8.3e-114, 0.94, 0.978"
6,JAYILE010000007.1,PDC-S18,JAYILE010000007.1_197,PDLC04946,PDC-S18_WP_062275062.1,PDC-S18,1.0999999999999996e-147,1.2999999999999997e-147,0.99,0.833,230292,231212,-,-,197,220,"PDLC04944,PDC-S18_WP_014855974.1, 1, 6.3e-12, 0.824, 0.827 | PDLC04945,PDC-S18_WP_216520868.1, 1, 7.4e-57, 0.971, 0.99 | PDLC04946,PDC-S18_WP_062275062.1, 1, 1.3e-147, 0.99, 0.833","PDLC04946, PDC-S18_WP_062275062.1, 1.3e-147, 0.99, 0.833 | PDLC04945, PDC-S18_WP_216520868.1, 7.4e-57, 0.971, 0.99 | PDLC04944, PDC-S18_WP_014855974.1, 6.3e-12, 0.824, 0.827"
5,JAYILE010000007.1,DMS_other,JAYILE010000007.1_199,PDLC03072,Specificity_I_00021,Specificity_I,2.2999999999999993e-138,2.4999999999999993e-138,0.986,0.989,231992,233305,-,-,199,220,"PDLC03117,Specificity_I_00066, 1, 0.0058, 0.231, 0.203 | PDLC03117,Specificity_I_00066, 2, 2.2e-06, 0.258, 0.222 | PDLC03188,Specificity_I_00137, 1, 0.0012, 0.196, 0.186 | PDLC03188,Specificity_I_00137, 2, 77, 0.135, 0.129 | PDLC03592,Specificity_II_00003, 1, 15, 0.089, 0.099 | PDLC03592,Specificity_II_00003, 2, 0.21, 0.224, 0.237 | PDLC03094,Specificity_I_00043, 1, 9.5, 0.219, 0.263 | PDLC03094,Specificity_I_00043, 2, 0.00048, 0.146, 0.169 | PDLC03187,Specificity_I_00136, 1, 0.086, 0.139, 0.16 | PDLC03187,Specificity_I_00136, 2, 2.9e-05, 0.313, 0.361 | PDLC03121,Specificity_I_00070, 1, 0.21, 0.105, 0.116 | PDLC03121,Specificity_I_00070, 2, 2.7e-05, 0.331, 0.344 | PDLC03074,Specificity_I_00023, 1, 0.12, 0.132, 0.132 | PDLC03074,Specificity_I_00023, 2, 0.67, 0.151, 0.152 | PDLC03148,Specificity_I_00097, 1, 1.6e-22, 0.879, 0.892 | PDLC03089,Specificity_I_00038, 1, 0.011, 0.228, 0.226 | PDLC03089,Specificity_I_00038, 2, 7.7e-21, 0.374, 0.365 | PDLC03080,Specificity_I_00029, 1, 31, 0.18, 0.132 | PDLC03080,Specificity_I_00029, 2, 0.0014, 0.247, 0.186 | PDLC03080,Specificity_I_00029, 3, 0.00076, 0.212, 0.16 | PDLC03096,Specificity_I_00045, 1, 1e-04, 0.311, 0.202 | PDLC03096,Specificity_I_00045, 2, 2e-16, 0.295, 0.202 | PDLC03073,Specificity_I_00022, 1, 9.2e-05, 0.171, 0.178 | PDLC03073,Specificity_I_00022, 2, 3.2e-37, 0.372, 0.378 | PDLC03073,Specificity_I_00022, 3, 5.3e-25, 0.397, 0.407 | PDLC03200,Specificity_I_00149, 1, 0.068, 0.205, 0.442 | PDLC03200,Specificity_I_00149, 2, 4.3e-08, 0.356, 0.811 | PDLC03112,Specificity_I_00061, 1, 0.24, 0.212, 0.249 | PDLC03112,Specificity_I_00061, 2, 1.8e-11, 0.338, 0.415 | PDLC03145,Specificity_I_00094, 1, 3.5e-11, 0.484, 0.474 | PDLC03145,Specificity_I_00094, 2, 8.9, 0.053, 0.051 | PDLC03145,Specificity_I_00094, 3, 6.6e-05, 0.176, 0.17 | PDLC03066,Specificity_I_00015, 1, 820, 0.043, 0.043 | PDLC03066,Specificity_I_00015, 2, 4.6e-15, 0.386, 0.395 | PDLC03140,Specificity_I_00089, 1, 0.0021, 0.053, 0.055 | PDLC03140,Specificity_I_00089, 2, 83, 0.098, 0.105 | PDLC03140,Specificity_I_00089, 3, 1e-11, 0.183, 0.189 | PDLC03140,Specificity_I_00089, 4, 0.079, 0.055, 0.057 | PDLC03140,Specificity_I_00089, 5, 2.7e-16, 0.347, 0.368 | PDLC03085,Specificity_I_00034, 1, 3e-04, 0.308, 0.335 | PDLC03068,Specificity_I_00017, 1, 54, 0.16, 0.186 | PDLC03068,Specificity_I_00017, 2, 0.0086, 0.358, 0.392 | PDLC03068,Specificity_I_00017, 3, 1.5e-14, 0.365, 0.39 | PDLC03061,Specificity_I_00010, 1, 5.1, 0.123, 0.139 | PDLC03061,Specificity_I_00010, 2, 1.8e-06, 0.253, 0.267 | PDLC03155,Specificity_I_00104, 1, 0.0013, 0.244, 0.21 | PDLC03115,Specificity_I_00064, 1, 59, 0.126, 0.119 | PDLC03115,Specificity_I_00064, 2, 100, 0.071, 0.067 | PDLC03115,Specificity_I_00064, 3, 1e-07, 0.338, 0.307 | PDLC03185,Specificity_I_00134, 1, 5.2e-07, 0.295, 0.314 | PDLC03185,Specificity_I_00134, 2, 3.2e-08, 0.272, 0.287 | PDLC03107,Specificity_I_00056, 1, 8.6e-24, 0.774, 0.814 | PDLC03146,Specificity_I_00095, 1, 4.2e-13, 0.395, 0.417 | PDLC03146,Specificity_I_00095, 2, 8.7e-07, 0.263, 0.269 | PDLC03093,Specificity_I_00042, 1, 150, 0.041, 0.048 | PDLC03093,Specificity_I_00042, 2, 2.3e-07, 0.142, 0.158 | PDLC03093,Specificity_I_00042, 3, 1.2e-11, 0.342, 0.38 | PDLC03139,Specificity_I_00088, 1, 2.7e-11, 0.637, 0.658 | PDLC03109,Specificity_I_00058, 1, 0.011, 0.16, 0.118 | PDLC03109,Specificity_I_00058, 2, 9.8e-13, 0.406, 0.311 | PDLC03079,Specificity_I_00028, 1, 2.8e-15, 0.715, 0.698 | PDLC03079,Specificity_I_00028, 2, 8.7e-19, 0.461, 0.406 | PDLC03090,Specificity_I_00039, 1, 2.6e-75, 0.966, 0.991 | PDLC03158,Specificity_I_00107, 1, 0.04, 0.128, 0.12 | PDLC03158,Specificity_I_00107, 2, 0.00037, 0.249, 0.247 | PDLC03167,Specificity_I_00116, 1, 0.033, 0.258, 0.209 | PDLC03167,Specificity_I_00116, 2, 1e-06, 0.279, 0.223 | PDLC03075,Specificity_I_00024, 1, 5.5e-06, 0.406, 0.447 | PDLC03075,Specificity_I_00024, 2, 110, 0.057, 0.061 | PDLC03311,MTase_II_00097, 1, 0.0011, 0.176, 0.166 | PDLC03177,Specificity_I_00126, 1, 270, 0.215, 0.239 | PDLC03177,Specificity_I_00126, 2, 9.6e-06, 0.313, 0.343 | PDLC03124,Specificity_I_00073, 1, 4.1e-05, 0.333, 0.363 | PDLC03124,Specificity_I_00073, 2, 6.9e-13, 0.326, 0.356 | PDLC03195,Specificity_I_00144, 1, 1.9, 0.258, 0.223 | PDLC03195,Specificity_I_00144, 2, 5e-13, 0.404, 0.346 | PDLC03153,Specificity_I_00102, 1, 5.1e-21, 0.676, 0.669 | PDLC03194,Specificity_I_00143, 1, 4e-05, 0.258, 0.284 | PDLC03194,Specificity_I_00143, 2, 2.1e-08, 0.242, 0.261 | PDLC03191,Specificity_I_00140, 1, 5e-62, 0.968, 0.97 | PDLC03078,Specificity_I_00027, 1, 3e-04, 0.345, 0.363 | PDLC03078,Specificity_I_00027, 2, 3.7e-12, 0.311, 0.325 | PDLC03126,Specificity_I_00075, 1, 0.66, 0.201, 0.12 | PDLC03126,Specificity_I_00075, 2, 9.5e-06, 0.251, 0.159 | PDLC03175,Specificity_I_00124, 1, 180, 0.057, 0.05 | PDLC03175,Specificity_I_00124, 2, 2.1e-13, 0.648, 0.636 | PDLC03186,Specificity_I_00135, 1, 0.00014, 0.301, 0.291 | PDLC03186,Specificity_I_00135, 2, 4.8e-06, 0.251, 0.263 | PDLC03070,Specificity_I_00019, 1, 1.7e-30, 0.635, 0.63 | PDLC03057,Specificity_I_00006, 1, 0.0034, 0.231, 0.238 | PDLC03057,Specificity_I_00006, 2, 8.6e-05, 0.26, 0.268 | PDLC03097,Specificity_I_00046, 1, 0.1, 0.21, 0.222 | PDLC03097,Specificity_I_00046, 2, 3, 0.151, 0.161 | PDLC03165,Specificity_I_00114, 1, 5.4e-28, 0.936, 0.976 | PDLC03142,Specificity_I_00091, 1, 1e-08, 0.276, 0.271 | PDLC03142,Specificity_I_00091, 2, 1.1e-40, 0.648, 0.578 | PDLC03122,Specificity_I_00071, 1, 0.013, 0.194, 0.207 | PDLC03122,Specificity_I_00071, 2, 0.017, 0.297, 0.32 | PDLC03174,Specificity_I_00123, 1, 2.6e-54, 0.97, 0.932 | PDLC03171,Specificity_I_00120, 1, 3.4e-16, 0.863, 0.602 | PDLC03163,Specificity_I_00112, 1, 2.3, 0.039, 0.039 | PDLC03163,Specificity_I_00112, 2, 0.01, 0.21, 0.203 | PDLC03163,Specificity_I_00112, 3, 1.4e-05, 0.263, 0.272 | PDLC03118,Specificity_I_00067, 1, 0.022, 0.299, 0.296 | PDLC03118,Specificity_I_00067, 2, 7.9e-07, 0.379, 0.399 | PDLC03164,Specificity_I_00113, 1, 19, 0.041, 0.044 | PDLC03164,Specificity_I_00113, 2, 0.0041, 0.388, 0.433 | PDLC03164,Specificity_I_00113, 3, 1.7e-05, 0.249, 0.274 | PDLC03147,Specificity_I_00096, 1, 1.3, 0.055, 0.056 | PDLC03147,Specificity_I_00096, 2, 2.8e-40, 0.893, 0.912 | PDLC03129,Specificity_I_00078, 1, 1.2e-12, 0.639, 0.619 | PDLC03129,Specificity_I_00078, 2, 1e-05, 0.174, 0.181 | PDLC03179,Specificity_I_00128, 1, 6.3e-06, 0.274, 0.205 | PDLC03179,Specificity_I_00128, 2, 9.9e-23, 0.418, 0.311 | PDLC03092,Specificity_I_00041, 1, 0.012, 0.473, 0.489 | PDLC03092,Specificity_I_00041, 2, 0.36, 0.308, 0.327 | PDLC03071,Specificity_I_00020, 1, 2.1e-37, 0.952, 0.986 | PDLC03098,Specificity_I_00047, 1, 4.4e-11, 0.384, 0.395 | PDLC03098,Specificity_I_00047, 2, 0.0012, 0.114, 0.104 | PDLC03098,Specificity_I_00047, 3, 2.6e-17, 0.381, 0.375 | PDLC03076,Specificity_I_00025, 1, 0.14, 0.155, 0.137 | PDLC03076,Specificity_I_00025, 2, 1.5e-12, 0.377, 0.332 | PDLC03154,Specificity_I_00103, 1, 0.016, 0.187, 0.197 | PDLC03154,Specificity_I_00103, 2, 1.3e-16, 0.338, 0.362 | PDLC03086,Specificity_I_00035, 1, 23, 0.075, 0.072 | PDLC03086,Specificity_I_00035, 2, 0.008, 0.233, 0.227 | PDLC03086,Specificity_I_00035, 3, 35, 0.039, 0.037 | PDLC03086,Specificity_I_00035, 4, 8.7e-24, 0.368, 0.365 | PDLC03108,Specificity_I_00057, 1, 1.1e-36, 0.721, 0.668 | PDLC03062,Specificity_I_00011, 1, 0.00062, 0.21, 0.205 | PDLC03062,Specificity_I_00011, 2, 2.4, 0.199, 0.227 | PDLC03196,Specificity_I_00145, 1, 0.072, 0.215, 0.107 | PDLC03196,Specificity_I_00145, 2, 4.2e-12, 0.356, 0.197 | PDLC03059,Specificity_I_00008, 1, 160, 0.116, 0.117 | PDLC03059,Specificity_I_00008, 2, 5e-13, 0.409, 0.439 | PDLC03169,Specificity_I_00118, 1, 1.4e-35, 0.728, 0.677 | PDLC03169,Specificity_I_00118, 2, 37, 0.043, 0.041 | PDLC03162,Specificity_I_00111, 1, 5.6e-47, 0.84, 0.833 | PDLC03103,Specificity_I_00052, 1, 0.0023, 0.393, 0.365 | PDLC03064,Specificity_I_00013, 1, 5.2e-06, 0.283, 0.795 | PDLC03064,Specificity_I_00013, 2, 2.9e-09, 0.249, 0.267 | PDLC03055,Specificity_I_00004, 1, 79, 0.128, 0.147 | PDLC03055,Specificity_I_00004, 2, 0.00099, 0.299, 0.347 | PDLC03069,Specificity_I_00018, 1, 2.2e-39, 0.856, 0.938 | PDLC03100,Specificity_I_00049, 1, 5.3e-06, 0.356, 0.441 | PDLC03100,Specificity_I_00049, 2, 1.2e-22, 0.61, 0.628 | PDLC03106,Specificity_I_00055, 1, 9.7, 0.05, 0.041 | PDLC03106,Specificity_I_00055, 2, 13, 0.078, 0.553 | PDLC03106,Specificity_I_00055, 3, 1.2, 0.196, 0.191 | PDLC03106,Specificity_I_00055, 4, 27, 0.048, 0.046 | PDLC03157,Specificity_I_00106, 1, 8.6, 0.24, 0.281 | PDLC03157,Specificity_I_00106, 2, 8.5e-05, 0.224, 0.256 | PDLC03127,Specificity_I_00076, 1, 2.7e-05, 0.34, 0.27 | PDLC03127,Specificity_I_00076, 2, 5.2e-28, 0.731, 0.602 | PDLC03120,Specificity_I_00069, 1, 300, 0.174, 0.151 | PDLC03120,Specificity_I_00069, 2, 0.00028, 0.237, 0.202 | PDLC03099,Specificity_I_00048, 1, 0.0065, 0.283, 0.299 | PDLC03099,Specificity_I_00048, 2, 2.7e-10, 0.331, 0.304 | PDLC03081,Specificity_I_00030, 1, 1.9e-09, 0.721, 0.722 | PDLC03151,Specificity_I_00100, 1, 0.12, 0.311, 0.302 | PDLC03151,Specificity_I_00100, 2, 7.7e-08, 0.208, 0.216 | PDLC03189,Specificity_I_00138, 1, 3.3e-29, 0.811, 0.767 | PDLC03125,Specificity_I_00074, 1, 420, 0.183, 0.198 | PDLC03125,Specificity_I_00074, 2, 0.015, 0.295, 0.33 | PDLC03119,Specificity_I_00068, 1, 0.077, 0.235, 0.254 | PDLC03119,Specificity_I_00068, 2, 6.1e-10, 0.258, 0.277 | PDLC03054,Specificity_I_00003, 1, 3e-21, 0.537, 0.576 | PDLC03054,Specificity_I_00003, 2, 250, 0.08, 0.085 | PDLC03192,Specificity_I_00141, 1, 0.029, 0.205, 0.222 | PDLC03192,Specificity_I_00141, 2, 0.034, 0.137, 0.148 | PDLC03110,Specificity_I_00059, 1, 0.23, 0.087, 0.066 | PDLC03110,Specificity_I_00059, 2, 0.0023, 0.187, 0.131 | PDLC03161,Specificity_I_00110, 1, 1, 0.096, 0.096 | PDLC03161,Specificity_I_00110, 2, 6.6e-07, 0.361, 0.417 | PDLC03088,Specificity_I_00037, 1, 0.081, 0.208, 0.137 | PDLC03088,Specificity_I_00037, 2, 4.8e-05, 0.333, 0.23 | PDLC03159,Specificity_I_00108, 1, 140, 0.249, 0.214 | PDLC03159,Specificity_I_00108, 2, 8.8e-09, 0.322, 0.275 | PDLC03134,Specificity_I_00083, 1, 94, 0.039, 0.04 | PDLC03134,Specificity_I_00083, 2, 2.2e-17, 0.811, 0.799 | PDLC03083,Specificity_I_00032, 1, 0.00072, 0.055, 0.033 | PDLC03083,Specificity_I_00032, 2, 5.1e-31, 0.74, 0.43 | PDLC03624,REase_MTase_IIG_00029, 1, 0.16, 0.215, 0.068 | PDLC03624,REase_MTase_IIG_00029, 2, 6.6e-05, 0.363, 0.118 | PDLC03095,Specificity_I_00044, 1, 1.8e-11, 0.336, 0.311 | PDLC03183,Specificity_I_00132, 1, 0.0014, 0.221, 0.233 | PDLC03183,Specificity_I_00132, 2, 4.1e-14, 0.34, 0.372 | PDLC03156,Specificity_I_00105, 1, 1.5e-07, 0.297, 0.295 | PDLC03156,Specificity_I_00105, 2, 1.4e-11, 0.416, 0.419 | PDLC03113,Specificity_I_00062, 1, 0.00015, 0.331, 0.32 | PDLC03113,Specificity_I_00062, 2, 1.8e-06, 0.345, 0.351 | PDLC03144,Specificity_I_00093, 1, 0.0046, 0.304, 0.332 | PDLC03144,Specificity_I_00093, 2, 0.00054, 0.235, 0.276 | PDLC03168,Specificity_I_00117, 1, 240, 0.062, 0.059 | PDLC03168,Specificity_I_00117, 2, 0.0018, 0.24, 0.227 | PDLC03168,Specificity_I_00117, 3, 2.5e-18, 0.372, 0.346 | PDLC03060,Specificity_I_00009, 1, 60, 0.24, 0.259 | PDLC03060,Specificity_I_00009, 2, 1.1e-06, 0.34, 0.374 | PDLC03077,Specificity_I_00026, 1, 0.00014, 0.324, 0.345 | PDLC03077,Specificity_I_00026, 2, 4e-10, 0.311, 0.321 | PDLC03176,Specificity_I_00125, 1, 0.028, 0.32, 0.25 | PDLC03176,Specificity_I_00125, 2, 1e-05, 0.301, 0.227 | PDLC03172,Specificity_I_00121, 1, 14, 0.043, 0.044 | PDLC03172,Specificity_I_00121, 2, 1.4e-07, 0.639, 0.64 | PDLC03091,Specificity_I_00040, 1, 4.2e-19, 0.653, 0.679 | PDLC03170,Specificity_I_00119, 1, 1e-04, 0.368, 0.384 | PDLC03170,Specificity_I_00119, 2, 0.0016, 0.285, 0.277 | PDLC03114,Specificity_I_00063, 1, 6.6, 0.265, 0.273 | PDLC03114,Specificity_I_00063, 2, 0.0017, 0.258, 0.271 | PDLC03150,Specificity_I_00099, 1, 6.4e-19, 0.726, 0.642 | PDLC03084,Specificity_I_00033, 1, 0.067, 0.171, 0.186 | PDLC03084,Specificity_I_00033, 2, 3.8e-12, 0.377, 0.426 | PDLC03105,Specificity_I_00054, 1, 2.2e-122, 0.982, 0.978 | PDLC03101,Specificity_I_00050, 1, 190, 0.062, 0.066 | PDLC03101,Specificity_I_00050, 2, 3e-07, 0.299, 0.316 | PDLC03101,Specificity_I_00050, 3, 3.1e-09, 0.372, 0.394 | PDLC03160,Specificity_I_00109, 1, 1.6e-14, 0.429, 0.5 | PDLC03160,Specificity_I_00109, 2, 0.03, 0.457, 0.492 | PDLC03087,Specificity_I_00036, 1, 4.3e-17, 0.406, 0.443 | PDLC03087,Specificity_I_00036, 2, 3.3, 0.139, 0.129 | PDLC03087,Specificity_I_00036, 3, 2.4e-15, 0.39, 0.411 | PDLC03178,Specificity_I_00127, 1, 5.5e-14, 0.425, 0.46 | PDLC03178,Specificity_I_00127, 2, 4.1e-17, 0.438, 0.46 | PDLC04137,mads_5, 1, 1.2e-05, 0.404, 0.467 | PDLC04137,mads_5, 2, 1.4e-24, 0.744, 0.796 | PDLC03182,Specificity_I_00131, 1, 0.0023, 0.263, 0.241 | PDLC03182,Specificity_I_00131, 2, 3.9e-06, 0.37, 0.366 | PDLC03072,Specificity_I_00021, 1, 2.5e-138, 0.986, 0.989 | PDLC03199,Specificity_I_00148, 1, 64, 0.269, 0.587 | PDLC03199,Specificity_I_00148, 2, 0.062, 0.235, 0.495 | PDLC03032,MTase_I_00015, 1, 2.6e-15, 0.438, 0.191","PDLC03072, Specificity_I_00021, 2.5e-138, 0.986, 0.989 | PDLC03105, Specificity_I_00054, 2.2e-122, 0.982, 0.978 | PDLC03090, Specificity_I_00039, 2.6e-75, 0.966, 0.991 | PDLC03191, Specificity_I_00140, 5e-62, 0.968, 0.97 | PDLC03174, Specificity_I_00123, 2.6e-54, 0.97, 0.932"
5,JAYILE010000007.1,DMS_other,JAYILE010000007.1_200,PDLC03029,MTase_I_00012,MTase_I,1.999999999999999e-273,5.699999999999998e-237,0.831,0.719,233302,235149,-,-,200,220,"PDLC03616,REase_MTase_IIG_00021, 1, 0.051, 0.089, 0.082 | PDLC03616,REase_MTase_IIG_00021, 2, 0.17, 0.096, 0.085 | PDLC03028,MTase_I_00011, 1, 3.8e-31, 0.735, 0.36 | PDLC03031,MTase_I_00014, 1, 8.9e-51, 0.685, 0.519 | PDLC03021,MTase_I_00004, 1, 3.7e-33, 0.576, 0.678 | PDLC03020,MTase_I_00003, 1, 21, 0.062, 0.093 | PDLC03020,MTase_I_00003, 2, 1.1e-17, 0.39, 0.568 | PDLC03038,MTase_I_00021, 1, 7.9e-36, 0.67, 0.435 | PDLC03029,MTase_I_00012, 1, 5.7e-237, 0.831, 0.719 | PDLC03029,MTase_I_00012, 2, 3.3e-35, 0.143, 0.133 | PDLC03311,MTase_II_00097, 1, 8.8e-06, 0.399, 0.448 | PDLC03027,MTase_I_00010, 1, 1.9e-41, 0.464, 0.331 | PDLC03037,MTase_I_00020, 1, 7.5e-06, 0.325, 0.237 | PDLC03018,MTase_I_00001, 1, 0.019, 0.162, 0.113 | PDLC03018,MTase_I_00001, 2, 0.66, 0.102, 0.085 | PDLC03018,MTase_I_00001, 3, 260, 0.083, 0.063 | PDLC03258,MTase_II_00044, 1, 0.0014, 0.193, 0.254 | PDLC03318,MTase_II_00104, 1, 0.0012, 0.154, 0.109 | PDLC03318,MTase_II_00104, 2, 62, 0.044, 0.037 | PDLC03318,MTase_II_00104, 3, 0.027, 0.214, 0.185 | PDLC03357,MTase_II_00143, 1, 0.01, 0.196, 0.176 | PDLC03285,MTase_II_00071, 1, 0.0061, 0.107, 0.15 | PDLC03039,MTase_I_00022, 1, 2.3e-29, 0.721, 0.592 | PDLC03036,MTase_I_00019, 1, 1.1e-14, 0.42, 0.387 | PDLC03240,MTase_II_00026, 1, 2.3, 0.06, 0.072 | PDLC03240,MTase_II_00026, 2, 1.6e-22, 0.42, 0.46 | PDLC03035,MTase_I_00018, 1, 1.2e-35, 0.688, 0.623 | PDLC03022,MTase_I_00005, 1, 1.3e-45, 0.69, 0.499 | PDLC03026,MTase_I_00009, 1, 1.2e-32, 0.536, 0.637 | PDLC03602,REase_MTase_IIG_00007, 1, 4e-04, 0.235, 0.224 | PDLC03602,REase_MTase_IIG_00007, 2, 110, 0.102, 0.104 | PDLC03033,MTase_I_00016, 1, 2.5e-28, 0.638, 0.701 | PDLC03025,MTase_I_00008, 1, 3e-19, 0.463, 0.466 | PDLC03019,MTase_I_00002, 1, 2e-34, 0.644, 0.4 | PDLC03248,MTase_II_00034, 1, 0.028, 0.216, 0.196 | PDLC03218,MTase_II_00004, 1, 2.2e-06, 0.38, 0.419 | PDLC03317,MTase_II_00103, 1, 0.0037, 0.149, 0.103 | PDLC03317,MTase_II_00103, 2, 0.0021, 0.258, 0.173 | PDLC03267,MTase_II_00053, 1, 0.00019, 0.2, 0.202 | PDLC04134,mads_2, 1, 4.7e-24, 0.722, 0.709 | PDLC03032,MTase_I_00015, 1, 380, 0.049, 0.03 | PDLC03032,MTase_I_00015, 2, 8.6e-30, 0.506, 0.292","PDLC03029, MTase_I_00012, 5.7e-237, 0.831, 0.719 | PDLC03031, MTase_I_00014, 8.9e-51, 0.685, 0.519 | PDLC03022, MTase_I_00005, 1.3e-45, 0.69, 0.499 | PDLC03027, MTase_I_00010, 1.9e-41, 0.464, 0.331 | PDLC03038, MTase_I_00021, 7.9e-36, 0.67, 0.435"
