system.number,seqid,system,target.name,hmm.accession,hmm.name,protein.name,full.seq.E.value,domain.iE.value,target.coverage,hmm.coverage,start,end,strand,target.description,relative.position,contig.end,all.domains,best.hits
1,JAYIKC010000001.1,PDC-S08,JAYIKC010000001.1_227,PDLC04900,PDC-S08_WP_202707215.1,PDC-S08,1.2999999999999995e-127,1.9999999999999992e-127,0.981,0.935,258377,259342,+,-,227,372,"PDLC04900,PDC-S08_WP_202707215.1, 1, 2e-127, 0.981, 0.935","PDLC04900, PDC-S08_WP_202707215.1, 2e-127, 0.981, 0.935"
2,JAYIKC010000001.1,PDC-S55,JAYIKC010000001.1_229,PDLC05037,PDC-S55_WP_162277864.1,PDC-S55,1.6e-36,2e-36,0.932,0.984,260119,260691,-,-,229,372,"PDLC05037,PDC-S55_WP_162277864.1, 1, 2e-36, 0.932, 0.984","PDLC05037, PDC-S55_WP_162277864.1, 2e-36, 0.932, 0.984"
3,JAYIKC010000001.1,Shango,JAYIKC010000001.1_277,PDLC03960,Shango__SngC,SngC,1.5999999999999993e-266,1.799999999999999e-266,0.985,0.994,316099,318297,-,-,277,372,"PDLC03960,Shango__SngC, 1, 1.8e-266, 0.985, 0.994","PDLC03960, Shango__SngC, 1.8e-266, 0.985, 0.994"
3,JAYIKC010000001.1,Shango,JAYIKC010000001.1_278,PDLC03959,Shango__SngB,SngB,5.899999999999998e-184,6.599999999999997e-184,0.993,0.993,318301,319599,-,-,278,372,"PDLC03959,Shango__SngB, 1, 6.6e-184, 0.993, 0.993","PDLC03959, Shango__SngB, 6.6e-184, 0.993, 0.993"
3,JAYIKC010000001.1,Shango,JAYIKC010000001.1_279,PDLC03958,Shango__SngA,SngA,2.799999999999999e-103,3.3999999999999995e-103,0.993,0.943,319596,321644,-,-,279,372,"PDLC03958,Shango__SngA, 1, 3.4e-103, 0.993, 0.943","PDLC03958, Shango__SngA, 3.4e-103, 0.993, 0.943"
5,JAYIKC010000003.1,retron_I-B,JAYIKC010000003.1_54,PDLC02914,retron_type_I_B1_atpase_toprim_cluster22_2,ATPase-Toprim_I-B,4.699999999999999e-150,5.699999999999998e-150,0.976,0.926,71513,72769,-,-,54,295,"PDLC02915,retron_type_I_B2_atpase_toprim_cluster159_1, 1, 0.0087, 0.107, 0.08 | PDLC02915,retron_type_I_B2_atpase_toprim_cluster159_1, 2, 0.79, 0.158, 0.101 | PDLC02914,retron_type_I_B1_atpase_toprim_cluster22_2, 1, 5.7e-150, 0.976, 0.926","PDLC02914, retron_type_I_B1_atpase_toprim_cluster22_2, 5.7e-150, 0.976, 0.926 | PDLC02915, retron_type_I_B2_atpase_toprim_cluster159_1, 0.0087, 0.107, 0.08"
5,JAYIKC010000003.1,retron_I-B,JAYIKC010000003.1_55,PDLC02937,retron_I-B1,RT_I-B,1.7999999999999996e-104,1.9999999999999995e-104,0.991,0.994,72850,73806,-,-,55,295,"PDLC02937,retron_I-B1, 1, 2e-104, 0.991, 0.994 | PDLC02938,retron_I-B2, 1, 3e-33, 0.699, 0.66","PDLC02937, retron_I-B1, 2e-104, 0.991, 0.994 | PDLC02938, retron_I-B2, 3e-33, 0.699, 0.66"
4,JAYIKC010000003.1,PDC-S06,JAYIKC010000003.1_64,PDLC04886,PDC-S06_WP_029531116.1,PDC-S06,1.2999999999999995e-201,1.4999999999999995e-201,0.985,0.902,81814,83823,+,-,64,295,"PDLC04897,PDC-S06_WP_115337947.1, 1, 0.068, 0.069, 0.063 | PDLC04897,PDC-S06_WP_115337947.1, 2, 8.6e-34, 0.806, 0.747 | PDLC04895,PDC-S06_WP_184316307.1, 1, 98, 0.028, 0.401 | PDLC04895,PDC-S06_WP_184316307.1, 2, 0.016, 0.101, 0.082 | PDLC04895,PDC-S06_WP_184316307.1, 3, 0.0018, 0.124, 0.089 | PDLC04891,PDC-S06_WP_106028275.1, 1, 66, 0.058, 0.044 | PDLC04891,PDC-S06_WP_106028275.1, 2, 4.4e-13, 0.497, 0.375 | PDLC04898,PDC-S06_WP_144626586.1, 1, 0.79, 0.246, 0.203 | PDLC04898,PDC-S06_WP_144626586.1, 2, 5.3e-14, 0.261, 0.211 | PDLC04893,PDC-S06_WP_194540461.1, 1, 150, 0.046, 0.036 | PDLC04893,PDC-S06_WP_194540461.1, 2, 2e-07, 0.521, 0.393 | PDLC04892,PDC-S06_WP_027430483.1, 1, 220, 0.045, 0.036 | PDLC04892,PDC-S06_WP_027430483.1, 2, 5.9, 0.188, 0.158 | PDLC04892,PDC-S06_WP_027430483.1, 3, 0.098, 0.076, 0.049 | PDLC04896,PDC-S06_WP_102776212.1, 1, 7.1e-25, 0.927, 0.822 | PDLC04887,PDC-S06_WP_221405099.1, 1, 4.8e-36, 0.928, 0.823 | PDLC04890,PDC-S06_WP_095244428.1, 1, 2.6e-113, 0.987, 0.899 | PDLC04894,PDC-S06_WP_100093761.1, 1, 5.1e-47, 0.928, 0.83 | PDLC04888,PDC-S06_WP_216011563.1, 1, 390, 0.043, 0.034 | PDLC04888,PDC-S06_WP_216011563.1, 2, 65, 0.078, 0.065 | PDLC04888,PDC-S06_WP_216011563.1, 3, 4.1e-07, 0.19, 0.127 | PDLC04886,PDC-S06_WP_029531116.1, 1, 1.5e-201, 0.985, 0.902 | PDLC04889,PDC-S06_WP_156124124.1, 1, 180, 0.03, 0.029 | PDLC04889,PDC-S06_WP_156124124.1, 2, 0.012, 0.199, 0.195 | PDLC04889,PDC-S06_WP_156124124.1, 3, 0.069, 0.279, 0.253","PDLC04886, PDC-S06_WP_029531116.1, 1.5e-201, 0.985, 0.902 | PDLC04890, PDC-S06_WP_095244428.1, 2.6e-113, 0.987, 0.899 | PDLC04894, PDC-S06_WP_100093761.1, 5.1e-47, 0.928, 0.83 | PDLC04887, PDC-S06_WP_221405099.1, 4.8e-36, 0.928, 0.823 | PDLC04897, PDC-S06_WP_115337947.1, 8.6e-34, 0.806, 0.747"
6,JAYIKC010000006.1,HEC-01,JAYIKC010000006.1_187,PDLC04182,HEC-01A_WP_105482478.1,HEC-01A,2.399999999999999e-192,2.6999999999999987e-192,0.993,0.988,222985,224217,+,-,187,222,"PDLC04180,HEC-01A_WP_062996032.1, 1, 9e-30, 0.888, 0.89 | PDLC04175,HEC-01A_WP_211640766.1, 1, 1.6e-32, 0.915, 0.923 | PDLC04182,HEC-01A_WP_105482478.1, 1, 2.7e-192, 0.993, 0.988 | PDLC04179,HEC-01A_WP_123852116.1, 1, 0.00044, 0.117, 0.1 | PDLC04179,HEC-01A_WP_123852116.1, 2, 3.6e-16, 0.397, 0.351 | PDLC04184,HEC-01A_WP_097318232.1, 1, 8.4e-09, 0.109, 0.095 | PDLC04184,HEC-01A_WP_097318232.1, 2, 2.8e-25, 0.484, 0.457 | PDLC04174,HEC-01A_WP_202806903.1, 1, 1.5e-14, 0.448, 0.686 | PDLC04181,HEC-01A_WP_034574200.1, 1, 1.5e-11, 0.248, 0.235 | PDLC04181,HEC-01A_WP_034574200.1, 2, 6.5e-11, 0.37, 0.302 | PDLC04181,HEC-01A_WP_034574200.1, 3, 8.7, 0.08, 0.074 | PDLC04183,HEC-01A_WP_193205907.1, 1, 8.8e-40, 0.976, 0.973 | PDLC04177,HEC-01A_WP_199302758.1, 1, 3.3e-33, 0.903, 0.913 | PDLC04176,HEC-01A_WP_157306701.1, 1, 2.4e-33, 0.92, 0.919 | PDLC04178,HEC-01A_WP_002628442.1, 1, 2.1e-40, 0.82, 0.789 | PDLC04144,HEC-01B_WP_231583829.1, 1, 3.1e-97, 0.978, 0.975","PDLC04182, HEC-01A_WP_105482478.1, 2.7e-192, 0.993, 0.988 | PDLC04144, HEC-01B_WP_231583829.1, 3.1e-97, 0.978, 0.975 | PDLC04178, HEC-01A_WP_002628442.1, 2.1e-40, 0.82, 0.789 | PDLC04183, HEC-01A_WP_193205907.1, 8.8e-40, 0.976, 0.973 | PDLC04176, HEC-01A_WP_157306701.1, 2.4e-33, 0.92, 0.919"
6,JAYIKC010000006.1,HEC-01,JAYIKC010000006.1_188,PDLC04205,HEC-01B_WP_210225848.1,HEC-01B,4.699999999999999e-97,5.5e-97,0.946,0.986,224220,224885,+,-,188,222,"PDLC04191,HEC-01B_WP_108373334.1, 1, 0.00021, 0.257, 0.266 | PDLC04197,HEC-01B_WP_138974980.1, 1, 6.1e-05, 0.333, 0.365 | PDLC04196,HEC-01B_WP_026409402.1, 1, 3e-05, 0.252, 0.284 | PDLC04196,HEC-01B_WP_026409402.1, 2, 89, 0.108, 0.132 | PDLC04205,HEC-01B_WP_210225848.1, 1, 5.5e-97, 0.946, 0.986 | PDLC04203,HEC-01B_WP_080599585.1, 1, 6.4e-23, 0.748, 0.932 | PDLC04194,HEC-01B_WP_026975055.1, 1, 1.8, 0.243, 0.25 | PDLC04194,HEC-01B_WP_026975055.1, 2, 1e-07, 0.302, 0.314 | PDLC04193,HEC-01B_WP_201788763.1, 1, 1.6e-06, 0.23, 0.246 | PDLC04204,HEC-01B_WP_117543580.1, 1, 2.3e-24, 0.721, 0.937 | PDLC04143,HEC-01A_WP_207689501.1, 1, 360, 0.09, 0.105 | PDLC04143,HEC-01A_WP_207689501.1, 2, 2e-07, 0.356, 0.405 | PDLC04143,HEC-01A_WP_207689501.1, 3, 0.34, 0.135, 0.158 | PDLC04207,HEC-01B_WP_093457186.1, 1, 0.063, 0.216, 0.246 | PDLC04202,HEC-01B_WP_170163002.1, 1, 9.3e-35, 0.959, 0.985 | PDLC04200,HEC-01B_WP_203408937.1, 1, 0.082, 0.257, 0.284 | PDLC04200,HEC-01B_WP_203408937.1, 2, 2.2, 0.117, 0.133 | PDLC04206,HEC-01B_WP_118569729.1, 1, 2.2e-56, 0.955, 0.982","PDLC04205, HEC-01B_WP_210225848.1, 5.5e-97, 0.946, 0.986 | PDLC04206, HEC-01B_WP_118569729.1, 2.2e-56, 0.955, 0.982 | PDLC04202, HEC-01B_WP_170163002.1, 9.3e-35, 0.959, 0.985 | PDLC04204, HEC-01B_WP_117543580.1, 2.3e-24, 0.721, 0.937 | PDLC04203, HEC-01B_WP_080599585.1, 6.4e-23, 0.748, 0.932"
7,JAYIKC010000008.1,PDC-S28,JAYIKC010000008.1_20,PDLC04986,PDC-S28_WP_215557142.1,PDC-S28,7.999999999999997e-222,9.899999999999996e-222,0.993,0.99,19124,21619,-,-,20,161,"PDLC04987,PDC-S28_WP_156505147.1, 1, 1.6e-104, 0.968, 0.966 | PDLC04986,PDC-S28_WP_215557142.1, 1, 9.9e-222, 0.993, 0.99","PDLC04986, PDC-S28_WP_215557142.1, 9.9e-222, 0.993, 0.99 | PDLC04987, PDC-S28_WP_156505147.1, 1.6e-104, 0.968, 0.966"
8,JAYIKC010000009.1,PDC-M03,JAYIKC010000009.1_40,PDLC04344,PDC-M03A_WP_148311240.1,PDC-M03A,3.0999999999999993e-102,3.4999999999999995e-102,0.983,0.967,38803,39678,+,-,40,148,"PDLC04337,PDC-M03A_WP_211959720.1, 1, 1.5e-34, 0.774, 0.956 | PDLC04344,PDC-M03A_WP_148311240.1, 1, 3.5e-102, 0.983, 0.967 | PDLC04338,PDC-M03A_WP_186572779.1, 1, 1.2e-41, 0.938, 0.675 | PDLC04341,PDC-M03A_WP_089725102.1, 1, 3.5e-58, 0.74, 0.762 | PDLC04342,PDC-M03A_WP_095795207.1, 1, 4e-67, 0.986, 0.977 | PDLC04339,PDC-M03A_WP_143482249.1, 1, 3.8e-07, 0.216, 0.218 | PDLC04339,PDC-M03A_WP_143482249.1, 2, 2.3e-09, 0.144, 0.143 | PDLC04345,PDC-M03A_WP_170195461.1, 1, 6.1e-51, 0.979, 0.983 | PDLC04340,PDC-M03A_WP_027723948.1, 1, 2.4e-37, 0.935, 0.921 | PDLC04343,PDC-M03A_WP_212367596.1, 1, 1.2e-34, 0.932, 0.751","PDLC04344, PDC-M03A_WP_148311240.1, 3.5e-102, 0.983, 0.967 | PDLC04342, PDC-M03A_WP_095795207.1, 4e-67, 0.986, 0.977 | PDLC04341, PDC-M03A_WP_089725102.1, 3.5e-58, 0.74, 0.762 | PDLC04345, PDC-M03A_WP_170195461.1, 6.1e-51, 0.979, 0.983 | PDLC04338, PDC-M03A_WP_186572779.1, 1.2e-41, 0.938, 0.675"
8,JAYIKC010000009.1,PDC-M03,JAYIKC010000009.1_41,PDLC04347,PDC-M03B_WP_156391106.1,PDC-M03B,2.8999999999999996e-80,3.399999999999999e-80,0.963,0.98,39675,40409,+,-,41,148,"PDLC04350,PDC-M03B_WP_211959721.1, 1, 4.4e-38, 0.869, 0.761 | PDLC04347,PDC-M03B_WP_156391106.1, 1, 3.4e-80, 0.963, 0.98 | PDLC04352,PDC-M03B_WP_159721333.1, 1, 1.3e-25, 0.89, 0.884 | PDLC04349,PDC-M03B_WP_127064912.1, 1, 1.3e-23, 0.771, 0.832 | PDLC04346,PDC-M03B_WP_170319402.1, 1, 5.8e-61, 0.771, 0.752 | PDLC04351,PDC-M03B_WP_109690396.1, 1, 8.7e-08, 0.604, 0.584 | PDLC04348,PDC-M03B_WP_214099834.1, 1, 1.3e-66, 0.951, 0.956","PDLC04347, PDC-M03B_WP_156391106.1, 3.4e-80, 0.963, 0.98 | PDLC04348, PDC-M03B_WP_214099834.1, 1.3e-66, 0.951, 0.956 | PDLC04346, PDC-M03B_WP_170319402.1, 5.8e-61, 0.771, 0.752 | PDLC04350, PDC-M03B_WP_211959721.1, 4.4e-38, 0.869, 0.761 | PDLC04352, PDC-M03B_WP_159721333.1, 1.3e-25, 0.89, 0.884"
