system.number,seqid,system,target.name,hmm.accession,hmm.name,protein.name,full.seq.E.value,domain.iE.value,target.coverage,hmm.coverage,start,end,strand,target.description,relative.position,contig.end,all.domains,best.hits
16,CP168119.1,cbass_type_I,CP168119.1_59,PDLC00772,Cyclase_00012,Cyclase,4.599999999999998e-134,5.599999999999998e-134,0.954,0.947,72722,73837,-,-,59,4175,"PDLC00794,Cyclase_00034, 1, 1.2e-23, 0.632, 0.768 | PDLC00788,Cyclase_00028, 1, 4.8e-24, 0.597, 0.731 | PDLC00808,Cyclase_00048, 1, 0.0027, 0.433, 0.458 | PDLC00812,Cyclase_00052, 1, 2.8e-15, 0.53, 0.571 | PDLC00772,Cyclase_00012, 1, 5.6e-134, 0.954, 0.947 | PDLC00786,Cyclase_00026, 1, 32, 0.054, 0.068 | PDLC00786,Cyclase_00026, 2, 0.022, 0.301, 0.358 | PDLC00784,Cyclase_00024, 1, 1.4e-62, 0.809, 0.88 | PDLC00823,Cyclase_00063, 1, 0.086, 0.478, 0.498 | PDLC00790,Cyclase_00030, 1, 0.29, 0.199, 0.242 | PDLC00790,Cyclase_00030, 2, 40, 0.132, 0.148 | PDLC00807,Cyclase_00047, 1, 6.7e-92, 0.935, 0.95 | PDLC00801,Cyclase_00041, 1, 2.1e-23, 0.565, 0.671 | PDLC00789,Cyclase_00029, 1, 35, 0.094, 0.13 | PDLC00789,Cyclase_00029, 2, 0.00026, 0.269, 0.372","PDLC00772, Cyclase_00012, 5.6e-134, 0.954, 0.947 | PDLC00807, Cyclase_00047, 6.7e-92, 0.935, 0.95 | PDLC00784, Cyclase_00024, 1.4e-62, 0.809, 0.88 | PDLC00788, Cyclase_00028, 4.8e-24, 0.597, 0.731 | PDLC00794, Cyclase_00034, 1.2e-23, 0.632, 0.768"
16,CP168119.1,cbass_type_I,CP168119.1_60,PDLC00686,Effector_00024,Effector,2.5e-78,2.7999999999999998e-78,0.971,0.981,73830,74459,-,-,60,4175,"PDLC00686,Effector_00024, 1, 2.8e-78, 0.971, 0.981 | PDLC00702,Effector_00040, 1, 1.9e-26, 0.69, 0.711 | PDLC00674,Effector_00012, 1, 0.19, 0.21, 0.175 | PDLC00674,Effector_00012, 2, 3.1e-05, 0.438, 0.411 | PDLC00714,Effector_00052, 1, 1.1e-09, 0.652, 0.71 | PDLC00673,Effector_00011, 1, 1.8e-15, 0.71, 0.701 | PDLC00697,Effector_00035, 1, 0.039, 0.39, 0.357 | PDLC00697,Effector_00035, 2, 4.2e-15, 0.443, 0.454 | PDLC00671,Effector_00009, 1, 0.0026, 0.619, 0.7 | PDLC00703,Effector_00041, 1, 4.7e-33, 0.757, 0.75 | PDLC00694,Effector_00032, 1, 2.3e-18, 0.705, 0.731 | PDLC00704,Effector_00042, 1, 2.2e-12, 0.667, 0.696 | PDLC00669,Effector_00007, 1, 4.7e-06, 0.576, 0.641 | PDLC00708,Effector_00046, 1, 2.5e-12, 0.638, 0.665 | PDLC00683,Effector_00021, 1, 0.0012, 0.633, 0.676 | PDLC00705,Effector_00043, 1, 2.3e-27, 0.91, 0.926","PDLC00686, Effector_00024, 2.8e-78, 0.971, 0.981 | PDLC00703, Effector_00041, 4.7e-33, 0.757, 0.75 | PDLC00705, Effector_00043, 2.3e-27, 0.91, 0.926 | PDLC00702, Effector_00040, 1.9e-26, 0.69, 0.711 | PDLC00694, Effector_00032, 2.3e-18, 0.705, 0.731"
16,CP168119.1,cbass_type_I,CP168119.1_62,PDLC01457,COG2378,WYL,1.9e-11,7.8e-11,0.596,0.812,74853,75743,+,-,62,4175,"PDLC01652,pfam13280, 1, 1800, 0.047, 0.105 | PDLC01652,pfam13280, 2, 5.7e-06, 0.263, 0.401 | PDLC01457,COG2378, 1, 7.8e-11, 0.596, 0.812","PDLC01457, COG2378, 7.8e-11, 0.596, 0.812 | PDLC01652, pfam13280, 5.7e-06, 0.263, 0.401"
2,CP168119.1,DMS_other,CP168119.1_130,PDLC04135,mads_3,mad3,2.5e-18,1.7e-17,0.626,0.893,159241,162297,+,-,130,4175,"PDLC04135,mads_3, 1, 1.7e-17, 0.626, 0.893 | PDLC02717,PbeC_00009, 1, 140, 0.021, 0.034 | PDLC02717,PbeC_00009, 2, 170, 0.052, 0.08 | PDLC02717,PbeC_00009, 3, 0.064, 0.061, 0.107","PDLC04135, mads_3, 1.7e-17, 0.626, 0.893 | PDLC02717, PbeC_00009, 0.064, 0.061, 0.107"
2,CP168119.1,DMS_other,CP168119.1_134,PDLC02590,DrmC_00006,DrmC,1.1e-28,1.1999999999999999e-28,0.955,0.955,164583,164846,-,-,134,4175,"PDLC02590,DrmC_00006, 1, 1.2e-28, 0.955, 0.955","PDLC02590, DrmC_00006, 1.2e-28, 0.955, 0.955"
15,CP168119.1,cas_type_I-F1,CP168119.1_250,PDLC01352,cd09739,Cas6f,1.9999999999999997e-61,2.1999999999999997e-61,0.989,0.995,299470,300036,-,-,250,4175,"PDLC01287,cd09674, 1, 2.6e-53, 0.989, 0.995 | PDLC00955,cas_Csy4, 1, 2.1e-51, 0.979, 0.995 | PDLC01352,cd09739, 1, 2.2e-61, 0.989, 0.995 | PDLC01631,pfam09618, 1, 9.9e-61, 0.974, 0.994","PDLC01352, cd09739, 2.2e-61, 0.989, 0.995 | PDLC01631, pfam09618, 9.9e-61, 0.974, 0.994 | PDLC01287, cd09674, 2.6e-53, 0.989, 0.995 | PDLC00955, cas_Csy4, 2.1e-51, 0.979, 0.995"
15,CP168119.1,cas_type_I-F1,CP168119.1_251,PDLC01629,pfam09615,Cas7f,2.7999999999999995e-147,3.199999999999999e-147,0.968,0.997,300041,301078,-,-,251,4175,"PDLC01350,cd09737, 1, 1.3e-136, 0.968, 0.994 | PDLC01290,cd09677, 1, 2.5e-125, 0.98, 0.997 | PDLC01030,cas_Csy3, 1, 9.7e-135, 0.98, 0.997 | PDLC01629,pfam09615, 1, 3.2e-147, 0.968, 0.997","PDLC01629, pfam09615, 3.2e-147, 0.968, 0.997 | PDLC01350, cd09737, 1.3e-136, 0.968, 0.994 | PDLC01030, cas_Csy3, 9.7e-135, 0.98, 0.997 | PDLC01290, cd09677, 2.5e-125, 0.98, 0.997"
15,CP168119.1,cas_type_I-F1,CP168119.1_252,PDLC01628,pfam09614,Cas5f,2.3999999999999994e-101,2.7999999999999996e-101,0.902,0.996,301101,302108,-,-,252,4175,"PDLC01289,cd09676, 1, 1.9e-71, 0.908, 0.996 | PDLC01029,cas_Csy2, 1, 2.5e-84, 0.908, 0.997 | PDLC01349,cd09736, 1, 5.4e-90, 0.905, 0.996 | PDLC01199,C19_Cas5f_1, 1, 4.2e-17, 0.417, 0.523 | PDLC01199,C19_Cas5f_1, 2, 46, 0.077, 0.108 | PDLC01628,pfam09614, 1, 2.8e-101, 0.902, 0.996","PDLC01628, pfam09614, 2.8e-101, 0.902, 0.996 | PDLC01349, cd09736, 5.4e-90, 0.905, 0.996 | PDLC01029, cas_Csy2, 2.5e-84, 0.908, 0.997 | PDLC01289, cd09676, 1.9e-71, 0.908, 0.996 | PDLC01199, C19_Cas5f_1, 4.2e-17, 0.417, 0.523"
15,CP168119.1,cas_type_I-F1,CP168119.1_253,PDLC01627,pfam09611,Cas8f,1.1999999999999998e-125,1.3999999999999997e-125,0.855,0.997,302105,303469,-,-,253,4175,"PDLC01348,cd09735, 1, 9.4e-119, 0.857, 0.997 | PDLC01028,cas_Csy1, 1, 1.2e-109, 0.868, 0.984 | PDLC01288,cd09675, 1, 7.3e-101, 0.866, 0.981 | PDLC01627,pfam09611, 1, 1.4e-125, 0.855, 0.997","PDLC01627, pfam09611, 1.4e-125, 0.855, 0.997 | PDLC01348, cd09735, 9.4e-119, 0.857, 0.997 | PDLC01028, cas_Csy1, 1.2e-109, 0.868, 0.984 | PDLC01288, cd09675, 7.3e-101, 0.866, 0.981"
15,CP168119.1,cas_type_I-F1,CP168119.1_254,PDLC00941,cas3_yersinia,Cas23f,0,0,0.995,0.998,303835,307203,-,-,254,4175,"PDLC00941,cas3_yersinia, 1, 0, 0.995, 0.998","PDLC00941, cas3_yersinia, 0, 0.995, 0.998"
