system.number,seqid,system,target.name,hmm.accession,hmm.name,protein.name,full.seq.E.value,domain.iE.value,target.coverage,hmm.coverage,start,end,strand,target.description,relative.position,contig.end,all.domains,best.hits
1,JAYIJX010000005.1,PDC-S08,JAYIJX010000005.1_34,PDLC04900,PDC-S08_WP_202707215.1,PDC-S08,1.2999999999999995e-127,1.9999999999999992e-127,0.981,0.935,36492,37457,+,-,34,211,"PDLC04900,PDC-S08_WP_202707215.1, 1, 2e-127, 0.981, 0.935","PDLC04900, PDC-S08_WP_202707215.1, 2e-127, 0.981, 0.935"
2,JAYIJX010000005.1,PDC-S55,JAYIJX010000005.1_36,PDLC05037,PDC-S55_WP_162277864.1,PDC-S55,1.7999999999999998e-35,2.2e-35,0.932,0.984,38234,38806,-,-,36,211,"PDLC05037,PDC-S55_WP_162277864.1, 1, 2.2e-35, 0.932, 0.984","PDLC05037, PDC-S55_WP_162277864.1, 2.2e-35, 0.932, 0.984"
3,JAYIJX010000005.1,Shango,JAYIJX010000005.1_92,PDLC03958,Shango__SngA,SngA,2.799999999999999e-103,3.3999999999999995e-103,0.993,0.943,107057,109105,+,-,92,211,"PDLC03958,Shango__SngA, 1, 3.4e-103, 0.993, 0.943","PDLC03958, Shango__SngA, 3.4e-103, 0.993, 0.943"
3,JAYIJX010000005.1,Shango,JAYIJX010000005.1_93,PDLC03959,Shango__SngB,SngB,6.799999999999997e-183,7.599999999999996e-183,0.993,0.993,109102,110400,+,-,93,211,"PDLC03959,Shango__SngB, 1, 7.6e-183, 0.993, 0.993","PDLC03959, Shango__SngB, 7.6e-183, 0.993, 0.993"
3,JAYIJX010000005.1,Shango,JAYIJX010000005.1_94,PDLC03960,Shango__SngC,SngC,5.899999999999997e-266,6.799999999999996e-266,0.985,0.994,110404,112602,+,-,94,211,"PDLC03960,Shango__SngC, 1, 6.8e-266, 0.985, 0.994","PDLC03960, Shango__SngC, 6.8e-266, 0.985, 0.994"
4,JAYIJX010000008.1,AbiD,JAYIJX010000008.1_57,PDLC02344,AbiD,AbiD,5.5999999999999994e-64,6.299999999999999e-64,0.977,0.982,61413,62333,-,-,57,144,"PDLC02344,AbiD, 1, 6.3e-64, 0.977, 0.982","PDLC02344, AbiD, 6.3e-64, 0.977, 0.982"
6,JAYIJX010000009.1,RM_type_I,JAYIJX010000009.1_43,PDLC03040,REase_I_00001,REase_I,0,0,0.992,0.99,49855,53034,-,-,43,122,"PDLC03049,REase_I_00010, 1, 600, 0.02, 0.027 | PDLC03049,REase_I_00010, 2, 3.1e-05, 0.139, 0.171 | PDLC03046,REase_I_00007, 1, 0.0065, 0.067, 0.069 | PDLC03046,REase_I_00007, 2, 7.3e-06, 0.151, 0.169 | PDLC03046,REase_I_00007, 3, 3.5e-12, 0.09, 0.098 | PDLC03041,REase_I_00002, 1, 8.6e-13, 0.125, 0.127 | PDLC03041,REase_I_00002, 2, 2.7e-53, 0.395, 0.387 | PDLC03041,REase_I_00002, 3, 250, 0.107, 0.096 | PDLC03043,REase_I_00004, 1, 2.4e-06, 0.108, 0.348 | PDLC03045,REase_I_00006, 1, 0.87, 0.039, 0.039 | PDLC03045,REase_I_00006, 2, 2.7e-09, 0.177, 0.187 | PDLC03045,REase_I_00006, 3, 7.6e-08, 0.056, 0.06 | PDLC03044,REase_I_00005, 1, 1.9e-43, 0.471, 0.45 | PDLC03044,REase_I_00005, 2, 1.5e-17, 0.31, 0.325 | PDLC03040,REase_I_00001, 1, 0, 0.992, 0.99 | PDLC03048,REase_I_00009, 1, 2.5e-33, 0.467, 0.457 | PDLC03048,REase_I_00009, 2, 1.9e-19, 0.103, 0.109 | PDLC03048,REase_I_00009, 3, 150, 0.045, 0.047","PDLC03040, REase_I_00001, 0, 0.992, 0.99 | PDLC03041, REase_I_00002, 2.7e-53, 0.395, 0.387 | PDLC03044, REase_I_00005, 1.9e-43, 0.471, 0.45 | PDLC03048, REase_I_00009, 2.5e-33, 0.467, 0.457 | PDLC03046, REase_I_00007, 3.5e-12, 0.09, 0.098"
6,JAYIJX010000009.1,RM_type_I,JAYIJX010000009.1_46,PDLC03063,Specificity_I_00012,Specificity_I,6.599999999999999e-90,1.4999999999999996e-89,0.768,0.989,54451,55938,-,-,46,122,"PDLC03117,Specificity_I_00066, 1, 0.00017, 0.508, 0.492 | PDLC03063,Specificity_I_00012, 1, 1.5e-89, 0.768, 0.989 | PDLC03121,Specificity_I_00070, 1, 3.1e-06, 0.091, 0.113 | PDLC03121,Specificity_I_00070, 2, 780, 0.04, 0.05 | PDLC03121,Specificity_I_00070, 3, 0.2, 0.139, 0.171 | PDLC03074,Specificity_I_00023, 1, 9.1e-11, 0.317, 0.426 | PDLC03074,Specificity_I_00023, 2, 0.3, 0.315, 0.392 | PDLC03148,Specificity_I_00097, 1, 0.12, 0.087, 0.097 | PDLC03148,Specificity_I_00097, 2, 41, 0.147, 0.157 | PDLC03148,Specificity_I_00097, 3, 4.9, 0.125, 0.128 | PDLC03089,Specificity_I_00038, 1, 6.6e-60, 0.702, 0.872 | PDLC03116,Specificity_I_00065, 1, 1e-13, 0.452, 0.57 | PDLC03096,Specificity_I_00045, 1, 15, 0.111, 0.084 | PDLC03096,Specificity_I_00045, 2, 6.6e-09, 0.343, 0.277 | PDLC03073,Specificity_I_00022, 1, 0.16, 0.159, 0.183 | PDLC03073,Specificity_I_00022, 2, 0.00023, 0.31, 0.38 | PDLC03112,Specificity_I_00061, 1, 3.6e-07, 0.171, 0.238 | PDLC03112,Specificity_I_00061, 2, 8.4e-10, 0.254, 0.328 | PDLC03066,Specificity_I_00015, 1, 1.3e-68, 0.585, 0.694 | PDLC03068,Specificity_I_00017, 1, 8.9e-15, 0.25, 0.318 | PDLC03068,Specificity_I_00017, 2, 1.4e-67, 0.546, 0.667 | PDLC03061,Specificity_I_00010, 1, 3.3e-31, 0.677, 0.908 | PDLC03115,Specificity_I_00064, 1, 6.7e-21, 0.306, 0.329 | PDLC03185,Specificity_I_00134, 1, 1.6e-09, 0.51, 0.64 | PDLC03107,Specificity_I_00056, 1, 0.00027, 0.23, 0.298 | PDLC03107,Specificity_I_00056, 2, 1.5e-12, 0.282, 0.365 | PDLC03138,Specificity_I_00087, 1, 2.7e-50, 0.958, 0.992 | PDLC03133,Specificity_I_00082, 1, 7.7e-07, 0.183, 0.213 | PDLC03133,Specificity_I_00082, 2, 14, 0.101, 0.12 | PDLC03093,Specificity_I_00042, 1, 3.5e-14, 0.276, 0.366 | PDLC03093,Specificity_I_00042, 2, 1.3, 0.177, 0.227 | PDLC03079,Specificity_I_00028, 1, 2.7e-06, 0.56, 0.666 | PDLC03090,Specificity_I_00039, 1, 0.00049, 0.22, 0.26 | PDLC03090,Specificity_I_00039, 2, 1.7e-08, 0.3, 0.359 | PDLC03082,Specificity_I_00031, 1, 3.8e-16, 0.183, 0.261 | PDLC03082,Specificity_I_00031, 2, 0.017, 0.075, 0.101 | PDLC03104,Specificity_I_00053, 1, 4.6e-08, 0.183, 0.234 | PDLC03104,Specificity_I_00053, 2, 0.00052, 0.185, 0.227 | PDLC03137,Specificity_I_00086, 1, 2.6e-16, 0.272, 0.374 | PDLC03137,Specificity_I_00086, 2, 76, 0.067, 0.091 | PDLC03177,Specificity_I_00126, 1, 3.9e-08, 0.532, 0.632 | PDLC03124,Specificity_I_00073, 1, 0.00011, 0.242, 0.3 | PDLC03124,Specificity_I_00073, 2, 0.002, 0.282, 0.368 | PDLC03153,Specificity_I_00102, 1, 0.13, 0.107, 0.127 | PDLC03153,Specificity_I_00102, 2, 36, 0.135, 0.163 | PDLC03194,Specificity_I_00143, 1, 0.00096, 0.51, 0.619 | PDLC03078,Specificity_I_00027, 1, 0.0036, 0.161, 0.2 | PDLC03078,Specificity_I_00027, 2, 0.0027, 0.329, 0.408 | PDLC03126,Specificity_I_00075, 1, 0.33, 0.131, 0.096 | PDLC03126,Specificity_I_00075, 2, 0.17, 0.19, 0.142 | PDLC03175,Specificity_I_00124, 1, 0.11, 0.296, 0.358 | PDLC03175,Specificity_I_00124, 2, 3.2, 0.135, 0.153 | PDLC03165,Specificity_I_00114, 1, 3.6e-06, 0.28, 0.35 | PDLC03165,Specificity_I_00114, 2, 0.079, 0.278, 0.345 | PDLC03163,Specificity_I_00112, 1, 12, 0.109, 0.124 | PDLC03163,Specificity_I_00112, 2, 2.6e-24, 0.593, 0.726 | PDLC03132,Specificity_I_00081, 1, 3.2e-12, 0.246, 0.307 | PDLC03132,Specificity_I_00081, 2, 1.3e-09, 0.129, 0.165 | PDLC03118,Specificity_I_00067, 1, 0.015, 0.141, 0.178 | PDLC03118,Specificity_I_00067, 2, 140, 0, 0 | PDLC03164,Specificity_I_00113, 1, 7.3e-29, 0.587, 0.711 | PDLC03053,Specificity_I_00002, 1, 0.046, 0.208, 0.252 | PDLC03179,Specificity_I_00128, 1, 490, 0.113, 0.102 | PDLC03179,Specificity_I_00128, 2, 1.6e-07, 0.321, 0.289 | PDLC03092,Specificity_I_00041, 1, 9.6e-44, 0.623, 0.801 | PDLC03098,Specificity_I_00047, 1, 0.0067, 0.163, 0.192 | PDLC03098,Specificity_I_00047, 2, 4.9e-08, 0.31, 0.354 | PDLC03076,Specificity_I_00025, 1, 83, 0.115, 0.127 | PDLC03076,Specificity_I_00025, 2, 2.8e-05, 0.308, 0.332 | PDLC03154,Specificity_I_00103, 1, 1.3e-40, 0.669, 0.828 | PDLC03152,Specificity_I_00101, 1, 0.048, 0.169, 0.216 | PDLC03152,Specificity_I_00101, 2, 8.4e-10, 0.222, 0.28 | PDLC03086,Specificity_I_00035, 1, 6.5e-24, 0.183, 0.21 | PDLC03086,Specificity_I_00035, 2, 2.1e-55, 0.419, 0.474 | PDLC03123,Specificity_I_00072, 1, 0.32, 0.173, 0.224 | PDLC03123,Specificity_I_00072, 2, 58, 0.087, 0.105 | PDLC03123,Specificity_I_00072, 3, 6.7e-05, 0.222, 0.269 | PDLC03108,Specificity_I_00057, 1, 1.1e-09, 0.601, 0.679 | PDLC03062,Specificity_I_00011, 1, 7.9e-07, 0.288, 0.336 | PDLC03062,Specificity_I_00011, 2, 33, 0.175, 0.216 | PDLC03059,Specificity_I_00008, 1, 0.00027, 0.312, 0.405 | PDLC03169,Specificity_I_00118, 1, 1.4e-08, 0.534, 0.605 | PDLC03136,Specificity_I_00085, 1, 580, 0.034, 0.054 | PDLC03136,Specificity_I_00085, 2, 2.1e-06, 0.208, 0.326 | PDLC03136,Specificity_I_00085, 3, 2.3e-20, 0.522, 0.826 | PDLC03162,Specificity_I_00111, 1, 5.5e-09, 0.613, 0.752 | PDLC03149,Specificity_I_00098, 1, 1.3e-28, 0.522, 0.584 | PDLC03103,Specificity_I_00052, 1, 2, 0.179, 0.24 | PDLC03103,Specificity_I_00052, 2, 1.4, 0.125, 0.158 | PDLC03064,Specificity_I_00013, 1, 0.0012, 0.169, 0.215 | PDLC03064,Specificity_I_00013, 2, 2.2, 0.284, 0.355 | PDLC03055,Specificity_I_00004, 1, 0.00072, 0.099, 0.122 | PDLC03055,Specificity_I_00004, 2, 3.1e-07, 0.274, 0.334 | PDLC03069,Specificity_I_00018, 1, 6.3e-07, 0.542, 0.703 | PDLC03100,Specificity_I_00049, 1, 1.9e-15, 0.528, 0.658 | PDLC03052,Specificity_I_00001, 1, 5e-08, 0.091, 0.097 | PDLC03052,Specificity_I_00001, 2, 3.9e-12, 0.393, 0.442 | PDLC03135,Specificity_I_00084, 1, 7.1e-18, 0.546, 0.471 | PDLC03157,Specificity_I_00106, 1, 6.5, 0.147, 0.199 | PDLC03157,Specificity_I_00106, 2, 0.81, 0.133, 0.174 | PDLC03127,Specificity_I_00076, 1, 0.0097, 0.325, 0.306 | PDLC03173,Specificity_I_00122, 1, 0.053, 0.157, 0.173 | PDLC03173,Specificity_I_00122, 2, 3.8e-14, 0.399, 0.425 | PDLC03099,Specificity_I_00048, 1, 2e-74, 0.762, 0.975 | PDLC03081,Specificity_I_00030, 1, 0.0047, 0.161, 0.189 | PDLC03081,Specificity_I_00030, 2, 540, 0.137, 0.165 | PDLC03058,Specificity_I_00007, 1, 0.0085, 0.079, 0.099 | PDLC03058,Specificity_I_00007, 2, 0.0012, 0.173, 0.216 | PDLC03189,Specificity_I_00138, 1, 9, 0.125, 0.146 | PDLC03189,Specificity_I_00138, 2, 7.2e-21, 0.296, 0.32 | PDLC03119,Specificity_I_00068, 1, 1.4e-08, 0.516, 0.654 | PDLC03054,Specificity_I_00003, 1, 1.4e-20, 0.514, 0.653 | PDLC03102,Specificity_I_00051, 1, 5.2e-14, 0.28, 0.37 | PDLC03102,Specificity_I_00051, 2, 400, 0.143, 0.181 | PDLC03161,Specificity_I_00110, 1, 950, 0.024, 0.03 | PDLC03161,Specificity_I_00110, 2, 8.6e-21, 0.512, 0.6 | PDLC03134,Specificity_I_00083, 1, 1.7e-12, 0.597, 0.72 | PDLC03156,Specificity_I_00105, 1, 0.0022, 0.159, 0.196 | PDLC03156,Specificity_I_00105, 2, 34, 0.141, 0.186 | PDLC03019,MTase_I_00002, 1, 4.7e-20, 0.512, 0.29 | PDLC03113,Specificity_I_00062, 1, 0.013, 0.175, 0.216 | PDLC03113,Specificity_I_00062, 2, 42, 0.165, 0.206 | PDLC03113,Specificity_I_00062, 3, 3, 0.151, 0.173 | PDLC03144,Specificity_I_00093, 1, 8.5e-09, 0.262, 0.34 | PDLC03144,Specificity_I_00093, 2, 0.0021, 0.29, 0.348 | PDLC03168,Specificity_I_00117, 1, 1.1e-26, 0.25, 0.283 | PDLC03168,Specificity_I_00117, 2, 9.8e-37, 0.409, 0.455 | PDLC03077,Specificity_I_00026, 1, 0.017, 0.159, 0.201 | PDLC03077,Specificity_I_00026, 2, 3e-04, 0.276, 0.345 | PDLC03172,Specificity_I_00121, 1, 7e-22, 0.593, 0.731 | PDLC03091,Specificity_I_00040, 1, 100, 0.046, 0.052 | PDLC03091,Specificity_I_00040, 2, 3.1e-05, 0.22, 0.26 | PDLC03114,Specificity_I_00063, 1, 0.00029, 0.163, 0.212 | PDLC03114,Specificity_I_00063, 2, 83, 0.139, 0.163 | PDLC03084,Specificity_I_00033, 1, 0.0056, 0.528, 0.676 | PDLC03105,Specificity_I_00054, 1, 0.016, 0.196, 0.234 | PDLC03105,Specificity_I_00054, 2, 5.7e-09, 0.359, 0.426 | PDLC03101,Specificity_I_00050, 1, 0.0021, 0.153, 0.202 | PDLC03101,Specificity_I_00050, 2, 5.2e-06, 0.29, 0.375 | PDLC03130,Specificity_I_00079, 1, 2e-10, 0.137, 0.154 | PDLC03130,Specificity_I_00079, 2, 0.00049, 0.147, 0.163 | PDLC03160,Specificity_I_00109, 1, 3e-04, 0.169, 0.212 | PDLC03087,Specificity_I_00036, 1, 1.2e-07, 0.165, 0.206 | PDLC03087,Specificity_I_00036, 2, 9.5e-11, 0.391, 0.493 | PDLC03178,Specificity_I_00127, 1, 2e-12, 0.571, 0.723 | PDLC03065,Specificity_I_00014, 1, 2.8e-16, 0.298, 0.416 | PDLC03182,Specificity_I_00131, 1, 2.7e-06, 0.171, 0.189 | PDLC03182,Specificity_I_00131, 2, 0.00068, 0.121, 0.139 | PDLC03072,Specificity_I_00021, 1, 0.014, 0.163, 0.205 | PDLC03072,Specificity_I_00021, 2, 2e-06, 0.298, 0.342","PDLC03063, Specificity_I_00012, 1.5e-89, 0.768, 0.989 | PDLC03099, Specificity_I_00048, 2e-74, 0.762, 0.975 | PDLC03066, Specificity_I_00015, 1.3e-68, 0.585, 0.694 | PDLC03068, Specificity_I_00017, 1.4e-67, 0.546, 0.667 | PDLC03089, Specificity_I_00038, 6.6e-60, 0.702, 0.872"
6,JAYIJX010000009.1,RM_type_I,JAYIJX010000009.1_48,PDLC03019,MTase_I_00002,MTase_I,8.699999999999996e-209,1.0999999999999996e-208,0.829,0.53,56376,58187,-,-,48,122,"PDLC03028,MTase_I_00011, 1, 2.5e-57, 0.815, 0.4 | PDLC03031,MTase_I_00014, 1, 2.4e-81, 0.692, 0.535 | PDLC03021,MTase_I_00004, 1, 2.4e-43, 0.816, 0.974 | PDLC03020,MTase_I_00003, 1, 1.4e-38, 0.588, 0.944 | PDLC03038,MTase_I_00021, 1, 2.8e-61, 0.753, 0.491 | PDLC03029,MTase_I_00012, 1, 6.9e-50, 0.697, 0.67 | PDLC03027,MTase_I_00010, 1, 1.7e-65, 0.765, 0.536 | PDLC03037,MTase_I_00020, 1, 5.6e-25, 0.354, 0.272 | PDLC03037,MTase_I_00020, 2, 2.2, 0.093, 0.075 | PDLC03018,MTase_I_00001, 1, 5.9e-11, 0.109, 0.085 | PDLC03018,MTase_I_00001, 2, 0.087, 0.091, 0.073 | PDLC03039,MTase_I_00022, 1, 2.3e-59, 0.77, 0.636 | PDLC03036,MTase_I_00019, 1, 2.1e-13, 0.353, 0.35 | PDLC03035,MTase_I_00018, 1, 3.8e-108, 0.7, 0.649 | PDLC03035,MTase_I_00018, 2, 9.3e-15, 0.124, 0.115 | PDLC03022,MTase_I_00005, 1, 2.8e-75, 0.768, 0.554 | PDLC03026,MTase_I_00009, 1, 7e-38, 0.692, 0.805 | PDLC03033,MTase_I_00016, 1, 4.6e-26, 0.618, 0.686 | PDLC03025,MTase_I_00008, 1, 5.6e-24, 0.5, 0.554 | PDLC03034,MTase_I_00017, 1, 0.0011, 0.101, 0.088 | PDLC03034,MTase_I_00017, 2, 33, 0.03, 0.027 | PDLC03019,MTase_I_00002, 1, 1.1e-208, 0.829, 0.53 | PDLC03030,MTase_I_00013, 1, 0.0013, 0.147, 0.122 | PDLC03030,MTase_I_00013, 2, 89, 0.099, 0.087 | PDLC03032,MTase_I_00015, 1, 9.6e-44, 0.613, 0.363","PDLC03019, MTase_I_00002, 1.1e-208, 0.829, 0.53 | PDLC03035, MTase_I_00018, 3.8e-108, 0.7, 0.649 | PDLC03031, MTase_I_00014, 2.4e-81, 0.692, 0.535 | PDLC03022, MTase_I_00005, 2.8e-75, 0.768, 0.554 | PDLC03027, MTase_I_00010, 1.7e-65, 0.765, 0.536"
5,JAYIJX010000009.1,PDC-S02,JAYIJX010000009.1_49,PDLC04819,PDC-S02_WP_052301854.1,PDC-S02,2.2999999999999997e-67,2.7999999999999998e-67,0.863,0.793,58279,59196,-,-,49,122,"PDLC04816,PDC-S02_WP_066219253.1, 1, 0.002, 0.346, 0.331 | PDLC04819,PDC-S02_WP_052301854.1, 1, 2.8e-67, 0.863, 0.793 | PDLC04824,PDC-S02_WP_201291474.1, 1, 3e-14, 0.556, 0.549 | PDLC04796,PDC-S02_WP_126351927.1, 1, 0.00012, 0.297, 0.233 | PDLC04799,PDC-S02_WP_230475470.1, 1, 3.5e-06, 0.366, 0.344 | PDLC04806,PDC-S02_WP_017939858.1, 1, 3.2e-32, 0.85, 0.781 | PDLC04815,PDC-S02_WP_068687721.1, 1, 1.1e-48, 0.869, 0.798","PDLC04819, PDC-S02_WP_052301854.1, 2.8e-67, 0.863, 0.793 | PDLC04815, PDC-S02_WP_068687721.1, 1.1e-48, 0.869, 0.798 | PDLC04806, PDC-S02_WP_017939858.1, 3.2e-32, 0.85, 0.781 | PDLC04824, PDC-S02_WP_201291474.1, 3e-14, 0.556, 0.549 | PDLC04799, PDC-S02_WP_230475470.1, 3.5e-06, 0.366, 0.344"
