system.number,seqid,system,target.name,hmm.accession,hmm.name,protein.name,full.seq.E.value,domain.iE.value,target.coverage,hmm.coverage,start,end,strand,target.description,relative.position,contig.end,all.domains,best.hits
1,JAYIKF010000001.1,Old,JAYIKF010000001.1_296,PDLC02358,Old,Old,9.899999999999994e-234,1.0999999999999996e-233,0.975,0.997,373293,375071,+,-,296,428,"PDLC02358,Old, 1, 1.1e-233, 0.975, 0.997","PDLC02358, Old, 1.1e-233, 0.975, 0.997"
2,JAYIKF010000001.1,qatABCD,JAYIKF010000001.1_303,PDLC02210,QatA_00002,QatA,2.799999999999999e-208,3.099999999999999e-208,0.97,0.997,382418,384226,+,-,303,428,"PDLC02209,QatA_00001, 1, 2.2e-101, 0.952, 0.923 | PDLC02210,QatA_00002, 1, 3.1e-208, 0.97, 0.997","PDLC02210, QatA_00002, 3.1e-208, 0.97, 0.997 | PDLC02209, QatA_00001, 2.2e-101, 0.952, 0.923"
2,JAYIKF010000001.1,qatABCD,JAYIKF010000001.1_304,PDLC02212,QatB_00002,QatB,6.9e-36,7.600000000000001e-36,0.954,0.415,384659,384982,+,-,304,428,"PDLC02212,QatB_00002, 1, 7.6e-36, 0.954, 0.415 | PDLC02213,QatB_00003, 1, 0.0011, 0.769, 0.282","PDLC02212, QatB_00002, 7.6e-36, 0.954, 0.415 | PDLC02213, QatB_00003, 0.0011, 0.769, 0.282"
2,JAYIKF010000001.1,qatABCD,JAYIKF010000001.1_305,PDLC02214,QatC_00001,QatC,5.199999999999999e-114,6.1999999999999985e-114,0.968,0.956,384979,386286,+,-,305,428,"PDLC02214,QatC_00001, 1, 6.2e-114, 0.968, 0.956","PDLC02214, QatC_00001, 6.2e-114, 0.968, 0.956"
2,JAYIKF010000001.1,qatABCD,JAYIKF010000001.1_306,PDLC02215,QatD_00001,QatD,1e-93,1.0999999999999998e-93,0.976,0.972,386286,387026,+,-,306,428,"PDLC02215,QatD_00001, 1, 1.1e-93, 0.976, 0.972","PDLC02215, QatD_00001, 1.1e-93, 0.976, 0.972"
3,JAYIKF010000003.1,AVAST_type_IV,JAYIKF010000003.1_164,PDLC02169,Avs4_00001,Avs4,1.1999999999999999e-105,3.199999999999999e-95,0.545,0.587,199616,204709,+,-,164,181,"PDLC02169,Avs4_00001, 1, 3.2e-95, 0.545, 0.587 | PDLC02169,Avs4_00001, 2, 3.1e-09, 0.101, 0.108","PDLC02169, Avs4_00001, 3.2e-95, 0.545, 0.587"
4,JAYIKF010000004.1,HEC-01,JAYIKF010000004.1_31,PDLC04184,HEC-01A_WP_097318232.1,HEC-01A,1.6999999999999996e-94,1.9999999999999996e-94,0.899,0.929,34954,36372,+,-,31,215,"PDLC04180,HEC-01A_WP_062996032.1, 1, 0.00021, 0.114, 0.144 | PDLC04180,HEC-01A_WP_062996032.1, 2, 7.4e-13, 0.357, 0.432 | PDLC04175,HEC-01A_WP_211640766.1, 1, 3.9e-06, 0.112, 0.146 | PDLC04175,HEC-01A_WP_211640766.1, 2, 2.9e-22, 0.406, 0.51 | PDLC04182,HEC-01A_WP_105482478.1, 1, 0.00028, 0.08, 0.094 | PDLC04182,HEC-01A_WP_105482478.1, 2, 1.9e-26, 0.4, 0.446 | PDLC04179,HEC-01A_WP_123852116.1, 1, 1.8e-06, 0.118, 0.122 | PDLC04179,HEC-01A_WP_123852116.1, 2, 6.1e-09, 0.351, 0.344 | PDLC04184,HEC-01A_WP_097318232.1, 1, 2e-94, 0.899, 0.929 | PDLC04174,HEC-01A_WP_202806903.1, 1, 3.7e-14, 0.41, 0.716 | PDLC04183,HEC-01A_WP_193205907.1, 1, 3.3e-08, 0.125, 0.144 | PDLC04183,HEC-01A_WP_193205907.1, 2, 1.2e-13, 0.414, 0.468 | PDLC04177,HEC-01A_WP_199302758.1, 1, 0.0038, 0.068, 0.081 | PDLC04177,HEC-01A_WP_199302758.1, 2, 3.3e-19, 0.317, 0.354 | PDLC04176,HEC-01A_WP_157306701.1, 1, 4.7e-08, 0.121, 0.156 | PDLC04176,HEC-01A_WP_157306701.1, 2, 2.1e-16, 0.374, 0.45 | PDLC04178,HEC-01A_WP_002628442.1, 1, 6.3e-07, 0.123, 0.143 | PDLC04178,HEC-01A_WP_002628442.1, 2, 1.1e-21, 0.374, 0.434 | PDLC04144,HEC-01B_WP_231583829.1, 1, 0.093, 0.099, 0.119 | PDLC04144,HEC-01B_WP_231583829.1, 2, 1.1e-12, 0.366, 0.418","PDLC04184, HEC-01A_WP_097318232.1, 2e-94, 0.899, 0.929 | PDLC04182, HEC-01A_WP_105482478.1, 1.9e-26, 0.4, 0.446 | PDLC04175, HEC-01A_WP_211640766.1, 2.9e-22, 0.406, 0.51 | PDLC04178, HEC-01A_WP_002628442.1, 1.1e-21, 0.374, 0.434 | PDLC04177, HEC-01A_WP_199302758.1, 3.3e-19, 0.317, 0.354"
4,JAYIKF010000004.1,HEC-01,JAYIKF010000004.1_32,PDLC04210,HEC-01B_WP_071536491.1,HEC-01B,1.1e-14,1.5e-14,0.688,0.664,36369,37013,+,-,32,215,"PDLC04191,HEC-01B_WP_108373334.1, 1, 0.0081, 0.298, 0.302 | PDLC04191,HEC-01B_WP_108373334.1, 2, 460, 0.116, 0.135 | PDLC04197,HEC-01B_WP_138974980.1, 1, 360, 0.07, 0.078 | PDLC04197,HEC-01B_WP_138974980.1, 2, 3e-04, 0.447, 0.448 | PDLC04205,HEC-01B_WP_210225848.1, 1, 0.0011, 0.344, 0.347 | PDLC04210,HEC-01B_WP_071536491.1, 1, 1.5e-14, 0.688, 0.664 | PDLC04211,HEC-01B_WP_079384264.1, 1, 0.0098, 0.377, 0.509 | PDLC04185,HEC-01B_WP_225908638.1, 1, 0.8, 0.149, 0.17 | PDLC04185,HEC-01B_WP_225908638.1, 2, 37, 0.149, 0.176 | PDLC04212,HEC-01B_WP_101726552.1, 1, 0.012, 0.66, 0.653 | PDLC04206,HEC-01B_WP_118569729.1, 1, 0.035, 0.265, 0.26","PDLC04210, HEC-01B_WP_071536491.1, 1.5e-14, 0.688, 0.664 | PDLC04197, HEC-01B_WP_138974980.1, 3e-04, 0.447, 0.448 | PDLC04205, HEC-01B_WP_210225848.1, 0.0011, 0.344, 0.347 | PDLC04191, HEC-01B_WP_108373334.1, 0.0081, 0.298, 0.302 | PDLC04211, HEC-01B_WP_079384264.1, 0.0098, 0.377, 0.509"
5,JAYIKF010000004.1,PDC-M04,JAYIKF010000004.1_50,PDLC04353,PDC-M04A_WP_207706624.1,PDC-M04A,1.0999999999999999e-73,1.2999999999999999e-73,0.979,0.974,64393,65091,+,-,50,215,"PDLC04354,PDC-M04A_WP_201473104.1, 1, 7.6e-45, 0.777, 0.968 | PDLC04353,PDC-M04A_WP_207706624.1, 1, 1.3e-73, 0.979, 0.974","PDLC04353, PDC-M04A_WP_207706624.1, 1.3e-73, 0.979, 0.974 | PDLC04354, PDC-M04A_WP_201473104.1, 7.6e-45, 0.777, 0.968"
5,JAYIKF010000004.1,PDC-M04,JAYIKF010000004.1_51,PDLC04359,PDC-M04B_WP_133228568.1,PDC-M04B,5.699999999999999e-66,6.699999999999998e-66,0.949,0.974,65091,65561,+,-,51,215,"PDLC04364,PDC-M04B_WP_090108082.1, 1, 0.0018, 0.548, 0.512 | PDLC04360,PDC-M04B_WP_082390056.1, 1, 3.5e-05, 0.439, 0.416 | PDLC04363,PDC-M04B_WP_092350012.1, 1, 3.1e-08, 0.803, 0.807 | PDLC04359,PDC-M04B_WP_133228568.1, 1, 6.7e-66, 0.949, 0.974 | PDLC04358,PDC-M04B_WP_129005294.1, 1, 0.015, 0.236, 0.222 | PDLC04357,PDC-M04B_WP_154897924.1, 1, 0.0038, 0.401, 0.383","PDLC04359, PDC-M04B_WP_133228568.1, 6.7e-66, 0.949, 0.974 | PDLC04363, PDC-M04B_WP_092350012.1, 3.1e-08, 0.803, 0.807 | PDLC04360, PDC-M04B_WP_082390056.1, 3.5e-05, 0.439, 0.416 | PDLC04364, PDC-M04B_WP_090108082.1, 0.0018, 0.548, 0.512 | PDLC04357, PDC-M04B_WP_154897924.1, 0.0038, 0.401, 0.383"
