system.number,seqid,system,target.name,hmm.accession,hmm.name,protein.name,full.seq.E.value,domain.iE.value,target.coverage,hmm.coverage,start,end,strand,target.description,relative.position,contig.end,all.domains,best.hits
1,JAYILA010000005.1,cbass_type_III,JAYILA010000005.1_2,PDLC00753,Effector_00091,Effector,8.5e-91,9.4e-91,0.983,0.967,1627,2169,-,-,2,179,"PDLC00753,Effector_00091, 1, 9.4e-91, 0.983, 0.967","PDLC00753, Effector_00091, 9.4e-91, 0.983, 0.967"
1,JAYILA010000005.1,cbass_type_III,JAYILA010000005.1_3,PDLC00733,Effector_00071,Effector,4.999999999999997e-205,5.499999999999998e-205,0.992,0.995,2166,3329,-,-,3,179,"PDLC00759,Effector_00097, 1, 4.3e-13, 0.438, 0.328 | PDLC00733,Effector_00071, 1, 5.5e-205, 0.992, 0.995","PDLC00733, Effector_00071, 5.5e-205, 0.992, 0.995 | PDLC00759, Effector_00097, 4.3e-13, 0.438, 0.328"
1,JAYILA010000005.1,cbass_type_III,JAYILA010000005.1_4,PDLC00914,TRIP13_00001,TRIP13,4.9999999999999987e-132,5.599999999999998e-132,0.993,0.99,3329,4225,-,-,4,179,"PDLC00914,TRIP13_00001, 1, 5.6e-132, 0.993, 0.99 | PDLC00915,TRIP13_00002, 1, 8.6e-13, 0.579, 0.583","PDLC00914, TRIP13_00001, 5.6e-132, 0.993, 0.99 | PDLC00915, TRIP13_00002, 8.6e-13, 0.579, 0.583"
1,JAYILA010000005.1,cbass_type_III,JAYILA010000005.1_5,PDLC00886,HORMA_00008,HORMA,2.3e-80,2.4999999999999996e-80,0.988,0.988,4225,4716,-,-,5,179,"PDLC00884,HORMA_00006, 1, 2.5e-08, 0.963, 0.947 | PDLC00879,HORMA_00001, 1, 1.4e-24, 0.982, 0.988 | PDLC00880,HORMA_00002, 1, 4.9e-12, 0.982, 0.976 | PDLC00886,HORMA_00008, 1, 2.5e-80, 0.988, 0.988","PDLC00886, HORMA_00008, 2.5e-80, 0.988, 0.988 | PDLC00879, HORMA_00001, 1.4e-24, 0.982, 0.988 | PDLC00880, HORMA_00002, 4.9e-12, 0.982, 0.976 | PDLC00884, HORMA_00006, 2.5e-08, 0.963, 0.947"
1,JAYILA010000005.1,cbass_type_III,JAYILA010000005.1_6,PDLC00808,Cyclase_00048,Cyclase,6.799999999999998e-129,7.599999999999997e-129,0.981,0.988,4713,5663,-,-,6,179,"PDLC00818,Cyclase_00058, 1, 8.8, 0.107, 0.093 | PDLC00818,Cyclase_00058, 2, 5.3e-06, 0.483, 0.419 | PDLC00773,Cyclase_00013, 1, 6.4e-16, 0.874, 0.799 | PDLC00792,Cyclase_00032, 1, 1.7e-09, 0.615, 0.805 | PDLC00776,Cyclase_00016, 1, 1.4e-09, 0.864, 0.875 | PDLC00793,Cyclase_00033, 1, 4.9e-12, 0.905, 0.604 | PDLC00808,Cyclase_00048, 1, 7.6e-129, 0.981, 0.988 | PDLC00819,Cyclase_00059, 1, 0.063, 0.101, 0.333 | PDLC00805,Cyclase_00045, 1, 8.6e-07, 0.599, 0.605 | PDLC00805,Cyclase_00045, 2, 540, 0.098, 0.096 | PDLC00803,Cyclase_00043, 1, 1.5e-22, 0.861, 0.925 | PDLC00822,Cyclase_00062, 1, 2.1e-06, 0.356, 0.288 | PDLC00822,Cyclase_00062, 2, 2.9e-07, 0.464, 0.376 | PDLC00786,Cyclase_00026, 1, 9.8e-08, 0.703, 0.761 | PDLC00814,Cyclase_00054, 1, 6.2e-09, 0.625, 0.654 | PDLC00814,Cyclase_00054, 2, 690, 0.082, 0.088 | PDLC00816,Cyclase_00056, 1, 0.055, 0.281, 0.159 | PDLC00816,Cyclase_00056, 2, 160, 0.174, 0.103 | PDLC00795,Cyclase_00035, 1, 1.2e-08, 0.927, 0.882 | PDLC00823,Cyclase_00063, 1, 4.4e-19, 0.631, 0.649 | PDLC00823,Cyclase_00063, 2, 0.13, 0.167, 0.211 | PDLC00774,Cyclase_00014, 1, 6.4e-09, 0.962, 0.886 | PDLC00778,Cyclase_00018, 1, 0.0069, 0.306, 0.222 | PDLC00809,Cyclase_00049, 1, 7.2e-13, 0.874, 0.895 | PDLC00824,Cyclase_00064, 1, 0.0039, 0.259, 0.182 | PDLC00824,Cyclase_00064, 2, 100, 0.174, 0.124 | PDLC00769,Cyclase_00009, 1, 8.4e-09, 0.577, 0.67 | PDLC00791,Cyclase_00031, 1, 3.5e-15, 0.795, 0.78 | PDLC00800,Cyclase_00040, 1, 0.00086, 0.293, 0.217 | PDLC00783,Cyclase_00023, 1, 9.9e-08, 0.262, 0.235 | PDLC00783,Cyclase_00023, 2, 200, 0.06, 0.057 | PDLC00802,Cyclase_00042, 1, 0.12, 0.252, 0.238 | PDLC00802,Cyclase_00042, 2, 4.8e-07, 0.442, 0.386 | PDLC00796,Cyclase_00036, 1, 6.8e-11, 0.672, 0.491 | PDLC00796,Cyclase_00036, 2, 16, 0.095, 0.079 | PDLC00817,Cyclase_00057, 1, 0.0025, 0.293, 0.232 | PDLC00785,Cyclase_00025, 1, 0.2, 0.328, 0.233 | PDLC00785,Cyclase_00025, 2, 0.001, 0.183, 0.14 | PDLC00799,Cyclase_00039, 1, 0.0027, 0.369, 0.267 | PDLC00787,Cyclase_00027, 1, 1.8e-14, 0.902, 0.847","PDLC00808, Cyclase_00048, 7.6e-129, 0.981, 0.988 | PDLC00803, Cyclase_00043, 1.5e-22, 0.861, 0.925 | PDLC00823, Cyclase_00063, 4.4e-19, 0.631, 0.649 | PDLC00773, Cyclase_00013, 6.4e-16, 0.874, 0.799 | PDLC00791, Cyclase_00031, 3.5e-15, 0.795, 0.78"
2,JAYILA010000005.1,ietAS,JAYILA010000005.1_7,PDLC02197,IetS_00001,IetS,1.2999999999999998e-42,1.8999999999999998e-42,0.931,0.935,5732,7948,-,-,7,179,"PDLC02201,IetS_00005, 1, 1.5e-25, 0.594, 0.583 | PDLC02201,IetS_00005, 2, 140, 0.034, 0.033 | PDLC02198,IetS_00002, 1, 1.1e-07, 0.357, 0.343 | PDLC02198,IetS_00002, 2, 17, 0.038, 0.034 | PDLC02199,IetS_00003, 1, 660, 0.03, 0.027 | PDLC02199,IetS_00003, 2, 8e-24, 0.668, 0.646 | PDLC02197,IetS_00001, 1, 1.9e-42, 0.931, 0.935 | PDLC02202,IetS_00006, 1, 6.2e-18, 0.498, 0.491 | PDLC02200,IetS_00004, 1, 6.6e-15, 0.725, 0.737 | PDLC04233,IetS_WP_226782225.1, 1, 3.8, 0.13, 0.11 | PDLC04233,IetS_WP_226782225.1, 2, 0.017, 0.073, 0.078 | PDLC04233,IetS_WP_226782225.1, 3, 3.3e-08, 0.241, 0.189 | PDLC04234,IetS_WP_029409085.1, 1, 14, 0.091, 0.104 | PDLC04234,IetS_WP_029409085.1, 2, 0.039, 0.085, 0.114","PDLC02197, IetS_00001, 1.9e-42, 0.931, 0.935 | PDLC02201, IetS_00005, 1.5e-25, 0.594, 0.583 | PDLC02199, IetS_00003, 8e-24, 0.668, 0.646 | PDLC02202, IetS_00006, 6.2e-18, 0.498, 0.491 | PDLC02200, IetS_00004, 6.6e-15, 0.725, 0.737"
2,JAYILA010000005.1,ietAS,JAYILA010000005.1_8,PDLC02196,IetA_00002,IetA,5.7e-79,7.099999999999999e-79,0.945,0.979,7945,9099,-,-,8,179,"PDLC02195,IetA_00001, 1, 3.2e-74, 0.94, 0.972 | PDLC04232,IetA_WP_225151863.1, 1, 1.5e-55, 0.792, 0.894 | PDLC04231,IetA_WP_229193352.1, 1, 1.4e-39, 0.41, 0.603 | PDLC04231,IetA_WP_229193352.1, 2, 310, 0.086, 0.126 | PDLC02196,IetA_00002, 1, 7.1e-79, 0.945, 0.979","PDLC02196, IetA_00002, 7.1e-79, 0.945, 0.979 | PDLC02195, IetA_00001, 3.2e-74, 0.94, 0.972 | PDLC04232, IetA_WP_225151863.1, 1.5e-55, 0.792, 0.894 | PDLC04231, IetA_WP_229193352.1, 1.4e-39, 0.41, 0.603"
3,JAYILA010000006.1,zorya_type_III,JAYILA010000006.1_124,PDLC00652,ZorF3_00001,ZorF3,4.499999999999999e-69,5.299999999999999e-69,0.979,0.876,134294,135007,-,-,124,177,"PDLC00653,ZorF3_00002, 1, 1.2e-18, 0.529, 0.445 | PDLC00653,ZorF3_00002, 2, 4.2e-33, 0.689, 0.587 | PDLC00652,ZorF3_00001, 1, 5.3e-69, 0.979, 0.876 | PDLC00655,ZorF3_00004, 1, 1.3e-46, 0.95, 0.929 | PDLC00654,ZorF3_00003, 1, 4.4e-43, 0.55, 0.812","PDLC00652, ZorF3_00001, 5.3e-69, 0.979, 0.876 | PDLC00655, ZorF3_00004, 1.3e-46, 0.95, 0.929 | PDLC00654, ZorF3_00003, 4.4e-43, 0.55, 0.812 | PDLC00653, ZorF3_00002, 4.2e-33, 0.689, 0.587"
3,JAYILA010000006.1,zorya_type_III,JAYILA010000006.1_125,PDLC00651,ZorB3_00001,ZorB3,3.2999999999999994e-116,3.8999999999999995e-116,0.963,0.977,135004,135657,-,-,125,177,"PDLC00651,ZorB3_00001, 1, 3.9e-116, 0.963, 0.977","PDLC00651, ZorB3_00001, 3.9e-116, 0.963, 0.977"
3,JAYILA010000006.1,zorya_type_III,JAYILA010000006.1_126,PDLC00647,ZorA3_00001,ZorA3,0,2.2999999999999991e-175,0.406,0.467,135654,138344,-,-,126,177,"PDLC00650,ZorA3_00004, 1, 3e-167, 0.404, 0.341 | PDLC00650,ZorA3_00004, 2, 2.3e-11, 0.078, 0.066 | PDLC00650,ZorA3_00004, 3, 1.8e-10, 0.078, 0.066 | PDLC00650,ZorA3_00004, 4, 3.2e-36, 0.159, 0.135 | PDLC00650,ZorA3_00004, 5, 6.1e-124, 0.305, 0.257 | PDLC00647,ZorA3_00001, 1, 2.3e-175, 0.406, 0.467 | PDLC00647,ZorA3_00001, 2, 7.7e-11, 0.078, 0.09 | PDLC00647,ZorA3_00001, 3, 7.8e-11, 0.078, 0.09 | PDLC00647,ZorA3_00001, 4, 6.1e-28, 0.158, 0.182 | PDLC00647,ZorA3_00001, 5, 4.3e-118, 0.313, 0.36 | PDLC00648,ZorA3_00002, 1, 1.2e-153, 0.399, 0.516 | PDLC00648,ZorA3_00002, 2, 3.7e-08, 0.071, 0.092 | PDLC00648,ZorA3_00002, 3, 3.3e-07, 0.089, 0.116 | PDLC00648,ZorA3_00002, 4, 3.9e-122, 0.453, 0.581 | PDLC00649,ZorA3_00003, 1, 3.1e-172, 0.404, 0.519 | PDLC00649,ZorA3_00003, 2, 2.9e-13, 0.077, 0.099 | PDLC00649,ZorA3_00003, 3, 3.9e-11, 0.079, 0.102 | PDLC00649,ZorA3_00003, 4, 3.3e-149, 0.445, 0.572","PDLC00647, ZorA3_00001, 2.3e-175, 0.406, 0.467 | PDLC00649, ZorA3_00003, 3.1e-172, 0.404, 0.519 | PDLC00650, ZorA3_00004, 3e-167, 0.404, 0.341 | PDLC00648, ZorA3_00002, 1.2e-153, 0.399, 0.516"
