system.number,seqid,system,target.name,hmm.accession,hmm.name,protein.name,full.seq.E.value,domain.iE.value,target.coverage,hmm.coverage,start,end,strand,target.description,relative.position,contig.end,all.domains,best.hits
1,JBEFWB010000001.1,HEC-01,JBEFWB010000001.1_125,PDLC04182,HEC-01A_WP_105482478.1,HEC-01A,2.499999999999999e-192,2.799999999999999e-192,0.993,0.988,153126,154358,+,-,125,436,"PDLC04180,HEC-01A_WP_062996032.1, 1, 9.2e-30, 0.888, 0.89 | PDLC04175,HEC-01A_WP_211640766.1, 1, 1.7e-32, 0.915, 0.923 | PDLC04182,HEC-01A_WP_105482478.1, 1, 2.8e-192, 0.993, 0.988 | PDLC04179,HEC-01A_WP_123852116.1, 1, 0.00045, 0.117, 0.1 | PDLC04179,HEC-01A_WP_123852116.1, 2, 3.7e-16, 0.397, 0.351 | PDLC04184,HEC-01A_WP_097318232.1, 1, 8.6e-09, 0.109, 0.095 | PDLC04184,HEC-01A_WP_097318232.1, 2, 2.8e-25, 0.484, 0.457 | PDLC04174,HEC-01A_WP_202806903.1, 1, 1.5e-14, 0.448, 0.686 | PDLC04181,HEC-01A_WP_034574200.1, 1, 1.6e-11, 0.248, 0.235 | PDLC04181,HEC-01A_WP_034574200.1, 2, 6.6e-11, 0.37, 0.302 | PDLC04181,HEC-01A_WP_034574200.1, 3, 9, 0.08, 0.074 | PDLC04183,HEC-01A_WP_193205907.1, 1, 9e-40, 0.976, 0.973 | PDLC04177,HEC-01A_WP_199302758.1, 1, 3.4e-33, 0.903, 0.913 | PDLC04176,HEC-01A_WP_157306701.1, 1, 2.4e-33, 0.92, 0.919 | PDLC04178,HEC-01A_WP_002628442.1, 1, 2.1e-40, 0.82, 0.789 | PDLC04144,HEC-01B_WP_231583829.1, 1, 3.1e-97, 0.978, 0.975","PDLC04182, HEC-01A_WP_105482478.1, 2.8e-192, 0.993, 0.988 | PDLC04144, HEC-01B_WP_231583829.1, 3.1e-97, 0.978, 0.975 | PDLC04178, HEC-01A_WP_002628442.1, 2.1e-40, 0.82, 0.789 | PDLC04183, HEC-01A_WP_193205907.1, 9e-40, 0.976, 0.973 | PDLC04176, HEC-01A_WP_157306701.1, 2.4e-33, 0.92, 0.919"
1,JBEFWB010000001.1,HEC-01,JBEFWB010000001.1_126,PDLC04205,HEC-01B_WP_210225848.1,HEC-01B,4.8e-97,5.599999999999999e-97,0.946,0.986,154361,155026,+,-,126,436,"PDLC04191,HEC-01B_WP_108373334.1, 1, 0.00021, 0.257, 0.266 | PDLC04197,HEC-01B_WP_138974980.1, 1, 6.2e-05, 0.333, 0.365 | PDLC04196,HEC-01B_WP_026409402.1, 1, 3e-05, 0.252, 0.284 | PDLC04196,HEC-01B_WP_026409402.1, 2, 91, 0.108, 0.132 | PDLC04205,HEC-01B_WP_210225848.1, 1, 5.6e-97, 0.946, 0.986 | PDLC04203,HEC-01B_WP_080599585.1, 1, 6.6e-23, 0.748, 0.932 | PDLC04194,HEC-01B_WP_026975055.1, 1, 1.8, 0.243, 0.25 | PDLC04194,HEC-01B_WP_026975055.1, 2, 1.1e-07, 0.302, 0.314 | PDLC04193,HEC-01B_WP_201788763.1, 1, 1.6e-06, 0.23, 0.246 | PDLC04204,HEC-01B_WP_117543580.1, 1, 2.3e-24, 0.721, 0.937 | PDLC04143,HEC-01A_WP_207689501.1, 1, 370, 0.09, 0.105 | PDLC04143,HEC-01A_WP_207689501.1, 2, 2e-07, 0.356, 0.405 | PDLC04143,HEC-01A_WP_207689501.1, 3, 0.35, 0.135, 0.158 | PDLC04207,HEC-01B_WP_093457186.1, 1, 0.065, 0.216, 0.246 | PDLC04202,HEC-01B_WP_170163002.1, 1, 9.5e-35, 0.959, 0.985 | PDLC04200,HEC-01B_WP_203408937.1, 1, 0.084, 0.257, 0.284 | PDLC04200,HEC-01B_WP_203408937.1, 2, 2.2, 0.117, 0.133 | PDLC04206,HEC-01B_WP_118569729.1, 1, 2.2e-56, 0.955, 0.982","PDLC04205, HEC-01B_WP_210225848.1, 5.6e-97, 0.946, 0.986 | PDLC04206, HEC-01B_WP_118569729.1, 2.2e-56, 0.955, 0.982 | PDLC04202, HEC-01B_WP_170163002.1, 9.5e-35, 0.959, 0.985 | PDLC04204, HEC-01B_WP_117543580.1, 2.3e-24, 0.721, 0.937 | PDLC04203, HEC-01B_WP_080599585.1, 6.6e-23, 0.748, 0.932"
2,JBEFWB010000001.1,zorya_type_III,JBEFWB010000001.1_310,PDLC00658,ZorG3_00003,ZorG3,1.4999999999999996e-87,1.5999999999999994e-87,0.988,0.9,356520,357260,+,-,310,436,"PDLC00657,ZorG3_00002, 1, 1.1e-29, 0.972, 0.948 | PDLC00658,ZorG3_00003, 1, 1.6e-87, 0.988, 0.9 | PDLC00656,ZorG3_00001, 1, 9.4e-55, 0.794, 0.694 | PDLC00656,ZorG3_00001, 2, 8.6e-16, 0.174, 0.151","PDLC00658, ZorG3_00003, 1.6e-87, 0.988, 0.9 | PDLC00656, ZorG3_00001, 9.4e-55, 0.794, 0.694 | PDLC00657, ZorG3_00002, 1.1e-29, 0.972, 0.948"
2,JBEFWB010000001.1,zorya_type_III,JBEFWB010000001.1_311,PDLC00647,ZorA3_00001,ZorA3,0,3.099999999999999e-175,0.407,0.468,357238,359928,+,-,311,436,"PDLC00650,ZorA3_00004, 1, 4.4e-167, 0.404, 0.341 | PDLC00650,ZorA3_00004, 2, 2.6e-11, 0.078, 0.066 | PDLC00650,ZorA3_00004, 3, 4.8e-10, 0.078, 0.066 | PDLC00650,ZorA3_00004, 4, 3.8e-36, 0.159, 0.135 | PDLC00650,ZorA3_00004, 5, 6.8e-124, 0.307, 0.258 | PDLC00647,ZorA3_00001, 1, 3.1e-175, 0.407, 0.468 | PDLC00647,ZorA3_00001, 2, 6.6e-11, 0.078, 0.09 | PDLC00647,ZorA3_00001, 3, 2.8e-10, 0.078, 0.09 | PDLC00647,ZorA3_00001, 4, 6e-28, 0.158, 0.182 | PDLC00647,ZorA3_00001, 5, 9.3e-118, 0.312, 0.359 | PDLC00648,ZorA3_00002, 1, 1.7e-153, 0.399, 0.516 | PDLC00648,ZorA3_00002, 2, 3.4e-08, 0.071, 0.092 | PDLC00648,ZorA3_00002, 3, 2.4e-07, 0.078, 0.101 | PDLC00648,ZorA3_00002, 4, 4.5e-122, 0.453, 0.581 | PDLC00649,ZorA3_00003, 1, 1.5e-171, 0.404, 0.519 | PDLC00649,ZorA3_00003, 2, 3.9e-13, 0.076, 0.097 | PDLC00649,ZorA3_00003, 3, 9.8e-11, 0.079, 0.102 | PDLC00649,ZorA3_00003, 4, 2.6e-149, 0.445, 0.572","PDLC00647, ZorA3_00001, 3.1e-175, 0.407, 0.468 | PDLC00649, ZorA3_00003, 1.5e-171, 0.404, 0.519 | PDLC00650, ZorA3_00004, 4.4e-167, 0.404, 0.341 | PDLC00648, ZorA3_00002, 1.7e-153, 0.399, 0.516"
2,JBEFWB010000001.1,zorya_type_III,JBEFWB010000001.1_312,PDLC00651,ZorB3_00001,ZorB3,3.3999999999999994e-116,3.9999999999999994e-116,0.963,0.977,359925,360578,+,-,312,436,"PDLC00651,ZorB3_00001, 1, 4e-116, 0.963, 0.977","PDLC00651, ZorB3_00001, 4e-116, 0.963, 0.977"
2,JBEFWB010000001.1,zorya_type_III,JBEFWB010000001.1_313,PDLC00652,ZorF3_00001,ZorF3,6.399999999999999e-69,7.599999999999998e-69,0.979,0.876,360575,361288,+,-,313,436,"PDLC00653,ZorF3_00002, 1, 9.4e-19, 0.529, 0.445 | PDLC00653,ZorF3_00002, 2, 8.3e-34, 0.483, 0.409 | PDLC00652,ZorF3_00001, 1, 7.6e-69, 0.979, 0.876 | PDLC00655,ZorF3_00004, 1, 2e-46, 0.95, 0.929 | PDLC00654,ZorF3_00003, 1, 2.1e-42, 0.55, 0.812","PDLC00652, ZorF3_00001, 7.6e-69, 0.979, 0.876 | PDLC00655, ZorF3_00004, 2e-46, 0.95, 0.929 | PDLC00654, ZorF3_00003, 2.1e-42, 0.55, 0.812 | PDLC00653, ZorF3_00002, 8.3e-34, 0.483, 0.409"
3,JBEFWB010000003.1,PDC-M32,JBEFWB010000003.1_9,PDLC04579,PDC-M32B_WP_081320879.1,PDC-M32B,8.299999999999999e-52,9.099999999999999e-52,0.968,0.976,8571,8945,-,-,9,304,"PDLC04580,PDC-M32B_WP_218489665.1, 1, 1e-12, 0.936, 0.894 | PDLC04579,PDC-M32B_WP_081320879.1, 1, 9.1e-52, 0.968, 0.976 | PDLC04581,PDC-M32B_WP_019627246.1, 1, 1.7e-13, 0.624, 0.846 | PDLC04578,PDC-M32B_WP_212006023.1, 1, 2.3e-36, 0.968, 0.962","PDLC04579, PDC-M32B_WP_081320879.1, 9.1e-52, 0.968, 0.976 | PDLC04578, PDC-M32B_WP_212006023.1, 2.3e-36, 0.968, 0.962 | PDLC04581, PDC-M32B_WP_019627246.1, 1.7e-13, 0.624, 0.846 | PDLC04580, PDC-M32B_WP_218489665.1, 1e-12, 0.936, 0.894"
3,JBEFWB010000003.1,PDC-M32,JBEFWB010000003.1_10,PDLC04575,PDC-M32A_WP_151024200.1,PDC-M32A,2.7999999999999995e-139,3.0999999999999996e-139,0.986,0.992,8942,10042,-,-,10,304,"PDLC04575,PDC-M32A_WP_151024200.1, 1, 3.1e-139, 0.986, 0.992 | PDLC04576,PDC-M32A_WP_159039111.1, 1, 1.5e-46, 0.965, 0.96 | PDLC04577,PDC-M32A_WP_125255469.1, 1, 6.2e-22, 0.433, 0.438 | PDLC04577,PDC-M32A_WP_125255469.1, 2, 0.2, 0.185, 0.177 | PDLC04574,PDC-M32A_WP_144783490.1, 1, 1.5e-85, 0.978, 0.984","PDLC04575, PDC-M32A_WP_151024200.1, 3.1e-139, 0.986, 0.992 | PDLC04574, PDC-M32A_WP_144783490.1, 1.5e-85, 0.978, 0.984 | PDLC04576, PDC-M32A_WP_159039111.1, 1.5e-46, 0.965, 0.96 | PDLC04577, PDC-M32A_WP_125255469.1, 6.2e-22, 0.433, 0.438"
6,JBEFWB010000005.1,PDC-S08,JBEFWB010000005.1_34,PDLC04900,PDC-S08_WP_202707215.1,PDC-S08,1.2999999999999995e-127,1.9999999999999992e-127,0.981,0.935,36361,37326,+,-,34,229,"PDLC04900,PDC-S08_WP_202707215.1, 1, 2e-127, 0.981, 0.935","PDLC04900, PDC-S08_WP_202707215.1, 2e-127, 0.981, 0.935"
7,JBEFWB010000005.1,PDC-S55,JBEFWB010000005.1_36,PDLC05037,PDC-S55_WP_162277864.1,PDC-S55,3.8000000000000004e-36,4.6e-36,0.932,0.984,38103,38675,-,-,36,229,"PDLC05037,PDC-S55_WP_162277864.1, 1, 4.6e-36, 0.932, 0.984","PDLC05037, PDC-S55_WP_162277864.1, 4.6e-36, 0.932, 0.984"
