system.number,seqid,system,target.name,hmm.accession,hmm.name,protein.name,full.seq.E.value,domain.iE.value,target.coverage,hmm.coverage,start,end,strand,target.description,relative.position,contig.end,all.domains,best.hits
1,JAYIMC010000001.1,Mokosh_TypeI,JAYIMC010000001.1_131,PDLC03923,Mokosh_TypeI__MkoB2,MkoB,2.0999999999999996e-74,2.7999999999999995e-74,0.812,0.945,155308,156951,-,-,131,286,"PDLC03923,Mokosh_TypeI__MkoB2, 1, 2.8e-74, 0.812, 0.945 | PDLC03922,Mokosh_TypeI__MkoB, 1, 6.9e-09, 0.42, 0.408","PDLC03923, Mokosh_TypeI__MkoB2, 2.8e-74, 0.812, 0.945 | PDLC03922, Mokosh_TypeI__MkoB, 6.9e-09, 0.42, 0.408"
1,JAYIMC010000001.1,Mokosh_TypeI,JAYIMC010000001.1_132,PDLC03921,Mokosh_TypeI__MkoA2,MkoA,0,0,0.986,0.993,156944,161917,-,-,132,286,"PDLC03921,Mokosh_TypeI__MkoA2, 1, 0, 0.986, 0.993 | PDLC03920,Mokosh_TypeI__MkoA, 1, 7.6e-08, 0.103, 0.152 | PDLC03920,Mokosh_TypeI__MkoA, 2, 7.4e-06, 0.086, 0.147 | PDLC03920,Mokosh_TypeI__MkoA, 3, 4.3e-110, 0.407, 0.522","PDLC03921, Mokosh_TypeI__MkoA2, 0, 0.986, 0.993 | PDLC03920, Mokosh_TypeI__MkoA, 4.3e-110, 0.407, 0.522"
2,JAYIMC010000007.1,zorya_type_III,JAYIMC010000007.1_50,PDLC00658,ZorG3_00003,ZorG3,7.399999999999998e-88,8.199999999999998e-88,0.988,0.9,52539,53273,+,-,50,175,"PDLC00657,ZorG3_00002, 1, 5.6e-30, 0.971, 0.948 | PDLC00658,ZorG3_00003, 1, 8.2e-88, 0.988, 0.9 | PDLC00656,ZorG3_00001, 1, 4.2e-54, 0.8, 0.694 | PDLC00656,ZorG3_00001, 2, 1.2e-15, 0.18, 0.155","PDLC00658, ZorG3_00003, 8.2e-88, 0.988, 0.9 | PDLC00656, ZorG3_00001, 4.2e-54, 0.8, 0.694 | PDLC00657, ZorG3_00002, 5.6e-30, 0.971, 0.948"
2,JAYIMC010000007.1,zorya_type_III,JAYIMC010000007.1_51,PDLC00647,ZorA3_00001,ZorA3,0,2.2999999999999991e-175,0.406,0.467,53251,55941,+,-,51,175,"PDLC00650,ZorA3_00004, 1, 3e-167, 0.404, 0.341 | PDLC00650,ZorA3_00004, 2, 2.2e-11, 0.078, 0.066 | PDLC00650,ZorA3_00004, 3, 1.7e-10, 0.078, 0.066 | PDLC00650,ZorA3_00004, 4, 1.4e-41, 0.181, 0.152 | PDLC00650,ZorA3_00004, 5, 1.2e-123, 0.305, 0.257 | PDLC00647,ZorA3_00001, 1, 2.3e-175, 0.406, 0.467 | PDLC00647,ZorA3_00001, 2, 7.2e-11, 0.076, 0.087 | PDLC00647,ZorA3_00001, 3, 7.8e-11, 0.078, 0.09 | PDLC00647,ZorA3_00001, 4, 6e-28, 0.158, 0.182 | PDLC00647,ZorA3_00001, 5, 1.2e-117, 0.313, 0.36 | PDLC00648,ZorA3_00002, 1, 1.2e-153, 0.399, 0.516 | PDLC00648,ZorA3_00002, 2, 3.6e-08, 0.071, 0.092 | PDLC00648,ZorA3_00002, 3, 3.3e-07, 0.089, 0.116 | PDLC00648,ZorA3_00002, 4, 7.8e-122, 0.453, 0.581 | PDLC00649,ZorA3_00003, 1, 3.1e-172, 0.404, 0.519 | PDLC00649,ZorA3_00003, 2, 2.9e-13, 0.077, 0.099 | PDLC00649,ZorA3_00003, 3, 3.9e-11, 0.079, 0.102 | PDLC00649,ZorA3_00003, 4, 5.9e-149, 0.445, 0.572","PDLC00647, ZorA3_00001, 2.3e-175, 0.406, 0.467 | PDLC00649, ZorA3_00003, 3.1e-172, 0.404, 0.519 | PDLC00650, ZorA3_00004, 3e-167, 0.404, 0.341 | PDLC00648, ZorA3_00002, 1.2e-153, 0.399, 0.516"
2,JAYIMC010000007.1,zorya_type_III,JAYIMC010000007.1_52,PDLC00651,ZorB3_00001,ZorB3,1.1999999999999998e-116,1.3999999999999997e-116,0.959,0.977,55938,56594,+,-,52,175,"PDLC00651,ZorB3_00001, 1, 1.4e-116, 0.959, 0.977","PDLC00651, ZorB3_00001, 1.4e-116, 0.959, 0.977"
2,JAYIMC010000007.1,zorya_type_III,JAYIMC010000007.1_53,PDLC00652,ZorF3_00001,ZorF3,3.699999999999999e-69,4.3999999999999995e-69,0.979,0.876,56591,57304,+,-,53,175,"PDLC00653,ZorF3_00002, 1, 7.7e-19, 0.529, 0.445 | PDLC00653,ZorF3_00002, 2, 3.1e-33, 0.668, 0.569 | PDLC00652,ZorF3_00001, 1, 4.4e-69, 0.979, 0.876 | PDLC00655,ZorF3_00004, 1, 2.4e-47, 0.95, 0.929 | PDLC00654,ZorF3_00003, 1, 5.9e-43, 0.584, 0.868","PDLC00652, ZorF3_00001, 4.4e-69, 0.979, 0.876 | PDLC00655, ZorF3_00004, 2.4e-47, 0.95, 0.929 | PDLC00654, ZorF3_00003, 5.9e-43, 0.584, 0.868 | PDLC00653, ZorF3_00002, 3.1e-33, 0.668, 0.569"
3,JAYIMC010000008.1,cas_type_I-F1,JAYIMC010000008.1_75,PDLC01352,cd09739,Cas6f,1.9e-61,2.1e-61,0.989,0.995,80325,80891,-,-,75,169,"PDLC01287,cd09674, 1, 2.6e-53, 0.989, 0.995 | PDLC00955,cas_Csy4, 1, 2e-51, 0.979, 0.995 | PDLC01352,cd09739, 1, 2.1e-61, 0.989, 0.995 | PDLC01631,pfam09618, 1, 9.6e-61, 0.974, 0.994","PDLC01352, cd09739, 2.1e-61, 0.989, 0.995 | PDLC01631, pfam09618, 9.6e-61, 0.974, 0.994 | PDLC01287, cd09674, 2.6e-53, 0.989, 0.995 | PDLC00955, cas_Csy4, 2e-51, 0.979, 0.995"
3,JAYIMC010000008.1,cas_type_I-F1,JAYIMC010000008.1_76,PDLC01629,pfam09615,Cas7f,2.6999999999999994e-147,3.099999999999999e-147,0.968,0.997,80896,81933,-,-,76,169,"PDLC01350,cd09737, 1, 1.2e-136, 0.968, 0.994 | PDLC01290,cd09677, 1, 2.4e-125, 0.98, 0.997 | PDLC01030,cas_Csy3, 1, 9.4e-135, 0.98, 0.997 | PDLC01629,pfam09615, 1, 3.1e-147, 0.968, 0.997","PDLC01629, pfam09615, 3.1e-147, 0.968, 0.997 | PDLC01350, cd09737, 1.2e-136, 0.968, 0.994 | PDLC01030, cas_Csy3, 9.4e-135, 0.98, 0.997 | PDLC01290, cd09677, 2.4e-125, 0.98, 0.997"
3,JAYIMC010000008.1,cas_type_I-F1,JAYIMC010000008.1_77,PDLC01628,pfam09614,Cas5f,2.3999999999999994e-101,2.6999999999999995e-101,0.902,0.996,81956,82963,-,-,77,169,"PDLC01289,cd09676, 1, 1.9e-71, 0.908, 0.996 | PDLC01029,cas_Csy2, 1, 2.4e-84, 0.908, 0.997 | PDLC01349,cd09736, 1, 5.2e-90, 0.905, 0.996 | PDLC01199,C19_Cas5f_1, 1, 4.1e-17, 0.417, 0.523 | PDLC01199,C19_Cas5f_1, 2, 44, 0.077, 0.108 | PDLC01628,pfam09614, 1, 2.7e-101, 0.902, 0.996","PDLC01628, pfam09614, 2.7e-101, 0.902, 0.996 | PDLC01349, cd09736, 5.2e-90, 0.905, 0.996 | PDLC01029, cas_Csy2, 2.4e-84, 0.908, 0.997 | PDLC01289, cd09676, 1.9e-71, 0.908, 0.996 | PDLC01199, C19_Cas5f_1, 4.1e-17, 0.417, 0.523"
3,JAYIMC010000008.1,cas_type_I-F1,JAYIMC010000008.1_78,PDLC01627,pfam09611,Cas8f,1.1999999999999998e-125,1.3999999999999997e-125,0.855,0.997,82960,84324,-,-,78,169,"PDLC01348,cd09735, 1, 9.1e-119, 0.857, 0.997 | PDLC01028,cas_Csy1, 1, 1.1e-109, 0.868, 0.984 | PDLC01288,cd09675, 1, 7.1e-101, 0.866, 0.981 | PDLC01627,pfam09611, 1, 1.4e-125, 0.855, 0.997","PDLC01627, pfam09611, 1.4e-125, 0.855, 0.997 | PDLC01348, cd09735, 9.1e-119, 0.857, 0.997 | PDLC01028, cas_Csy1, 1.1e-109, 0.868, 0.984 | PDLC01288, cd09675, 7.1e-101, 0.866, 0.981"
