system.number,seqid,system,target.name,hmm.accession,hmm.name,protein.name,full.seq.E.value,domain.iE.value,target.coverage,hmm.coverage,start,end,strand,target.description,relative.position,contig.end,all.domains,best.hits
1,JAYIKG010000003.1,HEC-01,JAYIKG010000003.1_58,PDLC04182,HEC-01A_WP_105482478.1,HEC-01A,2.499999999999999e-192,2.799999999999999e-192,0.993,0.988,77390,78622,+,-,58,206,"PDLC04180,HEC-01A_WP_062996032.1, 1, 9.1e-30, 0.888, 0.89 | PDLC04175,HEC-01A_WP_211640766.1, 1, 1.6e-32, 0.915, 0.923 | PDLC04182,HEC-01A_WP_105482478.1, 1, 2.8e-192, 0.993, 0.988 | PDLC04179,HEC-01A_WP_123852116.1, 1, 0.00044, 0.117, 0.1 | PDLC04179,HEC-01A_WP_123852116.1, 2, 3.6e-16, 0.397, 0.351 | PDLC04184,HEC-01A_WP_097318232.1, 1, 8.5e-09, 0.109, 0.095 | PDLC04184,HEC-01A_WP_097318232.1, 2, 2.8e-25, 0.484, 0.457 | PDLC04174,HEC-01A_WP_202806903.1, 1, 1.5e-14, 0.448, 0.686 | PDLC04181,HEC-01A_WP_034574200.1, 1, 1.5e-11, 0.248, 0.235 | PDLC04181,HEC-01A_WP_034574200.1, 2, 6.5e-11, 0.37, 0.302 | PDLC04181,HEC-01A_WP_034574200.1, 3, 8.8, 0.08, 0.074 | PDLC04183,HEC-01A_WP_193205907.1, 1, 8.8e-40, 0.976, 0.973 | PDLC04177,HEC-01A_WP_199302758.1, 1, 3.4e-33, 0.903, 0.913 | PDLC04176,HEC-01A_WP_157306701.1, 1, 2.4e-33, 0.92, 0.919 | PDLC04178,HEC-01A_WP_002628442.1, 1, 2.1e-40, 0.82, 0.789 | PDLC04144,HEC-01B_WP_231583829.1, 1, 3.1e-97, 0.978, 0.975","PDLC04182, HEC-01A_WP_105482478.1, 2.8e-192, 0.993, 0.988 | PDLC04144, HEC-01B_WP_231583829.1, 3.1e-97, 0.978, 0.975 | PDLC04178, HEC-01A_WP_002628442.1, 2.1e-40, 0.82, 0.789 | PDLC04183, HEC-01A_WP_193205907.1, 8.8e-40, 0.976, 0.973 | PDLC04176, HEC-01A_WP_157306701.1, 2.4e-33, 0.92, 0.919"
1,JAYIKG010000003.1,HEC-01,JAYIKG010000003.1_59,PDLC04205,HEC-01B_WP_210225848.1,HEC-01B,4.699999999999999e-97,5.5e-97,0.946,0.986,78625,79290,+,-,59,206,"PDLC04191,HEC-01B_WP_108373334.1, 1, 0.00021, 0.257, 0.266 | PDLC04197,HEC-01B_WP_138974980.1, 1, 6.1e-05, 0.333, 0.365 | PDLC04196,HEC-01B_WP_026409402.1, 1, 3e-05, 0.252, 0.284 | PDLC04196,HEC-01B_WP_026409402.1, 2, 89, 0.108, 0.132 | PDLC04205,HEC-01B_WP_210225848.1, 1, 5.5e-97, 0.946, 0.986 | PDLC04203,HEC-01B_WP_080599585.1, 1, 6.5e-23, 0.748, 0.932 | PDLC04194,HEC-01B_WP_026975055.1, 1, 1.8, 0.243, 0.25 | PDLC04194,HEC-01B_WP_026975055.1, 2, 1e-07, 0.302, 0.314 | PDLC04193,HEC-01B_WP_201788763.1, 1, 1.6e-06, 0.23, 0.246 | PDLC04204,HEC-01B_WP_117543580.1, 1, 2.3e-24, 0.721, 0.937 | PDLC04143,HEC-01A_WP_207689501.1, 1, 360, 0.09, 0.105 | PDLC04143,HEC-01A_WP_207689501.1, 2, 2e-07, 0.356, 0.405 | PDLC04143,HEC-01A_WP_207689501.1, 3, 0.34, 0.135, 0.158 | PDLC04207,HEC-01B_WP_093457186.1, 1, 0.063, 0.216, 0.246 | PDLC04202,HEC-01B_WP_170163002.1, 1, 9.4e-35, 0.959, 0.985 | PDLC04200,HEC-01B_WP_203408937.1, 1, 0.083, 0.257, 0.284 | PDLC04200,HEC-01B_WP_203408937.1, 2, 2.2, 0.117, 0.133 | PDLC04206,HEC-01B_WP_118569729.1, 1, 2.2e-56, 0.955, 0.982","PDLC04205, HEC-01B_WP_210225848.1, 5.5e-97, 0.946, 0.986 | PDLC04206, HEC-01B_WP_118569729.1, 2.2e-56, 0.955, 0.982 | PDLC04202, HEC-01B_WP_170163002.1, 9.4e-35, 0.959, 0.985 | PDLC04204, HEC-01B_WP_117543580.1, 2.3e-24, 0.721, 0.937 | PDLC04203, HEC-01B_WP_080599585.1, 6.5e-23, 0.748, 0.932"
2,JAYIKG010000004.1,Lamassu_Family,JAYIKG010000004.1_1,PDLC03852,Lamassu-Fam__LmuA_effector_Mrr,LmuA,3.999999999999999e-90,4.499999999999999e-90,0.991,0.943,485,1468,+,-,1,171,"PDLC03852,Lamassu-Fam__LmuA_effector_Mrr, 1, 4.5e-90, 0.991, 0.943 | PDLC03857,Lamassu-Fam__LmuA_effector_hypothetical, 1, 3e-24, 0.439, 0.459","PDLC03852, Lamassu-Fam__LmuA_effector_Mrr, 4.5e-90, 0.991, 0.943 | PDLC03857, Lamassu-Fam__LmuA_effector_hypothetical, 3e-24, 0.439, 0.459"
2,JAYIKG010000004.1,Lamassu_Family,JAYIKG010000004.1_2,PDLC03871,Lamassu-Fam__LmuC_acc_Mrr,LmuC,2.7e-46,3.2e-46,0.886,0.942,1456,1953,+,-,2,171,"PDLC03875,Lamassu-Fam__LmuC_acc_hypothetical, 1, 2e-15, 0.819, 0.919 | PDLC03871,Lamassu-Fam__LmuC_acc_Mrr, 1, 3.2e-46, 0.886, 0.942 | PDLC03869,Lamassu-Fam__LmuC_acc_Lipase, 1, 1700, 0.066, 0.065 | PDLC03869,Lamassu-Fam__LmuC_acc_Lipase, 2, 5.5e-07, 0.361, 0.357","PDLC03871, Lamassu-Fam__LmuC_acc_Mrr, 3.2e-46, 0.886, 0.942 | PDLC03875, Lamassu-Fam__LmuC_acc_hypothetical, 2e-15, 0.819, 0.919 | PDLC03869, Lamassu-Fam__LmuC_acc_Lipase, 5.5e-07, 0.361, 0.357"
2,JAYIKG010000004.1,Lamassu_Family,JAYIKG010000004.1_3,PDLC03863,Lamassu-Fam__LmuB_SMC_Mrr,LmuB,4.699999999999999e-131,5.299999999999998e-131,0.98,0.997,1950,3782,+,-,3,171,"PDLC03863,Lamassu-Fam__LmuB_SMC_Mrr, 1, 5.3e-131, 0.98, 0.997 | PDLC03866,Lamassu-Fam__LmuB_SMC_Sir2, 1, 44, 0.11, 0.109 | PDLC03866,Lamassu-Fam__LmuB_SMC_Sir2, 2, 0.00011, 0.304, 0.304 | PDLC03866,Lamassu-Fam__LmuB_SMC_Sir2, 3, 60, 0.057, 0.055 | PDLC00254,LmuB1_00006, 1, 0.002, 0.239, 0.226 | PDLC03859,Lamassu-Fam__LmuB_SMC_Cap4_nuclease_II, 1, 4.3e-19, 0.892, 0.917 | PDLC03864,Lamassu-Fam__LmuB_SMC_PDDEXK, 1, 1.4, 0.157, 0.148 | PDLC03864,Lamassu-Fam__LmuB_SMC_PDDEXK, 2, 0.0034, 0.363, 0.333 | PDLC03867,Lamassu-Fam__LmuB_SMC_hypothetical, 1, 5.6e-42, 0.975, 0.987 | PDLC03862,Lamassu-Fam__LmuB_SMC_Lipase, 1, 7.3e-06, 0.172, 0.162 | PDLC03862,Lamassu-Fam__LmuB_SMC_Lipase, 2, 8.2e-26, 0.619, 0.624 | PDLC00259,LmuB1_00011, 1, 160, 0.106, 0.102 | PDLC00259,LmuB1_00011, 2, 0.014, 0.218, 0.228 | PDLC00259,LmuB1_00011, 3, 780, 0.033, 0.032 | PDLC00262,LmuB2_00002, 1, 0.0077, 0.226, 0.236 | PDLC00262,LmuB2_00002, 2, 650, 0, 0","PDLC03863, Lamassu-Fam__LmuB_SMC_Mrr, 5.3e-131, 0.98, 0.997 | PDLC03867, Lamassu-Fam__LmuB_SMC_hypothetical, 5.6e-42, 0.975, 0.987 | PDLC03862, Lamassu-Fam__LmuB_SMC_Lipase, 8.2e-26, 0.619, 0.624 | PDLC03859, Lamassu-Fam__LmuB_SMC_Cap4_nuclease_II, 4.3e-19, 0.892, 0.917 | PDLC03866, Lamassu-Fam__LmuB_SMC_Sir2, 0.00011, 0.304, 0.304"
3,JAYIKG010000004.1,SoFic,JAYIKG010000004.1_100,PDLC03963,SoFic__SoFic,SoFic,1.7999999999999997e-108,2.0999999999999995e-108,0.95,0.981,131560,132708,-,-,100,171,"PDLC03963,SoFic__SoFic, 1, 2.1e-108, 0.95, 0.981","PDLC03963, SoFic__SoFic, 2.1e-108, 0.95, 0.981"
4,JAYIKG010000004.1,cbass_other,JAYIKG010000004.1_168,PDLC00740,Effector_00078,Effector,2.799999999999999e-192,3.0999999999999985e-192,0.953,0.977,220779,221981,+,-,168,171,"PDLC00749,Effector_00087, 1, 1.7e-47, 0.93, 0.97 | PDLC00740,Effector_00078, 1, 3.1e-192, 0.953, 0.977 | PDLC00676,Effector_00014, 1, 0.0034, 0.262, 0.297 | PDLC00742,Effector_00080, 1, 4.2e-35, 0.93, 0.75 | PDLC00663,Effector_00001, 1, 0.00062, 0.244, 0.306 | PDLC00737,Effector_00075, 1, 0.0023, 0.282, 0.235 | PDLC00751,Effector_00089, 1, 2.1e-30, 0.938, 0.734 | PDLC00738,Effector_00076, 1, 9.3e-14, 0.898, 0.692 | PDLC00707,Effector_00045, 1, 3.4e-09, 0.352, 0.392 | PDLC00760,Effector_00098, 1, 1.5e-120, 0.671, 0.971 | PDLC00736,Effector_00074, 1, 2.1e-13, 0.416, 0.299 | PDLC02000,SAVED1--SAVED_HNH_MK_CARF_00012750, 1, 3.2e-14, 0.905, 0.693 | PDLC00739,Effector_00077, 1, 1.3e-61, 0.92, 0.976 | PDLC00746,Effector_00084, 1, 1.6e-45, 0.913, 0.949 | PDLC00752,Effector_00090, 1, 0.029, 0.227, 0.183 | PDLC00747,Effector_00085, 1, 2.2e-20, 0.925, 0.979 | PDLC00743,Effector_00081, 1, 8.5e-07, 0.2, 0.203 | PDLC00743,Effector_00081, 2, 1.4e-14, 0.496, 0.536 | PDLC00689,Effector_00027, 1, 5.6e-05, 0.352, 0.4","PDLC00740, Effector_00078, 3.1e-192, 0.953, 0.977 | PDLC00760, Effector_00098, 1.5e-120, 0.671, 0.971 | PDLC00739, Effector_00077, 1.3e-61, 0.92, 0.976 | PDLC00749, Effector_00087, 1.7e-47, 0.93, 0.97 | PDLC00746, Effector_00084, 1.6e-45, 0.913, 0.949"
4,JAYIKG010000004.1,cbass_other,JAYIKG010000004.1_169,PDLC00797,Cyclase_00037,Cyclase,1.0999999999999996e-204,1.2999999999999996e-204,0.99,0.995,221978,223237,+,-,169,171,"PDLC00815,Cyclase_00055, 1, 6.1e-46, 0.788, 0.784 | PDLC00773,Cyclase_00013, 1, 0.00066, 0.307, 0.344 | PDLC00773,Cyclase_00013, 2, 440, 0.062, 0.081 | PDLC00797,Cyclase_00037, 1, 1.3e-204, 0.99, 0.995 | PDLC00776,Cyclase_00016, 1, 0.037, 0.252, 0.345 | PDLC00793,Cyclase_00033, 1, 1e-13, 0.39, 0.325 | PDLC00793,Cyclase_00033, 2, 0.00062, 0.281, 0.245 | PDLC00770,Cyclase_00010, 1, 4.2e-46, 0.824, 0.668 | PDLC00805,Cyclase_00045, 1, 0.00014, 0.376, 0.468 | PDLC00822,Cyclase_00062, 1, 0.0031, 0.26, 0.275 | PDLC00822,Cyclase_00062, 2, 0.02, 0.074, 0.083 | PDLC00816,Cyclase_00056, 1, 9.3e-47, 0.769, 0.576 | PDLC00795,Cyclase_00035, 1, 4.3e-07, 0.64, 0.674 | PDLC00823,Cyclase_00063, 1, 5.5e-11, 0.395, 0.509 | PDLC00780,Cyclase_00020, 1, 6.9e-71, 0.831, 0.851 | PDLC00774,Cyclase_00014, 1, 1.6e-10, 0.812, 0.87 | PDLC00813,Cyclase_00053, 1, 1.4e-11, 0.719, 0.724 | PDLC00820,Cyclase_00060, 1, 4.9e-05, 0.379, 0.448 | PDLC00820,Cyclase_00060, 2, 680, 0.055, 0.071 | PDLC00824,Cyclase_00064, 1, 0.046, 0.393, 0.345 | PDLC00824,Cyclase_00064, 2, 0.0054, 0.217, 0.185 | PDLC00811,Cyclase_00051, 1, 1.9e-33, 0.786, 0.763 | PDLC00800,Cyclase_00040, 1, 8.2e-23, 0.724, 0.712 | PDLC00798,Cyclase_00038, 1, 1.4e-12, 0.395, 0.442 | PDLC00798,Cyclase_00038, 2, 1.1e-05, 0.281, 0.317 | PDLC00817,Cyclase_00057, 1, 3.1e-23, 0.774, 0.778 | PDLC00777,Cyclase_00017, 1, 1e-04, 0.298, 0.364 | PDLC00787,Cyclase_00027, 1, 8e-09, 0.388, 0.453 | PDLC00787,Cyclase_00027, 2, 0.00095, 0.236, 0.285","PDLC00797, Cyclase_00037, 1.3e-204, 0.99, 0.995 | PDLC00780, Cyclase_00020, 6.9e-71, 0.831, 0.851 | PDLC00816, Cyclase_00056, 9.3e-47, 0.769, 0.576 | PDLC00770, Cyclase_00010, 4.2e-46, 0.824, 0.668 | PDLC00815, Cyclase_00055, 6.1e-46, 0.788, 0.784"
4,JAYIKG010000004.1,cbass_other,JAYIKG010000004.1_170,PDLC00832,E1E2_00008,E1-E2,4.699999999999999e-143,5.599999999999999e-143,0.947,0.604,223206,224327,+,-,170,171,"PDLC00853,E1E2_00029, 1, 0.023, 0.626, 0.397 | PDLC00850,E1E2_00026, 1, 0.00044, 0.802, 0.504 | PDLC00851,E1E2_00027, 1, 8.1e-80, 0.69, 0.527 | PDLC00831,E1E2_00007, 1, 2.4, 0.198, 0.123 | PDLC00831,E1E2_00007, 2, 9.1, 0.107, 0.067 | PDLC00837,E1E2_00013, 1, 2.4e-13, 0.832, 0.513 | PDLC00836,E1E2_00012, 1, 5.9e-19, 0.834, 0.513 | PDLC00830,E1E2_00006, 1, 0.49, 0.118, 0.071 | PDLC00830,E1E2_00006, 2, 1.2, 0.059, 0.04 | PDLC00838,E1E2_00014, 1, 1.8, 0.131, 0.064 | PDLC00838,E1E2_00014, 2, 2.4, 0.112, 0.054 | PDLC00855,E1E2_00031, 1, 94, 0.118, 0.076 | PDLC00855,E1E2_00031, 2, 0.00053, 0.08, 0.052 | PDLC00848,E1E2_00024, 1, 0.044, 0.233, 0.148 | PDLC00847,E1E2_00023, 1, 0.023, 0.072, 0.052 | PDLC00840,E1E2_00016, 1, 9.7e-09, 0.655, 0.493 | PDLC00832,E1E2_00008, 1, 5.6e-143, 0.947, 0.604 | PDLC00856,E1E2_00032, 1, 2.2e-12, 0.39, 0.255 | PDLC00856,E1E2_00032, 2, 2.1e-06, 0.107, 0.072 | PDLC00841,E1E2_00017, 1, 16, 0.061, 0.039 | PDLC00841,E1E2_00017, 2, 0.78, 0.118, 0.076 | PDLC00843,E1E2_00019, 1, 1.3e-11, 0.684, 0.424 | PDLC00849,E1E2_00025, 1, 0.0069, 0.131, 0.077","PDLC00832, E1E2_00008, 5.6e-143, 0.947, 0.604 | PDLC00851, E1E2_00027, 8.1e-80, 0.69, 0.527 | PDLC00836, E1E2_00012, 5.9e-19, 0.834, 0.513 | PDLC00837, E1E2_00013, 2.4e-13, 0.832, 0.513 | PDLC00856, E1E2_00032, 2.2e-12, 0.39, 0.255"
5,JAYIKG010000006.1,PDC-S33,JAYIKG010000006.1_47,PDLC04999,PDC-S33_WP_105017041.1,PDC-S33,1.2999999999999998e-124,1.3999999999999998e-124,0.98,0.977,57345,58388,+,-,47,153,"PDLC04999,PDC-S33_WP_105017041.1, 1, 1.4e-124, 0.98, 0.977","PDLC04999, PDC-S33_WP_105017041.1, 1.4e-124, 0.98, 0.977"
6,JAYIKG010000012.1,brex_type_I,JAYIKG010000012.1_107,PDLC02457,BrxA_00021,BrxA,5.299999999999999e-74,5.799999999999999e-74,0.978,0.9,117707,118261,+,-,107,112,"PDLC02446,BrxA_00010, 1, 4.4e-09, 0.876, 0.758 | PDLC02447,BrxA_00011, 1, 3.6e-12, 0.8, 0.744 | PDLC02445,BrxA_00009, 1, 8.8e-06, 0.454, 0.321 | PDLC02438,BrxA_00002, 1, 3.5e-06, 0.805, 0.76 | PDLC02451,BrxA_00015, 1, 4.6e-25, 0.951, 0.881 | PDLC02457,BrxA_00021, 1, 5.8e-74, 0.978, 0.9 | PDLC02441,BrxA_00005, 1, 2.2e-59, 0.908, 0.804 | PDLC02443,BrxA_00007, 1, 3.1e-18, 0.816, 0.744 | PDLC02440,BrxA_00004, 1, 9.5e-09, 0.778, 0.724 | PDLC02452,BrxA_00016, 1, 2.8e-21, 0.859, 0.779 | PDLC02439,BrxA_00003, 1, 3.1e-42, 0.978, 0.905","PDLC02457, BrxA_00021, 5.8e-74, 0.978, 0.9 | PDLC02441, BrxA_00005, 2.2e-59, 0.908, 0.804 | PDLC02439, BrxA_00003, 3.1e-42, 0.978, 0.905 | PDLC02451, BrxA_00015, 4.6e-25, 0.951, 0.881 | PDLC02452, BrxA_00016, 2.8e-21, 0.859, 0.779"
