system.number,seqid,system,target.name,hmm.accession,hmm.name,protein.name,full.seq.E.value,domain.iE.value,target.coverage,hmm.coverage,start,end,strand,target.description,relative.position,contig.end,all.domains,best.hits
4,JAYIKL010000002.1,wadjet_other,JAYIKL010000002.1_11,PDLC00518,JetC1_00016,JetC,0,0,0.821,0.99,13933,17949,-,-,11,535,"PDLC00514,JetC1_00012, 1, 2e-128, 0.8, 0.963 | PDLC00519,JetC1_00017, 1, 4e-51, 0.798, 0.979 | PDLC00511,JetC1_00009, 1, 4e-182, 0.792, 0.949 | PDLC00513,JetC1_00011, 1, 3.1e-06, 0.05, 0.058 | PDLC00513,JetC1_00011, 2, 7.6e-10, 0.603, 0.693 | PDLC00513,JetC1_00011, 3, 4100, 0.069, 0.081 | PDLC00510,JetC1_00008, 1, 0.68, 0.101, 0.112 | PDLC00510,JetC1_00008, 2, 12, 0.072, 0.087 | PDLC00510,JetC1_00008, 3, 0.0053, 0.031, 0.038 | PDLC00505,JetC1_00003, 1, 1.2e-11, 0.088, 0.098 | PDLC00505,JetC1_00003, 2, 210, 0.075, 0.091 | PDLC00505,JetC1_00003, 3, 3.1e-10, 0.363, 0.425 | PDLC00505,JetC1_00003, 4, 0.0043, 0.025, 0.03 | PDLC00509,JetC1_00007, 1, 5e-85, 0.786, 0.945 | PDLC00503,JetC1_00001, 1, 1.5e-07, 0.093, 0.103 | PDLC00503,JetC1_00001, 2, 26, 0.07, 0.079 | PDLC00503,JetC1_00001, 3, 30, 0.066, 0.077 | PDLC00503,JetC1_00001, 4, 66, 0.229, 0.253 | PDLC00503,JetC1_00001, 5, 0.084, 0.05, 0.062 | PDLC00516,JetC1_00014, 1, 5.7e-05, 0.081, 0.087 | PDLC00516,JetC1_00014, 2, 32, 0.081, 0.095 | PDLC00516,JetC1_00014, 3, 94, 0.047, 0.056 | PDLC00516,JetC1_00014, 4, 86, 0.066, 0.077 | PDLC00512,JetC1_00010, 1, 1.2e-254, 0.815, 0.981 | PDLC00517,JetC1_00015, 1, 1.8e-194, 0.807, 0.976 | PDLC00518,JetC1_00016, 1, 0, 0.821, 0.99 | PDLC00518,JetC1_00016, 2, 1500, 0.04, 0.05","PDLC00518, JetC1_00016, 0, 0.821, 0.99 | PDLC00512, JetC1_00010, 1.2e-254, 0.815, 0.981 | PDLC00517, JetC1_00015, 1.8e-194, 0.807, 0.976 | PDLC00511, JetC1_00009, 4e-182, 0.792, 0.949 | PDLC00514, JetC1_00012, 2e-128, 0.8, 0.963"
4,JAYIKL010000002.1,wadjet_other,JAYIKL010000002.1_14,PDLC00501,JetB1_00034,JetB,6.099999999999999e-111,6.799999999999998e-111,0.992,0.957,18977,19684,-,-,14,535,"PDLC00480,JetB1_00013, 1, 5.2e-10, 0.792, 0.781 | PDLC00488,JetB1_00021, 1, 1.3e-15, 0.831, 0.681 | PDLC00485,JetB1_00018, 1, 7.8e-60, 0.847, 0.84 | PDLC00477,JetB1_00010, 1, 1.1e-15, 0.729, 0.926 | PDLC00494,JetB1_00027, 1, 5.4e-06, 0.856, 0.597 | PDLC00496,JetB1_00029, 1, 9.8e-30, 0.89, 0.676 | PDLC00472,JetB1_00005, 1, 1.7e-37, 0.873, 0.87 | PDLC00468,JetB1_00001, 1, 3.9e-19, 0.657, 0.823 | PDLC00492,JetB1_00025, 1, 1.8e-06, 0.894, 0.725 | PDLC00473,JetB1_00006, 1, 7.7e-32, 0.801, 0.817 | PDLC00490,JetB1_00023, 1, 5e-09, 0.805, 0.823 | PDLC00476,JetB1_00009, 1, 3.1e-23, 0.814, 0.687 | PDLC00493,JetB1_00026, 1, 0.00017, 0.788, 0.667 | PDLC00499,JetB1_00032, 1, 2.9e-29, 0.784, 0.722 | PDLC00501,JetB1_00034, 1, 6.8e-111, 0.992, 0.957 | PDLC00487,JetB1_00020, 1, 2e-27, 0.729, 0.892 | PDLC00474,JetB1_00007, 1, 6.8e-24, 0.716, 0.845 | PDLC00481,JetB1_00014, 1, 1.3e-74, 0.852, 0.922 | PDLC00497,JetB1_00030, 1, 6.2e-32, 0.924, 0.861 | PDLC00495,JetB1_00028, 1, 1.8e-23, 0.881, 0.643 | PDLC00491,JetB1_00024, 1, 1.5e-06, 0.801, 0.706","PDLC00501, JetB1_00034, 6.8e-111, 0.992, 0.957 | PDLC00481, JetB1_00014, 1.3e-74, 0.852, 0.922 | PDLC00485, JetB1_00018, 7.8e-60, 0.847, 0.84 | PDLC00472, JetB1_00005, 1.7e-37, 0.873, 0.87 | PDLC00497, JetB1_00030, 6.2e-32, 0.924, 0.861"
4,JAYIKL010000002.1,wadjet_other,JAYIKL010000002.1_15,PDLC00460,JetA1_00019,JetA,5.699999999999997e-194,6.399999999999998e-194,0.994,0.996,19671,21140,-,-,15,535,"PDLC00464,JetA1_00023, 1, 5.6e-52, 0.971, 0.965 | PDLC00457,JetA1_00016, 1, 3.7e-91, 0.959, 0.977 | PDLC00452,JetA1_00011, 1, 1.6e-39, 0.961, 0.954 | PDLC00459,JetA1_00018, 1, 1.6e-24, 0.963, 0.947 | PDLC00460,JetA1_00019, 1, 6.4e-194, 0.994, 0.996 | PDLC00463,JetA1_00022, 1, 4.4e-20, 0.804, 0.711 | PDLC00455,JetA1_00014, 1, 7.7e-31, 0.886, 0.893 | PDLC00461,JetA1_00020, 1, 1.3e-60, 0.973, 0.965 | PDLC00465,JetA1_00024, 1, 2.4e-35, 0.947, 0.914 | PDLC00444,JetA1_00003, 1, 1.6e-47, 0.894, 0.916 | PDLC00447,JetA1_00006, 1, 9.4e-61, 0.978, 0.979","PDLC00460, JetA1_00019, 6.4e-194, 0.994, 0.996 | PDLC00457, JetA1_00016, 3.7e-91, 0.959, 0.977 | PDLC00447, JetA1_00006, 9.4e-61, 0.978, 0.979 | PDLC00461, JetA1_00020, 1.3e-60, 0.973, 0.965 | PDLC00464, JetA1_00023, 5.6e-52, 0.971, 0.965"
1,JAYIKL010000002.1,PDC-S05,JAYIKL010000002.1_47,PDLC04868,PDC-S05_WP_205747975.1,PDC-S05,2.1999999999999993e-151,2.799999999999999e-151,0.926,0.976,51141,52196,-,-,47,535,"PDLC04875,PDC-S05_WP_187536628.1, 1, 9.4e-08, 0.156, 0.447 | PDLC04875,PDC-S05_WP_187536628.1, 2, 660, 0.023, 0.065 | PDLC04875,PDC-S05_WP_187536628.1, 3, 0.00064, 0.119, 0.341 | PDLC04843,PDC-S05_WP_181573034.1, 1, 2.9e-110, 0.878, 0.918 | PDLC04877,PDC-S05_WP_126307469.1, 1, 2.5e-15, 0.19, 0.817 | PDLC04864,PDC-S05_WP_222427554.1, 1, 2.4e-97, 0.767, 0.964 | PDLC04873,PDC-S05_WP_017455060.1, 1, 3.2e-30, 0.264, 0.802 | PDLC04884,PDC-S05_WP_026981758.1, 1, 7.3e-19, 0.179, 0.741 | PDLC04844,PDC-S05_WP_008569830.1, 1, 2e-09, 0.236, 0.555 | PDLC04871,PDC-S05_WP_231564492.1, 1, 1.3e-126, 0.932, 0.707 | PDLC04870,PDC-S05_WP_135110477.1, 1, 1e-98, 0.588, 0.963 | PDLC04872,PDC-S05_WP_106707341.1, 1, 2.2e-37, 0.344, 0.816 | PDLC04872,PDC-S05_WP_106707341.1, 2, 720, 0.074, 0.171 | PDLC04851,PDC-S05_WP_020395932.1, 1, 1.5e-149, 0.952, 0.971 | PDLC04883,PDC-S05_WP_220413105.1, 1, 2.6e-20, 0.216, 0.874 | PDLC04883,PDC-S05_WP_220413105.1, 2, 1700, 0.034, 0.138 | PDLC04868,PDC-S05_WP_205747975.1, 1, 2.8e-151, 0.926, 0.976 | PDLC04845,PDC-S05_WP_210384770.1, 1, 5.4e-11, 0.369, 0.707 | PDLC04845,PDC-S05_WP_210384770.1, 2, 0.86, 0.091, 0.168 | PDLC04874,PDC-S05_WP_205904899.1, 1, 3.8e-38, 0.338, 0.721 | PDLC04854,PDC-S05_WP_190995815.1, 1, 4.7e-38, 0.435, 0.741 | PDLC04854,PDC-S05_WP_190995815.1, 2, 320, 0.099, 0.165 | PDLC04865,PDC-S05_WP_206196814.1, 1, 4.5e-12, 0.199, 0.769 | PDLC04880,PDC-S05_WP_050949286.1, 1, 2.2e-05, 0.085, 0.545 | PDLC04880,PDC-S05_WP_050949286.1, 2, 1500, 0.028, 0.182 | PDLC04861,PDC-S05_WP_205729986.1, 1, 7.1e-17, 0.193, 0.819 | PDLC04861,PDC-S05_WP_205729986.1, 2, 820, 0.04, 0.169 | PDLC04861,PDC-S05_WP_205729986.1, 3, 670, 0.074, 0.313 | PDLC04853,PDC-S05_WP_228444512.1, 1, 4e-126, 0.923, 0.958 | PDLC04855,PDC-S05_WP_179358254.1, 1, 2e-07, 0.136, 0.585 | PDLC04879,PDC-S05_WP_091962608.1, 1, 1.2e-32, 0.338, 0.414 | PDLC04885,PDC-S05_WP_002697025.1, 1, 6.3e-23, 0.259, 0.855 | PDLC04885,PDC-S05_WP_002697025.1, 2, 1000, 0.051, 0.164 | PDLC04867,PDC-S05_WP_204355478.1, 1, 4.8e-18, 0.21, 0.796 | PDLC04858,PDC-S05_WP_065233724.1, 1, 1.1e-42, 0.332, 0.848 | PDLC04847,PDC-S05_WP_224134658.1, 1, 1.7e-09, 0.199, 0.673 | PDLC04881,PDC-S05_WP_108603569.1, 1, 2.2e-16, 0.176, 0.756 | PDLC04881,PDC-S05_WP_108603569.1, 2, 1200, 0.051, 0.232 | PDLC04881,PDC-S05_WP_108603569.1, 3, 2500, 0.043, 0.183 | PDLC04860,PDC-S05_WP_055170183.1, 1, 1.2e-34, 0.261, 0.652 | PDLC04860,PDC-S05_WP_055170183.1, 2, 7e-16, 0.139, 0.355 | PDLC04848,PDC-S05_WP_138764285.1, 1, 3.7e-24, 0.33, 0.416 | PDLC04852,PDC-S05_WP_110807286.1, 1, 2.5e-115, 0.943, 0.945 | PDLC04859,PDC-S05_WP_215891945.1, 1, 2.7e-09, 0.193, 0.648 | PDLC04876,PDC-S05_WP_205197604.1, 1, 1.2e-63, 0.463, 0.948 | PDLC04857,PDC-S05_WP_200872712.1, 1, 5.7e-05, 0.202, 0.388","PDLC04868, PDC-S05_WP_205747975.1, 2.8e-151, 0.926, 0.976 | PDLC04851, PDC-S05_WP_020395932.1, 1.5e-149, 0.952, 0.971 | PDLC04871, PDC-S05_WP_231564492.1, 1.3e-126, 0.932, 0.707 | PDLC04853, PDC-S05_WP_228444512.1, 4e-126, 0.923, 0.958 | PDLC04852, PDC-S05_WP_110807286.1, 2.5e-115, 0.943, 0.945"
3,JAYIKL010000002.1,SoFic,JAYIKL010000002.1_158,PDLC03963,SoFic__SoFic,SoFic,3.999999999999999e-109,4.899999999999999e-109,0.95,0.981,196961,198109,-,-,158,535,"PDLC03963,SoFic__SoFic, 1, 4.9e-109, 0.95, 0.981","PDLC03963, SoFic__SoFic, 4.9e-109, 0.95, 0.981"
2,JAYIKL010000002.1,PDC-S08,JAYIKL010000002.1_167,PDLC04900,PDC-S08_WP_202707215.1,PDC-S08,5.199999999999999e-138,5.699999999999999e-138,0.984,0.938,203800,204744,+,-,167,535,"PDLC04900,PDC-S08_WP_202707215.1, 1, 5.7e-138, 0.984, 0.938","PDLC04900, PDC-S08_WP_202707215.1, 5.7e-138, 0.984, 0.938"
5,JAYIKL010000003.1,cbass_type_II,JAYIKL010000003.1_297,PDLC01457,COG2378,WYL,1.4e-17,5.2e-17,0.577,0.79,355127,356020,-,-,297,491,"PDLC01652,pfam13280, 1, 150, 0.161, 0.216 | PDLC01652,pfam13280, 2, 1.3e-13, 0.436, 0.71 | PDLC01457,COG2378, 1, 5.2e-17, 0.577, 0.79","PDLC01457, COG2378, 5.2e-17, 0.577, 0.79 | PDLC01652, pfam13280, 1.3e-13, 0.436, 0.71"
5,JAYIKL010000003.1,cbass_type_II,JAYIKL010000003.1_298,PDLC00758,Effector_00096,Effector,2.599999999999999e-87,3.099999999999999e-87,0.92,0.934,356204,357289,+,-,298,491,"PDLC00758,Effector_00096, 1, 3.1e-87, 0.92, 0.934 | PDLC00756,Effector_00094, 1, 8.9e-25, 0.732, 0.854 | PDLC00757,Effector_00095, 1, 1.1e-56, 0.923, 0.906 | PDLC00755,Effector_00093, 1, 1.1e-14, 0.218, 0.235 | PDLC00755,Effector_00093, 2, 0.028, 0.307, 0.357","PDLC00758, Effector_00096, 3.1e-87, 0.92, 0.934 | PDLC00757, Effector_00095, 1.1e-56, 0.923, 0.906 | PDLC00756, Effector_00094, 8.9e-25, 0.732, 0.854 | PDLC00755, Effector_00093, 1.1e-14, 0.218, 0.235"
5,JAYIKL010000003.1,cbass_type_II,JAYIKL010000003.1_299,PDLC00783,Cyclase_00023,Cyclase,5.8999999999999986e-136,6.699999999999998e-136,0.986,0.994,357286,358329,+,-,299,491,"PDLC00815,Cyclase_00055, 1, 1.5e-05, 0.365, 0.303 | PDLC00815,Cyclase_00055, 2, 51, 0.149, 0.122 | PDLC00775,Cyclase_00015, 1, 2.1e-06, 0.368, 0.36 | PDLC00775,Cyclase_00015, 2, 1.2e-12, 0.267, 0.216 | PDLC00782,Cyclase_00022, 1, 4.3e-05, 0.348, 0.297 | PDLC00782,Cyclase_00022, 2, 1.2e-09, 0.264, 0.206 | PDLC00768,Cyclase_00008, 1, 9.6e-10, 0.402, 0.397 | PDLC00768,Cyclase_00008, 2, 3.6e-12, 0.299, 0.245 | PDLC00793,Cyclase_00033, 1, 3.7e-08, 0.641, 0.435 | PDLC00808,Cyclase_00048, 1, 2.9e-05, 0.21, 0.228 | PDLC00808,Cyclase_00048, 2, 87, 0.06, 0.065 | PDLC00808,Cyclase_00048, 3, 1300, 0.04, 0.043 | PDLC00781,Cyclase_00021, 1, 9.5e-08, 0.365, 0.363 | PDLC00781,Cyclase_00021, 2, 1.3e-11, 0.307, 0.253 | PDLC00821,Cyclase_00061, 1, 0.026, 0.256, 0.212 | PDLC00821,Cyclase_00061, 2, 0.0024, 0.253, 0.18 | PDLC00795,Cyclase_00035, 1, 4.5e-32, 0.842, 0.882 | PDLC00823,Cyclase_00063, 1, 1.5e-07, 0.851, 0.94 | PDLC00780,Cyclase_00020, 1, 1.9e-07, 0.408, 0.381 | PDLC00774,Cyclase_00014, 1, 1.1e-47, 0.879, 0.892 | PDLC00778,Cyclase_00018, 1, 9.1e-66, 0.911, 0.681 | PDLC00806,Cyclase_00046, 1, 1.2e-06, 0.273, 0.247 | PDLC00806,Cyclase_00046, 2, 0.00039, 0.296, 0.245 | PDLC00824,Cyclase_00064, 1, 4.9e-36, 0.874, 0.637 | PDLC00783,Cyclase_00023, 1, 6.7e-136, 0.986, 0.994 | PDLC00798,Cyclase_00038, 1, 9.5e-11, 0.807, 0.788 | PDLC00799,Cyclase_00039, 1, 1.2e-63, 0.905, 0.715 | PDLC00787,Cyclase_00027, 1, 2.7e-12, 0.618, 0.586","PDLC00783, Cyclase_00023, 6.7e-136, 0.986, 0.994 | PDLC00778, Cyclase_00018, 9.1e-66, 0.911, 0.681 | PDLC00799, Cyclase_00039, 1.2e-63, 0.905, 0.715 | PDLC00774, Cyclase_00014, 1.1e-47, 0.879, 0.892 | PDLC00824, Cyclase_00064, 4.9e-36, 0.874, 0.637"
5,JAYIKL010000003.1,cbass_type_II,JAYIKL010000003.1_300,PDLC00840,E1E2_00016,E1-E2,2.3999999999999995e-173,2.899999999999999e-173,0.79,0.993,358313,360040,+,-,300,491,"PDLC00829,E1E2_00005, 1, 1.7e-20, 0.205, 0.275 | PDLC00853,E1E2_00029, 1, 9.4e-35, 0.651, 0.69 | PDLC00850,E1E2_00026, 1, 4.4e-49, 0.839, 0.869 | PDLC00827,E1E2_00003, 1, 3.9e-09, 0.148, 0.117 | PDLC00851,E1E2_00027, 1, 8, 0.092, 0.106 | PDLC00851,E1E2_00027, 2, 3.8e-25, 0.483, 0.56 | PDLC00831,E1E2_00007, 1, 0.51, 0.118, 0.123 | PDLC00831,E1E2_00007, 2, 1.3e-24, 0.411, 0.412 | PDLC00837,E1E2_00013, 1, 4e-06, 0.245, 0.234 | PDLC00837,E1E2_00013, 2, 7.3e-43, 0.441, 0.44 | PDLC00836,E1E2_00012, 1, 1.4e-132, 0.969, 0.949 | PDLC00839,E1E2_00015, 1, 42, 0.036, 0.035 | PDLC00839,E1E2_00015, 2, 9.9e-18, 0.188, 0.178 | PDLC00830,E1E2_00006, 1, 7e-04, 0.066, 0.069 | PDLC00830,E1E2_00006, 2, 8e-16, 0.273, 0.276 | PDLC00838,E1E2_00014, 1, 7.9e-24, 0.401, 0.317 | PDLC00855,E1E2_00031, 1, 5.4e-19, 0.186, 0.192 | PDLC00848,E1E2_00024, 1, 2.5e-18, 0.259, 0.244 | PDLC00847,E1E2_00023, 1, 8.1e-20, 0.203, 0.218 | PDLC00834,E1E2_00010, 1, 1.7, 0.217, 0.22 | PDLC00834,E1E2_00010, 2, 7e-23, 0.453, 0.456 | PDLC00854,E1E2_00030, 1, 2.9, 0.075, 0.071 | PDLC00854,E1E2_00030, 2, 7.7e-26, 0.231, 0.223 | PDLC00842,E1E2_00018, 1, 1.2e-33, 0.731, 0.761 | PDLC00840,E1E2_00016, 1, 2.9e-173, 0.79, 0.993 | PDLC00845,E1E2_00021, 1, 41, 0.125, 0.133 | PDLC00845,E1E2_00021, 2, 1.4e-18, 0.411, 0.427 | PDLC00835,E1E2_00011, 1, 1.4e-11, 0.198, 0.144 | PDLC00826,E1E2_00002, 1, 1.2, 0.144, 0.142 | PDLC00826,E1E2_00002, 2, 2.3e-24, 0.189, 0.194 | PDLC00832,E1E2_00008, 1, 0.014, 0.226, 0.223 | PDLC00832,E1E2_00008, 2, 8.6e-37, 0.408, 0.395 | PDLC00856,E1E2_00032, 1, 7.5e-05, 0.174, 0.18 | PDLC00856,E1E2_00032, 2, 1.4e-38, 0.413, 0.407 | PDLC00852,E1E2_00028, 1, 8.2e-08, 0.148, 0.152 | PDLC00841,E1E2_00017, 1, 0.1, 0.144, 0.146 | PDLC00841,E1E2_00017, 2, 2.4e-21, 0.24, 0.236 | PDLC00828,E1E2_00004, 1, 1.2e-19, 0.188, 0.248 | PDLC00843,E1E2_00019, 1, 770, 0.03, 0.03 | PDLC00843,E1E2_00019, 2, 7.8e-32, 0.406, 0.41 | PDLC00846,E1E2_00022, 1, 0.11, 0.148, 0.152 | PDLC00846,E1E2_00022, 2, 1.7e-09, 0.247, 0.24 | PDLC00844,E1E2_00020, 1, 0.012, 0.075, 0.084 | PDLC00844,E1E2_00020, 2, 5.2e-23, 0.408, 0.456 | PDLC00825,E1E2_00001, 1, 6.4e-19, 0.401, 0.423 | PDLC00849,E1E2_00025, 1, 0.00014, 0.179, 0.187 | PDLC00849,E1E2_00025, 2, 6.7e-19, 0.479, 0.479 | PDLC00857,E1E2_00033, 1, 8.2e-11, 0.2, 0.187","PDLC00840, E1E2_00016, 2.9e-173, 0.79, 0.993 | PDLC00836, E1E2_00012, 1.4e-132, 0.969, 0.949 | PDLC00850, E1E2_00026, 4.4e-49, 0.839, 0.869 | PDLC00837, E1E2_00013, 7.3e-43, 0.441, 0.44 | PDLC00856, E1E2_00032, 1.4e-38, 0.413, 0.407"
