gene	start	end	length	strand	gc_content	genetic_code	rbs_motif	marker	evalue	bitscore	uscg	taxid	taxname	annotation_accessions	annotation_description
JAYINM010000024.1|provirus_16011_23348_14	16011	16337	327	1	0.627	11	GGAG/GAGG	GENOMAD.212325.VP	1.007e-38	140	0	0	1	2773	Inoviridae	NA	NA	PF12375;PF12472	Phage protein; Phage related protein
JAYINM010000024.1|provirus_16011_23348_15	16536	16811	276	-1	0.612	11	GGA/GAG/AGG	GENOMAD.227142.VP	3.738e-33	123	0	0	0	1	NA	NA	NA	NA	NA
JAYINM010000024.1|provirus_16011_23348_16	16816	16923	108	-1	0.583	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAYINM010000024.1|provirus_16011_23348_17	17010	18179	1170	-1	0.620	11	GGA/GAG/AGG	GENOMAD.080742.VV	6.824e-12	70	0	0	1	18256	Scuticavirus SMA6	NA	NA	K10954	zona occludens toxin
JAYINM010000024.1|provirus_16011_23348_18	18176	18493	318	-1	0.607	11	GGAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAYINM010000024.1|provirus_16011_23348_19	18493	20031	1539	-1	0.576	11	GGA/GAG/AGG	GENOMAD.083062.VV	5.194e-11	68	0	0	0	2773	Inoviridae	NA	NA	NA	NA
JAYINM010000024.1|provirus_16011_23348_20	20145	20396	252	-1	0.635	11	AGGAG	GENOMAD.155971.VV	4.547e-20	85	0	0	0	16538	Coriovirus Cf1c	NA	NA	NA	NA
JAYINM010000024.1|provirus_16011_23348_21	20393	20596	204	-1	0.564	11	GGA/GAG/AGG	GENOMAD.163954.VV	4.877e-27	104	0	0	0	1	NA	NA	NA	NA	NA
JAYINM010000024.1|provirus_16011_23348_22	20601	20708	108	-1	0.648	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAYINM010000024.1|provirus_16011_23348_23	20712	21005	294	-1	0.578	11	GGAG/GAGG	GENOMAD.222243.VP	2.378e-17	78	0	0	1	2773	Inoviridae	NA	NA	PF02303	Helix-destabilising protein
JAYINM010000024.1|provirus_16011_23348_24	21002	21976	975	-1	0.569	11	GGA/GAG/AGG	GENOMAD.222675.VP	3.326e-129	413	0	0	0	2773	Inoviridae	NA	NA	NA	NA
JAYINM010000024.1|provirus_16011_23348_25	22102	22749	648	1	0.573	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAYINM010000024.1|provirus_16011_23348_26	22698	23348	651	-1	0.571	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
