seq_name	chromosome_score	plasmid_score	virus_score
JAYIOV010000001.1	0.9748	0.0226	0.0026
JAYIOV010000002.1	0.9626	0.0346	0.0028
JAYIOV010000003.1	0.8752	0.1176	0.0072
JAYIOV010000004.1	0.9553	0.0410	0.0037
JAYIOV010000005.1	0.9384	0.0576	0.0039
JAYIOV010000006.1	0.9166	0.0772	0.0062
JAYIOV010000007.1	0.9481	0.0484	0.0034
JAYIOV010000008.1	0.9288	0.0664	0.0048
JAYIOV010000009.1	0.9637	0.0337	0.0026
JAYIOV010000010.1	0.9632	0.0338	0.0030
JAYIOV010000011.1	0.9099	0.0841	0.0060
JAYIOV010000012.1	0.9184	0.0759	0.0056
JAYIOV010000013.1	0.9381	0.0576	0.0043
JAYIOV010000014.1	0.9776	0.0204	0.0020
JAYIOV010000015.1	0.9809	0.0175	0.0016
JAYIOV010000016.1	0.8774	0.1152	0.0074
JAYIOV010000017.1	0.9829	0.0153	0.0017
JAYIOV010000018.1	0.8640	0.1291	0.0069
JAYIOV010000019.1	0.8942	0.0996	0.0062
JAYIOV010000020.1	0.9820	0.0162	0.0018
JAYIOV010000021.1	0.9909	0.0079	0.0012
JAYIOV010000022.1	0.9690	0.0286	0.0025
JAYIOV010000023.1	0.7866	0.2021	0.0114
JAYIOV010000024.1	0.9644	0.0330	0.0025
JAYIOV010000025.1	0.9616	0.0353	0.0032
JAYIOV010000026.1	0.9744	0.0228	0.0028
JAYIOV010000027.1	0.9674	0.0301	0.0025
JAYIOV010000028.1	0.9865	0.0120	0.0014
JAYIOV010000029.1	0.9545	0.0423	0.0032
JAYIOV010000030.1	0.8640	0.1291	0.0069
JAYIOV010000031.1	0.0000	1.0000	0.0000
JAYIOV010000032.1	0.9818	0.0166	0.0016
JAYIOV010000033.1	0.9359	0.0598	0.0042
JAYIOV010000034.1	0.9752	0.0215	0.0032
JAYIOV010000035.1	0.9924	0.0068	0.0009
JAYIOV010000036.1	0.9456	0.0505	0.0039
JAYIOV010000037.1	0.9397	0.0552	0.0051
JAYIOV010000038.1	0.9177	0.0774	0.0049
JAYIOV010000039.1	0.9178	0.0760	0.0061
JAYIOV010000040.1	0.0077	0.9916	0.0007
JAYIOV010000041.1	0.9771	0.0210	0.0019
JAYIOV010000042.1	0.0005	0.9994	0.0001
JAYIOV010000043.1	0.9974	0.0021	0.0005
JAYIOV010000044.1	0.0000	1.0000	0.0000
JAYIOV010000045.1	0.7163	0.2807	0.0030
JAYIOV010000046.1	0.0167	0.9495	0.0338
JAYIOV010000047.1	0.8356	0.1561	0.0083
JAYIOV010000048.1	0.0006	0.9990	0.0004
JAYIOV010000049.1	0.0289	0.9658	0.0053
JAYIOV010000050.1	0.0000	0.9999	0.0001
JAYIOV010000051.1	0.0000	0.9999	0.0000
JAYIOV010000052.1	0.9790	0.0194	0.0015
JAYIOV010000053.1	0.4785	0.5008	0.0207
JAYIOV010000054.1	0.0002	0.9996	0.0002
JAYIOV010000055.1	0.0216	0.6272	0.3513
JAYIOV010000056.1	0.0017	0.0734	0.9249
JAYIOV010000057.1	0.0000	1.0000	0.0000
JAYIOV010000058.1	0.8254	0.0931	0.0815
JAYIOV010000059.1	0.0000	0.9999	0.0000
JAYIOV010000060.1	0.9689	0.0288	0.0023
JAYIOV010000061.1	0.0005	0.9987	0.0008
JAYIOV010000062.1	0.0027	0.9972	0.0000
JAYIOV010000063.1	0.3711	0.2682	0.3606
JAYIOV010000064.1	0.7550	0.2087	0.0363
JAYIOV010000065.1	0.1138	0.7204	0.1658
JAYIOV010000066.1	0.8967	0.0311	0.0722
JAYIOV010000067.1	0.4536	0.2980	0.2483
JAYIOV010000068.1	0.0412	0.1072	0.8516
JAYIOV010000069.1	0.8144	0.1469	0.0387
JAYIOV010000070.1	0.7691	0.2129	0.0179
JAYIOV010000071.1	0.0002	0.9996	0.0001
JAYIOV010000072.1	0.2227	0.7562	0.0210
JAYIOV010000073.1	0.5665	0.3227	0.1108
JAYIOV010000074.1	0.7096	0.2285	0.0619
JAYIOV010000075.1	0.9636	0.0207	0.0157
JAYIOV010000076.1	0.5659	0.1651	0.2690
JAYIOV010000077.1	0.1700	0.0396	0.7904
JAYIOV010000078.1	0.1004	0.6879	0.2116
JAYIOV010000079.1	0.8620	0.0396	0.0985
JAYIOV010000080.1	0.8336	0.0808	0.0856
JAYIOV010000081.1	0.5861	0.0473	0.3666
JAYIOV010000082.1	0.7209	0.0453	0.2339
JAYIOV010000083.1	0.5312	0.0674	0.4014
JAYIOV010000084.1	0.4963	0.2001	0.3036
JAYIOV010000085.1	0.9346	0.0239	0.0414
JAYIOV010000086.1	0.0017	0.0008	0.9975
JAYIOV010000087.1	0.1030	0.0274	0.8696
JAYIOV010000088.1	0.4774	0.1991	0.3235
JAYIOV010000089.1	0.4339	0.1263	0.4398
JAYIOV010000090.1	0.5218	0.0529	0.4253
JAYIOV010000091.1	0.2180	0.0348	0.7472
JAYIOV010000092.1	0.2222	0.1437	0.6341
