JAYIRT010000002.1_tRNA1_Lys	116809	116884
JAYIRT010000003.1_tRNA1_Ala	45420	45495
JAYIRT010000003.1_tRNA2_Pro	129334	129410
JAYIRT010000007.1_tRNA1_Thr	98193	98268
JAYIRT010000008.1_tRNA1_Leu	64161	64247
JAYIRT010000014.1_tRNA1_Arg	100870	100946
JAYIRT010000014.1_tRNA2_Arg	101043	101119
JAYIRT010000026.1_tRNA1_Leu	41368	41452
JAYIRT010000037.1_tRNA1_Leu	162	248
JAYIRT010000038.1_tRNA1_Ser	2012	2102
JAYIRT010000038.1_tRNA2_Asp	10451	10527
JAYIRT010000038.1_tRNA3_Asp	10624	10700
JAYIRT010000038.1_tRNA4_Val	10730	10804
JAYIRT010000038.1_tRNA5_Leu	17520	17604
JAYIRT010000038.1_tRNA6_Lys	17682	17757
JAYIRT010000038.1_tRNA7_His	17841	17917
JAYIRT010000038.1_tRNA8_Arg	17949	18025
JAYIRT010000038.1_tRNA9_Pro	18069	18145
