seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
JBEFTZ010000033.1	11124	No terminal repeats	15	11	1.0000	NA	0	4.3121	NA	NA
JBEFTZ010000016.1	136179	No terminal repeats	121	11	1.0000	NA	21	41.0920	B_traI;T_virB6;MOBH;G_tfc19;G_tfc18;G_tfc22;G_tfc23;G_tfc24;virb4;G_tfc15;G_tfc14;G_tfc13;G_tfc12;G_tfc11;G_tfc10;G_tfc9;G_tfc8;G_tfc7;t4cp1;G_tfc5;T_virB1;G_tfc3;G_tfc2	NA
JBEFTZ010000040.1	4328	No terminal repeats	6	11	0.9999	NA	1	3.4366	T_virB6	NA
JBEFTZ010000028.1	39163	No terminal repeats	40	11	0.9999	NA	0	11.2812	NA	NA
JBEFTZ010000039.1	4894	No terminal repeats	6	11	0.9999	NA	0	1.7183	NA	NA
JBEFTZ010000041.1	3992	No terminal repeats	9	11	0.9998	NA	0	2.4510	NA	NA
JBEFTZ010000044.1	2881	No terminal repeats	5	11	0.9997	NA	0	1.7183	NA	NA
JBEFTZ010000031.1	16816	No terminal repeats	13	11	0.9996	NA	0	1.5337	NA	NA
JBEFTZ010000036.1	7418	No terminal repeats	7	11	0.9454	NA	0	0.7496	NA	NA
JBEFTZ010000035.1	9651	No terminal repeats	7	11	0.9357	NA	0	0.2071	NA	NA
