seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
JAYIPV010000041.1	29579	No terminal repeats	31	11	1.0000	NA	17	30.7770	MOBH;G_tfc19;G_tfc18;G_tfc22;G_tfc23;G_tfc24;virb4;G_tfc15;G_tfc14;G_tfc13;G_tfc12;G_tfc11;G_tfc10;G_tfc9;G_tfc8;G_tfc7;t4cp1;G_tfc5;T_virB1;G_tfc3;G_tfc2	NA
JAYIPV010000053.1	16120	No terminal repeats	17	11	1.0000	NA	1	4.1647	NA	NA
JAYIPV010000062.1	8527	No terminal repeats	8	11	0.9999	NA	0	2.5688	NA	NA
JAYIPV010000061.1	8917	No terminal repeats	8	11	0.9999	NA	0	4.1208	NA	NA
JAYIPV010000069.1	5849	No terminal repeats	5	11	0.9999	NA	0	1.5922	NA	NA
JAYIPV010000071.1	3179	No terminal repeats	4	11	0.9998	NA	1	3.4366	T_virB6	NA
JAYIPV010000065.1	8046	No terminal repeats	10	11	0.9993	NA	0	0.7327	NA	NA
JAYIPV010000038.1	36747	No terminal repeats	30	11	0.9977	NA	0	3.3434	NA	NA
JAYIPV010000039.1	35019	No terminal repeats	27	11	0.9965	NA	1	2.9471	NA	NA
JAYIPV010000045.1	27371	No terminal repeats	26	11	0.9915	NA	0	1.6063	NA	NA
JAYIPV010000060.1	9649	No terminal repeats	7	11	0.9815	NA	0	0.2071	NA	NA
JAYIPV010000029.1	58350	No terminal repeats	47	11	0.9284	NA	0	0.6480	NA	NF033135
