JAYIMG010000005.1_33 # 36649 # 37620 # 1 # ID=5_33;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;genetic_code=11;gc_cont=0.709	TIGR02225	2.463E-117	367
JAYIMG010000020.1_15 # 13256 # 14725 # -1 # ID=20_15;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.597	PF00589.RP35	2.655E-12	59
JAYIMG010000025.1_11 # 6738 # 8267 # -1 # ID=25_11;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;genetic_code=11;gc_cont=0.620	PF00589.RP35	8.263E-14	64
JAYIMG010000002.1_94 # 122352 # 123581 # -1 # ID=2_94;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.614	PRK09692	3.363E-73	243
JAYIMG010000029.1_52 # 60304 # 61551 # 1 # ID=29_52;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.504	PF00589.RP35	1.336E-14	66
JAYIMG010000004.1_149 # 175095 # 175655 # -1 # ID=4_149;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;genetic_code=11;gc_cont=0.647	PF00589.RP35	2.964E-06	37
JAYIMG010000020.1_6 # 5477 # 6877 # 1 # ID=20_6;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.617	PF00589.RP35	3.458E-14	65
JAYIMG010000006.1_153 # 166240 # 168294 # 1 # ID=6_153;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.584	PF00589.RP35	3.949E-15	69
JAYIMG010000008.1_59 # 58940 # 60334 # 1 # ID=8_59;partial=00;start_type=GTG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.596	PF00589.RP35	1.994E-15	69
JAYIMG010000025.1_2 # 179 # 805 # 1 # ID=25_2;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;genetic_code=11;gc_cont=0.616	PF00589.RP35	4.832E-09	46
JAYIMG010000007.1_2 # 1428 # 2618 # -1 # ID=7_2;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.589	PRK09692	7.331E-43	153
JAYIMG010000051.1_10 # 12098 # 13066 # -1 # ID=51_10;partial=00;start_type=GTG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.689	PF00589.RP35	5.456E-13	60
