gene	start	end	length	strand	gc_content	genetic_code	rbs_motif	marker	evalue	bitscore	uscg	taxid	taxname	annotation_accessions	annotation_description
JAYIRA010000005.1|provirus_325_11042_1	325	2679	2355	-1	0.621	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAYIRA010000005.1|provirus_325_11042_2	2704	3330	627	-1	0.611	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAYIRA010000005.1|provirus_325_11042_3	4366	4674	309	1	0.586	11	AGxAGG/AGGxGG	GENOMAD.160041.VV	1.362e-56	191	0	0	0	1	NA	NA	NA	NA	NA
JAYIRA010000005.1|provirus_325_11042_4	4787	5062	276	-1	0.612	11	AGGAG	GENOMAD.227142.VP	2.064e-31	118	0	0	0	1	NA	NA	NA	NA	NA
JAYIRA010000005.1|provirus_325_11042_5	5094	6473	1380	-1	0.609	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAYIRA010000005.1|provirus_325_11042_6	6475	6795	321	-1	0.555	11	GGAG/GAGG	GENOMAD.214060.VP	9.096e-47	163	0	0	0	2773	Inoviridae	NA	NA	NA	NA
JAYIRA010000005.1|provirus_325_11042_7	6806	7087	282	-1	0.578	11	GGAG/GAGG	GENOMAD.097192.VV	1.524e-12	64	0	0	0	2773	Inoviridae	NA	NA	NA	NA
JAYIRA010000005.1|provirus_325_11042_8	7039	7347	309	-1	0.670	11	None	GENOMAD.227990.VV	3.636e-15	72	0	0	0	1	NA	NA	NA	NA	NA
JAYIRA010000005.1|provirus_325_11042_9	7949	8077	129	-1	0.574	11	AGGAG	GENOMAD.112093.VV	2.595e-14	66	0	0	0	1	NA	NA	NA	NA	NA
JAYIRA010000005.1|provirus_325_11042_10	8105	8356	252	-1	0.639	11	GGA/GAG/AGG	GENOMAD.148914.VV	9.112e-21	87	0	0	1	1	NA	NA	NA	PF17091	Inovirus G7P protein
JAYIRA010000005.1|provirus_325_11042_11	8360	8656	297	-1	0.586	11	GGA/GAG/AGG	GENOMAD.222243.VP	2.269e-49	170	0	0	1	2773	Inoviridae	NA	NA	PF02303	Helix-destabilising protein
JAYIRA010000005.1|provirus_325_11042_12	8653	9693	1041	-1	0.582	11	GGAG/GAGG	GENOMAD.222675.VP	1.303e-229	704	0	0	0	2773	Inoviridae	NA	NA	NA	NA
JAYIRA010000005.1|provirus_325_11042_13	9686	9853	168	-1	0.631	11	GGA/GAG/AGG	GENOMAD.096365.VV	8.09e-17	74	0	0	0	2773	Inoviridae	NA	NA	NA	NA
JAYIRA010000005.1|provirus_325_11042_14	10392	11042	651	-1	0.564	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAYIRA010000012.1|provirus_115598_138929_105	115598	116785	1188	-1	0.577	11	AGGAG	GENOMAD.194077.VP	2.425e-68	240	0	0	0	1246	Caudoviricetes	NA	NA	PF13986	NA
JAYIRA010000012.1|provirus_115598_138929_106	116785	117009	225	-1	0.578	11	AGGAG	GENOMAD.223743.VP	2.132e-23	94	0	0	0	1	NA	NA	NA	PF13986	NA
JAYIRA010000012.1|provirus_115598_138929_107	117006	117215	210	-1	0.638	11	None	GENOMAD.111599.VV	3.904e-30	113	0	0	0	1	NA	NA	NA	PF24751	NA
JAYIRA010000012.1|provirus_115598_138929_108	117212	117484	273	-1	0.670	11	AGGAGG	GENOMAD.130991.VV	7.62e-49	168	0	0	0	1	NA	NA	NA	NA	NA
JAYIRA010000012.1|provirus_115598_138929_109	117481	117705	225	-1	0.636	11	GGAGG	GENOMAD.218654.PV	4.329e-39	139	0	0	0	1	NA	NA	NA	NA	NA
JAYIRA010000012.1|provirus_115598_138929_110	117702	117974	273	-1	0.637	11	GGAGG	GENOMAD.171078.VC	1.087e-29	113	0	0	0	1246	Caudoviricetes	NA	NA	PF13238;TIGR00041;COG0703;K06074	AAA domain
JAYIRA010000012.1|provirus_115598_138929_111	117967	118149	183	-1	0.705	11	GGAGG	GENOMAD.175918.VV	4.26e-25	98	0	0	0	1	NA	NA	NA	NA	NA
JAYIRA010000012.1|provirus_115598_138929_112	118142	118564	423	-1	0.645	11	AGGAG	GENOMAD.174328.VV	1.299e-75	248	0	0	0	1	NA	NA	NA	NA	NA
JAYIRA010000012.1|provirus_115598_138929_113	118643	118915	273	-1	0.623	11	GGAGG	GENOMAD.157368.VV	2.16e-15	72	0	0	0	1	NA	NA	NA	NA	NA
JAYIRA010000012.1|provirus_115598_138929_114	118915	119202	288	-1	0.677	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAYIRA010000012.1|provirus_115598_138929_115	119199	119744	546	-1	0.610	11	None	GENOMAD.156811.VV	7.239e-77	254	0	0	0	1	NA	NA	NA	NA	NA
JAYIRA010000012.1|provirus_115598_138929_116	119741	122437	2697	-1	0.620	11	AGGA	GENOMAD.195422.VP	1.155e-154	514	0	0	1	1246	Caudoviricetes	NA	NA	PF05929;COG1658	Phage capsid scaffolding protein (GPO) serine peptidase
JAYIRA010000012.1|provirus_115598_138929_117	122447	122656	210	-1	0.652	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAYIRA010000012.1|provirus_115598_138929_118	122656	122934	279	-1	0.609	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAYIRA010000012.1|provirus_115598_138929_119	122945	123265	321	-1	0.573	11	GGA/GAG/AGG	GENOMAD.091894.VV	2.234e-53	182	0	0	0	12762	Herelleviridae	NA	NA	PF04606;COG4530;TIGR04165	Ogr/Delta-like zinc finger
JAYIRA010000012.1|provirus_115598_138929_120	123268	123525	258	-1	0.601	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAYIRA010000012.1|provirus_115598_138929_121	123596	124027	432	1	0.535	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAYIRA010000012.1|provirus_115598_138929_122	124338	124610	273	-1	0.495	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAYIRA010000012.1|provirus_115598_138929_123	124618	125556	939	-1	0.487	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAYIRA010000012.1|provirus_115598_138929_124	125667	126656	990	-1	0.638	11	GGAG/GAGG	GENOMAD.209614.VP	2.4e-79	269	0	0	1	1246	Caudoviricetes	NA	NA	PF05954;K06905;COG3500;TIGR03361	Phage protein D
JAYIRA010000012.1|provirus_115598_138929_125	126653	127054	402	-1	0.672	11	GGAG/GAGG	GENOMAD.116424.VV	1.004e-25	104	0	0	0	1246	Caudoviricetes	NA	NA	PF06995;K06906;COG3499	Phage protein U
JAYIRA010000012.1|provirus_115598_138929_126	127067	129937	2871	-1	0.688	11	GGAG/GAGG	GENOMAD.206514.VV	3.67e-87	314	0	0	1	1246	Caudoviricetes	NA	NA	TIGR01760	phage tail tape measure protein, TP901 family, core region
JAYIRA010000012.1|provirus_115598_138929_127	129967	130080	114	-1	0.693	11	GGAG/GAGG	GENOMAD.171822.VP	2.228e-13	63	0	0	0	1246	Caudoviricetes	NA	NA	PF06528	Phage P2 GpE
JAYIRA010000012.1|provirus_115598_138929_128	130089	130391	303	-1	0.653	11	GGA/GAG/AGG	GENOMAD.135969.VP	3.237e-23	95	0	0	1	1246	Caudoviricetes	NA	NA	PF10109	Phage tail assembly chaperone proteins, E, or 41 or 14
JAYIRA010000012.1|provirus_115598_138929_129	130437	130946	510	-1	0.606	11	GGAG/GAGG	GENOMAD.222086.VV	2.99e-19	87	0	0	1	1246	Caudoviricetes	NA	NA	PF04985;K06908;TIGR01611;COG3498	phage contractile tail tube protein, P2 family
JAYIRA010000012.1|provirus_115598_138929_130	130977	132143	1167	-1	0.651	11	GGAG/GAGG	GENOMAD.102019.VV	5.029e-49	183	0	0	1	1246	Caudoviricetes	NA	NA	PF10758;COG3497	Phage tail sheath protein FI
