JAYIRA010000005.1_tRNA1_Gly	28304	28379
JAYIRA010000005.1_tRNA2_Cys	28460	28533
JAYIRA010000005.1_tRNA3_Gly	28603	28678
JAYIRA010000005.1_tRNA4_Leu	74837	74923
JAYIRA010000006.1_tRNA1_Arg	99108	99184
JAYIRA010000006.1_tRNA2_Arg	99281	99357
JAYIRA010000006.1_tRNA3_Glu	139517	139591
JAYIRA010000007.1_tRNA1_Ala	114913	114988
JAYIRA010000009.1_tRNA1_Thr	99173	99248
JAYIRA010000019.1_tRNA1_Trp	46249	46324
JAYIRA010000019.1_tRNA2_Thr	47668	47743
JAYIRA010000019.1_tRNA3_Gly	47777	47850
JAYIRA010000019.1_tRNA4_Tyr	47880	47965
JAYIRA010000019.1_tRNA5_Gln	51799	51875
JAYIRA010000021.1_tRNA1_Thr	24796	24871
JAYIRA010000029.1_tRNA1_Ser	1673	1763
JAYIRA010000029.1_tRNA2_Asp	10081	10157
JAYIRA010000029.1_tRNA3_Asp	10254	10330
JAYIRA010000029.1_tRNA4_Val	10360	10434
JAYIRA010000029.1_tRNA5_Leu	17177	17261
JAYIRA010000029.1_tRNA6_Lys	17339	17414
JAYIRA010000029.1_tRNA7_His	17498	17574
JAYIRA010000029.1_tRNA8_Arg	17607	17683
JAYIRA010000029.1_tRNA9_Pro	17727	17803
