seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
JAYINP010000055.1	7824	No terminal repeats	5	11	0.9999	NA	0	2.9080	NA	NA
JAYINP010000057.1	6187	No terminal repeats	6	11	0.9999	NA	1	1.4894	MOBQ	NA
JAYINP010000056.1	6326	No terminal repeats	4	11	0.9999	NA	0	1.7183	NA	NA
JAYINP010000032.1	54779	No terminal repeats	37	11	0.9999	NA	0	4.5131	NA	NF033135
JAYINP010000046.1	18779	No terminal repeats	11	11	0.9998	NA	0	3.4237	NA	NA
JAYINP010000042.1	27598	No terminal repeats	27	11	0.9997	NA	8	11.4650	T_virB8;T_virB9;T_virB2;T_virB3;virb4;T_virB6;T_virB6;T_virB6	NA
JAYINP010000041.1	29602	No terminal repeats	32	11	0.9996	NA	0	6.4225	NA	NA
JAYINP010000028.1	66325	No terminal repeats	60	11	0.9995	NA	0	1.8122	NA	NA
JAYINP010000054.1	8932	No terminal repeats	8	11	0.9992	NA	0	2.5828	NA	NA
JAYINP010000063.1	5143	ITR	4	11	0.9754	NA	0	0.2071	NA	NA
