seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
JAUIPN010000099.1	2723	No terminal repeats	1	11	1.0000	NA	0	1.7183	NA	NA
JAUIPN010000121.1	854	No terminal repeats	2	11	1.0000	NA	1	3.4366	T_virB6	NA
JAUIPN010000092.1	3568	No terminal repeats	5	11	1.0000	NA	0	2.9906	NA	NA
JAUIPN010000077.1	9685	No terminal repeats	10	11	1.0000	NA	2	8.9978	G_tfc23;G_tfc22;G_tfc18;G_tfc19;MOBH	NA
JAUIPN010000083.1	7402	No terminal repeats	9	11	1.0000	NA	2	6.8731	B_traI;T_virB6	NA
JAUIPN010000098.1	2788	No terminal repeats	4	11	1.0000	NA	1	3.4366	T_virB6	NA
JAUIPN010000067.1	16614	No terminal repeats	17	11	0.9999	NA	0	2.8425	NA	NA
JAUIPN010000095.1	2943	ITR	3	11	0.9998	NA	0	1.7183	NA	NA
JAUIPN010000112.1	1324	No terminal repeats	2	11	0.9998	NA	1	3.4366	T_virB6	NA
JAUIPN010000066.1	17089	No terminal repeats	14	11	0.9998	NA	0	2.2365	NA	NA
JAUIPN010000126.1	695	No terminal repeats	1	11	0.9998	NA	1	1.7183	T_virB6	NA
JAUIPN010000100.1	2567	No terminal repeats	2	11	0.9996	NA	0	1.5504	NA	NA
JAUIPN010000056.1	27114	No terminal repeats	25	11	0.9976	NA	0	1.6063	NA	NA
JAUIPN010000094.1	3468	No terminal repeats	5	11	0.9930	NA	0	0.9955	NA	NA
JAUIPN010000058.1	23156	No terminal repeats	22	11	0.9842	NA	0	2.1522	NA	NA
JAUIPN010000081.1	7744	No terminal repeats	6	11	0.9625	NA	0	0.8983	NA	NA
JAUIPN010000076.1	9942	No terminal repeats	8	11	0.9430	NA	0	0.2071	NA	NA
JAUIPN010000085.1	6206	No terminal repeats	3	11	0.9419	NA	0	1.0004	NA	NA
JAUIPN010000060.1	21311	No terminal repeats	19	11	0.8443	NA	0	0.2003	NA	NA
JAUIPN010000078.1	9046	No terminal repeats	7	11	0.8283	NA	0	0.3254	NA	NA
