seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
JAYINJ010000035.1	40579	No terminal repeats	40	11	1.0000	NA	17	34.8978	MOBH;G_tfc19;G_tfc18;G_tfc22;G_tfc23;G_tfc24;virb4;G_tfc15;G_tfc14;G_tfc13;G_tfc12;G_tfc11;G_tfc10;G_tfc9;G_tfc8;G_tfc7;t4cp1;G_tfc5;T_virB1;G_tfc3;G_tfc2	NA
JAYINJ010000049.1	16120	No terminal repeats	17	11	1.0000	NA	1	4.1647	NA	NA
JAYINJ010000056.1	8272	ITR	6	11	1.0000	NA	0	1.7183	NA	NA
JAYINJ010000055.1	8539	No terminal repeats	8	11	0.9999	NA	0	2.5688	NA	NA
JAYINJ010000036.1	38297	DTR	43	11	0.9999	NA	10	20.0587	T_virB10;T_virB9;T_virB8;T_virB6;T_virB5;T_virB3;T_virB2;I_traV	NA
JAYINJ010000033.1	48432	No terminal repeats	53	11	0.9998	NA	1	12.7632	MOBQ	NF000496
JAYINJ010000060.1	6860	No terminal repeats	5	11	0.9998	NA	1	3.4366	T_virB6	NA
JAYINJ010000063.1	3179	No terminal repeats	4	11	0.9998	NA	1	3.4366	T_virB6	NA
JAYINJ010000057.1	8046	No terminal repeats	10	11	0.9996	NA	0	0.7327	NA	NA
JAYINJ010000046.1	25292	No terminal repeats	23	11	0.9990	NA	0	2.4834	NA	NA
JAYINJ010000064.1	2707	No terminal repeats	3	11	0.9977	NA	2	2.6906	T_virB6;virb4	NA
JAYINJ010000044.1	27384	No terminal repeats	26	11	0.9872	NA	0	1.6063	NA	NA
JAYINJ010000054.1	9649	No terminal repeats	7	11	0.9658	NA	0	0.2071	NA	NA
JAYINJ010000038.1	36851	No terminal repeats	26	11	0.7832	NA	0	0.7882	NA	NF012174
