seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
JAYIWT010000038.1	40580	No terminal repeats	40	11	1.0000	NA	17	34.8978	MOBH;G_tfc19;G_tfc18;G_tfc22;G_tfc23;G_tfc24;virb4;G_tfc15;G_tfc14;G_tfc13;G_tfc12;G_tfc11;G_tfc10;G_tfc9;G_tfc8;G_tfc7;t4cp1;G_tfc5;T_virB1;G_tfc3;G_tfc2	NA
JAYIWT010000051.1	16120	No terminal repeats	17	11	1.0000	NA	1	4.1647	NA	NA
JAYIWT010000057.1	8475	No terminal repeats	8	11	1.0000	NA	0	2.5688	NA	NA
JAYIWT010000064.1	5990	No terminal repeats	5	11	0.9999	NA	1	3.4366	T_virB6	NA
JAYIWT010000067.1	3179	No terminal repeats	4	11	0.9998	NA	1	3.4366	T_virB6	NA
JAYIWT010000060.1	8046	No terminal repeats	10	11	0.9996	NA	0	0.7327	NA	NA
JAYIWT010000039.1	36738	No terminal repeats	30	11	0.9978	NA	0	3.3434	NA	NA
JAYIWT010000068.1	2707	No terminal repeats	3	11	0.9977	NA	2	2.6906	T_virB6;virb4	NA
JAYIWT010000042.1	35020	No terminal repeats	27	11	0.9963	NA	1	2.9471	NA	NA
JAYIWT010000046.1	27187	No terminal repeats	25	11	0.9900	NA	0	1.6063	NA	NA
JAYIWT010000056.1	9649	No terminal repeats	7	11	0.9815	NA	0	0.2071	NA	NA
JAYIWT010000059.1	8258	No terminal repeats	4	11	0.8784	NA	0	0.7223	NA	NA
