seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
JAYIWE010000077.1	2954	No terminal repeats	3	11	1.0000	NA	0	3.1365	NA	NA
JAYIWE010000038.1	38676	No terminal repeats	39	11	1.0000	NA	17	34.8978	G_tfc2;G_tfc3;T_virB1;G_tfc5;t4cp1;G_tfc7;G_tfc8;G_tfc9;G_tfc10;G_tfc11;G_tfc12;G_tfc13;G_tfc14;G_tfc15;virb4;G_tfc24;G_tfc23;G_tfc22;G_tfc18;G_tfc19;MOBH	NA
JAYIWE010000059.1	16100	No terminal repeats	17	11	1.0000	NA	1	4.1647	NA	NA
JAYIWE010000066.1	8475	No terminal repeats	8	11	1.0000	NA	0	2.5688	NA	NA
JAYIWE010000063.1	11151	No terminal repeats	12	11	0.9999	NA	0	2.7907	NA	NA
JAYIWE010000040.1	37414	No terminal repeats	49	11	0.9999	NA	10	19.6633	T_virB2;T_virB3;T_virB5;T_virB6;T_virB8;T_virB9;T_virB10	NA
JAYIWE010000070.1	5334	No terminal repeats	8	11	0.9999	NA	0	1.5596	NA	NA
JAYIWE010000027.1	68525	No terminal repeats	77	11	0.9998	NA	6	18.9949	traU;I_traN;I_traM;I_traI;I_traK	NA
JAYIWE010000076.1	3179	No terminal repeats	4	11	0.9998	NA	1	3.4366	T_virB6	NA
JAYIWE010000034.1	50488	No terminal repeats	61	11	0.9997	NA	3	6.6908	I_trbA;I_traW;I_traY	NA
JAYIWE010000033.1	53129	No terminal repeats	58	11	0.9996	NA	8	15.4842	T_virB11;T_virB2;T_virB3;T_virB5;T_virB8;T_virB9;T_virB10	NA
JAYIWE010000058.1	16177	No terminal repeats	31	11	0.9995	NA	1	3.3762	NA	NA
JAYIWE010000071.1	5268	No terminal repeats	8	11	0.9994	NA	0	0.7327	NA	NA
JAYIWE010000060.1	14970	No terminal repeats	13	11	0.9993	NA	0	2.2371	NA	NA
JAYIWE010000041.1	36746	No terminal repeats	30	11	0.9978	NA	0	3.3434	NA	NA
JAYIWE010000078.1	2707	No terminal repeats	3	11	0.9977	NA	2	2.6906	T_virB6;virb4	NA
JAYIWE010000050.1	27333	No terminal repeats	26	11	0.9844	NA	0	1.6063	NA	NA
JAYIWE010000065.1	9649	No terminal repeats	7	11	0.9815	NA	0	0.2071	NA	NA
JAYIWE010000053.1	24052	No terminal repeats	16	11	0.8631	NA	0	0.7119	NA	NA
