seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
JAYIOP010000096.1	332	No terminal repeats	1	11	1.0000	NA	1	1.7183	T_virB6	NA
JAYIOP010000062.1	5015	No terminal repeats	5	11	0.9999	NA	0	1.7183	NA	NA
JAYIOP010000029.1	70898	No terminal repeats	49	11	0.9999	NA	0	5.5041	NA	NF033135
JAYIOP010000051.1	18779	No terminal repeats	11	11	0.9999	NA	0	3.4237	NA	NA
JAYIOP010000048.1	22445	No terminal repeats	24	11	0.9999	NA	0	4.3011	NA	NA
JAYIOP010000061.1	5029	No terminal repeats	5	11	0.9998	NA	1	3.4366	T_virB6	NA
JAYIOP010000067.1	3179	No terminal repeats	4	11	0.9998	NA	1	3.4366	T_virB6	NA
JAYIOP010000054.1	8875	No terminal repeats	10	11	0.9997	NA	0	1.6693	NA	NA
JAYIOP010000045.1	28158	No terminal repeats	31	11	0.9996	NA	0	6.4225	NA	NA
JAYIOP010000031.1	66896	No terminal repeats	60	11	0.9995	NA	0	1.8122	NA	NA
JAYIOP010000046.1	24698	No terminal repeats	19	11	0.9993	NA	1	0.6329	B_traH	NA
JAYIOP010000063.1	4497	No terminal repeats	5	11	0.9989	NA	0	1.1349	NA	NA
JAYIOP010000060.1	5224	No terminal repeats	5	11	0.9649	NA	0	0.2071	NA	NA
