seq_name	chromosome_score	plasmid_score	virus_score
JAYIUU010000001.1	0.4833	0.4757	0.0410
JAYIUU010000002.1	0.4870	0.4894	0.0236
JAYIUU010000003.1	0.4705	0.5014	0.0281
JAYIUU010000004.1	0.4514	0.5301	0.0185
JAYIUU010000005.1	0.4626	0.5127	0.0246
JAYIUU010000006.1	0.4104	0.5523	0.0373
JAYIUU010000007.1	0.4598	0.5171	0.0231
JAYIUU010000008.1	0.2905	0.4803	0.2292
JAYIUU010000009.1	0.4383	0.5272	0.0345
JAYIUU010000010.1	0.4713	0.4999	0.0287
JAYIUU010000011.1	0.4841	0.4737	0.0422
JAYIUU010000012.1	0.4472	0.5362	0.0166
JAYIUU010000013.1	0.4119	0.5601	0.0281
JAYIUU010000014.1	0.4638	0.5192	0.0170
JAYIUU010000015.1	0.4802	0.5016	0.0183
JAYIUU010000016.1	0.5005	0.4829	0.0167
JAYIUU010000017.1	0.4463	0.5361	0.0176
JAYIUU010000018.1	0.3646	0.6230	0.0124
JAYIUU010000019.1	0.5253	0.4608	0.0139
JAYIUU010000020.1	0.4791	0.4956	0.0252
JAYIUU010000021.1	0.4787	0.4818	0.0395
JAYIUU010000022.1	0.4358	0.5384	0.0258
JAYIUU010000023.1	0.2829	0.6866	0.0305
JAYIUU010000024.1	0.4595	0.4022	0.1383
JAYIUU010000025.1	0.4221	0.4424	0.1355
JAYIUU010000026.1	0.5083	0.4738	0.0179
JAYIUU010000027.1	0.4212	0.5492	0.0296
JAYIUU010000028.1	0.6481	0.3092	0.0426
JAYIUU010000029.1	0.4883	0.4891	0.0225
JAYIUU010000030.1	0.5084	0.4810	0.0106
JAYIUU010000031.1	0.4069	0.5398	0.0533
JAYIUU010000032.1	0.5452	0.4310	0.0238
JAYIUU010000033.1	0.5098	0.4738	0.0164
JAYIUU010000034.1	0.5795	0.4104	0.0101
JAYIUU010000035.1	0.4756	0.4791	0.0453
JAYIUU010000036.1	0.4493	0.5203	0.0304
JAYIUU010000037.1	0.4845	0.4553	0.0602
JAYIUU010000038.1	0.4766	0.5007	0.0227
JAYIUU010000039.1	0.4376	0.5539	0.0085
JAYIUU010000040.1	0.4720	0.4987	0.0293
JAYIUU010000041.1	0.5098	0.4834	0.0069
JAYIUU010000042.1	0.4448	0.5475	0.0077
JAYIUU010000043.1	0.4094	0.5604	0.0302
JAYIUU010000044.1	0.0185	0.8040	0.1775
JAYIUU010000045.1	0.4898	0.4576	0.0526
JAYIUU010000046.1	0.4374	0.4906	0.0720
JAYIUU010000047.1	0.4178	0.5561	0.0262
JAYIUU010000048.1	0.3909	0.5932	0.0159
JAYIUU010000049.1	0.6071	0.3456	0.0472
JAYIUU010000050.1	0.4073	0.5526	0.0400
JAYIUU010000051.1	0.4805	0.4969	0.0226
JAYIUU010000052.1	0.5254	0.4610	0.0136
JAYIUU010000053.1	0.5805	0.4060	0.0135
JAYIUU010000054.1	0.4029	0.5537	0.0434
JAYIUU010000055.1	0.4466	0.4870	0.0664
JAYIUU010000056.1	0.4059	0.5032	0.0909
JAYIUU010000057.1	0.4665	0.5218	0.0117
JAYIUU010000058.1	0.7254	0.2687	0.0060
JAYIUU010000059.1	0.4753	0.4941	0.0305
JAYIUU010000060.1	0.3943	0.5297	0.0761
JAYIUU010000061.1	0.4035	0.4758	0.1206
JAYIUU010000062.1	0.4502	0.5379	0.0118
JAYIUU010000063.1	0.6096	0.3776	0.0129
JAYIUU010000064.1	0.2243	0.7527	0.0230
JAYIUU010000065.1	0.3280	0.6514	0.0206
JAYIUU010000066.1	0.2904	0.6602	0.0493
JAYIUU010000067.1	0.7233	0.2664	0.0103
JAYIUU010000068.1	0.4275	0.5403	0.0323
JAYIUU010000069.1	0.4022	0.5530	0.0448
JAYIUU010000070.1	0.2185	0.6954	0.0861
JAYIUU010000071.1	0.4904	0.4661	0.0435
JAYIUU010000072.1	0.4561	0.5151	0.0288
JAYIUU010000073.1	0.0970	0.2745	0.6285
JAYIUU010000074.1	0.1603	0.8184	0.0213
JAYIUU010000075.1	0.5486	0.4441	0.0072
JAYIUU010000076.1	0.5596	0.4377	0.0027
JAYIUU010000077.1	0.2426	0.7528	0.0046
JAYIUU010000078.1	0.7983	0.1991	0.0025
JAYIUU010000079.1	0.4082	0.5520	0.0397
JAYIUU010000080.1	0.0030	0.8388	0.1582
JAYIUU010000081.1	0.0574	0.7975	0.1452
JAYIUU010000082.1	0.6947	0.0749	0.2305
JAYIUU010000083.1	0.0728	0.8202	0.1070
JAYIUU010000084.1	0.5515	0.3508	0.0977
JAYIUU010000085.1	0.0857	0.8609	0.0534
JAYIUU010000086.1	0.5632	0.3771	0.0597
JAYIUU010000087.1	0.1033	0.8705	0.0262
JAYIUU010000088.1	0.1389	0.1319	0.7292
JAYIUU010000089.1	0.7166	0.2572	0.0263
JAYIUU010000090.1	0.3856	0.5118	0.1026
JAYIUU010000091.1	0.5030	0.3807	0.1163
JAYIUU010000092.1	0.2624	0.3834	0.3542
JAYIUU010000093.1	0.1265	0.5163	0.3573
JAYIUU010000094.1	0.5400	0.2240	0.2359
JAYIUU010000095.1	0.2858	0.6323	0.0818
JAYIUU010000096.1	0.1941	0.1819	0.6240
JAYIUU010000097.1	0.3399	0.3634	0.2967
JAYIUU010000098.1	0.2672	0.1240	0.6088
JAYIUU010000099.1	0.4279	0.1528	0.4193
JAYIUU010000100.1	0.2815	0.0986	0.6200
JAYIUU010000101.1	0.4966	0.2326	0.2708
JAYIUU010000102.1	0.4484	0.2748	0.2768
JAYIUU010000103.1	0.2820	0.1557	0.5624
