seq_name	chromosome_score	plasmid_score	virus_score
1	0.9715	0.0260	0.0024
2	0.9603	0.0368	0.0029
3	0.9710	0.0267	0.0024
4	0.9850	0.0134	0.0016
5	0.8598	0.1327	0.0075
6	0.9673	0.0299	0.0028
7	0.9204	0.0748	0.0048
8	0.9427	0.0530	0.0043
9	0.9776	0.0201	0.0023
10	0.9326	0.0627	0.0047
11	0.9356	0.0596	0.0048
12	0.9518	0.0447	0.0035
13	0.9481	0.0482	0.0038
14	0.8759	0.1168	0.0073
15	0.8972	0.0963	0.0066
16	0.9784	0.0195	0.0021
17	0.9381	0.0573	0.0046
18	0.9759	0.0219	0.0022
19	0.9000	0.0944	0.0055
20	0.9075	0.0874	0.0051
21	0.9633	0.0340	0.0026
22	0.9722	0.0256	0.0022
23	0.9823	0.0159	0.0018
24	0.9654	0.0317	0.0028
25	0.8960	0.0957	0.0083
26	0.9812	0.0172	0.0016
27	0.0000	0.9999	0.0001
28	0.0000	1.0000	0.0000
29	0.9431	0.0528	0.0041
30	0.0018	0.9980	0.0002
31	0.9739	0.0228	0.0032
32	0.9216	0.0726	0.0057
33	0.9020	0.0923	0.0056
34	0.0149	0.9841	0.0010
35	0.0000	1.0000	0.0000
36	0.9716	0.0259	0.0024
37	0.0355	0.9097	0.0548
38	0.0006	0.1449	0.8545
39	0.0503	0.9376	0.0120
40	0.0000	1.0000	0.0000
41	0.4109	0.5753	0.0138
42	0.0870	0.8968	0.0162
43	0.0017	0.7276	0.2706
44	0.0024	0.0603	0.9373
45	0.9972	0.0025	0.0003
46	0.0000	0.9999	0.0001
47	0.0002	0.9995	0.0003
48	0.0011	0.1875	0.8115
49	0.0239	0.8740	0.1021
50	0.4516	0.5323	0.0161
51	0.1748	0.6781	0.1471
52	0.9398	0.0391	0.0211
53	0.8808	0.1082	0.0109
54	0.8864	0.0856	0.0280
55	0.3962	0.3203	0.2835
56	0.0119	0.0589	0.9292
57	0.0344	0.0753	0.8904
58	0.6911	0.2722	0.0367
59	0.0002	0.9996	0.0002
60	0.4564	0.4473	0.0963
61	0.0365	0.9502	0.0133
62	0.1639	0.6071	0.2291
63	0.8647	0.1097	0.0257
64	0.8858	0.0691	0.0451
65	0.6215	0.1844	0.1940
66	0.6384	0.2287	0.1330
67	0.2077	0.1818	0.6104
68	0.8899	0.0531	0.0570
69	0.1126	0.6422	0.2452
70	0.2292	0.4835	0.2873
71	0.1325	0.0522	0.8153
72	0.1764	0.1783	0.6453
73	0.1319	0.4171	0.4511
74	0.9770	0.0112	0.0119
75	0.4484	0.0530	0.4985
76	0.6400	0.0331	0.3269
77	0.1048	0.1518	0.7434
78	0.8463	0.1416	0.0121
79	0.6041	0.0794	0.3164
80	0.6548	0.0443	0.3009
81	0.5228	0.0628	0.4144
82	0.1495	0.0409	0.8095
83	0.3537	0.0788	0.5675
