seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
RRXO01000083.1	3373	No terminal repeats	6	11	1.0000	NA	1	1.0908	T_virB6	NA
RRXO01000101.1	11969	ITR	12	11	1.0000	NA	2	5.1548	T_virB6;B_traI	NA
RRXO01000065.1	8785	No terminal repeats	10	11	0.9999	NA	1	7.3711	G_tfc19;G_tfc18;G_tfc22;G_tfc23	NA
RRXO01000011.1	43873	No terminal repeats	48	11	0.9999	NA	11	21.6849	I_traV;T_virB2;T_virB3;T_virB5;T_virB6;T_virB8;T_virB9;T_virB10	NA
RRXO01000099.1	1199	No terminal repeats	3	11	0.9999	NA	1	3.4366	T_virB6	NA
RRXO01000009.1	23155	No terminal repeats	27	11	0.9998	NA	0	6.4225	NA	NA
RRXO01000087.1	2887	No terminal repeats	3	11	0.9998	NA	1	1.7183	T_virB6	NA
RRXO01000075.1	670	No terminal repeats	1	11	0.9998	NA	1	1.7183	T_virB6	NA
RRXO01000081.1	3663	No terminal repeats	5	11	0.9997	NA	0	0.7327	NA	NA
RRXO01000058.1	1018	No terminal repeats	2	11	0.9995	NA	1	1.7183	T_virB6	NA
RRXO01000063.1	9928	No terminal repeats	9	11	0.9992	NA	0	1.3549	NA	NA
RRXO01000084.1	2734	No terminal repeats	5	11	0.9992	NA	1	1.8581	MOBH	NA
RRXO01000036.1	36049	No terminal repeats	29	11	0.9971	NA	1	1.6166	NA	NF012174
RRXO01000033.1	17836	ITR	4	11	0.9935	NA	0	1.3078	NA	NA
RRXO01000066.1	8222	No terminal repeats	9	11	0.9902	NA	0	0.9301	NA	NA
RRXO01000064.1	9750	No terminal repeats	7	11	0.9420	NA	0	0.2071	NA	NA
RRXO01000028.1	27432	No terminal repeats	20	11	0.8926	NA	0	0.2089	NA	NF033135
RRXO01000039.1	25207	No terminal repeats	23	11	0.7632	NA	0	3.7849	NA	NA
