seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
JAYIVM010000050.1	6639	No terminal repeats	8	11	1.0000	NA	0	5.4218	NA	NA
JAYIVM010000070.1	864	No terminal repeats	2	11	1.0000	NA	1	3.4366	T_virB6	NA
JAYIVM010000047.1	11655	No terminal repeats	14	11	1.0000	NA	2	10.7862	T_virB6;MOBH	NA
JAYIVM010000055.1	4164	No terminal repeats	6	11	1.0000	NA	2	5.1548	T_virB6;T_virB6	NA
JAYIVM010000060.1	3249	No terminal repeats	2	11	1.0000	NA	0	1.7183	NA	NA
JAYIVM010000041.1	22956	No terminal repeats	22	11	1.0000	NA	0	11.3742	NA	NA
JAYIVM010000044.1	16710	No terminal repeats	11	11	0.9999	NA	2	6.2379	T_virB6;B_traI	NA
JAYIVM010000057.1	3575	No terminal repeats	2	11	0.9999	NA	1	1.3505	t4cp2	NA
JAYIVM010000059.1	3280	No terminal repeats	4	11	0.9999	NA	0	1.7183	NA	NA
JAYIVM010000071.1	539	No terminal repeats	1	11	0.9999	NA	1	1.7183	T_virB6	NA
JAYIVM010000056.1	4154	No terminal repeats	7	11	0.9998	NA	0	1.1289	NA	NA
JAYIVM010000036.1	34585	No terminal repeats	31	11	0.9998	NA	0	2.6135	NA	NA
JAYIVM010000046.1	12053	No terminal repeats	12	11	0.9998	NA	5	5.9092	T_virB8;T_virB9;T_virB2;virb4	NA
JAYIVM010000035.1	35348	No terminal repeats	40	11	0.9998	NA	0	9.5630	NA	NA
JAYIVM010000049.1	6830	No terminal repeats	8	11	0.9075	NA	0	2.1638	NA	NA
