seq_name	chromosome_score	plasmid_score	virus_score
JAYIPJ010000001.1	0.4802	0.4839	0.0359
JAYIPJ010000002.1	0.5013	0.4829	0.0157
JAYIPJ010000003.1	0.5094	0.4492	0.0414
JAYIPJ010000004.1	0.4311	0.5469	0.0220
JAYIPJ010000005.1	0.4495	0.4988	0.0516
JAYIPJ010000006.1	0.4576	0.5137	0.0286
JAYIPJ010000007.1	0.4821	0.4844	0.0336
JAYIPJ010000008.1	0.4545	0.5288	0.0166
JAYIPJ010000009.1	0.4477	0.5384	0.0138
JAYIPJ010000010.1	0.3932	0.5485	0.0583
JAYIPJ010000011.1	0.3980	0.5774	0.0246
JAYIPJ010000012.1	0.3931	0.5702	0.0367
JAYIPJ010000013.1	0.4755	0.4827	0.0417
JAYIPJ010000014.1	0.3731	0.5819	0.0450
JAYIPJ010000015.1	0.4675	0.5247	0.0078
JAYIPJ010000016.1	0.3823	0.5580	0.0597
JAYIPJ010000017.1	0.5035	0.4708	0.0257
JAYIPJ010000018.1	0.4439	0.5442	0.0119
JAYIPJ010000019.1	0.4337	0.5437	0.0226
JAYIPJ010000020.1	0.4262	0.5512	0.0226
JAYIPJ010000021.1	0.4581	0.5191	0.0228
JAYIPJ010000022.1	0.5618	0.4288	0.0094
JAYIPJ010000023.1	0.5534	0.4143	0.0323
JAYIPJ010000024.1	0.4634	0.5083	0.0283
JAYIPJ010000025.1	0.5139	0.4584	0.0276
JAYIPJ010000026.1	0.4435	0.5139	0.0426
JAYIPJ010000027.1	0.4966	0.4792	0.0242
JAYIPJ010000028.1	0.4028	0.5698	0.0274
JAYIPJ010000029.1	0.3907	0.5101	0.0992
JAYIPJ010000030.1	0.4711	0.4747	0.0542
JAYIPJ010000031.1	0.3753	0.5957	0.0291
JAYIPJ010000032.1	0.4510	0.5409	0.0081
JAYIPJ010000033.1	0.4977	0.4866	0.0157
JAYIPJ010000034.1	0.5897	0.4081	0.0022
JAYIPJ010000035.1	0.3728	0.5990	0.0281
JAYIPJ010000036.1	0.5769	0.4156	0.0074
JAYIPJ010000037.1	0.4786	0.4858	0.0356
JAYIPJ010000038.1	0.4180	0.5417	0.0403
JAYIPJ010000039.1	0.1534	0.7788	0.0678
JAYIPJ010000040.1	0.4273	0.5703	0.0024
JAYIPJ010000041.1	0.4349	0.5458	0.0193
JAYIPJ010000042.1	0.1697	0.7472	0.0831
JAYIPJ010000043.1	0.6300	0.2818	0.0882
JAYIPJ010000044.1	0.3820	0.3872	0.2308
JAYIPJ010000045.1	0.1151	0.8352	0.0496
JAYIPJ010000046.1	0.0878	0.6315	0.2807
JAYIPJ010000047.1	0.2585	0.7035	0.0380
JAYIPJ010000048.1	0.5090	0.4560	0.0350
JAYIPJ010000049.1	0.2902	0.4774	0.2324
JAYIPJ010000050.1	0.8742	0.0715	0.0543
JAYIPJ010000051.1	0.1463	0.4759	0.3778
JAYIPJ010000052.1	0.0116	0.9057	0.0826
JAYIPJ010000053.1	0.2976	0.6782	0.0242
JAYIPJ010000054.1	0.6394	0.3145	0.0461
JAYIPJ010000055.1	0.4576	0.4748	0.0676
JAYIPJ010000056.1	0.3046	0.5299	0.1656
JAYIPJ010000057.1	0.8260	0.0902	0.0837
JAYIPJ010000058.1	0.3611	0.4290	0.2098
JAYIPJ010000059.1	0.0796	0.0770	0.8433
JAYIPJ010000060.1	0.7196	0.2567	0.0238
JAYIPJ010000061.1	0.2101	0.5793	0.2105
JAYIPJ010000062.1	0.4094	0.2680	0.3226
JAYIPJ010000063.1	0.4411	0.3741	0.1848
JAYIPJ010000064.1	0.3012	0.4597	0.2391
JAYIPJ010000065.1	0.6973	0.2127	0.0900
JAYIPJ010000066.1	0.0524	0.7989	0.1487
JAYIPJ010000067.1	0.5305	0.2442	0.2253
JAYIPJ010000068.1	0.0463	0.0294	0.9243
JAYIPJ010000069.1	0.2603	0.4382	0.3015
JAYIPJ010000070.1	0.2866	0.2360	0.4774
JAYIPJ010000071.1	0.5116	0.1481	0.3403
JAYIPJ010000072.1	0.2466	0.1115	0.6418
JAYIPJ010000073.1	0.3431	0.0983	0.5586
JAYIPJ010000074.1	0.1284	0.1804	0.6912
JAYIPJ010000075.1	0.4474	0.2707	0.2819
JAYIPJ010000076.1	0.4111	0.1165	0.4724
JAYIPJ010000077.1	0.4214	0.2419	0.3367
JAYIPJ010000078.1	0.3320	0.1060	0.5620
JAYIPJ010000079.1	0.1969	0.0820	0.7211
JAYIPJ010000080.1	0.2282	0.0912	0.6806
JAYIPJ010000081.1	0.2560	0.0698	0.6742
JAYIPJ010000082.1	0.1897	0.0747	0.7356
JAYIPJ010000083.1	0.2156	0.0922	0.6922
JAYIPJ010000084.1	0.8881	0.0695	0.0423
