seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
JAYIOE010000069.1	432	No terminal repeats	1	11	1.0000	NA	1	1.7183	T_virB6	NA
JAYIOE010000029.1	57431	No terminal repeats	61	11	1.0000	NA	18	42.4991	MOBH;G_tfc19;G_tfc18;G_tfc22;G_tfc23;G_tfc24;virb4;G_tfc15;G_tfc14;G_tfc13;G_tfc12;G_tfc11;G_tfc10;G_tfc9;G_tfc8;G_tfc7;t4cp1;G_tfc5;T_virB1;G_tfc3;G_tfc2	NA
JAYIOE010000033.1	39984	DTR	51	11	0.9999	NA	11	18.7443	T_virB10;T_virB9;T_virB8;T_virB6;T_virB5;T_virB3;T_virB2;I_traV	NA
JAYIOE010000050.1	3179	No terminal repeats	4	11	0.9998	NA	1	3.4366	T_virB6	NA
JAYIOE010000049.1	3642	No terminal repeats	5	11	0.9996	NA	0	1.1242	NA	NA
JAYIOE010000039.1	15181	No terminal repeats	12	11	0.9980	NA	0	1.2466	NA	NA
JAYIOE010000054.1	2580	No terminal repeats	3	11	0.9976	NA	2	2.6906	virb4;T_virB6	NA
JAYIOE010000046.1	7643	No terminal repeats	6	11	0.9565	NA	0	0.3254	NA	NA
JAYIOE010000034.1	33296	No terminal repeats	29	11	0.9434	NA	0	3.0122	NA	NA
JAYIOE010000043.1	8369	No terminal repeats	6	11	0.9296	NA	0	0.3825	NA	NA
