gene	start	end	length	strand	gc_content	genetic_code	rbs_motif	marker	evalue	bitscore	uscg	plasmid_hallmark	virus_hallmark	taxid	taxname	annotation_conjscan	annotation_amr	annotation_accessions	annotation_description
JAYIUZ010000074.1_1	74	1273	1200	-1	0.472	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAYIUZ010000074.1_2	1370	1681	312	-1	0.554	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAYIUZ010000074.1_3	1681	3474	1794	-1	0.615	11	None	GENOMAD.171833.VP	6.182e-267	826	0	0	1	1246	Caudoviricetes	NA	NA	PF20454;PF05876;PF00574;K21512;COG5525;TIGR00493	Phage terminase, large subunit GpA
JAYIUZ010000077.1_1	169	528	360	1	0.575	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAYIUZ010000077.1_2	672	857	186	1	0.527	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAYIUZ010000077.1_3	1125	1823	699	1	0.587	11	AGxAG	GENOMAD.212325.VP	3.615e-36	139	0	0	1	2773	Inoviridae	NA	NA	PF12375;PF12472	Phage protein; Phage related protein
JAYIUZ010000077.1_4	1890	2198	309	1	0.579	11	AGxAGG/AGGxGG	GENOMAD.160041.VV	2.744e-57	193	0	0	0	1	NA	NA	NA	NA	NA
JAYIUZ010000077.1_5	2218	2796	579	-1	0.642	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAYIUZ010000007.1|provirus_490_23480_1	490	705	216	1	0.644	11	None	GENOMAD.060627.VV	1.405e-33	123	0	0	0	1246	Caudoviricetes	NA	NA	PF19645	gpW
JAYIUZ010000007.1|provirus_490_23480_2	705	2261	1557	1	0.664	11	GGxGG	GENOMAD.171833.VP	5.103e-99	335	0	0	1	1246	Caudoviricetes	NA	NA	PF20454;PF05876;PF00574;K21512;COG5525;TIGR00493	Phage terminase, large subunit GpA
JAYIUZ010000007.1|provirus_490_23480_3	2264	4477	2214	1	0.678	11	GGA/GAG/AGG	GENOMAD.171833.VP	1.991e-161	527	0	0	1	1246	Caudoviricetes	NA	NA	PF20454;PF05876;PF00574;K21512;COG5525;TIGR00493	Phage terminase, large subunit GpA
JAYIUZ010000007.1|provirus_490_23480_4	4535	4891	357	1	0.689	11	GGAG/GAGG	GENOMAD.052409.VV	3.251e-55	188	0	0	0	1246	Caudoviricetes	NA	NA	PF09956;COG5471	Predicted phage recombinase, RecA/RadA family
JAYIUZ010000007.1|provirus_490_23480_5	4971	5399	429	1	0.678	11	AGGA	GENOMAD.205356.VP	2.089e-21	92	0	0	0	1246	Caudoviricetes	NA	NA	NA	NA
JAYIUZ010000007.1|provirus_490_23480_6	5396	5860	465	1	0.692	11	None	GENOMAD.150289.VV	3.956e-62	210	0	0	0	1246	Caudoviricetes	NA	NA	NA	NA
JAYIUZ010000007.1|provirus_490_23480_7	5857	6135	279	1	0.677	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAYIUZ010000007.1|provirus_490_23480_8	6132	6632	501	1	0.677	11	GGAG/GAGG	GENOMAD.138638.VV	1.303e-71	238	0	0	0	1246	Caudoviricetes	NA	NA	NA	NA
JAYIUZ010000007.1|provirus_490_23480_9	6632	6946	315	1	0.673	11	GGAGG	GENOMAD.108836.VV	3.095e-33	124	0	0	0	1246	Caudoviricetes	NA	NA	PF20205;COG3017;TIGR02747	NA
JAYIUZ010000007.1|provirus_490_23480_10	6943	7773	831	1	0.670	11	GGAG/GAGG	GENOMAD.077138.VV	3.437e-35	138	0	0	0	1246	Caudoviricetes	NA	NA	K13695;TIGR02219	NA
JAYIUZ010000007.1|provirus_490_23480_11	7770	8093	324	1	0.679	11	GGA/GAG/AGG	GENOMAD.125559.VV	3.502e-49	170	0	0	0	1	NA	NA	NA	PF13856	ATP-binding sugar transporter from pro-phage
JAYIUZ010000007.1|provirus_490_23480_12	8086	8520	435	1	0.676	11	GGxGG	GENOMAD.157294.VV	3.415e-67	224	0	0	0	1	NA	NA	NA	NA	NA
JAYIUZ010000007.1|provirus_490_23480_13	8551	9306	756	1	0.639	11	AGGAG	GENOMAD.051475.VV	5.223e-27	113	0	0	0	1246	Caudoviricetes	NA	NA	NA	NA
JAYIUZ010000007.1|provirus_490_23480_14	9306	9779	474	1	0.665	11	GGAG/GAGG	GENOMAD.119189.VV	2.719e-59	202	0	0	0	1	NA	NA	NA	PF20336	NA
JAYIUZ010000007.1|provirus_490_23480_15	9941	12622	2682	1	0.661	11	None	GENOMAD.130591.VP	2.447e-182	595	0	0	1	1246	Caudoviricetes	NA	NA	COG5281	Phage-related minor tail protein
JAYIUZ010000007.1|provirus_490_23480_16	12622	12978	357	1	0.583	11	AGGA	GENOMAD.085452.VV	7.938e-38	138	0	0	1	1246	Caudoviricetes	NA	NA	PF05939	Phage minor tail protein
JAYIUZ010000007.1|provirus_490_23480_17	12975	13436	462	1	0.602	11	GGA/GAG/AGG	GENOMAD.064366.VV	1.049e-67	226	0	0	1	1246	Caudoviricetes	NA	NA	PF08875;COG4672;TIGR01600	Phage-related protein
JAYIUZ010000007.1|provirus_490_23480_18	13436	13828	393	1	0.654	11	GGA/GAG/AGG	GENOMAD.077138.VV	1.915e-58	198	0	0	0	1246	Caudoviricetes	NA	NA	K13695;TIGR02219	NA
JAYIUZ010000007.1|provirus_490_23480_19	13819	18429	4611	1	0.648	11	GGAG/GAGG	GENOMAD.070319.VV	3.534e-83	308	0	0	1	1246	Caudoviricetes	NA	NA	PF13550;COG4733	Phage-related protein, tail component
JAYIUZ010000007.1|provirus_490_23480_20	18426	18737	312	1	0.609	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAYIUZ010000007.1|provirus_490_23480_21	18737	19414	678	1	0.637	11	GGAGG	GENOMAD.045427.VV	4.568e-50	179	0	0	0	1246	Caudoviricetes	NA	NA	NA	NA
JAYIUZ010000007.1|provirus_490_23480_22	19417	20067	651	1	0.650	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAYIUZ010000007.1|provirus_490_23480_23	20747	21346	600	1	0.490	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAYIUZ010000007.1|provirus_490_23480_24	22053	22259	207	-1	0.570	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAYIUZ010000007.1|provirus_490_23480_25	22320	22544	225	1	0.662	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAYIUZ010000007.1|provirus_490_23480_26	22554	23480	927	1	0.648	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAYIUZ010000008.1|provirus_156437_162150_137	156437	157087	651	1	0.568	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAYIUZ010000008.1|provirus_156437_162150_138	157036	157500	465	-1	0.574	11	GGA/GAG/AGG	GENOMAD.223687.VP	0.0008823	41	0	0	1	2773	Inoviridae	NA	NA	PF12472	Phage related protein
JAYIUZ010000008.1|provirus_156437_162150_139	157629	157853	225	1	0.640	11	GGA/GAG/AGG	GENOMAD.096365.VV	5.179e-15	70	0	0	0	2773	Inoviridae	NA	NA	NA	NA
JAYIUZ010000008.1|provirus_156437_162150_140	157850	158032	183	1	0.656	11	GGAG/GAGG	GENOMAD.185254.VV	4.26e-25	98	0	0	0	1	NA	NA	NA	NA	NA
JAYIUZ010000008.1|provirus_156437_162150_141	158025	159134	1110	1	0.595	11	GGAG/GAGG	GENOMAD.222250.VP	1.63e-08	59	0	0	0	2773	Inoviridae	MOBT	NA	PF02486;COG2946	DNA relaxase NicK
JAYIUZ010000008.1|provirus_156437_162150_142	159131	159427	297	1	0.582	11	GGA/GAG/AGG	GENOMAD.117825.VV	2.778e-47	164	0	0	1	2773	Inoviridae	NA	NA	PF02303	Helix-destabilising protein
JAYIUZ010000008.1|provirus_156437_162150_143	159437	159682	246	1	0.638	11	None	GENOMAD.148914.VV	8.291e-21	87	0	0	1	1	NA	NA	NA	PF17091	Inovirus G7P protein
JAYIUZ010000008.1|provirus_156437_162150_144	159710	159838	129	1	0.581	11	AGGAG	GENOMAD.112093.VV	2.595e-14	66	0	0	0	1	NA	NA	NA	NA	NA
JAYIUZ010000008.1|provirus_156437_162150_145	160467	160745	279	1	0.645	11	None	GENOMAD.227990.VV	8.531e-18	79	0	0	0	1	NA	NA	NA	NA	NA
JAYIUZ010000008.1|provirus_156437_162150_146	160697	160978	282	1	0.574	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAYIUZ010000008.1|provirus_156437_162150_147	160989	161309	321	1	0.555	11	GGAG/GAGG	GENOMAD.214060.VP	2.027e-46	162	0	0	0	2773	Inoviridae	NA	NA	NA	NA
