seq_name	chromosome_score	plasmid_score	virus_score
1	1.0000	0.0000	0.0000
2	1.0000	0.0000	0.0000
3	1.0000	0.0000	0.0000
4	1.0000	0.0000	0.0000
5	1.0000	0.0000	0.0000
6	1.0000	0.0000	0.0000
7	1.0000	0.0000	0.0000
8	1.0000	0.0000	0.0000
9	0.9998	0.0002	0.0000
10	1.0000	0.0000	0.0000
11	1.0000	0.0000	0.0000
12	0.9999	0.0001	0.0000
13	0.9996	0.0004	0.0000
14	0.9999	0.0001	0.0000
15	1.0000	0.0000	0.0000
16	0.9999	0.0001	0.0000
17	0.9997	0.0003	0.0000
18	1.0000	0.0000	0.0000
19	1.0000	0.0000	0.0000
20	1.0000	0.0000	0.0000
21	0.9995	0.0005	0.0000
22	0.9993	0.0007	0.0000
23	0.9972	0.0028	0.0000
24	0.9965	0.0035	0.0000
25	0.9985	0.0015	0.0000
26	1.0000	0.0000	0.0000
27	0.9978	0.0022	0.0000
28	1.0000	0.0000	0.0000
29	0.7987	0.2013	0.0000
30	0.9994	0.0006	0.0000
31	0.9998	0.0002	0.0000
32	0.9996	0.0004	0.0000
33	0.8390	0.1051	0.0559
34	0.9991	0.0009	0.0000
35	0.9735	0.0265	0.0000
36	0.9998	0.0002	0.0000
37	0.9933	0.0067	0.0000
38	0.9999	0.0001	0.0000
39	0.9996	0.0004	0.0000
40	0.0002	0.9998	0.0000
41	1.0000	0.0000	0.0000
42	0.4237	0.5763	0.0000
43	0.9992	0.0008	0.0000
44	1.0000	0.0000	0.0000
45	0.2868	0.7132	0.0000
46	1.0000	0.0000	0.0000
47	1.0000	0.0000	0.0000
48	0.9997	0.0003	0.0000
49	0.9852	0.0148	0.0000
50	0.5977	0.4023	0.0000
51	0.9556	0.0431	0.0013
52	0.9982	0.0018	0.0000
53	1.0000	0.0000	0.0000
54	0.8844	0.1156	0.0000
55	0.1652	0.8342	0.0006
56	0.4350	0.5649	0.0001
57	0.8170	0.1830	0.0000
58	0.6744	0.3255	0.0000
59	1.0000	0.0000	0.0000
60	0.7147	0.2853	0.0001
61	1.0000	0.0000	0.0000
62	0.0002	0.9998	0.0000
63	0.3480	0.0374	0.6146
64	1.0000	0.0000	0.0000
65	0.1773	0.8226	0.0000
66	0.7255	0.2727	0.0018
67	0.0033	0.9967	0.0000
68	0.8327	0.1670	0.0003
69	0.9976	0.0023	0.0001
70	0.4492	0.5508	0.0000
71	0.4488	0.3220	0.2292
72	0.6155	0.3842	0.0003
73	0.8333	0.0289	0.1378
74	0.7057	0.0888	0.2055
75	0.2659	0.7291	0.0051
76	0.0990	0.0108	0.8902
77	0.9919	0.0081	0.0001
78	0.0024	0.9966	0.0009
79	0.5401	0.2056	0.2543
80	0.8745	0.0911	0.0344
81	0.9160	0.0822	0.0018
82	0.5612	0.1573	0.2815
83	0.5426	0.2128	0.2446
84	0.9286	0.0709	0.0005
85	0.9764	0.0235	0.0001
86	0.4536	0.2399	0.3065
87	0.7578	0.1128	0.1295
88	0.7053	0.0333	0.2614
89	0.8423	0.1573	0.0003
90	0.7561	0.1112	0.1327
91	0.5673	0.4296	0.0031
92	0.4347	0.5636	0.0016
93	0.8015	0.0329	0.1656
94	0.5426	0.2128	0.2446
95	0.1236	0.8673	0.0092
96	0.7319	0.0339	0.2341
97	0.6828	0.0272	0.2900
98	0.4709	0.2347	0.2944
99	0.8130	0.0663	0.1207
100	0.7085	0.0471	0.2444
101	0.0016	0.9976	0.0007
102	0.0002	0.9997	0.0000
103	0.8054	0.0680	0.1266
104	0.6650	0.0294	0.3056
105	0.0015	0.9948	0.0037
106	0.6370	0.0273	0.3357
107	0.6786	0.0324	0.2889
108	0.8056	0.0695	0.1249
109	0.9035	0.0953	0.0013
110	0.4709	0.2347	0.2944
111	0.7286	0.0270	0.2444
112	0.7286	0.0270	0.2444
113	0.7085	0.0471	0.2444
114	0.6828	0.0272	0.2900
115	0.5471	0.2099	0.2430
116	0.6940	0.0329	0.2732
117	0.4709	0.2347	0.2944
