seq_name	n_genes	n_uscg	n_plasmid_hallmarks	n_virus_hallmarks	genetic_code	strand_switch_rate	coding_density	no_rbs_freq	sd_bacteroidetes_rbs_freq	sd_canonical_rbs_freq	tatata_rbs_freq	cc_marker_freq	cp_marker_freq	cv_marker_freq	pc_marker_freq	pp_marker_freq	pv_marker_freq	vc_marker_freq	vp_marker_freq	vv_marker_freq	c_marker_freq	p_marker_freq	v_marker_freq	median_c_spm	median_p_spm	median_v_spm	v_vs_c_score_logistic	v_vs_p_score_logistic	p_vs_c_score_logistic	gv_marker_freq	marker_enrichment_c	marker_enrichment_p	marker_enrichment_v
1	217	1	0	0	11	0.2917	0.8536	0.2765	0.0000	0.7235	0.0000	0.0599	0.2903	0.0184	0.0415	0.0000	0.0000	0.0092	0.0000	0.0092	0.3687	0.0415	0.0184	0.7799	0.6120	0.0000	0.0000	0.0000	0.0000	0.0000	33.6314	-55.1900	-238.0045
2	247	4	0	0	11	0.2439	0.8822	0.3117	0.0000	0.6883	0.0000	0.0486	0.2591	0.0243	0.0324	0.0081	0.0040	0.0243	0.0000	0.0081	0.3320	0.0445	0.0324	0.8174	0.5339	0.0000	0.0000	0.0000	0.0000	0.0000	36.4288	-76.9497	-236.7102
3	171	2	0	1	11	0.3353	0.8349	0.2865	0.0000	0.7135	0.0000	0.0585	0.3099	0.0409	0.0585	0.0117	0.0000	0.0175	0.0000	0.0058	0.4094	0.0702	0.0234	0.7703	0.6251	0.0000	0.0000	0.0000	0.0000	0.0000	24.7974	-50.8325	-213.3840
4	198	30	1	1	11	0.2081	0.8549	0.2626	0.0000	0.7374	0.0000	0.1364	0.2677	0.0808	0.0101	0.0051	0.0000	0.0152	0.0000	0.0152	0.4848	0.0152	0.0303	0.9176	0.2189	0.0000	0.0000	0.0000	0.0000	0.0051	86.5182	-130.8187	-217.2658
5	155	1	0	0	11	0.3506	0.8557	0.3032	0.0000	0.6968	0.0000	0.0968	0.3097	0.0194	0.0452	0.0000	0.0000	0.0194	0.0000	0.0194	0.4258	0.0452	0.0387	0.8172	0.5269	0.0000	0.0000	0.0000	0.0000	0.0194	38.8905	-64.4772	-184.8964
6	132	2	0	0	11	0.2901	0.8539	0.2879	0.0000	0.7121	0.0000	0.0379	0.3106	0.0379	0.0152	0.0076	0.0000	0.0152	0.0000	0.0076	0.3864	0.0227	0.0227	0.7909	0.5942	0.0000	0.0000	0.0000	0.0000	0.0000	21.0840	-39.6512	-141.8230
7	125	0	1	2	11	0.3871	0.8101	0.2480	0.0000	0.7520	0.0000	0.0320	0.2560	0.0400	0.0560	0.0080	0.0000	0.0320	0.0080	0.0320	0.3280	0.0640	0.0720	0.7692	0.5729	0.0000	0.0000	0.0000	0.0000	0.0000	4.4827	-43.8702	-118.8358
8	118	3	1	1	11	0.3077	0.8851	0.3390	0.0000	0.6610	0.0000	0.0169	0.3051	0.0339	0.0169	0.0085	0.0085	0.0169	0.0085	0.0000	0.3559	0.0339	0.0254	0.7934	0.5781	0.0000	0.0000	0.0000	0.0000	0.0000	14.9636	-34.9042	-119.3432
9	120	0	0	0	11	0.2185	0.9045	0.3083	0.0000	0.6917	0.0000	0.0250	0.4083	0.0250	0.0333	0.0000	0.0000	0.0083	0.0083	0.0250	0.4583	0.0333	0.0417	0.7792	0.6122	0.0000	0.0000	0.0000	0.0000	0.0000	14.9173	-36.2746	-160.5844
10	122	4	0	0	11	0.2479	0.8556	0.2951	0.0000	0.7049	0.0000	0.0738	0.3033	0.0328	0.0656	0.0000	0.0082	0.0246	0.0000	0.0164	0.4098	0.0738	0.0410	0.8045	0.5699	0.0000	0.0000	0.0000	0.0000	0.0000	18.9858	-42.3845	-150.3936
11	116	1	0	1	11	0.3739	0.8559	0.3190	0.0000	0.6810	0.0000	0.0690	0.1983	0.0172	0.0517	0.0000	0.0086	0.0172	0.0000	0.0345	0.2845	0.0603	0.0517	0.7557	0.5177	0.0000	0.0000	0.0001	0.0001	0.0086	7.7328	-34.2659	-93.3508
12	108	5	0	0	11	0.3084	0.8515	0.2685	0.0000	0.7315	0.0000	0.0185	0.2500	0.0370	0.0833	0.0185	0.0000	0.0000	0.0000	0.0000	0.3056	0.1019	0.0000	0.7688	0.6396	0.0000	0.0000	0.0000	0.0047	0.0000	9.3957	-14.1800	-117.3651
