JAYIOY010000002.1_tRNA1_Thr	45390	45465
JAYIOY010000002.1_tRNA2_Ala	186013	186088
JAYIOY010000002.1_tRNA3_Pro	269563	269639
JAYIOY010000002.1_tRNA4_Glu	369111	369186
JAYIOY010000002.1_tRNA5_Ala	369240	369315
JAYIOY010000002.1_tRNA6_Glu	370064	370139
JAYIOY010000002.1_tRNA7_Ala	370187	370262
JAYIOY010000002.1_tRNA8_Leu	410856	410940
JAYIOY010000003.1_tRNA1_Lys	117020	117095
JAYIOY010000008.1_tRNA1_Val	145498	145572
JAYIOY010000012.1_tRNA1_Ser	43451	43543
JAYIOY010000013.1_tRNA1_Met	8244	8319
JAYIOY010000017.1_tRNA1_Gln	21589	21663
JAYIOY010000017.1_tRNA2_Met	21718	21794
JAYIOY010000031.1_tRNA1_???	3829	3901
