seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
JAUINK010000112.1	856	No terminal repeats	2	11	1.0000	NA	1	3.4366	T_virB6	NA
JAUINK010000087.1	5660	No terminal repeats	8	11	1.0000	NA	0	0.8501	NA	NA
JAUINK010000088.1	4968	No terminal repeats	8	11	1.0000	NA	0	5.0964	G_tfc19;G_tfc18	NA
JAUINK010000091.1	4074	No terminal repeats	6	11	1.0000	NA	1	3.4366	T_virB6	NA
JAUINK010000059.1	21068	No terminal repeats	20	11	1.0000	NA	0	9.9257	NA	NA
JAUINK010000072.1	10222	No terminal repeats	11	11	1.0000	NA	2	5.1548	B_traI;T_virB6	NA
JAUINK010000084.1	6454	No terminal repeats	5	11	0.9999	NA	0	1.7183	NA	NA
JAUINK010000078.1	8043	No terminal repeats	10	11	0.9999	NA	0	1.2782	NA	NA
JAUINK010000056.1	26086	No terminal repeats	27	11	0.9999	NA	0	1.3797	NA	NA
JAUINK010000118.1	541	No terminal repeats	1	11	0.9998	NA	1	1.7183	T_virB6	NA
JAUINK010000097.1	2518	No terminal repeats	2	11	0.9998	NA	1	2.2747	G_tfc23;G_tfc22	NA
JAUINK010000054.1	27102	No terminal repeats	25	11	0.9973	NA	0	1.6063	NA	NA
JAUINK010000058.1	23166	No terminal repeats	23	11	0.9778	NA	0	2.1522	NA	NA
JAUINK010000080.1	7752	No terminal repeats	6	11	0.9562	NA	0	0.8983	NA	NA
JAUINK010000074.1	9651	No terminal repeats	7	11	0.9559	NA	0	0.2071	NA	NA
JAUINK010000039.1	45582	No terminal repeats	44	11	0.9102	NA	1	0.3168	NA	NA
JAUINK010000089.1	4621	No terminal repeats	4	11	0.8588	NA	0	0.3163	NA	NA
JAUINK010000077.1	8230	No terminal repeats	4	11	0.8381	NA	0	0.7223	NA	NA
JAUINK010000075.1	8824	No terminal repeats	7	11	0.7577	NA	0	0.3254	NA	NA
